,LARP4 (113251)
ACH-000004,-0.21093893689100002
ACH-000007,-0.339659467425
ACH-000009,-0.5306208536379999
ACH-000011,-0.397406698143
ACH-000012,-0.38490844682899994
ACH-000013,-0.492551810255
ACH-000014,-0.319209650109
ACH-000015,-0.544129797909
ACH-000017,-0.28188333044799996
ACH-000018,-0.433035405898
ACH-000019,-0.426180878143
ACH-000021,-0.518795132475
ACH-000022,-0.428056482481
ACH-000025,-0.725359841793
ACH-000028,-0.8032183136669999
ACH-000030,-0.381411169556
ACH-000035,-0.5983262921620001
ACH-000036,-0.378654003171
ACH-000037,-0.8010982160410001
ACH-000039,-0.525612596311
ACH-000040,-0.867964119004
ACH-000041,-0.684301317483
ACH-000042,-0.185101723699
ACH-000045,-0.167089809439
ACH-000047,-0.46634081171999997
ACH-000052,-0.330457477344
ACH-000053,-0.254357700051
ACH-000054,-0.30927664334000005
ACH-000055,-0.470686332698
ACH-000060,0.0516372027795
ACH-000067,-0.418950019371
ACH-000070,-0.255924107558
ACH-000075,-0.49475447860699995
ACH-000078,-0.525211881712
ACH-000082,-0.333453742017
ACH-000085,-0.0999443683108
ACH-000086,-0.669377368778
ACH-000087,-0.648110965695
ACH-000092,-0.365525288995
ACH-000095,-0.325119655422
ACH-000097,-0.4311720264399999
ACH-000098,-0.274692967564
ACH-000099,-0.463484976338
ACH-000108,-0.421545091424
ACH-000113,-0.455486241738
ACH-000115,-0.170860477608
ACH-000116,-0.423285468789
ACH-000118,-0.417998820161
ACH-000120,-0.537769971503
ACH-000123,-0.560737328186
ACH-000127,-0.327077514645
ACH-000128,-0.756791527691
ACH-000132,-0.227010967282
ACH-000133,-0.517434495052
ACH-000137,-0.559422539398
ACH-000138,-0.608206976746
ACH-000142,-0.630613496016
ACH-000143,-0.585678534766
ACH-000146,-0.170418221609
ACH-000148,-0.48535375695699995
ACH-000150,-0.39019523272600004
ACH-000152,-0.52164840206
ACH-000153,-0.375852838019
ACH-000159,-0.37420211273500004
ACH-000160,-0.525061064144
ACH-000163,-0.701328125079
ACH-000167,-0.44062578386600004
ACH-000168,-0.464633866284
ACH-000169,-0.306183656779
ACH-000178,-0.23931537916099999
ACH-000182,-0.44908348469400006
ACH-000183,-0.36328905536899997
ACH-000188,-0.392073202487
ACH-000189,-0.619699061355
ACH-000190,-0.578564919926
ACH-000198,-0.367877887394
ACH-000204,-0.416494856483
ACH-000206,-0.22071690151599999
ACH-000207,-0.26801858371599996
ACH-000211,-0.43647959232600003
ACH-000215,-0.501251301854
ACH-000221,-0.34842678920599995
ACH-000222,-0.27158253929000004
ACH-000223,-0.307379140359
ACH-000226,-0.40322616830799995
ACH-000227,-0.594817080971
ACH-000228,-0.571658563983
ACH-000231,-0.315934581205
ACH-000232,-0.579426117021
ACH-000233,-0.402217794821
ACH-000234,-0.519344067852
ACH-000235,-0.500433416953
ACH-000237,-0.623264350895
ACH-000238,-0.530992781578
ACH-000243,-0.43901111707199997
ACH-000244,-0.301789973531
ACH-000246,-0.505142374588
ACH-000248,-0.53819892719
ACH-000250,-0.476804761017
ACH-000251,-0.6890339260609999
ACH-000253,-0.38488860337999997
ACH-000255,-0.545735512099
ACH-000256,-0.405466349363
ACH-000257,-0.49174849055500003
ACH-000258,-0.195527635048
ACH-000259,-0.460711941283
ACH-000260,-0.5311900678939999
ACH-000261,-0.563044303036
ACH-000262,-0.236752300083
ACH-000263,-0.356072890765
ACH-000264,-0.413880470937
ACH-000265,-0.512325890699
ACH-000266,-0.31000017438
ACH-000272,-0.492264371333
ACH-000273,-0.38118886593400003
ACH-000274,-0.527346494919
ACH-000277,-0.382308947177
ACH-000278,-0.6317784590950001
ACH-000279,-0.550680459273
ACH-000280,-0.38628377834
ACH-000281,-0.7236617991150001
ACH-000288,-0.400196737235
ACH-000291,-0.29344986649099997
ACH-000293,-0.273067525763
ACH-000294,-0.103058818224
ACH-000295,-0.292632541839
ACH-000296,-0.40390457270900004
ACH-000302,-0.255284320058
ACH-000304,-0.14996135199000002
ACH-000307,-0.294603793484
ACH-000308,-0.595552507263
ACH-000310,-0.516323744361
ACH-000311,-0.244862487532
ACH-000312,-0.542002492091
ACH-000315,-0.32189078773400004
ACH-000316,-0.27643516208200003
ACH-000317,-0.341712237152
ACH-000318,-0.747398451241
ACH-000319,-0.381732082531
ACH-000320,-0.6501063711389999
ACH-000322,-0.241640637528
ACH-000323,-0.25122605539299997
ACH-000324,-0.333184382778
ACH-000329,-0.44973991418399994
ACH-000330,-0.375854670633
ACH-000331,-0.35970354326399995
ACH-000332,-0.38515528494999995
ACH-000334,-0.673715501775
ACH-000335,-0.652820486227
ACH-000336,-0.552535244555
ACH-000337,-0.618831806547
ACH-000339,-0.495046819904
ACH-000341,-0.261375015211
ACH-000348,-0.458956057446
ACH-000350,-0.606921810639
ACH-000352,-0.47029425971
ACH-000356,-0.23171576949
ACH-000361,-0.0552437013019
ACH-000362,-0.313403396822
ACH-000363,-0.231718844421
ACH-000364,-0.653829431814
ACH-000365,-0.566033586211
ACH-000366,-0.49541874191699997
ACH-000368,-0.50941162974
ACH-000374,-0.541923521812
ACH-000375,-0.183971762274
ACH-000376,-0.345773430789
ACH-000381,-0.201263870377
ACH-000383,-0.310180520395
ACH-000387,-0.5376085979640001
ACH-000389,-0.302483758405
ACH-000390,-0.31960709365
ACH-000393,-0.248252887265
ACH-000395,-0.661824041979
ACH-000397,-0.425608112883
ACH-000401,-0.336142345446
ACH-000402,-0.255611404076
ACH-000403,-0.199003080724
ACH-000404,-0.30619185372499996
ACH-000406,-0.314817433709
ACH-000407,-0.352048930875
ACH-000408,-0.474915814596
ACH-000410,-0.692626649912
ACH-000411,-0.38516464097499997
ACH-000414,-0.550143892895
ACH-000415,-0.46142904195900003
ACH-000416,-0.41805988827600005
ACH-000420,-0.50088828885
ACH-000421,-0.344923918178
ACH-000424,-0.524546353289
ACH-000425,-0.219364260922
ACH-000426,-0.339062595328
ACH-000427,-0.401686081707
ACH-000433,-0.469843024462
ACH-000436,-0.545492509699
ACH-000444,-0.285303099821
ACH-000445,-0.558558969547
ACH-000448,-0.273711139874
ACH-000450,-0.6005219824970001
ACH-000452,-0.439593015693
ACH-000454,-0.43924480388899995
ACH-000458,-0.311983166652
ACH-000459,-0.16569420577400001
ACH-000460,-0.273580008496
ACH-000461,-0.499908310875
ACH-000463,-0.618074149161
ACH-000464,-0.732004981679
ACH-000466,-0.19216083144499999
ACH-000467,-0.215417803193
ACH-000468,-0.31548273713799996
ACH-000469,-0.259076847185
ACH-000470,-0.00385326625554
ACH-000471,-0.487157122784
ACH-000472,-0.526518231067
ACH-000473,-0.30797356426899997
ACH-000475,-0.344079602961
ACH-000476,-0.41944712903399994
ACH-000477,-0.429823015232
ACH-000480,-0.433983570581
ACH-000481,-0.499920476475
ACH-000483,-0.37213086113399996
ACH-000484,0.0064227725503300005
ACH-000485,-0.347430628844
ACH-000486,-0.480167728573
ACH-000487,-0.414884125188
ACH-000488,-0.505554502624
ACH-000490,-0.323229088351
ACH-000491,-0.504537310125
ACH-000495,-0.153641351108
ACH-000496,-0.36042430977300005
ACH-000499,-0.7560919463860001
ACH-000500,-0.467290545788
ACH-000502,-0.630255863874
ACH-000503,-0.6493896958950001
ACH-000505,-0.400243323769
ACH-000507,-0.469516757672
ACH-000510,-0.192525943819
ACH-000511,-0.365449973507
ACH-000512,-0.524074265688
ACH-000516,-0.501617271672
ACH-000517,-0.38738444912799996
ACH-000518,-0.365938370295
ACH-000520,-0.571169125514
ACH-000521,-0.17830047991099998
ACH-000522,-0.258691806633
ACH-000524,-0.44805358639200005
ACH-000527,-0.491299543726
ACH-000528,-0.382824608751
ACH-000537,-0.426697363354
ACH-000541,-0.520686760503
ACH-000542,-0.44288037291999993
ACH-000544,-0.619936169077
ACH-000545,-0.603796773243
ACH-000547,-0.514528424869
ACH-000548,-0.295553979564
ACH-000549,-0.3128711924
ACH-000550,-0.6784831348389999
ACH-000552,-0.300123274223
ACH-000556,-0.526290464554
ACH-000557,-0.165973451565
ACH-000570,-0.450630422162
ACH-000571,-0.315986380537
ACH-000573,-0.509770326931
ACH-000576,-0.246117588413
ACH-000580,0.133951983632
ACH-000584,-0.44117390451899996
ACH-000585,-0.250309429162
ACH-000588,-0.27443525196699997
ACH-000589,-0.458586498167
ACH-000591,-0.49128259508199995
ACH-000593,-0.134090924387
ACH-000600,-0.159930654502
ACH-000601,-0.498360307683
ACH-000604,-0.42625934708
ACH-000605,-0.38902051983999997
ACH-000606,-0.6805826557770001
ACH-000608,-0.7852591808480001
ACH-000614,-0.22853208697500002
ACH-000616,-0.584740948761
ACH-000618,-0.6004490684329999
ACH-000619,-0.500092942677
ACH-000620,-0.455587262277
ACH-000621,-0.453718135386
ACH-000622,-0.339612097439
ACH-000623,-0.475607132974
ACH-000624,-0.5694599968680001
ACH-000627,-0.63396376088
ACH-000630,-0.398115389267
ACH-000632,-0.385046680584
ACH-000633,-0.208427660099
ACH-000637,-0.34308569964100005
ACH-000638,-0.464620022293
ACH-000646,-0.20974389669399998
ACH-000647,-0.745730575328
ACH-000648,-0.0379850634323
ACH-000649,-0.496923917372
ACH-000651,-0.486899710784
ACH-000652,-0.294189948392
ACH-000653,-0.282384950264
ACH-000657,-0.477649028239
ACH-000658,-0.375160217801
ACH-000661,-0.482055365233
ACH-000662,-0.627166212903
ACH-000663,-0.34527460412100003
ACH-000665,-0.502078083487
ACH-000671,-0.239294137445
ACH-000673,-0.54740717425
ACH-000676,-0.546133544208
ACH-000677,-0.258476340694
ACH-000681,-0.761767899868
ACH-000682,-0.5830136282689999
ACH-000683,-0.521918870154
ACH-000684,-0.180325985835
ACH-000688,-0.354788331892
ACH-000693,-0.49087819891400003
ACH-000694,-0.459436417832
ACH-000695,-0.61023003524
ACH-000696,-0.556284310313
ACH-000697,-0.320690284868
ACH-000699,-0.375943151355
ACH-000701,-0.500950679336
ACH-000706,-0.421247277438
ACH-000711,-0.40424934989699995
ACH-000713,-0.484968891259
ACH-000714,-0.560280331108
ACH-000718,-0.292054977339
ACH-000720,-0.510648418565
ACH-000721,-0.304989375211
ACH-000724,-0.304493483684
ACH-000725,-0.48904585311800003
ACH-000732,-0.60483445695
ACH-000734,-0.547708987628
ACH-000735,-0.4856089223899999
ACH-000736,-0.31485510876600004
ACH-000738,-0.306154623601
ACH-000746,-0.274126495557
ACH-000747,-0.559886919106
ACH-000748,-0.369036129287
ACH-000753,-0.450469789387
ACH-000756,-0.751129360783
ACH-000757,-0.744413856169
ACH-000758,-0.577487177492
ACH-000760,-0.39026457693899996
ACH-000763,-0.473726649142
ACH-000764,-0.494096120317
ACH-000765,-0.40752831871
ACH-000766,-0.458875993505
ACH-000767,-0.583832986101
ACH-000768,-0.37440934294
ACH-000769,-0.5396001096140001
ACH-000770,-0.264104016306
ACH-000771,-0.411451109938
ACH-000773,-0.32887927989599997
ACH-000776,-0.48259452889700005
ACH-000777,-0.47281643957900005
ACH-000778,-0.256245775641
ACH-000781,-0.294521654601
ACH-000782,-0.20228069604600002
ACH-000783,-0.7573609726980001
ACH-000784,-0.34637244924000005
ACH-000785,-0.524133887168
ACH-000787,-0.43896101198700005
ACH-000788,-0.48259247578500003
ACH-000791,-0.521121575336
ACH-000792,-0.482447220115
ACH-000794,-0.291439469598
ACH-000796,-0.41103014106200003
ACH-000799,-0.330039107274
ACH-000800,-0.549325686299
ACH-000802,-0.227528818365
ACH-000804,-0.43126528300899997
ACH-000805,-0.559950005044
ACH-000809,-0.37504539023100003
ACH-000810,-0.200497848644
ACH-000811,-0.29626061879500004
ACH-000817,-0.49990502050700003
ACH-000819,-0.429398638086
ACH-000820,-0.514333289783
ACH-000821,-0.48021044065800006
ACH-000822,-0.52742406114
ACH-000823,-0.643887878106
ACH-000824,-0.286071755782
ACH-000827,-0.24557559240200003
ACH-000829,-0.262607677258
ACH-000831,-0.468801172437
ACH-000832,-0.451374187967
ACH-000833,-0.568047101446
ACH-000834,-0.338717385401
ACH-000835,-0.397348281721
ACH-000836,-0.140964151445
ACH-000837,-0.442754570227
ACH-000838,-0.41210358897699995
ACH-000839,-0.554051988793
ACH-000840,-0.7402942264129999
ACH-000841,-0.539741402958
ACH-000843,-0.344700818158
ACH-000846,-0.42133058516800004
ACH-000847,-0.6182592848430001
ACH-000848,-0.453635190123
ACH-000849,-0.38630886278000004
ACH-000851,-0.584222715076
ACH-000855,-0.381617719554
ACH-000856,-0.645357162011
ACH-000858,-0.515342759305
ACH-000859,-0.6930104415009999
ACH-000861,-0.547683307667
ACH-000862,-0.45907663942000004
ACH-000865,-0.44224095616400005
ACH-000866,-0.304556582221
ACH-000867,-0.41491422306000003
ACH-000869,-0.42885040440899996
ACH-000872,-0.223013640796
ACH-000873,-0.5395117121809999
ACH-000876,-0.419519442002
ACH-000878,-0.524273722876
ACH-000880,-0.0254749140535
ACH-000881,-0.234390834816
ACH-000882,-0.306828996082
ACH-000884,-0.396297829005
ACH-000885,-0.356948208967
ACH-000887,-0.39480511875200003
ACH-000888,-0.474469762938
ACH-000889,-0.515624004757
ACH-000890,-0.458379721384
ACH-000896,-0.7388099970819999
ACH-000898,-0.312438915119
ACH-000900,-0.9447528046179999
ACH-000901,-0.523500356817
ACH-000905,-0.48103229944700004
ACH-000906,-0.5536889587439999
ACH-000907,-0.146893480798
ACH-000910,-0.436756848885
ACH-000911,-0.49803253799900005
ACH-000912,-0.462766192059
ACH-000913,-0.43269729506000004
ACH-000915,-0.648730311548
ACH-000916,-0.208994509558
ACH-000917,-0.41508588935
ACH-000921,-0.45456390931400004
ACH-000924,-0.33444149469900003
ACH-000926,-0.398264890888
ACH-000928,-0.304332182941
ACH-000929,-0.555199996594
ACH-000932,-0.470631824907
ACH-000935,-0.549891414686
ACH-000936,-0.472841654277
ACH-000937,-0.219351585396
ACH-000938,-0.198798327147
ACH-000939,-0.265985507719
ACH-000941,-0.399414308777
ACH-000943,-0.36350208880900003
ACH-000946,-0.5783582554810001
ACH-000947,-0.36686179230300003
ACH-000948,-0.497490138248
ACH-000950,-0.667870218136
ACH-000953,-0.346054180207
ACH-000957,-0.51232341656
ACH-000958,-0.305990316811
ACH-000960,-0.206393088297
ACH-000963,-0.256244133343
ACH-000968,-0.321793061704
ACH-000969,-0.425263742758
ACH-000973,-0.450608073857
ACH-000974,-0.313544134419
ACH-000975,-0.382363908433
ACH-000976,-0.276909142617
ACH-000978,-0.35110682699900003
ACH-000980,-0.503006122254
ACH-000984,-0.974713926926
ACH-000986,-0.268532231189
ACH-000988,-0.297057805808
ACH-000993,-0.393141993178
ACH-000994,-0.421695676253
ACH-000996,-0.468892792417
ACH-001001,-0.551410975788
ACH-001020,-0.38145844900200004
ACH-001028,-0.60593742703
ACH-001031,-0.407840219621
ACH-001038,-0.623774343281
ACH-001048,-0.33144316847800004
ACH-001050,-0.5354460420620001
ACH-001053,-0.35387188177199996
ACH-001054,-0.537319238489
ACH-001061,-0.345155008155
ACH-001067,-0.148519047613
ACH-001075,-0.41241628632
ACH-001096,-0.25179497842500004
ACH-001128,-0.49420308406499996
ACH-001134,-0.405333755975
ACH-001151,-0.29529701577899997
ACH-001163,-0.33709039575599997
ACH-001164,-0.41511208239200004
ACH-001173,-0.371253334552
ACH-001183,-0.41737331772200004
ACH-001184,-0.195910473517
ACH-001190,-0.336123104132
ACH-001192,-0.5022311382419999
ACH-001193,-0.238478485138
ACH-001196,-0.40078934960900003
ACH-001197,-0.39511985774
ACH-001205,-0.377735875783
ACH-001211,-0.400574911998
ACH-001212,-0.386809485312
ACH-001228,-0.556213635894
ACH-001232,-0.375595192492
ACH-001239,-0.327765640704
ACH-001274,-0.680781287094
ACH-001275,-0.489010788267
ACH-001277,-0.571880469719
ACH-001278,-0.147093890568
ACH-001280,-0.29317535663000005
ACH-001283,-0.252151857606
ACH-001289,-0.0625652001382
ACH-001295,-0.37569275707500005
ACH-001300,-0.473983267576
ACH-001301,-0.336487427572
ACH-001302,-0.441000811605
ACH-001303,-0.46678602056100005
ACH-001306,-0.39350733545100003
ACH-001318,-0.362876190489
ACH-001322,-0.368445625289
ACH-001328,-0.29090292032
ACH-001332,-0.671129717172
ACH-001333,-0.378767455541
ACH-001336,-0.551402490757
ACH-001340,-0.41631790710999994
ACH-001346,-0.663875747755
ACH-001353,-0.40660009153300003
ACH-001354,-0.30316276946
ACH-001367,-0.535245471988
ACH-001368,-0.366724137302
ACH-001374,-0.156062486347
ACH-001375,-0.430622942538
ACH-001377,-0.395157946442
ACH-001380,-0.388819233127
ACH-001391,-0.44144749740199996
ACH-001407,-0.39769392631800005
ACH-001408,-0.633236101983
ACH-001413,-0.570785192506
ACH-001430,-0.674397797969
ACH-001431,-0.423468529165
ACH-001450,-0.12499971071100001
ACH-001496,-0.38602505019199995
ACH-001500,-0.32798698333099996
ACH-001521,0.022943862631099998
ACH-001523,-0.616314376744
ACH-001532,-0.070048775287
ACH-001536,-0.41950616760799997
ACH-001550,-0.616556175446
ACH-001552,-0.164702695265
ACH-001554,-0.541470449569
ACH-001645,-0.484643824595
ACH-001654,-0.47662758322400006
ACH-001715,-0.675948458596
ACH-001735,-0.37063728730499995
ACH-001736,-0.10525781986400001
ACH-001737,-0.283942830393
ACH-001740,-0.583310586486
ACH-001745,-0.48538760509900003
ACH-001750,-0.41455500551200003
ACH-001765,-0.53594299683
ACH-001956,-0.485312471937
ACH-001957,-0.513789669925
