,SBK1 (388228)
ACH-000734,-0.22897558273200003
ACH-000735,-0.00130707689355
ACH-000736,-0.236116800596
ACH-000738,-0.164834742631
ACH-000746,0.0112221144013
ACH-000747,-0.41422730658699997
ACH-000748,-0.301430068226
ACH-000753,-0.266988226126
ACH-000756,-0.38179534063299997
ACH-000757,-0.419312029247
ACH-000758,-0.41053286177000003
ACH-000760,-0.265082510208
ACH-000763,-0.318699064166
ACH-000764,-0.457752771481
ACH-000765,-0.25377235054499997
ACH-000766,-0.401870070846
ACH-000767,-0.180278314331
ACH-000768,-0.291736547129
ACH-000769,-0.367730641702
ACH-000770,-0.132514505298
ACH-000771,-0.10686909222100001
ACH-000773,-0.226085543767
ACH-000776,-0.275739139496
ACH-000777,-0.21756853188099998
ACH-000778,-0.234666526908
ACH-000781,-0.22973518713500002
ACH-000782,-0.0439264295976
ACH-000783,-0.287977361913
ACH-000784,-0.310220716378
ACH-000785,-0.140561494276
ACH-000787,-0.047272167186900006
ACH-000788,-0.31382013364
ACH-000791,-0.21013212951
ACH-000792,-0.15008351084000002
ACH-000794,-0.337740204329
ACH-000796,-0.166114770504
ACH-000799,-0.315289802826
ACH-000800,-0.334634698011
ACH-000802,-0.274759941685
ACH-000804,-0.414937522071
ACH-000805,-0.310741400057
ACH-000809,-0.199993997955
ACH-000810,-0.423342885774
ACH-000811,-0.19898354349199998
ACH-000817,-0.119583094823
ACH-000819,-0.530749338315
ACH-000820,-0.43281470325000004
ACH-000821,-0.509114905305
ACH-000822,-0.141250738678
ACH-000823,-0.12748211519400002
ACH-000824,-0.224797309784
ACH-000827,-0.292927620701
ACH-000829,-0.247412866156
ACH-000831,-0.209963429336
ACH-000832,-0.32121663485
ACH-000833,-0.394984136677
ACH-000834,-0.32672937899300003
ACH-000835,-0.211295084546
ACH-000836,-0.323344190944
ACH-000837,-0.0829828989341
ACH-000838,-0.35275891949500005
ACH-000839,-0.247854298315
ACH-000840,-0.490334423663
ACH-000841,-0.398638765574
ACH-000843,-0.46873826809299995
ACH-000846,-0.470765320258
ACH-000847,-0.025642957733
ACH-000848,-0.177768135026
ACH-000849,-0.132042163038
ACH-000851,-0.080496325591
ACH-000855,0.020222657038599996
ACH-000856,-0.33480390778
ACH-000858,-0.266057741074
ACH-000859,-0.17750505613200002
ACH-000861,-0.37347384541900003
ACH-000862,-0.19403832092300002
ACH-000865,-0.206516988021
ACH-000866,-0.0511562214915
ACH-000867,-0.31616165962
ACH-000869,-0.421285048894
ACH-000872,-0.310151658433
ACH-000873,-0.0273747846554
ACH-000876,-0.178206313553
ACH-000878,-0.299935238192
ACH-000880,-0.22425649514499998
ACH-000881,-0.116355287956
ACH-000882,-0.29021711214
ACH-000884,-0.21372532175500003
ACH-000885,-0.311981546091
ACH-000887,-0.218363610467
ACH-000888,-0.277855184167
ACH-000889,-0.26297313142900003
ACH-000890,-0.19700770324099998
ACH-000896,-0.547351427751
ACH-000898,-0.572209464899
ACH-000900,-0.375417513662
ACH-000901,-0.419108339565
ACH-000905,-0.312464444867
ACH-000906,-0.116269185899
ACH-000907,-0.307635018789
ACH-000910,-0.335157042354
ACH-000911,-0.17965351042
ACH-000912,-0.236461929096
ACH-000913,-0.18007306612500001
ACH-000915,-0.342275656312
ACH-000916,-0.390044798778
ACH-000917,-0.568437740976
ACH-000921,-0.328961414496
ACH-000924,-0.271927485284
ACH-000926,-0.374994399621
ACH-000928,-0.39078672096600003
ACH-000929,-0.17941468538400002
ACH-000932,-0.289250816932
ACH-000935,-0.33293358511
ACH-000936,-0.39022104018700005
ACH-000937,-0.161126272481
ACH-000938,-0.189597439576
ACH-000939,-0.365689692593
ACH-000941,-0.32494277476100003
ACH-000943,-0.17503278259799998
ACH-000946,-0.234094506987
ACH-000947,-0.26249819511
ACH-000948,-0.271723519387
ACH-000950,-0.357435936975
ACH-000953,-0.29508948879
ACH-000957,-0.55487568727
ACH-000958,-0.053941107375099995
ACH-000960,-0.136059886801
ACH-000963,-0.19121074231
ACH-000968,-0.11473505872000002
ACH-000969,-0.280357945732
ACH-000973,-0.18558098975600001
ACH-000974,-0.38387352682099996
ACH-000975,-0.388273713219
ACH-000976,-0.399537247581
ACH-000978,-0.334945762625
ACH-000980,-0.171476420968
ACH-000984,-0.3645682594
ACH-000986,-0.282973221236
ACH-000988,-0.424042809126
ACH-000993,-0.43863482272200005
ACH-000994,-0.4921637824
ACH-000996,-0.20853683411600002
ACH-001001,-0.209351586286
ACH-001020,-0.470887714578
ACH-001028,-0.20307732559099997
ACH-001031,-0.148866023023
ACH-001038,-0.280482426999
ACH-001048,-0.208008685797
ACH-001050,-0.152641754694
ACH-001053,0.0163764110235
ACH-001054,-0.419932046972
ACH-001061,-0.289555765952
ACH-001067,-0.15627812421099999
ACH-001075,-0.37900309750699995
ACH-001096,-0.209119445792
ACH-001128,-0.343981848903
ACH-001134,-0.383030016629
ACH-001151,-0.10001629264699999
ACH-001163,-0.220035909478
ACH-001164,-0.49503374200499994
ACH-001173,-0.341517922042
ACH-001183,-0.243666935156
ACH-001184,-0.614271736746
ACH-001190,-0.21553075697299998
ACH-001192,-0.12011248404899999
ACH-001193,-0.057631644960699994
ACH-001196,-0.47235116932599996
ACH-001197,0.0113315800198
ACH-001205,0.0217155942673
ACH-001211,-0.542643954841
ACH-001212,-0.139309301588
ACH-001228,-0.37882324945
ACH-001232,-0.220213990764
ACH-001239,-0.36796986932400005
ACH-001274,-0.195517523925
ACH-001275,-0.210766933337
ACH-001277,-0.482224246874
ACH-001278,-0.145694035585
ACH-001280,0.0246132282654
ACH-001283,-0.20750389313
ACH-001289,-0.19855795505600002
ACH-001295,-0.33128324622
ACH-001300,-0.08650893803910001
ACH-001301,-0.05192964255
ACH-001302,-0.08787822784389998
ACH-001303,-0.657159247037
ACH-001306,-0.138292367923
ACH-001318,-0.350697866793
ACH-001322,-0.32948337129
ACH-001328,-0.24231630020199998
ACH-001332,-0.41201915424400004
ACH-001333,-0.29424786788699997
ACH-001336,-0.344579075355
ACH-001340,-0.276133251498
ACH-001346,-0.27460525308899997
ACH-001353,-0.248119988062
ACH-001354,-0.175493265251
ACH-001367,-0.0980900483962
ACH-001368,-0.26986710601999997
ACH-001374,-0.446977390018
ACH-001375,-0.219036720009
ACH-001377,-0.33151078660100003
ACH-001380,-0.0725833392919
ACH-001391,-0.13392251318700002
ACH-001407,-0.18137258877300003
ACH-001408,-0.281537036824
ACH-001413,-0.23292617530999998
ACH-001430,-0.335761665709
ACH-001431,-0.396022608985
ACH-001450,-0.146197269385
ACH-001496,-0.42924689232600005
ACH-001500,-0.144377235894
ACH-001521,-0.392758588939
ACH-001523,-0.313278961985
ACH-001532,-0.21548957724599999
ACH-001536,-0.247837787546
ACH-001550,-0.229281161378
ACH-001552,-0.325664942915
ACH-001554,-0.17681993309799998
ACH-001645,-0.378742510059
ACH-001654,-0.32265958219999996
ACH-001715,-0.21792512260699998
ACH-001735,-0.224582605669
ACH-001736,-0.21386257548300003
ACH-001737,0.0307642622432
ACH-001740,-0.180705476173
ACH-001745,-0.389021382306
ACH-001750,-0.268585750635
ACH-001765,-0.043982892282999994
ACH-001956,-0.20791424695900002
ACH-001957,-0.39534297770800003
