,MEGF10 (84466)
ACH-000004,0.188704930471
ACH-000007,0.395926189495
ACH-000009,0.117040089353
ACH-000011,0.284574424944
ACH-000012,0.044438411889999994
ACH-000013,0.265381146582
ACH-000014,0.283095066906
ACH-000015,-0.11711243271800001
ACH-000017,0.129908416984
ACH-000018,0.167110336084
ACH-000019,0.256631096937
ACH-000021,-0.023572814209699998
ACH-000022,0.105986883092
ACH-000025,0.34878079410999996
ACH-000028,0.230272581511
ACH-000030,0.17882602706300002
ACH-000035,0.302027282399
ACH-000036,0.20299731392200002
ACH-000037,0.339792894617
ACH-000039,-0.223784445656
ACH-000040,0.0115536388488
ACH-000041,0.11217016048499999
ACH-000042,0.112039997097
ACH-000045,0.272813009642
ACH-000047,0.19857003202
ACH-000052,0.260567486729
ACH-000053,-0.023193081945799998
ACH-000054,0.20507211153700003
ACH-000055,0.208806809507
ACH-000060,0.37999677656900005
ACH-000067,0.0246212702514
ACH-000070,-0.021516414149700003
ACH-000075,0.24135656106400002
ACH-000078,0.187666945409
ACH-000082,0.160676487468
ACH-000085,0.26906874401
ACH-000086,0.15363512950799998
ACH-000087,0.14986387374600002
ACH-000092,0.25401170173300003
ACH-000095,0.159803025302
ACH-000097,0.161897927784
ACH-000098,0.106022951755
ACH-000099,0.163670555259
ACH-000108,0.138754109987
ACH-000113,0.08738948710930002
ACH-000115,-0.0449156743382
ACH-000116,0.231896367891
ACH-000118,0.10945635722899999
ACH-000120,0.245181594597
ACH-000123,0.139437158928
ACH-000127,0.209896290003
ACH-000128,0.140354513578
ACH-000132,0.227792616007
ACH-000133,0.29398585971
ACH-000137,0.0959870331067
ACH-000138,-0.05154785100959999
ACH-000142,0.13163799800999998
ACH-000143,0.160905549304
ACH-000146,0.10402904070699999
ACH-000148,0.153002283744
ACH-000150,0.340754550559
ACH-000152,0.056705474391700005
ACH-000153,0.285412274536
ACH-000159,0.345029667317
ACH-000160,0.25505278515700003
ACH-000163,0.247342713252
ACH-000167,0.21524589142499997
ACH-000168,0.052238630052399995
ACH-000169,0.18913627348499998
ACH-000178,0.0807685411949
ACH-000182,0.192597854135
ACH-000183,-0.012106920177500001
ACH-000188,0.0541802842332
ACH-000189,0.333622036837
ACH-000190,0.077035490623
ACH-000198,0.210220755871
ACH-000204,0.266055835724
ACH-000206,0.296840989293
ACH-000207,0.141655734173
ACH-000211,0.122232498715
ACH-000215,0.184902816204
ACH-000221,0.101456350633
ACH-000222,-0.109924389518
ACH-000223,0.196614389196
ACH-000226,-0.004827481638859999
ACH-000227,0.287598446162
ACH-000228,0.0835841485925
ACH-000231,0.155183788017
ACH-000232,0.130880981554
ACH-000233,0.12382273848099999
ACH-000234,0.234479863152
ACH-000235,0.066864142098
ACH-000237,0.200657656192
ACH-000238,0.07920105608360001
ACH-000243,0.0998723622108
ACH-000244,0.0197700752838
ACH-000246,0.07954050927789999
ACH-000248,0.457374933714
ACH-000250,0.21525354890999998
ACH-000251,-0.183533532597
ACH-000253,0.210199895359
ACH-000255,0.232876038019
ACH-000256,0.133847886982
ACH-000257,0.19315263313499997
ACH-000258,-0.09976987074850001
ACH-000259,0.106054811825
ACH-000260,0.200339056503
ACH-000261,0.125031325532
ACH-000262,0.12475893818499999
ACH-000263,0.112868919604
ACH-000264,0.24573944073100001
ACH-000265,0.10572800934900001
ACH-000266,0.034255802119299995
ACH-000272,0.226215096792
ACH-000273,0.212285702604
ACH-000274,0.160403743218
ACH-000277,0.286494831148
ACH-000278,0.165263625351
ACH-000279,0.11428059076
ACH-000280,0.164285074227
ACH-000281,0.0900896142798
ACH-000288,0.271223355411
ACH-000291,0.05662769730830001
ACH-000293,0.255707367932
ACH-000294,0.10158766146199999
ACH-000295,0.0154617055308
ACH-000296,0.22684733121
ACH-000302,0.132630495483
ACH-000304,0.231987235575
ACH-000307,0.202237374415
ACH-000308,0.32146617070300004
ACH-000310,-0.0259014336591
ACH-000311,0.00471239285346
ACH-000312,0.130743098251
ACH-000315,0.19391168383299998
ACH-000316,0.102606358277
ACH-000317,0.17229368451699997
ACH-000318,0.288906643112
ACH-000319,0.139633279957
ACH-000320,-0.046812423569400005
ACH-000322,0.259713686502
ACH-000323,0.146108216644
ACH-000324,0.0530961262271
ACH-000329,0.166864046984
ACH-000330,0.157062271201
ACH-000331,0.10749371188
ACH-000332,0.0903901416715
ACH-000334,0.24547158975400002
ACH-000335,0.17853516109
ACH-000336,0.400712717581
ACH-000337,0.365720047819
ACH-000339,0.158205811305
ACH-000341,0.44736801612599997
ACH-000348,0.197961278317
ACH-000350,-0.18367063180399998
ACH-000352,0.220849605123
ACH-000356,0.109100558671
ACH-000361,0.155797400855
ACH-000362,0.146345361359
ACH-000363,0.0837573243293
ACH-000364,0.198414866849
ACH-000365,0.149090066052
ACH-000366,0.08972335333689999
ACH-000368,0.0687076831664
ACH-000374,0.218757375612
ACH-000375,-0.00446572338858
ACH-000376,0.10011709894200001
ACH-000381,0.241634517317
ACH-000383,0.130352202661
ACH-000387,0.225810192381
ACH-000389,0.24576550902199998
ACH-000390,0.19583486275800002
ACH-000393,-0.0108177128604
ACH-000395,0.24462070113099998
ACH-000397,0.203660732289
ACH-000401,0.224763597697
ACH-000402,0.552198625459
ACH-000403,0.0641334157291
ACH-000404,0.0833466021678
ACH-000406,0.0774263377939
ACH-000407,0.35307923661300006
ACH-000408,0.221164060444
ACH-000410,0.062614598757
ACH-000411,0.214700477829
ACH-000414,0.05384624151530001
ACH-000415,0.268259015101
ACH-000416,0.205733988658
ACH-000420,0.17055973623799997
ACH-000421,0.192001284685
ACH-000424,0.40939680091499997
ACH-000425,0.141858556995
ACH-000426,0.312930421437
ACH-000427,0.281795677799
ACH-000433,0.169684889126
ACH-000436,-0.023575517047599998
ACH-000444,0.20914372905900003
ACH-000445,0.034360062061699996
ACH-000448,0.191004632137
ACH-000450,-0.0544413104215
ACH-000452,0.175181067176
ACH-000454,0.368857133719
ACH-000458,0.20316674313900002
ACH-000459,0.21760521991300003
ACH-000460,-0.0250043063808
ACH-000461,0.219476019252
ACH-000463,0.19999102623
ACH-000464,0.484921902537
ACH-000466,0.290069008625
ACH-000467,0.0196073166129
ACH-000468,-0.0271473112
ACH-000469,0.195721429107
ACH-000470,0.027256780714500002
ACH-000471,0.12517414378900002
ACH-000472,0.198949287394
ACH-000473,0.164447557073
ACH-000475,0.156632378614
ACH-000476,0.231684706632
ACH-000477,0.15885015532
ACH-000480,0.12427122735400001
ACH-000481,0.0643616116952
ACH-000483,0.390236542586
ACH-000484,0.0889139678263
ACH-000485,0.143723562438
ACH-000486,0.202628866426
ACH-000487,0.165680170661
ACH-000488,0.18961849242400003
ACH-000490,0.158259105874
ACH-000491,0.11833072116900001
ACH-000495,0.188434161701
ACH-000496,0.240968149315
ACH-000499,0.17826121054699998
ACH-000500,0.446246755749
ACH-000502,0.11370458079700001
ACH-000503,0.0312001393928
ACH-000505,0.0589560674873
ACH-000507,0.158948680331
ACH-000510,0.203014902456
ACH-000511,0.28150211763599997
ACH-000512,0.19452037896
ACH-000516,0.20098490239
ACH-000517,0.11087351723899999
ACH-000518,0.195275671689
ACH-000520,0.261902991474
ACH-000521,0.00723066486912
ACH-000522,0.0706954245362
ACH-000524,0.160880955271
ACH-000527,0.242310495058
ACH-000528,0.0592088499903
ACH-000537,0.144219661624
ACH-000541,0.298670310441
ACH-000542,0.16760870377
ACH-000544,0.08632452737919999
ACH-000545,0.05978377955019999
