,CDKN2C (1031)
ACH-000004,0.149683557152
ACH-000007,0.36728305571599995
ACH-000009,0.27492857907400003
ACH-000011,0.396581240299
ACH-000012,0.242525635205
ACH-000013,0.276424834629
ACH-000014,0.236100223142
ACH-000015,0.252479555537
ACH-000017,0.31526744696
ACH-000018,0.45579414512500005
ACH-000019,0.159818082748
ACH-000021,0.172451999928
ACH-000022,0.10552106438799999
ACH-000025,0.273127945831
ACH-000028,0.236295184711
ACH-000030,0.267766209232
ACH-000035,0.17068836001499998
ACH-000036,0.296385802074
ACH-000037,0.52501517172
ACH-000039,0.36097399199
ACH-000040,0.843416386027
ACH-000041,0.843555491929
ACH-000042,0.312472033478
ACH-000045,0.289421293154
ACH-000047,0.248354800997
ACH-000052,0.314434908376
ACH-000053,0.231566499807
ACH-000054,0.27489980793499996
ACH-000055,0.270882448392
ACH-000060,0.190680188499
ACH-000067,0.6342863758030001
ACH-000070,0.380752777993
ACH-000075,0.18322154008000002
ACH-000078,0.189105446826
ACH-000082,0.650816883973
ACH-000085,0.45959376552500003
ACH-000086,0.329001683346
ACH-000087,0.499931668576
ACH-000092,0.49620900929399997
ACH-000095,0.228414069696
ACH-000097,0.207368886129
ACH-000098,0.381536807135
ACH-000099,0.476446873222
ACH-000108,0.31886780533799997
ACH-000113,0.319595741197
ACH-000115,0.356311260576
ACH-000116,0.314514841899
ACH-000118,0.24439534533000004
ACH-000120,0.12335096791200001
ACH-000123,0.341137261553
ACH-000127,0.453363106876
ACH-000128,0.177445482382
ACH-000132,0.312479754793
ACH-000133,0.43985550611900004
ACH-000137,0.144719561715
ACH-000138,0.190855632298
ACH-000142,0.48356185514600003
ACH-000143,0.514510386959
ACH-000146,0.41478458459600004
ACH-000148,0.648614098479
ACH-000150,0.42358779250100004
ACH-000152,0.21938790528000002
ACH-000153,0.303412503459
ACH-000159,0.282637371508
ACH-000160,0.191679157172
ACH-000163,0.514532579164
ACH-000167,0.101725504319
ACH-000168,0.18083348660100002
ACH-000169,0.304762612238
ACH-000178,0.49985211458000006
ACH-000182,0.33778885425300004
ACH-000183,0.246810414934
ACH-000188,0.35137405253799997
ACH-000189,0.0769021877478
ACH-000190,0.191626994463
ACH-000198,0.34854162717
ACH-000204,0.910129529574
ACH-000206,0.569496901801
ACH-000207,0.307316960138
ACH-000211,0.36715754504000003
ACH-000215,0.553534203431
ACH-000221,0.26114043285
ACH-000222,-0.0425379742847
ACH-000223,0.34207549099
ACH-000226,0.228527345978
ACH-000227,0.228172710209
ACH-000228,0.266780084938
ACH-000231,0.412005782085
ACH-000232,0.144008302664
ACH-000233,0.33494253315
ACH-000234,0.364287144363
ACH-000235,0.242076378373
ACH-000237,0.34574665791500003
ACH-000238,0.156156205447
ACH-000243,0.184622441818
ACH-000244,0.45582927910300003
ACH-000246,0.218443676572
ACH-000248,0.290354533841
ACH-000250,0.345904285309
ACH-000251,0.70088777376
ACH-000253,0.330376059221
ACH-000255,0.357645395576
ACH-000256,0.305747525898
ACH-000257,-0.0294709951216
ACH-000258,0.288917551095
ACH-000259,0.45165917580799997
ACH-000260,0.650110386962
ACH-000261,0.34000731108800003
ACH-000262,0.546153262392
ACH-000263,0.23434835548500002
ACH-000264,0.31541790292599997
ACH-000265,0.283944624863
ACH-000266,0.247617873714
ACH-000272,0.230133889463
ACH-000273,0.34842318941699996
ACH-000274,0.427038620313
ACH-000277,0.46356688103200006
ACH-000278,0.09525454502070001
ACH-000279,0.5926298542740001
ACH-000280,0.501734357261
ACH-000281,0.39869903303099996
ACH-000288,0.304485395314
ACH-000291,0.222017977724
ACH-000293,0.30256526105500003
