,NMBR (4829)
ACH-000004,0.0529742749462
ACH-000007,0.009856744671989999
ACH-000009,0.0895925594348
ACH-000011,-0.149270746812
ACH-000012,0.0017096501137999999
ACH-000013,-0.056817656465499994
ACH-000014,-0.014377569664700001
ACH-000015,0.128798562511
ACH-000017,0.120233061401
ACH-000018,-0.170883847113
ACH-000019,-0.059558789834500005
ACH-000021,-0.210348943345
ACH-000022,-0.131568611747
ACH-000025,-0.09317013860760001
ACH-000028,-0.0630232963383
ACH-000030,-0.0345046642467
ACH-000035,-0.0174083245758
ACH-000036,0.174091307887
ACH-000037,-0.187313895577
ACH-000039,-0.503037847708
ACH-000040,0.17341531428800003
ACH-000041,-0.042892849187
ACH-000042,-0.025829188519000002
ACH-000045,-0.05571602599219999
ACH-000047,-0.06975336165269999
ACH-000052,0.322627563714
ACH-000053,0.0537473534523
ACH-000054,-0.0723817488584
ACH-000055,0.08700970429400001
ACH-000060,-0.0763168142998
ACH-000067,-0.132745887828
ACH-000070,-0.14907251876900002
ACH-000075,0.027057506055200003
ACH-000078,0.098461029386
ACH-000082,0.0379416498266
ACH-000085,-0.161465657085
ACH-000086,0.10718481731799999
ACH-000087,0.007430884839989999
ACH-000092,-0.08195989618300001
ACH-000095,-0.0533023240577
ACH-000097,-0.104286236066
ACH-000098,0.162853746312
ACH-000099,0.0509082844547
ACH-000108,-0.066835371709
ACH-000113,0.0755269162452
ACH-000115,0.174443847364
ACH-000116,0.0257677282124
ACH-000118,0.119969579336
ACH-000120,0.0335704348995
ACH-000123,0.017844376691
ACH-000127,0.014726690972200002
ACH-000128,-0.271171843337
ACH-000132,0.0772016274049
ACH-000133,-0.0117202182711
ACH-000137,0.14595836582399999
ACH-000138,-0.003062507046
ACH-000142,0.100284923256
ACH-000143,-0.00503066582205
ACH-000146,0.0335496551417
ACH-000148,0.10217468411399999
ACH-000150,-0.10014326391100001
ACH-000152,-0.0168644801782
ACH-000153,-0.0864599908708
ACH-000159,0.07263582253039999
ACH-000160,0.0808083090113
ACH-000163,0.11220268894200001
ACH-000167,0.129839108346
ACH-000168,0.0853123775051
ACH-000169,0.158063177379
ACH-000178,0.0330139337416
ACH-000182,3.18963323056e-05
ACH-000183,-0.0639799737878
ACH-000188,-0.113070104504
ACH-000189,0.0604681603828
ACH-000190,-0.0752151456698
ACH-000198,-0.0666661332006
ACH-000204,0.22056882686299997
ACH-000206,0.018305526952200002
ACH-000207,0.0716513444689
ACH-000211,0.130345509657
ACH-000215,-0.05751537993369999
ACH-000221,0.0331819877173
ACH-000222,0.135295272616
ACH-000223,0.12809443803200002
ACH-000226,-0.206463032055
ACH-000227,0.138397890978
ACH-000228,-0.020068920954099997
ACH-000231,-0.0375129452858
ACH-000232,0.0130804070225
ACH-000233,0.17657787724100002
ACH-000234,-0.174785408302
ACH-000235,0.052563919442499996
ACH-000237,-0.000972292178749
ACH-000238,0.193957175146
ACH-000243,0.0252928058756
ACH-000244,0.354557502072
ACH-000246,-0.046149368511300005
ACH-000248,-0.0354791416898
ACH-000250,-0.028318792636099998
ACH-000251,-0.04743235088719999
ACH-000253,0.0075136352316
ACH-000255,0.00712569115686
ACH-000256,0.015866288455100002
ACH-000257,-0.0057790107308
ACH-000258,0.18001987015
ACH-000259,0.09356564565099999
ACH-000260,-0.047146038167699994
ACH-000261,0.0392444807298
ACH-000262,0.12995829068499998
ACH-000263,0.017954035333400002
ACH-000264,0.0746726395594
ACH-000265,0.101293393056
ACH-000266,0.0749273075845
ACH-000272,0.056519095427900005
ACH-000273,-0.0516360927919
ACH-000274,0.0716839643299
ACH-000277,-0.125106864217
ACH-000278,0.064696325983
ACH-000279,-0.11003498404999999
ACH-000280,-0.0331785342459
ACH-000281,-0.0384545547482
ACH-000288,0.0781280410187
ACH-000291,-0.0411015878605
ACH-000293,-0.00623122893258
ACH-000294,0.15828013554
ACH-000295,-0.159403719436
ACH-000296,0.0622027302542
ACH-000302,0.17802333715100002
ACH-000304,0.04504637620369999
ACH-000307,0.0799709712455
ACH-000308,-0.0667772075697
ACH-000310,-0.00751511016456
ACH-000311,0.045354002807
ACH-000312,0.13930602481100002
ACH-000315,-0.144416595939
ACH-000316,0.0312771919239
ACH-000317,0.0996685876953
ACH-000318,0.05118193789890001
ACH-000319,-0.163637854065
ACH-000320,0.0187633127133
ACH-000322,0.0135364755159
ACH-000323,0.186580641151
ACH-000324,0.05882350968280001
ACH-000329,-0.05821530873
ACH-000330,-0.0765219093309
ACH-000331,0.0189798591258
ACH-000332,0.138031384532
ACH-000334,0.247028570678
ACH-000335,-0.311119590961
ACH-000336,-0.5342847006220001
ACH-000337,-0.143516037519
ACH-000339,-0.0023948548911799997
ACH-000341,0.040047827247800004
ACH-000348,-0.20603471000100002
ACH-000350,0.0681574666482
ACH-000352,0.106197884496
ACH-000356,-0.067836022077
ACH-000361,-0.09536248349819999
ACH-000362,0.065605624586
ACH-000363,-0.074130576776
ACH-000364,0.173511327295
ACH-000365,-0.0578780606378
ACH-000366,0.0543392815082
ACH-000368,-0.118031465428
ACH-000374,0.0877576325914
ACH-000375,-0.0719277907849
ACH-000376,-0.190272158742
ACH-000381,0.0576131818039
ACH-000383,0.010441990732
ACH-000387,0.0110000183771
ACH-000389,0.0424239235205
ACH-000390,-0.0453791599856
ACH-000393,-0.253293242397
ACH-000395,0.0335810214474
ACH-000397,0.109883246116
ACH-000401,0.0319378567679
ACH-000402,0.366621392881
ACH-000403,0.03703841731119999
ACH-000404,0.322484008634
ACH-000406,-0.0007903313937619999
ACH-000407,-0.16176643311
ACH-000408,-0.0326451456636
ACH-000410,0.028992762699799998
ACH-000411,0.000130092492369
ACH-000414,-0.088699696086
ACH-000415,-0.149087277997
ACH-000416,0.10525443714199999
ACH-000420,0.25823095954
ACH-000421,-0.108524250132
ACH-000424,0.0145431157299
ACH-000425,-0.0216238674916
ACH-000426,-0.0539762017524
ACH-000427,0.10422817516100001
ACH-000433,0.0568416566524
ACH-000436,-0.12205979534700001
ACH-000444,0.139443944064
ACH-000445,-0.13588840439000002
ACH-000448,-0.145434424032
ACH-000450,0.171969984218
ACH-000452,0.017417570985599998
ACH-000454,-0.0934214015102
ACH-000458,-0.114196230822
ACH-000459,0.54541111512
ACH-000460,-0.0251325618632
ACH-000461,0.06998579465469999
ACH-000463,-0.0549659469959
ACH-000464,-0.07808267639830001
ACH-000466,0.050358110588800006
ACH-000467,0.18504111802200002
ACH-000468,-0.137725992818
ACH-000469,0.0713060189971
ACH-000470,-0.0119131158241
ACH-000471,0.0226355353272
ACH-000472,0.0746702975324
ACH-000473,-0.0425583597014
ACH-000475,0.0008845047281589999
ACH-000476,-0.030141098598799997
ACH-000477,-0.08645737169439999
ACH-000480,0.0673866712931
ACH-000481,0.024577022061799996
ACH-000483,0.182482146108
ACH-000484,0.0463012284946
ACH-000485,0.00926637622422
ACH-000486,0.0711906591498
ACH-000487,0.0810391473362
ACH-000488,-0.0349979024151
ACH-000490,-0.0470389872373
ACH-000491,-0.141308542298
ACH-000495,0.11656210671299999
ACH-000496,-0.09192794773219999
ACH-000499,0.0859818546634
ACH-000500,-0.134168141511
ACH-000502,0.13091907410599998
ACH-000503,0.110977614857
ACH-000505,0.00485498239753
