,SMN2 (6607)
ACH-000257,-1.21421996137
ACH-000258,-1.49084249249
ACH-000259,-1.04057698691
ACH-000260,-1.20528665878
ACH-000261,-1.32330149238
ACH-000262,-1.1304728560700001
ACH-000263,-1.01270489294
ACH-000264,-1.59728299553
ACH-000265,-1.12123292597
ACH-000266,-1.37151571981
ACH-000272,-1.20148417775
ACH-000273,-1.24440840948
ACH-000274,-1.69743683346
ACH-000277,-1.21245686282
ACH-000278,-1.8333397264500002
ACH-000279,-1.21962026957
ACH-000280,-1.36779300773
ACH-000281,-0.480641861726
ACH-000288,-0.9263625419239999
ACH-000291,-1.45169988081
ACH-000293,-1.6237296152200003
ACH-000294,-1.00904118623
ACH-000295,-0.72687297367
ACH-000296,-1.24429902654
ACH-000302,-1.6176966797299999
ACH-000304,-1.2803148845999999
ACH-000307,-0.88682817081
ACH-000308,-1.46741222361
ACH-000310,-1.3450528172999998
ACH-000311,-1.07604510548
ACH-000312,-1.2273963342899998
ACH-000315,-0.9208718528000001
ACH-000316,-1.03659803655
ACH-000317,-0.737314940728
ACH-000318,-1.39202590416
ACH-000319,-1.26796555021
ACH-000320,-0.86932586582
ACH-000322,-0.8838585386740001
ACH-000323,-1.26500461426
ACH-000324,-1.22364126403
ACH-000329,-1.4146978811700002
ACH-000330,-1.3762941022600002
ACH-000331,-1.1682744702799999
ACH-000332,-1.10196791499
ACH-000334,-1.59830078859
ACH-000335,-0.880630487554
ACH-000336,-1.1716036704200001
ACH-000337,-1.6466174096200001
ACH-000339,-1.47148362135
ACH-000341,-1.8372737277400002
ACH-000348,-1.32992791037
ACH-000350,-1.5018782209900001
ACH-000352,-1.28718122137
ACH-000356,-1.2683243331
ACH-000361,-1.0389891832200002
ACH-000362,-1.32255001964
ACH-000363,-1.4653554741100001
ACH-000364,-1.12936824485
ACH-000365,-1.08722875965
ACH-000366,-0.8836822566470001
ACH-000368,-1.18941901
ACH-000374,-0.878391494992
ACH-000375,-1.19354374873
ACH-000376,-1.29431880588
ACH-000381,-1.32967702392
ACH-000383,-1.03178707709
ACH-000387,-1.0757299982100001
ACH-000389,-1.17957237421
ACH-000390,-1.31547627198
ACH-000393,-1.16016431722
ACH-000395,-1.0741980634100001
ACH-000397,-1.3279255165100001
ACH-000401,-1.0397972327399998
ACH-000402,-1.13666330581
ACH-000403,-1.18994446728
ACH-000404,-0.9233255886299999
ACH-000406,-0.971412672288
ACH-000407,-1.06340238721
ACH-000408,-1.38293798007
ACH-000410,-1.2261127055399998
ACH-000411,-1.04468383124
ACH-000414,-1.1330432174299998
ACH-000415,-0.94026732964
ACH-000416,-1.24205781891
ACH-000420,-1.1571278763600001
ACH-000421,-1.23882610562
ACH-000424,-1.0624975031200001
ACH-000425,-1.22068158549
ACH-000426,-1.9117753920200002
ACH-000427,-1.10200097388
ACH-000433,-1.06093397857
ACH-000436,-1.3200717029200002
ACH-000444,-0.9236286552259999
ACH-000445,-0.646229721233
ACH-000448,-1.54299230004
ACH-000450,-1.25571954551
ACH-000452,-0.936289859198
ACH-000454,-0.9758481602269999
ACH-000458,-1.3657070997999998
ACH-000459,-1.34547585451
ACH-000460,-0.9836170280359999
ACH-000461,-1.5116274569600001
ACH-000463,-1.15543616644
ACH-000464,-0.78234915523
ACH-000466,-1.59173502481
ACH-000467,-1.32586892177
ACH-000468,-0.816128153803
ACH-000469,-1.21405022142
ACH-000470,-0.699323145336
ACH-000471,-1.06443959285
ACH-000472,-1.39888608727
ACH-000473,-1.18728384696
ACH-000475,-1.09901545244
ACH-000476,-1.07903095463
ACH-000477,-1.4320738187399997
ACH-000480,-1.5062771590600001
ACH-000481,-1.4034494721700002
ACH-000483,-1.77443381743
ACH-000484,-1.16627354582
ACH-000485,-1.45646210789
ACH-000486,-1.2341857917
ACH-000487,-0.964849308229
ACH-000488,-0.959073014872
ACH-000490,-1.1969364902700002
ACH-000491,-1.19637161084
ACH-000495,-0.847400189776
ACH-000496,-0.945518185418
ACH-000499,-1.2195725250700002
ACH-000500,-1.02766722143
ACH-000502,-1.35248945523
ACH-000503,-1.31451473299
ACH-000505,-1.5017868528
ACH-000507,-1.3157073670200001
ACH-000510,-1.27355474321
ACH-000511,-1.24602376553
ACH-000512,-1.1731784680500001
ACH-000516,-0.97726696661
ACH-000517,-1.39534654246
ACH-000518,-1.16127898465
ACH-000520,-1.18242451972
ACH-000521,-0.895035757698
ACH-000522,-1.1839667966399998
ACH-000524,-1.8453146739099997
ACH-000527,-1.18765747004
ACH-000528,-1.18740293263
ACH-000537,-1.3506599346700001
ACH-000541,-1.4102759420700002
ACH-000542,-1.16652791169
ACH-000544,-1.03682538805
ACH-000545,-1.0333826268200001
ACH-000547,-1.15917520607
ACH-000548,-1.57644037154
ACH-000549,-1.33033010188
ACH-000550,-0.680915884418
ACH-000552,-1.129208837
ACH-000556,-1.15077258619
ACH-000557,-1.08928615912
ACH-000570,-1.0299271458200001
ACH-000571,-0.955150014474
ACH-000573,-1.1922343604
ACH-000576,-1.16777113749
ACH-000580,-0.9482354934799999
ACH-000584,-1.21965731938
ACH-000585,-1.22307790999
ACH-000588,-0.9186194904430001
ACH-000589,-1.1887138259299999
ACH-000591,-0.8793517609379999
ACH-000593,-1.18439657324
ACH-000600,-1.0421346603100001
ACH-000601,-1.1590346619299998
ACH-000604,-1.20673943376
ACH-000605,-1.33862840209
ACH-000606,-1.09938292118
ACH-000608,-1.68640945478
ACH-000614,-0.997957415925
ACH-000616,-1.6617282189700002
ACH-000618,-1.5064383754
ACH-000619,-1.05654653303
ACH-000620,-0.7730729816099999
ACH-000621,-1.1743858399
ACH-000622,-1.3660359873199999
ACH-000623,-1.29184130831
ACH-000624,-1.2612027651200002
ACH-000627,-0.829319841022
ACH-000630,-1.0041760873899999
ACH-000632,-1.0088679160299998
ACH-000633,-0.798837647851
ACH-000637,-1.3198504095999999
ACH-000638,-1.16388889091
ACH-000646,-1.77760284507
ACH-000647,-1.3669630895299998
ACH-000648,-1.31797151154
ACH-000649,-1.19184029577
ACH-000651,-0.9669207683740001
ACH-000652,-1.06677237902
ACH-000653,-1.31884097285
ACH-000657,-1.3105754059499999
ACH-000658,-2.05095258467
ACH-000661,-1.4232033295200002
ACH-000662,-0.618262165838
ACH-000663,-0.897507596799
ACH-000665,-1.61029662553
ACH-000671,-0.981902308108
ACH-000673,-1.2605494463299998
ACH-000676,-0.875668723928
ACH-000677,-0.46446005638800003
ACH-000681,-1.22569967016
ACH-000682,-1.0541604377
ACH-000683,-1.21336730658
ACH-000684,-0.961035175175
ACH-000688,-1.24897877448
ACH-000693,-1.5117642807700002
ACH-000694,-1.05954617656
ACH-000695,-1.43564897919
ACH-000696,-1.20472579069
ACH-000697,-1.2629517644700001
ACH-000699,-1.51584777841
ACH-000701,-1.12739873849
ACH-000706,-1.38854970186
ACH-000711,-1.18894689785
ACH-000713,-1.13788501397
ACH-000714,-1.09543160336
ACH-000718,-1.28392996545
ACH-000720,-1.07446078274
ACH-000721,-1.42951304096
ACH-000724,-1.42160091057
ACH-000725,-1.70635726627
ACH-000732,-1.74406932808
ACH-000734,-1.13580711605
ACH-000735,-1.46330290785
ACH-000736,-1.26680745666
ACH-000738,-1.24235777774
ACH-000746,-1.15685829069
ACH-000747,-0.926826596891
ACH-000748,-1.17392178316
ACH-000753,-1.15461692404
ACH-000756,-0.9636843454790001
ACH-000757,-1.0144846398899998
ACH-000758,-1.37041662791
ACH-000760,-1.1246991767499999
ACH-000763,-1.7440478658400003
ACH-000764,-1.05855967223
ACH-000765,-0.797131922403
ACH-000766,-1.4246417313
ACH-000767,-1.45237206456
ACH-000768,-1.42934313604
ACH-000769,-1.16610748991
ACH-000770,-1.3526176441
ACH-000771,-1.5841164244400001
ACH-000773,-0.853729926286
ACH-000776,-0.737468704187
ACH-000777,-1.2309079664700002
ACH-000778,-1.24580520713
ACH-000781,-1.60589660675
ACH-000782,-1.03641481957
ACH-000783,-1.02800588272
ACH-000784,-1.06676493795
ACH-000785,-1.25067280579
ACH-000787,-1.1492211062100002
ACH-000788,-1.18544707155
ACH-000791,-1.24642653407
ACH-000792,-1.0788940547499999
ACH-000794,-0.84914723757
ACH-000796,-1.1058005409
ACH-000799,-0.865945390676
ACH-000800,-1.7577145383200001
ACH-000802,-1.07801721127
ACH-000804,-1.09694400341
ACH-000805,-1.0668943182100001
ACH-000809,-0.9755229750579999
ACH-000810,-1.17330226526
ACH-000811,-1.1287164695899998
ACH-000817,-1.0098402951799998
ACH-000819,-1.07803495787
ACH-000820,-0.692464542107
ACH-000821,-1.6815362888999998
ACH-000822,-1.4253519679700002
ACH-000823,-1.41152570998
ACH-000824,-1.2446695080299999
ACH-000827,-1.09574269332
ACH-000829,-1.11881739217
ACH-000831,-1.26735596075
ACH-000832,-1.13134695619
ACH-000833,-0.8940206849519999
ACH-000834,-1.16228732847
ACH-000835,-1.0405440191600002
ACH-000836,-1.10912467653
ACH-000837,-1.11101987485
ACH-000838,-1.04425096343
ACH-000839,-0.8270087737899999
ACH-000840,-1.3230663556
ACH-000841,-1.11549071671
ACH-000843,-1.31341002125
ACH-000846,-1.14393790095
ACH-000847,-1.0317672935700002
ACH-000848,-1.19219061295
ACH-000849,-1.1553099225
ACH-000851,-1.08838928579
ACH-000855,-1.37112333357
ACH-000856,-0.974290145776
ACH-000858,-1.21058968704
ACH-000859,-1.09442867187
ACH-000861,-1.0311608465100002
ACH-000862,-1.66011273936
ACH-000865,-1.1200875896200002
ACH-000866,-1.25752791555
ACH-000867,-1.829567097
ACH-000869,-1.1587903847399998
ACH-000872,-1.12571510793
ACH-000873,-1.1283323053899998
ACH-000876,-1.24628583221
ACH-000878,-1.1960776178
ACH-000880,-1.2273904354
ACH-000881,-1.25200054345
ACH-000882,-1.09131647268
ACH-000884,-1.4436350469600001
ACH-000885,-0.997032721457
ACH-000887,-0.573642357659
ACH-000888,-1.2980309233399998
ACH-000889,-1.27564821269
ACH-000890,-1.2679964684
ACH-000896,-1.4215849101299998
ACH-000898,-1.5907182687900001
ACH-000900,-0.9319020712970001
ACH-000901,-1.6248008548100001
ACH-000905,-1.11943727744
ACH-000906,-1.0478157355600002
ACH-000907,-1.06187991562
ACH-000910,-1.1574158890700001
ACH-000911,-1.30491067896
ACH-000912,-1.1349098587
ACH-000913,-1.4609639659600002
ACH-000915,-1.3096022247
ACH-000916,-1.18264742204
ACH-000917,-1.22228633724
ACH-000921,-1.14769521268
ACH-000924,-1.8750513754700002
ACH-000926,-1.01232790842
ACH-000928,-0.962651187791
ACH-000929,-1.2936386342
ACH-000932,-1.09424637133
ACH-000935,-1.0606015092799999
ACH-000936,-1.1766518776100001
ACH-000937,-1.46063436753
ACH-000938,-1.02318802247
ACH-000939,-1.17904661849
ACH-000941,-0.9159757073200001
ACH-000943,-1.32754949945
ACH-000946,-1.17438635354
ACH-000947,-1.13542003309
ACH-000948,-1.58535126322
ACH-000950,-1.10448614216
ACH-000953,-1.3742842744600001
ACH-000957,-1.23662114983
ACH-000958,-1.0615104178700001
ACH-000960,-0.938638066973
ACH-000963,-1.59019266693
ACH-000968,-1.06527864251
ACH-000969,-1.29351297216
ACH-000973,-1.0530733209899998
ACH-000974,-0.982619267236
ACH-000975,-1.1154153011599999
ACH-000976,-1.08520052657
ACH-000978,-1.63110397618
ACH-000980,-1.29238735278
ACH-000984,-0.9492463351260001
ACH-000986,-1.22820412502
ACH-000988,-1.9475910648099997
ACH-000993,-1.2464645757700001
ACH-000994,-1.49869892158
ACH-000996,-1.25104006874
ACH-001001,-0.869173609589
ACH-001020,-1.28840144961
ACH-001028,-0.991748739807
ACH-001031,-1.3838093517299999
ACH-001038,-1.3598894405000002
ACH-001048,-1.3019466321
ACH-001050,-0.9178677060420001
ACH-001053,-1.31293052012
ACH-001054,-0.903990327975
ACH-001061,-1.28087970174
ACH-001067,-1.16502954365
ACH-001075,-1.1367614369299999
ACH-001096,-1.1524535148000001
ACH-001128,-1.09485572796
ACH-001134,-1.1842125739799998
ACH-001151,-1.4233472479700002
ACH-001163,-1.13579710826
ACH-001164,-1.2719614862100002
ACH-001173,-1.0448308122399999
ACH-001183,-1.02324872455
ACH-001184,-1.41028253341
ACH-001190,-0.7977575288490001
ACH-001192,-1.0649804293
ACH-001193,-0.998826160953
ACH-001196,-1.1574766108299999
ACH-001197,-1.22664491313
ACH-001205,-1.04038394495
ACH-001211,-1.1497381780299998
ACH-001212,-1.3565073725799999
ACH-001228,-1.24607705582
ACH-001232,-1.1650960609899998
ACH-001239,-1.21101963889
ACH-001274,-1.1179591639
ACH-001275,-0.772617462307
ACH-001277,-1.0738078740700001
ACH-001278,-1.3410277662299999
ACH-001280,-1.31289058222
ACH-001283,-0.9233602225740001
ACH-001289,-1.40831886414
ACH-001295,-1.53625286333
ACH-001300,-1.3481776923
ACH-001301,-1.36557586979
ACH-001302,-1.1430778387
ACH-001303,-1.31122305529
ACH-001306,-1.3074172027600002
ACH-001318,-1.36842073079
ACH-001322,-1.14414044673
ACH-001328,-1.0929166208
ACH-001332,-1.24438770527
ACH-001333,-0.951021995673
ACH-001336,-1.3635415719
ACH-001340,-1.53449554365
ACH-001346,-1.26833068171
ACH-001353,-1.21133325395
ACH-001354,-1.47514240243
ACH-001367,-0.8796608709679999
ACH-001368,-1.2271634958700002
ACH-001374,-0.831564090578
ACH-001375,-1.135225151
ACH-001377,-1.5503277897499999
ACH-001380,-1.46566681552
ACH-001391,-0.803633765748
ACH-001407,-1.3556323642800001
ACH-001408,-1.62031904438
ACH-001413,-1.28667908513
ACH-001430,-1.1222889793100002
ACH-001431,-1.5471806671000001
ACH-001450,-1.05259303387
ACH-001496,-1.57570956432
ACH-001500,-1.1454577299700002
ACH-001521,-1.52095845464
ACH-001523,-1.23901815083
ACH-001532,-1.13906573307
ACH-001536,-1.26640654818
ACH-001550,-1.33413155004
ACH-001552,-1.06442662716
ACH-001554,-1.38493104522
ACH-001645,-0.981946069419
ACH-001654,-1.61945441215
ACH-001715,-0.898704513061
ACH-001735,-1.0534913826999999
ACH-001736,-0.689866057083
ACH-001737,-1.54950140058
ACH-001740,-1.44126071393
ACH-001745,-1.3858661049
ACH-001750,-1.1754349669700002
ACH-001765,-1.27461519275
ACH-001956,-1.8044382968200001
ACH-001957,-1.8268925112999999
