,SHISA6 (388336)
ACH-000004,0.0637027750882
ACH-000007,0.114285882393
ACH-000009,0.05999632613369999
ACH-000011,0.07295969242110001
ACH-000012,0.28209153439
ACH-000013,0.127192276216
ACH-000014,-0.0182291314452
ACH-000015,0.140432195081
ACH-000017,0.179800330758
ACH-000018,0.197208506171
ACH-000019,0.17568734702
ACH-000021,0.279869811591
ACH-000022,0.0383994548374
ACH-000025,0.04451410344909999
ACH-000028,0.141317641707
ACH-000030,0.0893109053655
ACH-000035,-0.029659001189
ACH-000036,-0.066158547631
ACH-000037,0.0652270091414
ACH-000039,-0.015431571783300001
ACH-000040,-0.10137246436799999
ACH-000041,-0.0160011714467
ACH-000042,-0.0696115496617
ACH-000045,0.08465349083210001
ACH-000047,0.0450395934291
ACH-000052,-0.472470480189
ACH-000053,0.139559378936
ACH-000054,-0.0138078673684
ACH-000055,0.237736967409
ACH-000060,-0.189977285923
ACH-000067,-0.15221010197499998
ACH-000070,0.025571284925000003
ACH-000075,0.058853641950300004
ACH-000078,0.0691204276465
ACH-000082,-0.0495191471955
ACH-000085,0.328792242394
ACH-000086,0.170867734716
ACH-000087,-0.08923940858989998
ACH-000092,0.0782694242325
ACH-000095,-0.0706741027003
ACH-000097,0.0655143848957
ACH-000098,-0.022132286249599998
ACH-000099,-0.04839986399540001
ACH-000108,0.142347438747
ACH-000113,-0.037989318086800006
ACH-000115,-0.146773524978
ACH-000116,0.162116894944
ACH-000118,0.18498923483100002
ACH-000120,0.28780121473299997
ACH-000123,-0.028099055306199997
ACH-000127,-0.0334424378987
ACH-000128,0.167242377106
ACH-000132,-0.131589946011
ACH-000133,0.0342429831326
ACH-000137,0.218302579415
ACH-000138,0.0240696881478
ACH-000142,-0.0072420384823
ACH-000143,0.103067919893
ACH-000146,0.155457203713
ACH-000148,-0.042158792395400005
ACH-000150,0.197323391013
ACH-000152,0.155198349891
ACH-000153,0.2750428282
ACH-000159,0.189487155666
ACH-000160,0.0737509278135
ACH-000163,0.0567136623981
ACH-000167,0.108485227517
ACH-000168,-0.029372172154399998
ACH-000169,0.08301511440460001
ACH-000178,0.0111006175117
ACH-000182,-0.0742519893558
ACH-000183,-0.0741174659319
ACH-000188,-0.0168851327237
ACH-000189,0.0690238072271
ACH-000190,-0.0061884574974300005
ACH-000198,0.060543809292099994
ACH-000204,0.119769442469
