,IGSF22 (283284)
ACH-000004,-0.123469521306
ACH-000007,0.416107734546
ACH-000009,-0.147135617179
ACH-000011,0.101646117043
ACH-000012,-0.019818372184
ACH-000013,-0.0420806139675
ACH-000014,-0.23373366438299997
ACH-000015,0.018881862756599997
ACH-000017,0.050005212109599996
ACH-000018,-0.130281239246
ACH-000019,-0.07319892292249999
ACH-000021,-0.17448263338300002
ACH-000022,-0.09784489222539998
ACH-000025,-0.08827603839410002
ACH-000028,-0.0914400744045
ACH-000030,-0.214772914421
ACH-000035,-0.0890797628555
ACH-000036,-0.07493585308560001
ACH-000037,-0.148436477496
ACH-000039,-0.11424233648399999
ACH-000040,-0.172948043395
ACH-000041,-0.0490147169398
ACH-000042,-0.187849763452
ACH-000045,-0.25725532805999995
ACH-000047,0.0591822355138
ACH-000052,-0.09924100218620001
ACH-000053,-0.13211242021199998
ACH-000054,-0.04354838030930001
ACH-000055,-0.162242214371
ACH-000060,0.105957815218
ACH-000067,-0.0465197091568
ACH-000070,-0.07421282739639999
ACH-000075,0.06819889070690001
ACH-000078,0.0162965036515
ACH-000082,-0.171068344954
ACH-000085,-0.0651869061349
ACH-000086,-0.296080186975
ACH-000087,-0.0665831737656
ACH-000092,0.015983907119400002
ACH-000095,-0.104628562237
ACH-000097,-0.174542900843
ACH-000098,-0.0627785247977
ACH-000099,-0.10719389608999999
ACH-000108,-0.20981252352000002
ACH-000113,0.0342742868703
ACH-000115,0.31314247391
ACH-000116,0.0258201500955
ACH-000118,-0.049733429553199995
ACH-000120,-0.279370409197
ACH-000123,-0.205246459239
ACH-000127,-0.0557059974708
ACH-000128,-0.215652666008
ACH-000132,0.05419935824569999
ACH-000133,-0.0811792665146
ACH-000137,0.00210731219517
ACH-000138,-0.0526071748648
ACH-000142,-0.0520572716758
ACH-000143,-0.0376155040888
ACH-000146,-0.168837374386
ACH-000148,-0.17546445806699998
ACH-000150,-0.08671611869319999
ACH-000152,-0.0822594387012
ACH-000153,-0.08588903348169999
ACH-000159,-0.137846908345
ACH-000160,-0.045592014436
ACH-000163,-0.0334975267115
ACH-000167,-0.036873208762300005
ACH-000168,0.0204882189118
ACH-000169,0.0645405136159
ACH-000178,-0.0785199959324
ACH-000182,-0.0842286533219
ACH-000183,0.103891809891
ACH-000188,-0.14505455398199998
ACH-000189,-0.19684502649399999
ACH-000190,0.0353216317503
ACH-000198,-0.0489748962652
ACH-000204,-0.11731829952199999
ACH-000206,0.166972345568
ACH-000207,-0.0178328140503
ACH-000211,0.0662476059505
ACH-000215,-0.147836142849
ACH-000221,-0.258758070126
ACH-000222,-0.186979719878
ACH-000223,-0.179772551908
ACH-000226,-0.170981831246
ACH-000227,0.0561185285172
