,APOA1BP (128240)
ACH-000231,-0.131568367293
ACH-000232,-0.246216046511
ACH-000233,-0.182453752739
ACH-000234,-0.147073709324
ACH-000235,-0.19733777688
ACH-000237,-0.15185665153300001
ACH-000238,-0.10686712059299999
ACH-000243,-0.271618377177
ACH-000244,-0.338595815217
ACH-000246,-0.248433751963
ACH-000248,-0.153649854074
ACH-000250,-0.142182456963
ACH-000251,-0.0304090310071
ACH-000253,-0.209189993928
ACH-000255,-0.31214474379900004
ACH-000256,-0.275748693362
ACH-000257,-0.0745357592764
ACH-000258,-0.0812985347481
ACH-000259,-0.307596883567
ACH-000260,-0.142256402105
ACH-000261,-0.20269215852699998
ACH-000262,-0.11858364695800001
ACH-000263,0.00749281539857
ACH-000264,-0.30147232713000005
ACH-000265,-0.313499397781
ACH-000266,-0.22178724887499998
ACH-000272,-0.296932910441
ACH-000273,-0.277232991785
ACH-000274,0.0657657772383
ACH-000277,-0.142725239308
ACH-000278,-0.437386258284
ACH-000279,0.0204908688149
ACH-000280,-0.180656677036
ACH-000281,-0.363085614833
ACH-000288,-0.27018290418
ACH-000291,-0.17488849260000003
ACH-000293,-0.0857949290199
ACH-000294,-0.153583916474
ACH-000295,-0.303477274621
ACH-000296,-0.32914896509799996
ACH-000302,-0.248661275721
ACH-000304,-0.32340295788199996
ACH-000307,-0.214711953347
ACH-000308,-0.29410294515700003
ACH-000310,-0.10743866063799999
ACH-000311,-0.416960703524
ACH-000312,-0.28100045355000003
ACH-000315,-0.024877033889799997
ACH-000316,-0.049269258236
ACH-000317,-0.0130702851308
ACH-000318,-0.060454618797199995
ACH-000319,-0.199144924622
ACH-000320,-0.369354854007
ACH-000322,-0.31347652233600004
ACH-000323,-0.213037173877
ACH-000324,-0.24862369207600002
ACH-000329,-0.287866409019
ACH-000330,-0.0419134670425
ACH-000331,-0.23303449154300002
ACH-000332,-0.237249386019
ACH-000334,-0.433345758904
ACH-000335,-0.22226159008299998
ACH-000336,-0.5644012430950001
ACH-000337,-0.08868937163460001
ACH-000339,-0.11769479202199999
ACH-000341,-0.33573889585100003
ACH-000348,-0.0813299472953
ACH-000350,0.0074655859664300005
ACH-000352,-0.23969515873000002
ACH-000356,-0.158630928754
ACH-000361,-0.18716652732900002
ACH-000362,-0.0841066763992
ACH-000363,-0.0410811615789
ACH-000364,-0.18981125588599998
ACH-000365,-0.0331546857038
ACH-000366,-0.232946753162
ACH-000368,-0.446146055431
ACH-000374,-0.231401591624
ACH-000375,-0.147071454885
ACH-000376,-0.301184089993
ACH-000381,-0.337676763736
ACH-000383,-0.18783407345800002
ACH-000387,-0.143745625825
ACH-000389,-0.16818135717
ACH-000390,-0.303018129649
ACH-000393,-0.186591168404
ACH-000395,-0.144016845152
ACH-000397,-0.21560516591200002
ACH-000401,-0.192328016454
ACH-000402,-0.41572783175399997
ACH-000403,-0.348733678931
ACH-000404,-0.0866035776988
ACH-000406,-0.137694147478
ACH-000407,-0.18383111192600002
ACH-000408,-0.18300840458700002
ACH-000410,-0.22142945196
ACH-000411,-0.0986924617069
ACH-000414,-0.117185530059
ACH-000415,-0.199068438661
ACH-000416,-0.245666788028
ACH-000420,-0.419903143414
ACH-000421,-0.203695974284
ACH-000424,0.00195554212042
ACH-000425,-0.28094158117699997
ACH-000426,-0.329172010631
ACH-000427,-0.19056948405699997
ACH-000433,-0.542836476992
ACH-000436,-0.373392495164
ACH-000444,-0.062127950830499996
ACH-000445,-0.150800679485
ACH-000448,-0.180303848981
ACH-000450,-0.0631412548695
ACH-000452,-0.236815333025
ACH-000454,-0.366996838571
ACH-000458,-0.157922865675
ACH-000459,-0.0551448583919
ACH-000460,-0.167434853832
ACH-000461,-0.0971212119368
ACH-000463,-0.280469493197
ACH-000464,-0.28840281216200003
ACH-000466,-0.157341472829
ACH-000467,-0.20428769905000002
ACH-000468,-0.0167251166797
ACH-000469,0.0619184371983
ACH-000470,-0.320146363371
ACH-000471,-0.1720950232
ACH-000472,-0.054802323387599994
ACH-000473,-0.153930498188
ACH-000475,-0.283237291138
ACH-000476,-0.132249843988
ACH-000477,-0.11695656600500001
ACH-000480,-0.14540030468100001
ACH-000481,-0.357625849855
ACH-000483,0.0504827136603
ACH-000484,-0.262774675143
ACH-000485,-0.11374809103900001
ACH-000486,-0.244826490368
ACH-000487,-0.15790373826999998
ACH-000488,-0.208901656267
ACH-000490,-0.0657058506914
ACH-000491,-0.324429660159
ACH-000495,-0.219836871032
ACH-000496,-0.0559511100016
ACH-000499,-0.036285467022
ACH-000500,0.157250572653
ACH-000502,-0.427494878274
ACH-000503,0.161489799812
ACH-000505,-0.32255095588000005
ACH-000507,-0.354048879818
ACH-000510,-0.252165029615
ACH-000511,-0.26368065208
ACH-000512,-0.09910948921039998
ACH-000516,-0.33582476115000004
ACH-000517,-0.26584965945300004
ACH-000518,-0.18316049615899999
ACH-000520,-0.158735506566
ACH-000521,-0.333845270033
ACH-000522,-0.20981242204
ACH-000524,-0.11018579473
ACH-000527,-0.122577539179
ACH-000528,-0.208820752911
ACH-000537,-0.035773512982300006
ACH-000541,0.0620496045639
ACH-000542,-0.266075482183
ACH-000544,-0.217577432889
ACH-000545,-0.27163180872299997
ACH-000547,-0.22489314394699997
ACH-000548,-0.219946839472
ACH-000549,-0.198228147797
ACH-000550,-0.153817712669
ACH-000552,-0.264302916296
ACH-000556,-0.142044551275
ACH-000557,-0.09072866148389999
ACH-000570,-0.0752407363126
ACH-000571,-0.164204065063
ACH-000573,-0.17855891445
ACH-000576,-0.241699911029
ACH-000580,-0.362875535164
ACH-000584,-0.0653114169772
ACH-000585,-0.225309344676
ACH-000588,-0.254918362481
ACH-000589,-0.0885639436422
ACH-000591,-0.20468068505999998
ACH-000593,-0.246182006065
ACH-000600,-0.235481030356
ACH-000601,-0.402033917611
ACH-000604,0.0754116366368
ACH-000605,-0.190578786921
ACH-000606,-0.277586384196
ACH-000608,-0.214407535358
ACH-000614,-0.140466838649
ACH-000616,-0.191781825598
ACH-000618,-0.0435023648424
ACH-000619,-0.263709738528
ACH-000620,-0.10794707632799999
ACH-000621,-0.141381474363
ACH-000622,-0.273391039288
ACH-000623,-0.20500114100800002
ACH-000624,-0.158777288562
ACH-000627,-0.123769389373
ACH-000630,-0.174679721703
ACH-000632,-0.0359962283587
ACH-000633,-0.206712468042
ACH-000637,-0.224109327874
ACH-000638,-0.223247824031
ACH-000646,-0.423040772725
ACH-000647,-0.32889274837
ACH-000648,-0.26527420133699997
ACH-000649,-0.20297364751400002
ACH-000651,-0.146499725174
ACH-000652,-0.06571788089380001
ACH-000653,-0.24525035480000001
ACH-000657,-0.36775572205300006
ACH-000658,-0.118509022135
ACH-000661,-0.167428152936
ACH-000662,-0.240589575355
ACH-000663,-0.18164054487300002
ACH-000665,-0.17050481638599999
ACH-000671,-0.30514184889199997
ACH-000673,-0.229128305327
ACH-000676,-0.24086006224599998
ACH-000677,0.0522103501258
ACH-000681,-0.19103396241700002
ACH-000682,-0.23620410056299998
ACH-000683,-0.5233656687129999
ACH-000684,-0.0072026214674
ACH-000688,-0.10259257613500002
ACH-000693,-0.214178182146
ACH-000694,-0.13532660949300002
ACH-000695,-0.329222860414
ACH-000696,-0.19764403842099998
ACH-000697,-0.143453674294
ACH-000699,-0.182557907912
ACH-000701,-0.139348001707
ACH-000706,-0.240112747855
ACH-000711,-0.23156277716899998
ACH-000713,-0.371695482381
ACH-000714,-0.0565436607653
ACH-000718,-0.294144791932
ACH-000720,-0.175599580614
ACH-000721,-0.168421786624
ACH-000724,-0.209620280886
ACH-000725,-0.300752480082
ACH-000732,-0.21385606234700003
ACH-000734,-0.0860933530311
ACH-000735,-0.23145785279300002
ACH-000736,-0.206289663077
ACH-000738,-0.19195770870700002
ACH-000746,-0.0819609353375
ACH-000747,-0.35285711359
ACH-000748,-0.140415814256
ACH-000753,-0.313519523431
ACH-000756,-0.315180195104
ACH-000757,-0.39291467486000003
ACH-000758,-0.157729624792
ACH-000760,-0.176857540892
ACH-000763,-0.22987775961100002
ACH-000764,-0.26210866086999995
ACH-000765,-0.0523892628101
ACH-000766,-0.216542602076
ACH-000767,-0.311643725798
ACH-000768,-0.141061429233
ACH-000769,-0.161722332796
ACH-000770,-0.169788931958
ACH-000771,-0.0917696017318
ACH-000773,-0.526233331097
ACH-000776,-0.246757615981
ACH-000777,-0.22520451518399998
ACH-000778,-0.07101266500180001
ACH-000781,-0.16930363719099997
ACH-000782,-0.139515751145
ACH-000783,-0.465143794574
ACH-000784,-0.156361528536
ACH-000785,-0.43158433499399995
ACH-000787,-0.195561834172
ACH-000788,-0.314115358362
ACH-000791,-0.41737193379299997
ACH-000792,-0.0547689743525
ACH-000794,-0.231769066026
ACH-000796,-0.424272515162
ACH-000799,-0.5639571481800001
ACH-000800,-0.35403472099
ACH-000802,-0.171640655709
ACH-000804,-0.276803364015
ACH-000805,-0.10244938257899999
ACH-000809,-0.100030905567
ACH-000810,-0.383418708865
ACH-000811,-0.207584542119
ACH-000817,-0.285958137053
ACH-000819,-0.307916296913
ACH-000820,0.0400191092339
ACH-000821,-0.23833468752300002
ACH-000822,-0.344349381682
ACH-000823,-0.150673048242
ACH-000824,-0.324044452667
ACH-000827,-0.241913915152
ACH-000829,-0.08689431732780001
ACH-000831,-0.09606679263360002
ACH-000832,-0.232512666671
ACH-000833,-0.28149526626800003
ACH-000834,-0.39658736532600003
ACH-000835,-0.14734162218
ACH-000836,0.008554608939989999
ACH-000837,-0.149635241149
ACH-000838,-0.275618325918
ACH-000839,-0.316082424598
ACH-000840,-0.387883300829
ACH-000841,-0.241302241002
ACH-000843,-0.300641886588
ACH-000846,-0.327571280681
ACH-000847,-0.055707962290900005
ACH-000848,-0.0658630371538
ACH-000849,-0.378675385116
ACH-000851,-0.31838349786200004
ACH-000855,-0.141630656331
ACH-000856,-0.176692734477
ACH-000858,-0.28572377597
ACH-000859,-0.14069899280099998
ACH-000861,-0.436031698336
ACH-000862,-0.200855777236
ACH-000865,-0.257040859939
ACH-000866,-0.21066033265999998
ACH-000867,-0.199237926965
ACH-000869,-0.0938597114139
ACH-000872,-0.17722071034000003
ACH-000873,-0.20273080461399998
ACH-000876,-0.12215671837200001
ACH-000878,0.10987347616599999
ACH-000880,-0.0477366041014
ACH-000881,-0.12738754477199998
ACH-000882,-0.143915625996
ACH-000884,-0.17266942865600002
ACH-000885,-0.351058764768
ACH-000887,-0.14109139904999998
ACH-000888,-0.230373698915
ACH-000889,-0.34910355606700005
ACH-000890,-0.251842214901
ACH-000896,-0.08867135993349999
ACH-000898,-0.0582124035971
ACH-000900,-0.403081464013
ACH-000901,-0.130881380158
ACH-000905,-0.29378032245700003
ACH-000906,-0.137106008552
ACH-000907,0.0695477585437
ACH-000910,-0.240689779538
ACH-000911,-0.102196237147
ACH-000912,-0.18559828432599998
ACH-000913,-0.27622107761
ACH-000915,-0.0168122717676
ACH-000916,-0.5258372111
ACH-000917,0.059875149397099994
ACH-000921,-0.32989843092
ACH-000924,-0.209750947083
ACH-000926,-0.24434625091099998
ACH-000928,-0.318231518911
ACH-000929,-0.651892770235
ACH-000932,-0.199284271267
ACH-000935,-0.25423499533000005
ACH-000936,-0.379813408223
ACH-000937,-0.051591220938200004
ACH-000938,-0.09657109852460001
ACH-000939,-0.365772300968
ACH-000941,-0.291396099509
ACH-000943,-0.0655222967306
ACH-000946,-0.261599694437
ACH-000947,-0.21800685337200001
ACH-000948,-0.16981989165199998
ACH-000950,-0.08446416350449999
ACH-000953,-0.141155770218
ACH-000957,-0.0706030229362
ACH-000958,-0.191561144517
ACH-000960,-0.0380041393924
ACH-000963,-0.296685946175
ACH-000968,-0.13640272542
ACH-000969,-0.287142009364
ACH-000973,-0.17246942491099998
ACH-000974,-0.191399804223
ACH-000975,-0.16949801924400001
ACH-000976,0.005462023599970001
ACH-000978,0.228885264416
ACH-000980,-0.203507137853
ACH-000984,-0.533750098662
ACH-000986,-0.365360845669
ACH-000988,-0.151285704039
ACH-000993,-0.130189004036
ACH-000994,-0.151328682331
ACH-000996,-0.389813644672
ACH-001001,-0.208997415035
ACH-001020,-0.0431811037978
ACH-001028,-0.194511349925
ACH-001031,-0.171800322586
ACH-001038,-0.17746988484700002
ACH-001048,-0.220927471622
ACH-001050,-0.235242001054
ACH-001053,-0.157439184402
ACH-001054,-0.260169036334
ACH-001061,-0.105997184264
ACH-001067,-0.302247216451
ACH-001075,-0.217783312594
ACH-001096,-0.0723927115416
ACH-001128,-0.230608844546
ACH-001134,-0.0737380148023
ACH-001151,-0.304047120493
ACH-001163,-0.47455849111599996
ACH-001164,-0.402849689974
ACH-001173,-0.1380808978
ACH-001183,-0.23276280494600002
ACH-001184,-0.0617366063038
ACH-001190,-0.219924803504
ACH-001192,-0.0766900047274
ACH-001193,0.10214496117
ACH-001196,-0.26262547519499996
ACH-001197,-0.27313085106999996
ACH-001205,-0.21386420448100002
ACH-001211,-0.22153896130399997
ACH-001212,-0.0897596832044
ACH-001228,-0.18659555527199997
ACH-001232,-0.23837004138700002
ACH-001239,-0.109642349296
ACH-001274,-0.287284096664
ACH-001275,-0.174468611738
ACH-001277,-0.13070046457
ACH-001278,-0.0790666037339
ACH-001280,-0.073109193427
ACH-001283,-0.226167060403
ACH-001289,0.0170991481716
ACH-001295,-0.31505752399799997
ACH-001300,-0.19660550344500002
ACH-001301,-0.20200962280499998
ACH-001302,-0.46940438551200003
ACH-001303,-0.312948892155
ACH-001306,-0.197849121842
ACH-001318,-0.380479767563
ACH-001322,-0.121118991101
ACH-001328,-0.22951683990400001
ACH-001332,-0.511508446481
ACH-001333,-0.19118947636300002
ACH-001336,-0.273024833235
ACH-001340,-0.17686636627
ACH-001346,-0.23057336965599998
ACH-001353,-0.22719783722399997
ACH-001354,-0.19102422523499998
ACH-001367,-0.07151023155519999
ACH-001368,-0.135705574177
ACH-001374,-0.533374266871
ACH-001375,-0.12157630406
ACH-001377,-0.0687296108348
ACH-001380,-0.190554192166
ACH-001391,-0.09040386323439999
ACH-001407,-0.153217569926
ACH-001408,-0.09442477046350001
ACH-001413,-0.327949810903
ACH-001430,-0.201020114833
ACH-001431,0.00586204430701
ACH-001450,0.017000287106700002
ACH-001496,-0.198090136806
ACH-001500,-0.0787348955647
ACH-001521,0.0011477460966
ACH-001523,-0.141289988589
ACH-001532,-0.132256597416
ACH-001536,-0.236969745497
ACH-001550,-0.15430525121400002
ACH-001552,-0.0390531392993
ACH-001554,-0.143704052113
ACH-001645,-0.338340648233
ACH-001654,-0.119008495363
ACH-001715,-0.13040446485999999
ACH-001735,-0.0186373215835
ACH-001736,-0.10837028165
ACH-001737,-0.277754196611
ACH-001740,-0.217507673713
ACH-001745,-0.072663998734
ACH-001750,-0.238624666283
ACH-001765,-0.192800892639
ACH-001956,-0.29434554581300004
ACH-001957,-0.254415303316
