,SERINC3 (10955)
ACH-000648,-0.197836812428
ACH-000649,-0.212368429475
ACH-000651,-0.279674835171
ACH-000652,-0.322731217976
ACH-000653,-0.18338742116999998
ACH-000657,-0.328675734784
ACH-000658,-0.253679257858
ACH-000661,-0.352025648777
ACH-000662,-0.0840426354238
ACH-000663,-0.190270480744
ACH-000665,-0.22269649072500003
ACH-000671,-0.10554350385299999
ACH-000673,-0.08321320623660002
ACH-000676,-0.10913539411699999
ACH-000677,-0.22007614570099998
ACH-000681,-0.280793150203
ACH-000682,-0.17512497695300003
ACH-000683,-0.10052435672700001
ACH-000684,-0.414614762715
ACH-000688,-0.09809762212829999
ACH-000693,-0.123434648857
ACH-000694,-0.105471226037
ACH-000695,-0.24097526009300002
ACH-000696,-0.109972681214
ACH-000697,-0.35654846255500006
ACH-000699,-0.08811687738
ACH-000701,-0.187077108613
ACH-000706,-0.108210896107
ACH-000711,-0.199806759794
ACH-000713,-0.770938272914
ACH-000714,-0.37317985066299997
ACH-000718,-0.48765381362800003
ACH-000720,-0.241382014066
ACH-000721,-0.38826884800800004
ACH-000724,-0.233855460977
ACH-000725,-0.007535595356810001
ACH-000732,0.0198870779955
ACH-000734,-0.10776391508199999
ACH-000735,-0.295140457316
ACH-000736,0.0790714485175
ACH-000738,-0.19850342063499998
ACH-000746,-0.257529516264
ACH-000747,-0.233323315769
ACH-000748,-0.249159842335
ACH-000753,-0.0909142530019
ACH-000756,-0.26198757556200003
ACH-000757,-0.0601773123232
ACH-000758,-0.263801173435
ACH-000760,-0.159833520293
ACH-000763,-0.16604556040899998
ACH-000764,-0.0453823477351
ACH-000765,-0.07927042391599999
ACH-000766,-0.232798199331
ACH-000767,-0.31225185245000003
ACH-000768,-0.333401552194
ACH-000769,-0.211948918963
ACH-000770,-0.10222048118999999
ACH-000771,-0.18409401407499998
ACH-000773,-0.124471717792
ACH-000776,-0.16999165459399998
ACH-000777,-0.107478938936
ACH-000778,-0.107936173001
ACH-000781,-0.26674493346
ACH-000782,-0.266827471606
ACH-000783,-0.0589980403214
ACH-000784,-0.24386236035300002
ACH-000785,-0.256691855396
ACH-000787,-0.22015856352
ACH-000788,-0.286571297211
ACH-000791,-0.134500786306
ACH-000792,-0.028051111607699998
ACH-000794,-0.0878263353145
ACH-000796,-0.08992047277760001
ACH-000799,-0.282011822837
ACH-000800,0.0062232348692900005
ACH-000802,-0.121406485287
ACH-000804,-0.14831788673000001
ACH-000805,-0.106163265209
ACH-000809,-0.175951763653
ACH-000810,-0.286593236215
ACH-000811,-0.17058303165600003
ACH-000817,-0.125316312332
ACH-000819,-0.21256941695
ACH-000820,-0.0236262620489
ACH-000821,-0.186010357077
ACH-000822,-0.317306222252
ACH-000823,-0.18145829067699998
ACH-000824,-0.185229636003
ACH-000827,-0.363909229112
ACH-000829,-0.33799004784500003
ACH-000831,-0.12628613565400001
ACH-000832,-0.164004491656
ACH-000833,-0.131702579742
ACH-000834,-0.254689452016
ACH-000835,-0.09203483428880001
ACH-000836,-0.217268744562
ACH-000837,-0.286519754447
ACH-000838,-0.20045586848900002
ACH-000839,-0.253228921677
ACH-000840,-0.29530985059099996
ACH-000841,-0.175745212699
ACH-000843,-0.14918099421199998
ACH-000846,-0.178967384855
ACH-000847,0.124851471367
ACH-000848,-0.225058390819
ACH-000849,-0.261174785276
ACH-000851,-0.359649155778
ACH-000855,-0.011431904395399999
ACH-000856,-0.027825270471000002
ACH-000858,-0.294501117071
ACH-000859,-0.052129826692599995
ACH-000861,-0.10561043565400001
ACH-000862,-0.330415193318
ACH-000865,-0.232533785516
ACH-000866,-0.230413985011
ACH-000867,-0.182749668513
ACH-000869,-0.21087723551399998
ACH-000872,-0.140734406931
ACH-000873,-0.362681601507
ACH-000876,-0.0770002975035
ACH-000878,-0.330799867885
ACH-000880,-0.12769282158700002
ACH-000881,-0.150926407374
ACH-000882,-0.14889787482300001
ACH-000884,-0.290765372061
ACH-000885,-0.219598546517
ACH-000887,-0.0773911031562
ACH-000888,-0.182260537894
ACH-000889,-0.0279154738069
ACH-000890,-0.22652067269
ACH-000896,-0.00440022796693
ACH-000898,-0.19228416371100002
ACH-000900,-0.17339929197700002
ACH-000901,-0.232590082061
ACH-000905,-0.331086684358
ACH-000906,-0.119399824992
ACH-000907,-0.21887010711899998
ACH-000910,-0.035430644994099994
ACH-000911,-0.15220369464000003
ACH-000912,-0.21201428563000002
ACH-000913,-0.17756762129700002
ACH-000915,-0.28542254576299997
ACH-000916,-0.31647124344
ACH-000917,-0.0858109852105
ACH-000921,-0.26612425888700003
ACH-000924,-0.0649362557041
ACH-000926,-0.19600198809
ACH-000928,-0.0834994914021
ACH-000929,-0.340985275449
ACH-000932,-0.113519670954
ACH-000935,0.047623763989699995
ACH-000936,-0.328065218572
ACH-000937,-0.061084985879499995
ACH-000938,-0.22023326650400002
ACH-000939,-0.118992494231
ACH-000941,-0.232637111814
ACH-000943,-0.140814695523
ACH-000946,-0.203022060531
ACH-000947,-0.144182999938
ACH-000948,-0.0604185617834
ACH-000950,-0.47729371236
ACH-000953,-0.15029851699400001
ACH-000957,-0.179251557581
ACH-000958,-0.328121633721
ACH-000960,-0.055795923040300004
ACH-000963,-0.493980841733
ACH-000968,-0.00218874978765
ACH-000969,-0.0630049317524
ACH-000973,-0.169418596296
ACH-000974,-0.027912427227699998
ACH-000975,-0.0942743858209
ACH-000976,-0.28118585738
ACH-000978,-0.33408581882800004
ACH-000980,-0.218392846178
ACH-000984,-0.153228169592
ACH-000986,-0.23471919880699998
ACH-000988,-0.20652474793699999
ACH-000993,-0.207146562045
ACH-000994,-0.319247407611
ACH-000996,-0.143342724647
ACH-001001,-0.226351211531
ACH-001020,0.0333992330114
ACH-001028,-0.37103230960999994
ACH-001031,-0.28260665938499996
ACH-001038,-0.0720519808075
ACH-001048,-0.08206613387339999
ACH-001050,-0.25551477723099997
ACH-001053,-0.17014639701499998
ACH-001054,-0.23429378135099999
ACH-001061,-0.21682813374
ACH-001067,-0.120975963618
ACH-001075,-0.301629583674
ACH-001096,-0.08693725312789999
ACH-001128,-0.382804191227
ACH-001134,-0.207429848171
ACH-001151,-0.176001741197
ACH-001163,-0.391552882595
ACH-001164,-0.446469323578
ACH-001173,-0.112000048093
ACH-001183,-0.273520216519
ACH-001184,-0.19221398052299998
ACH-001190,-0.302014402128
ACH-001192,-0.0542763136037
ACH-001193,-0.271263207459
ACH-001196,-0.343537827011
ACH-001197,-0.0811433819394
ACH-001205,-0.07846794723669999
ACH-001211,-0.0959364930451
ACH-001212,0.39130874102799995
ACH-001228,-0.11354816135
ACH-001232,-0.136063164771
ACH-001239,-0.22249814741
ACH-001274,-0.085653601833
ACH-001275,-0.131492826009
ACH-001277,-0.20670600222399999
ACH-001278,-0.03952486255069999
ACH-001280,-0.145062179594
ACH-001283,-0.198539607713
ACH-001289,-0.127279900131
ACH-001295,-0.15644490195
ACH-001300,-0.026460024975
ACH-001301,-0.215761223858
ACH-001302,-0.394943019569
ACH-001303,0.108601543571
ACH-001306,-0.200334614128
ACH-001318,-0.39905195756899997
ACH-001322,-0.256345427802
ACH-001328,-0.185513720646
ACH-001332,0.139237532853
ACH-001333,-0.22916032889000001
ACH-001336,-0.21817920383499997
ACH-001340,-0.21374206407000002
ACH-001346,-0.113209062464
ACH-001353,-0.285297291904
ACH-001354,-0.258496323124
ACH-001367,0.22716146546500002
ACH-001368,-0.27585183841
ACH-001374,-0.241306987009
ACH-001375,-0.155188414267
ACH-001377,-0.27043045301699997
ACH-001380,-0.239274077751
ACH-001391,-0.41394773558799997
ACH-001407,-0.11420170124000002
ACH-001408,-0.111809508816
ACH-001413,0.00586032029186
ACH-001430,-0.07964684392139999
ACH-001431,-0.211637229262
ACH-001450,-0.16435332694399998
ACH-001496,-0.138169334469
ACH-001500,-0.36364179774800004
ACH-001521,-0.014102007489200001
ACH-001523,-0.0946842696678
ACH-001532,-0.13859937278599999
ACH-001536,-0.321969789347
ACH-001550,-0.26891903760499997
ACH-001552,0.07084057375410001
ACH-001554,-0.115826375516
ACH-001645,-0.310419875151
ACH-001654,-0.23734716126699998
ACH-001715,-0.45816512776199997
ACH-001735,-0.166601818457
ACH-001736,-0.175558242009
ACH-001737,-0.38559203392499997
ACH-001740,-0.0827747843347
ACH-001745,-0.127987024235
ACH-001750,-0.165260026947
ACH-001765,-0.114003353313
ACH-001956,-0.194929512346
ACH-001957,-0.20038483369899998
