,RERE (473)
ACH-000004,0.125502236206
ACH-000007,-0.0251700446997
ACH-000009,-0.186875403565
ACH-000011,-0.3409805242
ACH-000012,-0.0374754663879
ACH-000013,-0.023828036880900003
ACH-000014,0.014709457091399999
ACH-000015,0.0512211366549
ACH-000017,-0.030744473599799996
ACH-000018,-0.074866862558
ACH-000019,-0.023005710457200002
ACH-000021,-0.327937313802
ACH-000022,0.104002881533
ACH-000025,-0.0819168472847
ACH-000028,0.0201521650262
ACH-000030,-0.0364098018412
ACH-000035,-0.319115396962
ACH-000036,-0.0567562181244
ACH-000037,0.159331196929
ACH-000039,-0.07797280501680001
ACH-000040,-0.06193999938730001
ACH-000041,0.331587261436
ACH-000042,-0.145447154384
ACH-000045,-0.117749553693
ACH-000047,-0.160717275708
ACH-000052,0.00615461743521
ACH-000053,0.037748193517999996
ACH-000054,-0.10874174628599999
ACH-000055,-0.256567843431
ACH-000060,-0.14731330388
ACH-000067,-0.203834902381
ACH-000070,-0.311996649367
ACH-000075,0.10721125982
ACH-000078,-0.229660433435
ACH-000082,0.133559328631
ACH-000085,-0.15310263869000001
ACH-000086,-0.308336838
ACH-000087,-0.00310857782196
ACH-000092,-0.282690083711
ACH-000095,-0.058378834864300004
ACH-000097,-0.14782914626
ACH-000098,-0.369517719103
ACH-000099,-0.164685423578
ACH-000108,-0.249668408737
ACH-000113,-0.2103100298
ACH-000115,0.205172594164
ACH-000116,0.0465434342494
ACH-000118,-0.0702449638205
ACH-000120,-0.0587341575836
ACH-000123,-0.042831736968599994
ACH-000127,0.0599437731255
ACH-000128,-0.212547432322
ACH-000132,0.179116569319
ACH-000133,-0.16036162229599998
ACH-000137,-0.000125988587788
ACH-000138,-0.09019789357180001
ACH-000142,-0.12162086412999999
ACH-000143,-0.0679178403177
ACH-000146,0.101814641382
ACH-000148,-0.0939075416578
ACH-000150,-0.365381154989
ACH-000152,-0.0274458211394
ACH-000153,0.289787672319
ACH-000159,-0.054035994860800005
ACH-000160,0.35265223774899995
ACH-000163,-0.00569969489833
ACH-000167,0.535465774684
ACH-000168,-0.0919201605782
ACH-000169,0.0200884111723
ACH-000178,-0.0401558788785
ACH-000182,-0.142311767728
ACH-000183,-0.00995278997492
ACH-000188,-0.27753697605300004
ACH-000189,-0.20538927734999998
ACH-000190,0.21413856148
ACH-000198,0.0345432156577
ACH-000204,-0.38329953092
ACH-000206,0.067797054091
ACH-000207,-0.329170966
ACH-000211,-0.040373345459300006
ACH-000215,-0.059246781622699994
ACH-000221,-0.09201261605080001
ACH-000222,-0.142903185957
ACH-000223,-0.09168805765839999
ACH-000226,0.052870224565000006
ACH-000227,-0.019153924638200003
ACH-000228,0.0711667032598
ACH-000231,-0.15407538347400002
ACH-000232,-0.068547271012
ACH-000233,-0.0983559669649
ACH-000234,-0.12777734178300001
ACH-000235,0.042026167456400004
ACH-000237,-0.08922082840260001
ACH-000238,-0.282423221126
ACH-000243,-0.0583678974821
ACH-000244,0.03603095932
ACH-000246,0.032344510518200004
ACH-000248,0.00043022150809199995
ACH-000250,-0.10894220909800001
ACH-000251,-0.355894645948
ACH-000253,-0.108022103006
ACH-000255,0.0135057948428
ACH-000256,-0.175273345955
ACH-000257,-0.219979531194
ACH-000258,0.0318598507987
ACH-000259,-0.103126076091
ACH-000260,0.043852986673800005
ACH-000261,-0.0274973546834
ACH-000262,0.0643309752918
ACH-000263,-0.127425146513
ACH-000264,-0.0391372716292
ACH-000265,-0.158616494139
ACH-000266,-0.16933802126400002
ACH-000272,-0.0987953831287
ACH-000273,0.051212081517699994
ACH-000274,-0.118556908372
ACH-000277,-0.0365404400432
ACH-000278,-0.131383754825
ACH-000279,0.0636186691173
ACH-000280,-0.00694718164626
ACH-000281,-0.43642020966600004
ACH-000288,-0.33857005242
ACH-000291,0.058299836801500006
ACH-000293,-0.230652499783
ACH-000294,0.0565651343181
ACH-000295,-0.667770793031
ACH-000296,-0.145107540708
ACH-000302,-0.0638975937985
ACH-000304,0.0857457981183
ACH-000307,0.133404856162
ACH-000308,-0.0135035644471
ACH-000310,0.025783594834599997
ACH-000311,-0.243059081326
ACH-000312,-0.138643591173
ACH-000315,-0.0379218715004
ACH-000316,-0.00512452950632
ACH-000317,-0.147850869436
ACH-000318,-0.0714271642823
ACH-000319,0.011164373557200001
ACH-000320,-0.23064311777199997
ACH-000322,-0.265066087312
ACH-000323,-0.229156948842
ACH-000324,0.008289495642069999
ACH-000329,-0.11398846056800001
ACH-000330,-0.039840020822099996
ACH-000331,-0.18067749461899998
ACH-000332,-0.0999043383233
ACH-000334,-0.0296598012794
ACH-000335,-0.0192629825037
ACH-000336,0.19642283684999998
ACH-000337,-0.0137319318256
ACH-000339,0.00407126015877
ACH-000341,0.12176383310000001
ACH-000348,0.0456342350916
ACH-000350,-0.05720848171659999
ACH-000352,0.08591914240620001
ACH-000356,-0.194933764891
ACH-000361,0.1298991551
ACH-000362,-0.078460656903
ACH-000363,-0.005346538394460001
ACH-000364,-0.0648258780966
ACH-000365,0.04232894729830001
ACH-000366,-0.146498047537
ACH-000368,-0.055783056118199996
ACH-000374,-0.09641408074249999
ACH-000375,0.042246212907300004
ACH-000376,0.061499927038
ACH-000381,0.0810671409892
ACH-000383,0.0595674831567
ACH-000387,0.05378101010459999
ACH-000389,-0.09758399715289999
ACH-000390,-0.011371784154999998
ACH-000393,-0.178486275597
ACH-000395,-0.165420261343
ACH-000397,-0.15412251701
ACH-000401,-0.0590082914278
ACH-000402,-0.059985901120000004
ACH-000403,-0.040093361742599996
ACH-000404,0.0622622331702
ACH-000406,0.011113930556700001
ACH-000407,-0.116701210779
ACH-000408,-0.00899686302043
ACH-000410,-0.09156949717669999
ACH-000411,-0.022676355763300002
ACH-000414,-0.09283038150789999
ACH-000415,-0.18946418897999998
ACH-000416,-0.0903263567536
ACH-000420,-0.0501104694814
ACH-000421,-0.0257982940334
ACH-000424,0.054433923047
ACH-000425,-0.164718472032
ACH-000426,0.088503688576
ACH-000427,0.054056182810899994
ACH-000433,0.015777334030500002
ACH-000436,-0.419927438945
ACH-000444,-0.0894483243908
ACH-000445,-0.110725220735
ACH-000448,0.09162536854310001
ACH-000450,-0.20011587543900003
ACH-000452,-0.15490819532
ACH-000454,-0.264984138211
ACH-000458,-0.19601703342500001
ACH-000459,-0.17134674009
ACH-000460,-0.09318068453160001
ACH-000461,0.0177150601631
ACH-000463,0.00883601576719
ACH-000464,0.007774718173270001
ACH-000466,-0.08965358510839999
ACH-000467,0.0815763343866
ACH-000468,-0.020858601618800002
ACH-000469,-0.117901253369
ACH-000470,-0.00610862941522
ACH-000471,-0.15589063115000001
ACH-000472,0.00657371679473
ACH-000473,-0.158579647112
ACH-000475,-0.014434038482999999
ACH-000476,-0.004030051412
ACH-000477,0.09039390832810001
ACH-000480,-0.087668253652
ACH-000481,0.12851062237
ACH-000483,-0.14703165071399998
ACH-000484,0.11616294178400001
ACH-000485,-0.125603322461
ACH-000486,0.0438338429132
ACH-000487,0.274438168315
ACH-000488,-0.273712506353
ACH-000490,0.013315830771099999
ACH-000491,-0.134750957124
ACH-000495,-0.21414827605599998
ACH-000496,-0.25671300827599997
ACH-000499,0.12132018361500001
ACH-000500,-0.542973964632
ACH-000502,-0.211253536036
ACH-000503,-0.659221501839
ACH-000505,0.10834360729800001
ACH-000507,-0.08883379433599999
ACH-000510,0.0737772884584
ACH-000511,-0.177277365799
ACH-000512,-0.164364993506
ACH-000516,-0.0064436492182100005
ACH-000517,-0.028191559415099997
ACH-000518,-0.0813114759594
ACH-000520,-0.08904302334650001
ACH-000521,-0.37466883169
ACH-000522,-0.144155289608
ACH-000524,0.018220939169400003
ACH-000527,-0.0565377136956
ACH-000528,0.029242841850700002
ACH-000537,-0.145267698261
ACH-000541,-0.15032691161199999
ACH-000542,-0.137097215317
ACH-000544,0.08333290765080001
ACH-000545,0.0308809257773
ACH-000547,0.014956973714299998
ACH-000548,-0.23940114291700001
ACH-000549,-0.050642503893099995
ACH-000550,-0.12635014933299998
ACH-000552,-0.00633155613009
ACH-000556,-0.038809787339699996
ACH-000557,0.23391681326900002
ACH-000570,-0.055038322818599994
ACH-000571,0.0452219941297
ACH-000573,-0.10306648332599999
ACH-000576,-0.244884420218
ACH-000580,-0.21043602266199998
ACH-000584,-0.0453968476889
ACH-000585,-0.07002339459969999
ACH-000588,0.14667191406
ACH-000589,-0.13844047921299998
ACH-000591,-0.13662027557700002
ACH-000593,-0.148269482628
ACH-000600,-0.122135082949
ACH-000601,-0.19096445004700002
ACH-000604,-0.111154335886
ACH-000605,-0.0710617685255
ACH-000606,-0.186393159606
ACH-000608,0.025196339943699998
ACH-000614,-0.024095851595400005
ACH-000616,-0.0385718676196
ACH-000618,0.0261512427344
ACH-000619,-0.0857781622381
ACH-000620,-0.18284693394200002
ACH-000621,-0.119723459442
ACH-000622,0.07913661041789999
ACH-000623,-0.115415175663
ACH-000624,-0.0846186069645
ACH-000627,-0.309290242137
ACH-000630,0.0151278279305
ACH-000632,0.010999673532399999
ACH-000633,-0.56078590653
ACH-000637,0.0029509811509499996
ACH-000638,-0.277590246983
ACH-000646,-0.292598355937
ACH-000647,-0.055861541375799996
ACH-000648,0.028454505789900005
ACH-000649,-0.126532959399
ACH-000651,-0.0925634274666
ACH-000652,-0.06347144242380001
ACH-000653,-0.15981759543500001
ACH-000657,-0.0760019268987
ACH-000658,-0.00555786831155
ACH-000661,0.113151739768
ACH-000662,-0.314599758111
ACH-000663,-0.0886105395153
ACH-000665,0.0235487471294
ACH-000671,-0.165994740839
ACH-000673,-0.147659351414
ACH-000676,-0.0632838708039
ACH-000677,-0.10388999715500001
ACH-000681,-0.0626644668056
ACH-000682,-0.045791110728199996
ACH-000683,-0.139092721197
ACH-000684,-0.0412835206778
ACH-000688,-0.11239697122400001
ACH-000693,-0.0865108979679
ACH-000694,0.0264077316402
ACH-000695,0.118907918099
ACH-000696,-0.0843442462262
ACH-000697,-0.0580465844675
ACH-000699,-0.09143889296730001
ACH-000701,-0.0133308290466
ACH-000706,-0.11959169055400001
ACH-000711,-0.033401445455200005
ACH-000713,-0.116630960065
ACH-000714,-0.150460323013
