,ADAMTSL2 (9719)
ACH-000004,-0.135382918915
ACH-000007,-0.048238801771800004
ACH-000009,-0.294400859058
ACH-000011,0.17780733675299998
ACH-000012,-0.20818985901700002
ACH-000013,-0.19728669757300002
ACH-000014,0.0894608171301
ACH-000015,-0.17367046522100002
ACH-000017,0.055299575992400006
ACH-000018,0.024855310000299998
ACH-000019,0.202162992016
ACH-000021,0.022805193430000002
ACH-000022,-0.202934257064
ACH-000025,0.0883118112837
ACH-000028,0.05219521148109999
ACH-000030,-0.04858242586040001
ACH-000035,-0.0349129829528
ACH-000036,0.12401546584100001
ACH-000037,-0.0814291995243
ACH-000039,0.166918562125
ACH-000040,-0.282329816791
ACH-000041,-0.320537641432
ACH-000042,-0.05922963569619999
ACH-000045,-0.0772880036897
ACH-000047,0.019643315665900003
ACH-000052,0.16390102647
ACH-000053,-0.130615057659
ACH-000054,0.130815865775
ACH-000055,-0.141823576834
ACH-000060,-0.211922542178
ACH-000067,-0.254964452996
ACH-000070,-0.11084893557700001
ACH-000075,0.196965465101
ACH-000078,-0.0666808854884
ACH-000082,0.07669486460189999
ACH-000085,0.22249566549199998
ACH-000086,-0.062166435799000004
ACH-000087,0.0178542976283
ACH-000092,-0.020114944472599997
ACH-000095,-0.0377394154205
ACH-000097,-0.0736297767055
ACH-000098,0.05889152533
ACH-000099,0.0845583771168
ACH-000108,-0.00810103145762
ACH-000113,-0.13547133034199998
ACH-000115,-0.182721887147
ACH-000116,-0.037046449904900004
ACH-000118,0.034904633887400005
ACH-000120,0.0689574467248
ACH-000123,-0.0012849196446
ACH-000127,-0.00707448444092
ACH-000128,-0.0149347588998
ACH-000132,0.0732769037317
ACH-000133,0.07451814305269999
ACH-000137,-0.059580547448500006
ACH-000138,0.0224671988747
ACH-000142,0.009311345495430001
ACH-000143,-0.13595536321499999
ACH-000146,0.11918694048
ACH-000148,0.0528816286924
ACH-000150,0.235717102492
ACH-000152,0.022578999613
ACH-000153,0.057080103230800004
ACH-000159,-0.0661042833567
ACH-000160,0.0175147015307
ACH-000163,-0.265377006287
ACH-000167,0.12299974865800001
ACH-000168,-0.049459281208800006
ACH-000169,-0.105520976142
ACH-000178,-0.21224491467099998
ACH-000182,0.12989869
ACH-000183,-0.199343953909
ACH-000188,0.0649137620171
ACH-000189,-0.0488043539554
ACH-000190,-0.129504496143
ACH-000198,-0.0347791790339
ACH-000204,-0.193581127489
ACH-000206,-0.042122293129
ACH-000207,0.0615933844505
ACH-000211,0.19947195845600002
ACH-000215,-0.06694796435
ACH-000221,0.00487227904853
ACH-000222,-0.0332249876477
ACH-000223,0.176565261914
ACH-000226,-0.110843188374
ACH-000227,0.10440362813100001
ACH-000228,-0.0245885294886
ACH-000231,-0.07619310098389999
ACH-000232,-0.016130999904
ACH-000233,-0.020847796361400002
ACH-000234,0.0800207561422
ACH-000235,-0.0389844453914
ACH-000237,0.08450892593360002
ACH-000238,-0.126900130787
ACH-000243,-0.0260271875237
ACH-000244,-0.153884640025
ACH-000246,-0.07981093694130001
ACH-000248,-0.115975298549
ACH-000250,-0.0858729190113
ACH-000251,-0.187900418336
ACH-000253,0.105339821624
ACH-000255,-0.1626682343
ACH-000256,0.127329171755
ACH-000257,-0.19592785627700002
ACH-000258,0.00861932365411
ACH-000259,-0.0960270777545
ACH-000260,0.057237245838900004
ACH-000261,0.105394577273
ACH-000262,-0.168865524632
ACH-000263,-0.12036753232000001
ACH-000264,0.0222784843745
ACH-000265,0.0429094501571
ACH-000266,-0.00658627857965
ACH-000272,0.0154676986339
ACH-000273,0.11128519791099999
ACH-000274,-0.05226361243509999
ACH-000277,-0.352749315103
ACH-000278,0.062489840762
ACH-000279,-0.242719137684
ACH-000280,-0.00661973119937
ACH-000281,-0.113165174047
ACH-000288,0.0658274342447
ACH-000291,-0.06292140911069999
ACH-000293,0.10925116522
ACH-000294,0.0839807885382
ACH-000295,-0.284933934608
ACH-000296,-0.0270359201508
ACH-000302,-0.026140382046500002
ACH-000304,-0.00466801692026
ACH-000307,0.116904533641
ACH-000308,-0.0835624752345
ACH-000310,0.161804850223
ACH-000311,0.19805268322900002
ACH-000312,-0.0921839118991
ACH-000315,0.264015611968
ACH-000316,-0.173226099855
ACH-000317,0.19311900239799998
ACH-000318,-0.130898837999
ACH-000319,0.171227113626
ACH-000320,0.342361865062
ACH-000322,-0.141875915214
ACH-000323,-0.0776270386564
ACH-000324,-0.0151601028308
ACH-000329,0.009180034301649998
ACH-000330,-0.0160914043724
ACH-000331,0.045296313645
ACH-000332,0.106764343653
ACH-000334,0.026679772142500002
ACH-000335,0.0191623497627
ACH-000336,0.154298023438
ACH-000337,0.148040807737
ACH-000339,0.107116864003
ACH-000341,-0.0036955468032699996
ACH-000348,0.0990042542172
ACH-000350,-0.0972809528621
ACH-000352,-0.0207318003181
ACH-000356,0.12106319740499999
ACH-000361,-0.0391020541428
ACH-000362,0.0922195769071
ACH-000363,-0.10343574210300001
ACH-000364,0.375578034713
ACH-000365,-0.031538302742499996
ACH-000366,-0.209924740189
ACH-000368,-0.131689238764
ACH-000374,-0.09623009875420001
ACH-000375,-0.038991023250099996
ACH-000376,0.0369498584303
ACH-000381,-0.233257744828
ACH-000383,-0.0292470190466
ACH-000387,-0.00925439586366
ACH-000389,-0.144943211969
ACH-000390,-0.155274484258
ACH-000393,-0.254869200089
ACH-000395,-0.22854828536200003
ACH-000397,-0.059426821160000004
ACH-000401,0.259147666196
ACH-000402,0.425521240252
ACH-000403,-0.00759955329288
ACH-000404,-0.09313667661939999
ACH-000406,-0.0966335820122
ACH-000407,0.0174024800082
ACH-000408,-0.175132810457
ACH-000410,-0.07741559833549999
ACH-000411,-0.315961870785
ACH-000414,0.0265011950674
ACH-000415,0.09034902948010001
ACH-000416,0.017759091233500002
ACH-000420,-0.0277536439232
ACH-000421,0.131865972061
ACH-000424,-0.382427758491
ACH-000425,-0.010909333969100002
ACH-000426,0.331985413721
ACH-000427,-0.0841569481704
ACH-000433,0.0735763979025
ACH-000436,-0.139742640974
ACH-000444,0.015404303987
ACH-000445,-0.190862628852
ACH-000448,-0.016446073054
ACH-000450,-0.44067870507299994
ACH-000452,-0.0359013371253
ACH-000454,-0.11055129012800001
ACH-000458,0.004088812461
ACH-000459,0.0242779819698
ACH-000460,-0.0285234850002
ACH-000461,0.05249925692369999
ACH-000463,-0.118829570428
ACH-000464,-0.204893719309
ACH-000466,0.180766780896
ACH-000467,-0.08886801434260001
ACH-000468,0.031793578209899996
ACH-000469,-0.024805583286599996
ACH-000470,-0.115757707805
ACH-000471,-0.0178352848012
ACH-000472,0.0110932064359
ACH-000473,0.0535854423026
ACH-000475,-0.129240695639
ACH-000476,0.0743003238833
ACH-000477,-0.24374626246
ACH-000480,0.0156862518213
ACH-000481,0.26522975078600003
ACH-000483,0.029128370177000002
ACH-000484,-0.389794737607
ACH-000485,-0.21800212585200002
ACH-000486,-0.00200497695978
ACH-000487,0.0339711154138
ACH-000488,-0.166091208095
ACH-000490,-0.0955165553926
ACH-000491,0.050302746572699994
ACH-000495,-0.24928866792399998
ACH-000496,0.0320546776326
ACH-000499,-0.042259580885300005
ACH-000500,-0.9666496527930001
ACH-000502,0.07456286966539999
ACH-000503,0.153628594046
ACH-000505,-0.0668070502652
ACH-000507,-0.0844699122429
ACH-000510,0.08586403695660001
ACH-000511,0.03856570006230001
ACH-000512,-0.254247747142
ACH-000516,-0.09126540153169999
ACH-000517,-0.0687685266222
ACH-000518,0.103228529894
ACH-000520,-0.101463322427
ACH-000521,-0.08387031076530001
ACH-000522,-0.0731147564092
ACH-000524,0.0894006902863
ACH-000527,0.0985934238982
ACH-000528,0.030618708307400003
ACH-000537,0.08327300894180001
ACH-000541,-0.171904143939
ACH-000542,-0.00416885047325
ACH-000544,-0.07754712072539999
ACH-000545,0.0145298870846
ACH-000547,-0.231896743288
ACH-000548,0.0356262893672
ACH-000549,-0.361289225404
ACH-000550,0.123416535952
ACH-000552,0.0773367636367
ACH-000556,0.129403654846
ACH-000557,0.028673867823700003
ACH-000570,-0.014923917096599999
ACH-000571,0.0311770689865
ACH-000573,-0.0804637697558
ACH-000576,0.30237575515099996
ACH-000580,-0.257157588048
ACH-000584,-0.180464876589
ACH-000585,0.035600672726199996
ACH-000588,0.0061028384616099995
ACH-000589,0.15476564803099999
ACH-000591,-0.251660228735
ACH-000593,-0.013671460451100001
ACH-000600,0.034591325957
ACH-000601,-0.055189837453
ACH-000604,-0.0801665642646
