,DVL2 (1856)
ACH-000004,0.042326174801599996
ACH-000007,0.059510946997800004
ACH-000009,-0.15443567230900002
ACH-000011,-0.126754991822
ACH-000012,0.111613929023
ACH-000013,-0.09349951819369999
ACH-000014,-0.0166329722796
ACH-000015,-0.150731106576
ACH-000017,0.040770128705
ACH-000018,-0.17490041118900002
ACH-000019,0.0320314887809
ACH-000021,0.139443237451
ACH-000022,-0.13454938789
ACH-000025,-0.18916074102699998
ACH-000028,-0.24424539086599997
ACH-000030,0.0560953098339
ACH-000035,0.11811737492300001
ACH-000036,-0.14031683294000002
ACH-000037,-0.132104286666
ACH-000039,0.19080034666999998
ACH-000040,0.0815110546258
ACH-000041,0.0710878197536
ACH-000042,-0.010806824288800001
ACH-000045,-0.293854053554
ACH-000047,0.146608632656
ACH-000052,-0.210398809446
ACH-000053,0.00790190932148
ACH-000054,0.061876905821
ACH-000055,0.147016188032
ACH-000060,-0.205877030504
ACH-000067,-0.209211139513
ACH-000070,-0.206993615563
ACH-000075,-0.15978072751800002
ACH-000078,0.13720529798
ACH-000082,-0.181093142443
ACH-000085,0.0676077703026
ACH-000086,-0.134036649012
ACH-000087,0.15251830504799999
ACH-000092,0.0213074536084
ACH-000095,-0.0292012573526
ACH-000097,-0.126087159411
ACH-000098,-0.119680549845
ACH-000099,0.037126959310699995
ACH-000108,0.042794142219400005
ACH-000113,0.0219935691689
ACH-000115,-0.226403553347
ACH-000116,0.015600899534700001
ACH-000118,-0.0167938159461
ACH-000120,-0.0346817510061
ACH-000123,-0.216262661809
ACH-000127,-0.035238302179199994
ACH-000128,-0.0895161427755
ACH-000132,-0.193064082669
ACH-000133,-0.0416389922218
ACH-000137,-0.034547734043900005
ACH-000138,-0.034777651918
ACH-000142,-0.026927195346
ACH-000143,-0.0680690043969
ACH-000146,0.0686703952264
ACH-000148,0.0159758483655
ACH-000150,-0.11003413336300001
ACH-000152,-0.0656167295092
ACH-000153,0.12421364640100001
ACH-000159,-0.00210969854663
ACH-000160,0.0848254341733
ACH-000163,0.05973455506019999
ACH-000167,-0.248966651417
ACH-000168,-0.243513972748
ACH-000169,-0.027703359775299998
ACH-000178,-0.0744861503176
ACH-000182,-0.06560752059719999
ACH-000183,0.0155667645578
ACH-000188,-0.185527891046
ACH-000189,-0.08876327723869999
ACH-000190,-0.10149307487199999
ACH-000198,-0.0765463836762
ACH-000204,-0.0719111235845
ACH-000206,-0.0381688625418
ACH-000207,-0.239818986737
ACH-000211,-0.0354238824639
ACH-000215,-0.0508181589169
ACH-000221,0.060789606999399996
ACH-000222,0.178953467355
ACH-000223,-0.013347825608600001
ACH-000226,0.08635273838989999
ACH-000227,-0.071785002205
ACH-000228,0.0428638983419
ACH-000231,-0.0600256540679
ACH-000232,-0.0831196737142
ACH-000233,-0.0743245368206
ACH-000234,-0.15964338608200002
ACH-000235,-0.022121074400800002
ACH-000237,-0.12695532268100002
ACH-000238,-0.19713090031599997
ACH-000243,-0.06778236848079999
ACH-000244,0.16850675549000002
ACH-000246,-0.0452505561273
ACH-000248,-0.0042262910036
ACH-000250,-0.0797540373365
ACH-000251,0.18875975395599998
ACH-000253,-0.0759027771919
ACH-000255,0.0714293931838
ACH-000256,-0.10230013620100001
ACH-000257,-0.0892776696339
ACH-000258,0.047582660278900006
ACH-000259,0.127726533188
ACH-000260,0.0483358338834
ACH-000261,-0.051370053696499995
ACH-000262,-0.0708204634302
ACH-000263,0.34087758244499994
