,PENK (5179)
ACH-000004,-0.045369131562599994
ACH-000007,0.0168772326655
ACH-000009,0.17055006412700002
ACH-000011,-0.044963591755099994
ACH-000012,0.144738461524
ACH-000013,0.049410271496000004
ACH-000014,0.050421974291
ACH-000015,0.06976468119649999
ACH-000017,0.0431567862481
ACH-000018,0.08525951692889999
ACH-000019,0.11601366298100001
ACH-000021,0.20335027186500002
ACH-000022,-0.038755695705
ACH-000025,-0.006059596069040001
ACH-000028,0.00979407432534
ACH-000030,0.0179905930584
ACH-000035,-0.167800731707
ACH-000036,0.0663899138572
ACH-000037,-0.06880670772469999
ACH-000039,-0.11053855589000001
ACH-000040,0.185289787293
ACH-000041,-0.083338661208
ACH-000042,0.17834945845199998
ACH-000045,0.12317991170600001
ACH-000047,-0.0731105400902
ACH-000052,0.243510585028
ACH-000053,0.0291382932742
ACH-000054,-0.0506756993427
ACH-000055,0.162369189132
ACH-000060,-0.128524185319
ACH-000067,0.166607346375
ACH-000070,-0.151477023605
ACH-000075,0.161721792795
ACH-000078,0.184747260748
ACH-000082,0.08853153462880001
ACH-000085,-0.25866726395
ACH-000086,0.20248782789099998
ACH-000087,0.021902174037099997
ACH-000092,-0.26140675612500003
ACH-000095,0.287003937773
ACH-000097,-0.027693231112199998
ACH-000098,-0.08066137170469999
ACH-000099,-0.022190821572599998
ACH-000108,-0.0409240909246
ACH-000113,0.137682456306
ACH-000115,0.215907487397
ACH-000116,-0.0668780866729
ACH-000118,0.00036141370028800005
ACH-000120,0.10268405047599999
ACH-000123,0.060760189808099996
ACH-000127,-0.011321030620600001
ACH-000128,0.0188180208688
ACH-000132,0.0461319713634
ACH-000133,-0.0058127525083
ACH-000137,-0.114270204914
ACH-000138,0.131389792185
ACH-000142,0.03859664802480001
ACH-000143,-0.23690587070799998
ACH-000146,0.039036434087
ACH-000148,0.168188874031
ACH-000150,-0.260267164553
ACH-000152,-0.015481726447700002
ACH-000153,0.143946545046
ACH-000159,0.045209770418499995
ACH-000160,0.205191960832
ACH-000163,0.046690391281000006
ACH-000167,-0.142612895811
ACH-000168,0.267652108042
ACH-000169,0.082416052143
ACH-000178,0.00339183315741
ACH-000182,-0.0365986800741
ACH-000183,-0.09235890256570001
ACH-000188,0.00544861886207
ACH-000189,0.00427647772072
ACH-000190,-0.0714883294682
ACH-000198,0.244123134343
