,C1QTNF1 (114897)
ACH-000004,-0.26882116325399996
ACH-000007,-0.426425109977
ACH-000009,-0.451676619977
ACH-000011,-0.244810196846
ACH-000012,-0.228975378537
ACH-000013,-0.226826879644
ACH-000014,-0.358311209912
ACH-000015,-0.339302869658
ACH-000017,-0.526015342498
ACH-000018,-0.20387414251400002
ACH-000019,-0.288809068386
ACH-000021,-0.23223804300099998
ACH-000022,-0.40647077715
ACH-000025,-0.42743399197099996
ACH-000028,-0.255491676162
ACH-000030,-0.28264616907400003
ACH-000035,-0.287671150302
ACH-000036,-0.564849800973
ACH-000037,-0.278120161295
ACH-000039,-0.414216645158
ACH-000040,-0.658999211277
ACH-000041,-0.47447789278499997
ACH-000042,-0.362438943783
ACH-000045,-0.20566474608899998
ACH-000047,-0.292731505268
ACH-000052,-0.13676347328
ACH-000053,-0.361731497909
ACH-000054,-0.38609779248899995
ACH-000055,-0.428318523025
ACH-000060,-0.383616692403
ACH-000067,-0.129821516886
ACH-000070,-0.197741310382
ACH-000075,-0.24006848727699998
ACH-000078,-0.294658367394
ACH-000082,-0.311082373021
ACH-000085,-0.51523301305
ACH-000086,-0.353859056951
ACH-000087,-0.335632203146
ACH-000092,-0.441742428429
ACH-000095,-0.33624016818499997
ACH-000097,-0.293733532291
ACH-000098,-0.20327520475400002
ACH-000099,-0.0971529675227
ACH-000108,-0.27975636466299997
ACH-000113,-0.323477557145
ACH-000115,-0.7554517694239999
ACH-000116,-0.24720372454700001
ACH-000118,-0.328313992218
ACH-000120,-0.244270946204
ACH-000123,-0.119048639087
ACH-000127,-0.250735518858
ACH-000128,-0.587415482565
ACH-000132,-0.404057245625
ACH-000133,-0.17484032244800002
ACH-000137,-0.453469232165
ACH-000138,-0.225825447594
ACH-000142,-0.663712743468
ACH-000143,-0.150373878401
ACH-000146,-0.310492490053
ACH-000148,-0.262850645844
ACH-000150,-0.5127668668159999
ACH-000152,-0.44160437168899996
ACH-000153,-0.219961967536
ACH-000159,-0.309091037433
ACH-000160,-0.457614228632
ACH-000163,-0.39649243961999997
ACH-000167,-0.405138943781
ACH-000168,-0.141289826824
ACH-000169,-0.469807420625
ACH-000178,-0.35064590579300003
ACH-000182,-0.387965262453
ACH-000183,-0.41558498753300005
ACH-000188,-0.332913058058
ACH-000189,-0.14465310646500001
ACH-000190,-0.0635725433027
ACH-000198,-0.398204142261
ACH-000204,-0.234674344229
ACH-000206,-0.0747727183396
ACH-000207,-0.561478212151
ACH-000211,-0.41609203568899994
ACH-000215,-0.364324500167
ACH-000221,-0.350172826583
ACH-000222,-0.23576217913199998
ACH-000223,-0.242397595271
ACH-000226,-0.20465000903
ACH-000227,-0.329550742821
ACH-000228,-0.32157970464200003
ACH-000231,-0.335583939584
ACH-000232,-0.27002676181999996
ACH-000233,-0.475711909865
ACH-000234,-0.24135094824900002
ACH-000235,-0.288081325757
ACH-000237,-0.149391588717
ACH-000238,-0.543607307393
ACH-000243,-0.237734895943
ACH-000244,-0.515476226051
ACH-000246,-0.34189254189400003
ACH-000248,-0.413211808772
ACH-000250,-0.38798548051200005
ACH-000251,-0.575972633236
ACH-000253,-0.586243614985
ACH-000255,-0.491790916416
ACH-000256,-0.267972462476
ACH-000257,-0.474370805387
ACH-000258,0.015574974249200001
ACH-000259,-0.30220353007
ACH-000260,-0.34695247125
ACH-000261,-0.370801086844
ACH-000262,-0.5256630857010001
ACH-000263,-0.183029375285
ACH-000264,-0.345619377281
ACH-000265,-0.27953473922
ACH-000266,-0.26314160414500004
ACH-000272,-0.276280833422
ACH-000273,-0.235366599855
ACH-000274,-0.380816703583
ACH-000277,-0.401788182703
ACH-000278,-0.30133170711199997
ACH-000279,-0.417663808248
ACH-000280,-0.552107748772
ACH-000281,-0.359433731853
ACH-000288,-0.485051736618
ACH-000291,-0.384756402622
ACH-000293,-0.312343611075
ACH-000294,-0.248679140289
ACH-000295,-0.437660547169
ACH-000296,-0.278653258299
ACH-000302,-0.19947607564599998
ACH-000304,-0.33499112171100004
ACH-000307,-0.356839000215
ACH-000308,-0.264049424274
ACH-000310,-0.478725004761
ACH-000311,-0.0861793555249
ACH-000312,-0.176333690846
ACH-000315,-0.16855651739500002
ACH-000316,-0.279071787744
ACH-000317,-0.0611890961262
ACH-000318,-0.274090852996
ACH-000319,-0.49283623663000004
ACH-000320,-0.32120139797499997
ACH-000322,-0.123268218711
ACH-000323,-0.33021463079700003
ACH-000324,-0.289114927297
ACH-000329,-0.215765569915
ACH-000330,-0.544278517905
ACH-000331,-0.254469727428
ACH-000332,-0.242705923965
ACH-000334,-0.5954802693460001
ACH-000335,-0.178444894135
ACH-000336,-0.31805444730099997
ACH-000337,-0.627210846185
ACH-000339,-0.38090503130000003
ACH-000341,-0.15981834666300002
ACH-000348,-0.17484323663100002
ACH-000350,-0.27449094212499997
ACH-000352,-0.331439574642
ACH-000356,-0.21892054444200001
ACH-000361,-0.507200494447
ACH-000362,-0.22849253853300003
ACH-000363,-0.44630330277400004
ACH-000364,-0.206991021399
ACH-000365,-0.148421169847
ACH-000366,-0.350620615272
ACH-000368,-0.233496289183
ACH-000374,-0.301519588027
ACH-000375,-0.17958662176100001
ACH-000376,-0.181602288755
ACH-000381,-0.333322099427
ACH-000383,-0.145478011833
ACH-000387,-0.33910730281999996
ACH-000389,-0.321845488856
ACH-000390,-0.38461324238300004
ACH-000393,-0.20981348763
ACH-000395,-0.194797271065
ACH-000397,-0.24197084971500002
ACH-000401,-0.303749921056
ACH-000402,-0.37154825104500006
ACH-000403,-0.38303000319799996
