,CXCL14 (9547)
ACH-000004,-0.0654007824051
ACH-000007,-0.105550916756
ACH-000009,-0.152549741494
ACH-000011,-0.252978030647
ACH-000012,-0.0801879134962
ACH-000013,-0.0656575073661
ACH-000014,-0.279633168723
ACH-000015,-0.321790781131
ACH-000017,-0.25229579786899997
ACH-000018,-0.327384997035
ACH-000019,-0.012662771228200002
ACH-000021,-0.127643397971
ACH-000022,-0.223663961848
ACH-000025,-0.100732673979
ACH-000028,-0.15753773212400002
ACH-000030,-0.15451589193499998
ACH-000035,-0.10959970383199999
ACH-000036,-0.106042509932
ACH-000037,-0.205758257896
ACH-000039,0.0414037099449
ACH-000040,-0.163001267671
ACH-000041,-0.168063171492
ACH-000042,-0.30871519289
ACH-000045,-0.23555653793900003
ACH-000047,-0.09961851989539999
ACH-000052,-0.477134017842
ACH-000053,-0.0757816091115
ACH-000054,-0.09674295154
ACH-000055,-0.130445095342
ACH-000060,-0.37686145508900004
ACH-000067,-0.0901807960599
ACH-000070,-0.264595838978
ACH-000075,-0.0589821331663
ACH-000078,0.130929128865
ACH-000082,-0.122611944668
ACH-000085,-0.222472196545
ACH-000086,-0.0660838727124
ACH-000087,-0.222273383313
ACH-000092,-0.09569484683280001
ACH-000095,-0.190643468421
ACH-000097,-0.073422173805
ACH-000098,-0.239175815726
ACH-000099,-0.060530205800800006
ACH-000108,-0.03659157044690001
ACH-000113,-0.283320705043
ACH-000115,-0.284045676548
ACH-000116,-0.250116861694
ACH-000118,-0.20872845370700002
ACH-000120,0.0417574724239
ACH-000123,-0.0136265822049
ACH-000127,-0.207400141687
ACH-000128,-0.32044611114
ACH-000132,-0.233752814009
ACH-000133,-0.168177133469
ACH-000137,-0.249777540799
ACH-000138,-0.165015706644
ACH-000142,-0.107974849147
ACH-000143,-0.142167676217
ACH-000146,-0.150748962511
ACH-000148,-0.206727995337
ACH-000150,-0.310007858726
ACH-000152,-0.050576940429100006
ACH-000153,-0.20441133756700003
ACH-000159,-0.243695072361
ACH-000160,0.014199035407200002
ACH-000163,-0.0425213932097
ACH-000167,0.046308712211
ACH-000168,-0.113895746532
ACH-000169,-0.205078589103
ACH-000178,-0.228916599241
ACH-000182,-0.23614195286999998
ACH-000183,-0.270475721956
ACH-000188,-0.272702518573
ACH-000189,-0.328220178064
ACH-000190,-0.0328527805416
ACH-000198,-0.20911912476599998
