,OTOP1 (133060)
ACH-000004,-0.414289392927
ACH-000007,-0.870618409814
ACH-000009,-0.7388176843080001
ACH-000011,-0.9606488308910001
ACH-000012,-0.961440378006
ACH-000013,-0.591276501185
ACH-000014,-0.7371206531669999
ACH-000015,-0.804220668143
ACH-000017,-0.8049640979420001
ACH-000018,-0.664543044719
ACH-000019,-1.0144438235200002
ACH-000021,-0.785784809985
ACH-000022,-0.94447556256
ACH-000025,-0.7657252089100001
ACH-000028,-0.667799885646
ACH-000030,-0.76825031102
ACH-000035,-0.29208892638399997
ACH-000036,-0.787528412339
ACH-000037,-0.843408097947
ACH-000039,-1.1953971888600001
ACH-000040,-0.8257108366
ACH-000041,-0.974248806073
ACH-000042,-0.983530164209
ACH-000045,-0.872445321242
ACH-000047,-0.987865874933
ACH-000052,-0.44357661466799997
ACH-000053,-0.8911409249950001
ACH-000054,-0.6529408375729999
ACH-000055,-0.9872502392010001
ACH-000060,-0.856475717601
ACH-000067,-0.855700990477
ACH-000070,-0.584051528666
ACH-000075,-0.512944588158
ACH-000078,-0.98663674957
ACH-000082,-0.747274925719
ACH-000085,-0.724156974991
ACH-000086,-0.9437425133249999
ACH-000087,-0.41640084960699997
ACH-000092,-0.532267585679
ACH-000095,-1.07538161126
ACH-000097,-0.89985394265
ACH-000098,-0.7980163302399998
ACH-000099,-1.0143629113500001
ACH-000108,-0.668312309158
ACH-000113,-0.6252125472600001
ACH-000115,-1.07953002818
ACH-000116,-0.98605838781
ACH-000118,-0.859165111775
ACH-000120,-0.7455427765539999
ACH-000123,-0.860500333233
ACH-000127,-0.895073084193
ACH-000128,-0.8371956140060001
ACH-000132,-0.655865851528
ACH-000133,-0.957039426027
ACH-000137,-0.670184125415
ACH-000138,-0.69781774597
ACH-000142,-0.843578711214
ACH-000143,-0.859489501216
ACH-000146,-0.9353099471349999
ACH-000148,-0.861657950372
ACH-000150,-1.04195098088
ACH-000152,-0.780609220463
ACH-000153,-1.1026937746799998
ACH-000159,-0.8547327406149999
ACH-000160,-1.0391228994
ACH-000163,-0.962965390598
ACH-000167,-0.9825252771520001
ACH-000168,-0.686010952752
ACH-000169,-0.693407479497
ACH-000178,-0.801210513305
ACH-000182,-0.8607322126870001
ACH-000183,-0.7138089719349999
ACH-000188,-0.908652064827
ACH-000189,-0.470654158064
ACH-000190,-0.6580474219169999
ACH-000198,-0.89625993635
ACH-000204,-0.64950562202
ACH-000206,-0.46401157969400003
ACH-000207,-0.8357267107140001
ACH-000211,-0.7142798028540001
ACH-000215,-1.0082833877
ACH-000221,-0.62865937071
ACH-000222,-0.727672419225
ACH-000223,-0.739355526167
ACH-000226,-0.983090291823
ACH-000227,-1.22077574633
ACH-000228,-0.57492582272
ACH-000231,-0.7389168424060001
ACH-000232,-0.866208751603
ACH-000233,-0.760218820819
ACH-000234,-0.825854730498
ACH-000235,-0.834275766075
ACH-000237,-0.96125560071
ACH-000238,-0.863076775605
ACH-000243,-0.8159013062649999
ACH-000244,-1.09852910823
ACH-000246,-0.824247338089
ACH-000248,-0.829660582595
ACH-000250,-0.687479492901
ACH-000251,-0.943054782824
ACH-000253,-0.8272704979500001
ACH-000255,-0.637477209839
ACH-000256,-1.08111190974
ACH-000257,-0.696449886979
ACH-000258,-0.683709495747
ACH-000259,-0.753764832978
ACH-000260,-0.789102425992
ACH-000261,-0.869366552181
ACH-000262,-0.8383928577230001
ACH-000263,-1.1667965391
ACH-000264,-0.9290752829090001
ACH-000265,-0.831332564524
ACH-000266,-0.992228010514
ACH-000272,-0.8399136955580001
ACH-000273,-0.9299364646080001
ACH-000274,-0.955046413859
ACH-000277,-0.627006001528
ACH-000278,-0.758488428564
ACH-000279,-0.981539423449
ACH-000280,-0.9709277748139999
ACH-000281,-0.8571189724330001
ACH-000288,-0.8425361823309999
ACH-000291,-0.7218997022939999
ACH-000293,-0.8134852035519999
ACH-000294,-1.0227253654200001
ACH-000295,-0.869925401441
ACH-000296,-0.8530784107889999
ACH-000302,-0.6534290399620001
ACH-000304,-1.04688346174
ACH-000307,-0.7370573512369999
ACH-000308,-0.9011902148090001
ACH-000310,-1.16844737094
ACH-000311,-0.927071771166
ACH-000312,-0.999587123699
ACH-000315,-0.525619129093
ACH-000316,-0.687827026589
ACH-000317,-0.857870972155
ACH-000318,-1.1010465913299998
ACH-000319,-0.934257350192
ACH-000320,-0.7189973119580001
ACH-000322,-0.93981696561
ACH-000323,-0.560619280001
ACH-000324,-0.97252890016
ACH-000329,-0.896036599593
ACH-000330,-0.6724568064309999
ACH-000331,-0.623864308164
ACH-000332,-0.8781644831380001
ACH-000334,-0.5890310792100001
ACH-000335,-0.455342251689
ACH-000336,-0.48983666627800004
ACH-000337,-0.741036861777
ACH-000339,-0.745706004631
ACH-000341,-1.00506923896
ACH-000348,-0.543160037122
ACH-000350,-0.862406816456
ACH-000352,-0.530837411849
ACH-000356,-1.0764954160200002
ACH-000361,-0.464683851798
ACH-000362,-1.04899112405
ACH-000363,-0.798857574693
ACH-000364,-0.877310522774
ACH-000365,-0.96809319245
ACH-000366,-0.9321988142540001
ACH-000368,-0.993805510967
ACH-000374,-0.820468301446
ACH-000375,-0.766020634747
ACH-000376,-0.7874539507580001
ACH-000381,-0.938449702041
ACH-000383,-0.9283042915440001
ACH-000387,-0.7001976144959999
ACH-000389,-0.768458732222
ACH-000390,-0.974692409381
ACH-000393,-0.8250237407850001
ACH-000395,-1.06213670711
ACH-000397,-0.823836214384
ACH-000401,-0.58073861787
ACH-000402,-0.75412683447
ACH-000403,-1.07670773362
ACH-000404,-0.581369413306
ACH-000406,-0.860908852086
ACH-000407,-0.830191623399
ACH-000408,-0.5211262184759999
ACH-000410,-0.920923814975
ACH-000411,-0.7233911706199999
ACH-000414,-1.1610475558700002
ACH-000415,-0.9213364815180001
ACH-000416,-0.615004495949
ACH-000420,-0.677541745777
ACH-000421,-0.873689049059
ACH-000424,-0.7824219340719999
ACH-000425,-0.962043101091
ACH-000426,-1.2248039001100002
ACH-000427,-0.961056691973
ACH-000433,-0.9029118229449999
ACH-000436,-0.966278314628
ACH-000444,-0.80620407618
ACH-000445,-0.748812332661
ACH-000448,-0.9121497647
ACH-000450,-0.782286826549
ACH-000452,-0.808645766876
ACH-000454,-0.5163520033250001
ACH-000458,-0.963996859007
ACH-000459,-0.472028058041
ACH-000460,-0.925737710722
ACH-000461,-0.812982561072
ACH-000463,-0.812466405808
ACH-000464,-0.900281261479
ACH-000466,-0.934610644675
ACH-000467,-0.8086582694259999
ACH-000468,-1.06665847134
ACH-000469,-0.576416932838
ACH-000470,-0.876391163172
ACH-000471,-0.7824897571789999
ACH-000472,-0.999248835538
