,PLD6 (201164)
ACH-000004,0.0554552578402
ACH-000007,-0.08274788025610001
ACH-000009,-0.232621454153
ACH-000011,-0.0446332704658
ACH-000012,-0.026963521508400003
ACH-000013,-0.142396395782
ACH-000014,0.161827844949
ACH-000015,-0.132896103103
ACH-000017,-0.044639839498500006
ACH-000018,0.142345534355
ACH-000019,-0.18558003102600001
ACH-000021,0.0660079436816
ACH-000022,-0.116869718662
ACH-000025,-0.00085838759171
ACH-000028,0.0730824435972
ACH-000030,0.104478718849
ACH-000035,-0.260274243255
ACH-000036,-0.156123157128
ACH-000037,0.0107972525094
ACH-000039,0.050024155517
ACH-000040,-0.109452935774
ACH-000041,0.060047666759199994
ACH-000042,-0.264131390557
ACH-000045,-0.00260806097864
ACH-000047,-0.00417854742582
ACH-000052,0.23233139283799997
ACH-000053,0.11235753196699999
ACH-000054,-0.0122802571315
ACH-000055,0.22585410899799999
ACH-000060,-0.243780806547
ACH-000067,-0.16943475095
ACH-000070,-0.05869118559619999
ACH-000075,0.11491384039000001
ACH-000078,-0.018571430744900003
ACH-000082,-0.00654891108793
ACH-000085,-0.0011564198366900002
ACH-000086,-0.0358232193073
ACH-000087,0.104609644623
ACH-000092,0.0101296964535
ACH-000095,-0.0237852083266
ACH-000097,0.06864820555790001
ACH-000098,-0.0374800311091
ACH-000099,0.0105911422208
ACH-000108,-0.0944401716269
ACH-000113,0.028090381989999996
ACH-000115,0.039308619013699996
ACH-000116,0.0588052726647
ACH-000118,0.09754361221660002
ACH-000120,-0.153688442045
ACH-000123,-0.19993143816700001
ACH-000127,0.08102239168549999
ACH-000128,0.13059926073699998
ACH-000132,-0.056075804596
ACH-000133,-0.015835884023500002
ACH-000137,0.0151763306742
ACH-000138,0.0288498075839
ACH-000142,-0.134638930166
ACH-000143,-0.0333705637534
ACH-000146,0.24773487853
ACH-000148,0.044631480269599996
ACH-000150,0.0306670057142
ACH-000152,-0.103218875582
ACH-000153,-0.0583184673136
ACH-000159,0.0767815708266
ACH-000160,0.43016081871399997
ACH-000163,0.0171471105669
ACH-000167,0.40776404051700005
ACH-000168,-0.184051625379
ACH-000169,-0.00143676788141
ACH-000178,-0.00273447293865
ACH-000182,-0.042212126843499995
ACH-000183,-0.225652885255
ACH-000188,-0.217767624005
ACH-000189,0.10873581848200001
ACH-000190,0.47275954501
ACH-000198,-0.06970970012330001
ACH-000204,-0.104744136909
ACH-000206,-0.09782552887489998
ACH-000207,-0.36869467491400004
ACH-000211,0.111988654345
ACH-000215,0.07542788234969999
ACH-000221,-0.18478572330600002
ACH-000222,-0.0684356064661
ACH-000223,0.056664849682599994
ACH-000226,-0.160302801762
ACH-000227,-0.0568606281415
ACH-000228,-0.0649057885183
ACH-000231,-0.115809164372
ACH-000232,0.031805804855
ACH-000233,0.0320119235263
ACH-000234,-0.147381567707
ACH-000235,-0.0808878531643
ACH-000237,-0.00602530740799
ACH-000238,-0.448372842341
ACH-000243,0.0491920289248
ACH-000244,-0.312607893189
ACH-000246,-0.0196448370697
ACH-000248,0.160486511218
ACH-000250,0.00215976863602
ACH-000251,0.208322941604
ACH-000253,-0.21739856574799998
ACH-000255,-0.00375488277127
ACH-000256,-0.18300843575999998
ACH-000257,-0.0461791363829
ACH-000258,-0.136034413721
ACH-000259,-0.0763203392728
ACH-000260,-0.0172123781993
ACH-000261,-0.081455285717
ACH-000262,0.04729798516969999
ACH-000263,0.24594573278700002
ACH-000264,-0.0335274210565
ACH-000265,-0.0635028438891
ACH-000266,0.058015920057899996
ACH-000272,0.00616402606752
ACH-000273,0.157416201821
ACH-000274,-0.156719098118
ACH-000277,-0.0331159030473
ACH-000278,-0.0590517622057
ACH-000279,0.0726835680295
ACH-000280,0.0624177409954
ACH-000281,-0.043761577414
ACH-000288,-0.0759813658009
ACH-000291,0.193191313838
ACH-000293,0.14424140137
ACH-000294,0.0650478178996
ACH-000295,0.31764222299199996
ACH-000296,-0.0766066027833
ACH-000302,0.06177805953459999
ACH-000304,0.153592183158
ACH-000307,0.139480866708
ACH-000308,0.114877287187
ACH-000310,0.027405654219400003
ACH-000311,-0.07957659368969999
ACH-000312,-0.07586113707810001
ACH-000315,0.279276785522
ACH-000316,0.08711696378910001
ACH-000317,0.181297632985
ACH-000318,0.0611771260696
ACH-000319,0.126408892434
ACH-000320,0.0577777134676
ACH-000322,-0.192202499026
ACH-000323,0.028138311212
ACH-000324,-0.16521563582499998
ACH-000329,-0.057519569210900005
ACH-000330,-0.16541468034
ACH-000331,-0.0458313999975
ACH-000332,-0.17028682010600002
ACH-000334,-0.47080179631200003
ACH-000335,0.229621439488
ACH-000336,-0.182788142858
ACH-000337,-0.0762990059632
ACH-000339,0.021047858114800002
ACH-000341,0.21330780814199998
ACH-000348,0.19202788266600002
ACH-000350,-0.052591925314400004
ACH-000352,0.0735588580817
ACH-000356,0.0530867604297
ACH-000361,-0.0035545771036299997
ACH-000362,0.128580953275
