,HOXD9 (3235)
ACH-000004,-0.196603792979
ACH-000007,-0.057229662100599994
ACH-000009,-0.19505397987999998
ACH-000011,-0.306335079802
ACH-000012,-0.151721416433
ACH-000013,-0.10869264946900001
ACH-000014,-0.171529904914
ACH-000015,-0.118694160226
ACH-000017,-0.28251955783000005
ACH-000018,-0.24659586033300002
ACH-000019,-0.10512856999800001
ACH-000021,-0.0839114956878
ACH-000022,-0.03859793990219999
ACH-000025,-0.224672626195
ACH-000028,0.0325097456141
ACH-000030,-0.281526670809
ACH-000035,-0.17453686219099998
ACH-000036,-0.22905744061500002
ACH-000037,-0.24144220504500002
ACH-000039,-0.14898811985
ACH-000040,-0.17143440120200001
ACH-000041,-0.102668818028
ACH-000042,-0.217005740817
ACH-000045,-0.0556574093245
ACH-000047,-0.248158021648
ACH-000052,-0.10880079267000001
ACH-000053,-0.08953337754599999
ACH-000054,-0.098857905318
ACH-000055,-0.375432439959
ACH-000060,-0.328761806082
ACH-000067,-0.037269793930199996
ACH-000070,-0.232085177996
ACH-000075,0.08347719983360001
ACH-000078,-0.0545393637388
ACH-000082,-0.198581379992
ACH-000085,-0.23104649558
ACH-000086,-0.0554173175002
ACH-000087,-0.12007926535499999
ACH-000092,-0.358451235277
ACH-000095,-0.175088483745
ACH-000097,-0.10029354888900001
ACH-000098,-0.501713517507
ACH-000099,-0.10709920177400001
ACH-000108,-0.261329793369
ACH-000113,-0.0406075834293
ACH-000115,0.158842025592
ACH-000116,-0.103075432627
ACH-000118,-0.142888669853
ACH-000120,0.0233007254208
ACH-000123,-0.076438837473
ACH-000127,-0.0945709929419
ACH-000128,-0.0098868689812
ACH-000132,-0.328157693419
ACH-000133,-0.272222718099
ACH-000137,-0.21730449174600003
ACH-000138,0.0361141120397
ACH-000142,-0.142498294799
ACH-000143,-0.38744503971999994
ACH-000146,-0.140160250418
ACH-000148,-0.20883408554900001
ACH-000150,-0.08589936321080001
ACH-000152,-0.139175044858
ACH-000153,-0.0256157501585
ACH-000159,-0.0832057089821
ACH-000160,-0.19721886971500002
ACH-000163,-0.262846334259
ACH-000167,-0.216166685777
ACH-000168,0.0847404683645
ACH-000169,-0.16873607108600003
ACH-000178,-0.183121444183
ACH-000182,-0.132446931824
ACH-000183,-0.0575432012457
ACH-000188,-0.127373456283
ACH-000189,-0.47744628564900005
ACH-000190,-0.0442667185325
ACH-000198,-0.16442805049599998
ACH-000204,-0.417220629047
ACH-000206,-0.03813576970819999
ACH-000207,-0.21449789984499998
ACH-000211,-0.192824481215
ACH-000215,-0.34527513385799996
ACH-000221,-0.370576733497
ACH-000222,-0.19706802563900003
ACH-000223,-0.23802618849399998
ACH-000226,-0.164037097187
ACH-000227,-0.135510401288
ACH-000228,-0.000368361008919
ACH-000231,-0.127241804515
ACH-000232,-0.10558652324100001
ACH-000233,-0.11243877270199999
ACH-000234,-0.305781270662
ACH-000235,-0.208097304779
ACH-000237,-0.26672167917100004
ACH-000238,-0.27634085708
ACH-000243,-0.09487533528230001
ACH-000244,-0.252041788134
ACH-000246,-0.15028907631
ACH-000248,-0.0160379982274
ACH-000250,-0.10108803804300001
ACH-000251,-0.23794877216200003
ACH-000253,-0.258081005387
ACH-000255,-0.144124212427
ACH-000256,-0.11410554294900001
ACH-000257,-0.33597552019599997
ACH-000258,-0.15466213706700002
ACH-000259,-0.256428138546
ACH-000260,-0.22325853608500001
ACH-000261,-0.121221557457
ACH-000262,0.24502879232299998
ACH-000263,0.218281341292
ACH-000264,-0.024611151874000002
ACH-000265,-0.0964547817472
ACH-000266,-0.179386001195
ACH-000272,-0.018621128573300002
ACH-000273,-0.019394624276400003
ACH-000274,-0.18199509563400001
ACH-000277,0.123226693113
ACH-000278,-0.19932137814599998
ACH-000279,-0.192288669635
ACH-000280,-0.06840293076949999
ACH-000281,-0.233996165713
ACH-000288,-0.131718030032
ACH-000291,-0.11104673431600001
ACH-000293,0.015857730995200003
ACH-000294,0.026020278161400002
ACH-000295,-0.31357141428199997
ACH-000296,-0.107180843368
ACH-000302,-0.194683751343
ACH-000304,-0.681746540102
ACH-000307,-0.20349322503800002
ACH-000308,-0.144952955592
ACH-000310,-0.09181039839189999
ACH-000311,-0.0317879342104
ACH-000312,-0.145781287031
ACH-000315,-0.354469136795
ACH-000316,-0.287219495796
ACH-000317,-0.26131519953000004
ACH-000318,-0.0803909862557
ACH-000319,-0.31085688858800004
ACH-000320,-0.19062341785999998
ACH-000322,-0.22917063499
ACH-000323,-0.0662614756325
ACH-000324,-0.158601260779
ACH-000329,-0.252013200407
ACH-000330,-0.43008432265
ACH-000331,-0.27230138802
ACH-000332,-0.148326433892
ACH-000334,-0.0816657520383
ACH-000335,0.186076836189
ACH-000336,-0.114733612013
ACH-000337,-0.11081528598
ACH-000339,-0.26989944498
ACH-000341,-0.07539161673019999
ACH-000348,-0.0920245523148
ACH-000350,0.0182833438872
ACH-000352,-0.00897282381931
ACH-000356,-0.17626252643100002
ACH-000361,-0.217954699602
