,ITM2C (81618)
ACH-000348,-0.0330802231922
ACH-000350,-0.16840826535999998
ACH-000352,-0.0344867724647
ACH-000356,0.112200030048
ACH-000361,-0.307084634082
ACH-000362,-0.115763007502
ACH-000363,-0.13163659543
ACH-000364,0.032259799700500004
ACH-000365,-0.115453585507
ACH-000366,-0.0501274792415
ACH-000368,-0.219009117057
ACH-000374,-0.19418310186
ACH-000375,-0.189529386697
ACH-000376,-0.27557422922200003
ACH-000381,-0.141871910885
ACH-000383,-0.233279829406
ACH-000387,-0.149725825132
ACH-000389,-0.291368759097
ACH-000390,-0.0579102455468
ACH-000393,-0.297762219421
ACH-000395,-0.160566112884
ACH-000397,-0.0983922523664
ACH-000401,0.014370973099100001
ACH-000402,-0.174429337806
ACH-000403,-0.0624657352647
ACH-000404,0.0903386434242
ACH-000406,-0.180657640761
ACH-000407,-0.10402003945
ACH-000408,-0.0373188166318
ACH-000410,-0.46116212841700005
ACH-000411,-0.21189137488899998
ACH-000414,-0.0288127179862
ACH-000415,-0.045221429624
ACH-000416,-0.164248558788
ACH-000420,-0.134582897225
ACH-000421,-0.0589334340907
ACH-000424,-0.09948750356080001
ACH-000425,-0.25487280775800003
ACH-000426,-0.06678607382969999
ACH-000427,-0.10278775793299999
ACH-000433,-0.0663822455055
ACH-000436,-0.17026192207000002
ACH-000444,-0.152726979686
ACH-000445,-0.258470633838
ACH-000448,-0.234182888568
ACH-000450,-0.468227555158
ACH-000452,-0.05744086597019999
ACH-000454,-0.04266961154130001
ACH-000458,-0.0698873787992
ACH-000459,-0.136535206952
ACH-000460,-0.128973231687
ACH-000461,-0.0394650814654
ACH-000463,-0.057056656540299996
ACH-000464,-0.15709569068
ACH-000466,0.0411483199609
ACH-000467,-0.25649457469799997
ACH-000468,-0.101245586955
ACH-000469,-0.139664011787
ACH-000470,-0.166978730574
ACH-000471,-0.131272092246
ACH-000472,-0.116011918869
ACH-000473,-0.139269104571
ACH-000475,-0.0932966839479
ACH-000476,-0.17409565966200002
ACH-000477,0.0436123349369
ACH-000480,-0.10787343436699999
ACH-000481,-0.0545952739917
ACH-000483,-0.144410275942
ACH-000484,-0.229028008902
ACH-000485,-0.117932369784
ACH-000486,-0.013708890422399998
ACH-000487,-0.18425586945500003
ACH-000488,-0.26744143073000004
ACH-000490,-0.0389365884231
ACH-000491,-0.08101387584110001
ACH-000495,-0.503364225954
ACH-000496,-0.200585093477
ACH-000499,-0.151489003106
ACH-000500,0.257944159056
ACH-000502,-0.272120003717
ACH-000503,0.0355500347397
ACH-000505,-0.160662814688
ACH-000507,-0.43703650854500004
ACH-000510,-0.112811416818
ACH-000511,-0.0828192264366
ACH-000512,-0.0778218812301
ACH-000516,-0.26628696097300003
ACH-000517,-0.177397852804
ACH-000518,-0.143482358414
ACH-000520,-0.0265806544742
ACH-000521,-0.22767502751
ACH-000522,-0.05181579751090001
ACH-000524,-0.130945700681
ACH-000527,-0.153303776746
ACH-000528,-0.071486506021
ACH-000537,0.0213899351568
ACH-000541,0.0956206581812
ACH-000542,-0.164023231539
ACH-000544,-0.0221309124441
ACH-000545,-0.142811807842
ACH-000547,-0.11750112246300001
ACH-000548,-0.105812916678
ACH-000549,-0.153325022797
ACH-000550,-0.07880050429310001
ACH-000552,-0.260297345256
ACH-000556,-0.202458041147
ACH-000557,-0.0483442755824
ACH-000570,-0.108033561933
ACH-000571,0.0187980322208
ACH-000573,-0.14328564919700001
ACH-000576,-0.179279899608
ACH-000580,-0.135089424583
ACH-000584,-0.136363861559
ACH-000585,-0.07961080527530001
ACH-000588,0.165120130634
ACH-000589,-0.170791513125
ACH-000591,0.09505181061660001
ACH-000593,-0.0358416443824
ACH-000600,-0.137907687079
ACH-000601,-0.20813231827
ACH-000604,-0.011961950872500002
ACH-000605,-0.0352035324906
ACH-000606,-0.11730957945800001
ACH-000608,-0.17375858073699998
ACH-000614,-0.04983934208909999
ACH-000616,-0.368081414363
ACH-000618,-0.125339961465
ACH-000619,-0.0411067283615
ACH-000620,-0.20146908618099998
ACH-000621,-0.07500865287910001
ACH-000622,-0.402485076225
ACH-000623,-0.22193879330400001
ACH-000624,-0.283290314163
ACH-000627,-0.232711791005
ACH-000630,-0.059080360867800004
ACH-000632,-0.144226121853
ACH-000633,-0.209617998604
ACH-000637,-0.125749058364
ACH-000638,0.0207132512017
ACH-000646,-0.0561270341376
ACH-000647,-0.0318549015304
ACH-000648,-0.24011925469999998
ACH-000649,-0.125215656574
ACH-000651,-0.061377019288
ACH-000652,-0.21193574637
ACH-000653,-0.19973515924000002
ACH-000657,-0.0352721437414
ACH-000658,-0.11827883234200001
ACH-000661,0.0773997339448
ACH-000662,-0.389283928509
ACH-000663,-0.25887926442299997
ACH-000665,-0.0893680261474
ACH-000671,-0.07132414150769999
ACH-000673,-0.114479643256
ACH-000676,-0.145551750639
ACH-000677,0.0991749979273
ACH-000681,-0.328525303414
ACH-000682,-0.27527147913899996
ACH-000683,-0.055660248016599995
ACH-000684,-0.442046206898
ACH-000688,0.010206889595
ACH-000693,-0.0162409771982
ACH-000694,-0.149833228589
ACH-000695,-0.184207809205
ACH-000696,-0.156988705182
ACH-000697,-0.082612286573
ACH-000699,-0.34628871249
ACH-000701,-0.46972834732600005
ACH-000706,-0.271118214118
ACH-000711,-0.09292638181489998
ACH-000713,0.0601855640877
ACH-000714,-0.17560067344500002
ACH-000718,-0.314720857528
ACH-000720,-0.00289106806325
ACH-000721,-0.11273084376800001
ACH-000724,0.0220183165
ACH-000725,-0.222887592874
ACH-000732,-0.14715986727
ACH-000734,-0.16391422347
ACH-000735,-0.0578426264774
ACH-000736,-0.19392066269900002
ACH-000738,-0.164590355105
ACH-000746,-0.185341523083
ACH-000747,-0.052226494971500004
ACH-000748,-0.15051846449
ACH-000753,-0.27621768332400004
ACH-000756,-0.255945885483
ACH-000757,-0.09082054995380001
ACH-000758,-0.10403866194900001
ACH-000760,-0.172860395937
ACH-000763,0.08251334388880001
ACH-000764,-0.399400870013
ACH-000765,-0.172242051897
ACH-000766,-0.128976615892
ACH-000767,-0.0513295483496
ACH-000768,-0.06443522286190001
ACH-000769,-0.176055911696
ACH-000770,-0.207355909491
ACH-000771,-0.12338349593499999
ACH-000773,-0.20003953593600002
ACH-000776,-0.20888418741
ACH-000777,-0.255586706648
ACH-000778,0.013831323432
ACH-000781,-0.127702358116
ACH-000782,-0.0281025045238
ACH-000783,-0.175871832857
ACH-000784,-0.10388498027000001
ACH-000785,-0.251259147944
ACH-000787,-0.242338292886
ACH-000788,-0.0461803672882
ACH-000791,-0.20672413150199997
ACH-000792,-0.0194244300264
ACH-000794,-0.152176016612
ACH-000796,-0.0831261621373
ACH-000799,-0.340612815216
ACH-000800,-0.38021275114299996
ACH-000802,-0.0980306790923
ACH-000804,-0.18402195109299999
ACH-000805,-0.20932014245299999
ACH-000809,-0.171191862025
ACH-000810,0.0760658904512
ACH-000811,-0.107329970187
ACH-000817,-0.21688528529599999
ACH-000819,-0.173360891486
ACH-000820,-0.450512846504
ACH-000821,0.16704904124199998
ACH-000822,-0.0928612310774
ACH-000823,0.011260048524799999
ACH-000824,-0.207665563251
ACH-000827,-0.10789515595
ACH-000829,-0.186583590284
ACH-000831,-0.21052628431899997
ACH-000832,-0.0052318769024
ACH-000833,-0.298126641079
ACH-000834,-0.0768090700643
ACH-000835,-0.17459629221
ACH-000836,-0.076089926988
ACH-000837,-0.262457010966
ACH-000838,0.041209618491899996
ACH-000839,-0.109403874526
ACH-000840,-0.072082270685
ACH-000841,-0.141569313363
ACH-000843,-0.08799058071879999
ACH-000846,0.152976183262
ACH-000847,-0.10751593146400001
ACH-000848,-0.44631658554700004
ACH-000849,0.0233098447716
ACH-000851,-0.13624375717700002
ACH-000855,0.0290907611437
ACH-000856,-0.20123959504
ACH-000858,-0.0182541456749
ACH-000859,0.06483041261479999
ACH-000861,-0.189590195167
ACH-000862,-0.118615452785
ACH-000865,-0.168628175765
ACH-000866,-0.188506850031
ACH-000867,-0.186670705737
ACH-000869,-0.118595471681
ACH-000872,-0.207332023477
ACH-000873,-0.291994639721
ACH-000876,-0.0821872708232
ACH-000878,-0.23685968377099997
ACH-000880,0.0168475055806
ACH-000881,-0.16576902268899998
ACH-000882,0.056821353803400004
ACH-000884,-0.21211490559300003
ACH-000885,-0.0165942909502
ACH-000887,-0.0317163443453
ACH-000888,-0.32259053245
ACH-000889,-0.288080783908
ACH-000890,-0.196515232469
ACH-000896,-0.0567020001069
ACH-000898,-0.186443450744
ACH-000900,-0.150104843122
ACH-000901,-0.18377240258000002
ACH-000905,-0.0559006115547
ACH-000906,-0.18479911178
ACH-000907,-0.42688118801700004
ACH-000910,-0.138898185572
ACH-000911,-0.239069082115
ACH-000912,-0.145283019087
ACH-000913,-0.153086290096
ACH-000915,-0.223543654448
ACH-000916,-0.585499443425
ACH-000917,-0.12917608794000002
ACH-000921,-0.201954150484
ACH-000924,-0.12966613192600002
ACH-000926,-0.20977151350099998
ACH-000928,-0.229690302767
ACH-000929,0.106241684929
ACH-000932,-0.035138230289999996
ACH-000935,-0.152965864803
ACH-000936,-0.08000262755080001
ACH-000937,-0.05678784834409999
ACH-000938,-0.052556775674599994
ACH-000939,0.0766240531367
ACH-000941,-0.125681788421
ACH-000943,-0.0770939755924
ACH-000946,-0.134210353802
ACH-000947,-0.206473436785
ACH-000948,-0.0116929383159
ACH-000950,-0.17946442415
ACH-000953,-0.0549660130533
ACH-000957,-0.04689200684219999
ACH-000958,0.0126106952327
ACH-000960,-0.0171282610092
ACH-000963,-0.20709647876899998
ACH-000968,-0.298437075418
ACH-000969,-0.08837239344070001
ACH-000973,-0.129250521687
ACH-000974,-0.142491005621
ACH-000975,-0.0640543490663
ACH-000976,-0.255413805779
ACH-000978,0.062262240273199994
ACH-000980,-0.11902941214000001
ACH-000984,-0.0399561994341
ACH-000986,-0.11101746425100001
ACH-000988,0.0934119617712
ACH-000993,-0.140989253092
ACH-000994,-0.247027732771
ACH-000996,-0.243555009069
ACH-001001,-0.113508402029
ACH-001020,-0.00990883682625
ACH-001028,-0.18996666044500002
ACH-001031,-0.101180978048
ACH-001038,-0.051817100983499995
ACH-001048,-0.138185183633
ACH-001050,-0.09284573785250001
ACH-001053,0.00557484799851
ACH-001054,-0.15203781398900001
ACH-001061,-0.0874245293331
ACH-001067,-0.36424028071900005
ACH-001075,-0.0873491749485
ACH-001096,-0.07731693784680001
ACH-001128,-0.106816358073
ACH-001134,-0.010920675034700001
ACH-001151,-0.12797946705
ACH-001163,-0.180070878547
ACH-001164,-0.0854471581144
ACH-001173,-0.13809243514
ACH-001183,-0.106466052886
ACH-001184,-0.321856896985
ACH-001190,-0.0834660108232
ACH-001192,-0.105113469932
ACH-001193,0.11682825870300001
ACH-001196,0.0423968648882
ACH-001197,-0.279713189344
ACH-001205,-0.223542627172
ACH-001211,-0.181993563323
ACH-001212,-0.118953108157
ACH-001228,-0.197386777002
ACH-001232,-0.149295980706
ACH-001239,-0.0975731047841
ACH-001274,-0.113307165229
ACH-001275,-0.285392581267
ACH-001277,-0.0999673138494
ACH-001278,-0.226924512378
ACH-001280,-0.20606502394200002
ACH-001283,-0.011684167141700001
ACH-001289,0.2664670341
ACH-001295,-0.0834662211648
ACH-001300,-0.053477339331
ACH-001301,-0.00317592769914
ACH-001302,-0.347395307483
ACH-001303,-0.135776569057
ACH-001306,-0.174770482343
ACH-001318,-0.11588258339000002
ACH-001322,0.0229373268546
ACH-001328,-0.07418287481960001
ACH-001332,0.051372838582100004
ACH-001333,0.0779664863669
ACH-001336,-0.308635759268
ACH-001340,-0.14756916999199998
ACH-001346,-0.0643293005469
ACH-001353,-0.167461131625
ACH-001354,-0.24425042294799998
ACH-001367,-0.11359975719799999
ACH-001368,-0.14155667961100002
ACH-001374,-0.0949352722171
ACH-001375,-0.193002475501
ACH-001377,-0.166305356323
ACH-001380,-0.156438163318
ACH-001391,-0.514306000239
ACH-001407,-0.207910330324
ACH-001408,-0.026933900817
ACH-001413,-0.114913637045
ACH-001430,-0.395927935452
ACH-001431,-0.12310696932199999
ACH-001450,-0.133452224089
ACH-001496,-0.171179199292
ACH-001500,-0.119008210949
ACH-001521,-0.0784871139787
ACH-001523,0.0726348503668
ACH-001532,-0.163602824966
ACH-001536,-0.248203161806
ACH-001550,0.031124007446400002
ACH-001552,-0.403586589341
ACH-001554,-0.15679681181500002
ACH-001645,-0.146312618121
ACH-001654,-0.0692106511434
ACH-001715,-0.116465731482
ACH-001735,-0.10982839811799999
ACH-001736,-0.157958596597
ACH-001737,-0.0790675775245
ACH-001740,-0.24842193986900002
ACH-001745,-0.116296233309
ACH-001750,0.11802757346100001
ACH-001765,-0.11205805830499999
ACH-001956,-0.12391659693700001
ACH-001957,-0.116391187314
