,TBL2 (26608)
ACH-000004,-0.111775806118
ACH-000007,-0.20084015703699998
ACH-000009,-0.209409452461
ACH-000011,-0.155372726287
ACH-000012,-0.22024983219
ACH-000013,-0.0391485025701
ACH-000014,-0.297586307352
ACH-000015,0.08483767035749999
ACH-000017,0.023026335906000003
ACH-000018,-0.0932759203337
ACH-000019,-0.349862629251
ACH-000021,-0.49336876642899996
ACH-000022,-0.255715487992
ACH-000025,-0.103620809858
ACH-000028,-0.150238545561
ACH-000030,-0.0775291095496
ACH-000035,-0.4310639697
ACH-000036,-0.311973052104
ACH-000037,-0.0860524759588
ACH-000039,-0.220324822682
ACH-000040,-0.07411478346639999
ACH-000041,-0.06376291318180001
ACH-000042,-0.09268162076400001
ACH-000045,-0.225247829889
ACH-000047,-0.132855753313
ACH-000052,-0.394872699463
ACH-000053,-0.236726978246
ACH-000054,-0.27586461441599996
ACH-000055,-0.025502832396299996
ACH-000060,-0.189187704991
ACH-000067,-0.363454455101
ACH-000070,-0.120880222082
ACH-000075,-0.308356715815
ACH-000078,-0.075897783843
ACH-000082,-0.157385219374
ACH-000085,-0.322851628585
ACH-000086,0.0348258769191
ACH-000087,0.123735935427
ACH-000092,-0.060453551909900004
ACH-000095,-0.14509499262800002
ACH-000097,-0.166925607951
ACH-000098,-0.265745231964
ACH-000099,-0.182637437298
ACH-000108,-0.191561967506
ACH-000113,-0.1831489777
ACH-000115,-0.12433249019
ACH-000116,-0.0817948894666
ACH-000118,-0.211349649861
ACH-000120,-0.135576364772
ACH-000123,-0.144894993818
ACH-000127,-0.153263013552
ACH-000128,-0.21039027163600002
ACH-000132,-0.152710768197
ACH-000133,-0.266204417835
ACH-000137,-0.28952302101599997
ACH-000138,-0.124765962048
ACH-000142,-0.292493646395
ACH-000143,-0.12130212212300001
ACH-000146,-0.19439288904100002
ACH-000148,-0.167571890237
ACH-000150,-0.349890127905
ACH-000152,-0.108107371083
ACH-000153,-0.140249114603
ACH-000159,-0.353180471981
ACH-000160,-0.119739934905
ACH-000163,-0.22649909691999998
ACH-000167,-0.10118682415
ACH-000168,-0.48452401962999997
ACH-000169,-0.133587710987
ACH-000178,-0.111027400099
ACH-000182,-0.240263193853
ACH-000183,-0.144498103704
ACH-000188,-0.20846803387899998
ACH-000189,-0.038373804070599996
ACH-000190,-0.348785533435
ACH-000198,-0.151604190489
ACH-000204,-0.04582899492650001
ACH-000206,-0.037961485045699996
ACH-000207,-0.0559924987287
ACH-000211,-0.253073762819
ACH-000215,-0.21791004474800002
ACH-000221,-0.524828534885
ACH-000222,-0.33280780415
ACH-000223,-0.047410982453300006
ACH-000226,-0.0827418675515
ACH-000227,-0.000958267125277
ACH-000228,-0.300900815296
ACH-000231,-0.140309340226
ACH-000232,-0.21579350589200003
ACH-000233,0.0837995568951
ACH-000234,-0.318631365246
ACH-000235,-0.210137194929
ACH-000237,-0.100557286397
ACH-000238,-0.136665412195
ACH-000243,-0.11515402189400001
ACH-000244,-0.456379406239
ACH-000246,-0.200731430837
ACH-000248,-0.219328350175
ACH-000250,-0.132823141253
ACH-000251,-0.0148443079441
ACH-000253,-0.284581756771
ACH-000255,-0.31233797890299997
ACH-000256,-0.15894294806099998
ACH-000257,-0.00990582243432
ACH-000258,0.043693718534
ACH-000259,-0.157059361774
ACH-000260,-0.19443605494000002
ACH-000261,-0.220114233847
ACH-000262,-0.234483643673
ACH-000263,-0.146467354614
ACH-000264,-0.252545571631
ACH-000265,-0.0684960436744
ACH-000266,-0.18551299392999998
ACH-000272,-0.163907771094
ACH-000273,0.015313348200100002
ACH-000274,-0.0460851712191
ACH-000277,-0.092666684298
ACH-000278,-0.23483700048599998
ACH-000279,-0.137308937391
ACH-000280,-0.170520315968
ACH-000281,-0.22498551584399998
ACH-000288,-0.207671179834
ACH-000291,-0.077056306648
ACH-000293,-0.10740676735400001
ACH-000294,-0.18480617259399998
ACH-000295,-0.210871561538
ACH-000296,-0.294624018075
ACH-000302,-0.09018440034280001
ACH-000304,-0.15310945019400002
ACH-000307,-0.166494146665
ACH-000308,-0.138095220771
ACH-000310,-0.228527130768
ACH-000311,-0.433578654416
ACH-000312,-0.33765496779
ACH-000315,-0.230701354173
ACH-000316,-0.039795802625
ACH-000317,-0.382519736166
ACH-000318,-0.378993148917
ACH-000319,-0.19023318711599999
ACH-000320,-0.326325845708
ACH-000322,-0.115266780911
ACH-000323,-0.08175409542999999
ACH-000324,-0.140667621464
ACH-000329,-0.189775843563
ACH-000330,-0.08841941030810001
ACH-000331,-0.18788447867400002
ACH-000332,-0.181800539417
ACH-000334,-0.250685183838
ACH-000335,-0.0474528025961
ACH-000336,-0.00580097961156
ACH-000337,-0.287054203262
ACH-000339,-0.34038560126999995
ACH-000341,-0.229102613481
ACH-000348,-0.0902878573608
ACH-000350,-0.0785667425075
ACH-000352,-0.0269768667607
ACH-000356,-0.129083023214
ACH-000361,-0.308750065262
ACH-000362,-0.293735275749
ACH-000363,-0.08303971610210001
ACH-000364,-0.355235715179
ACH-000365,-0.320312749946
ACH-000366,-0.22277637175999998
ACH-000368,-0.0598981797624
ACH-000374,-0.428506343107
ACH-000375,0.0719681734568
ACH-000376,-0.181456299131
ACH-000381,-0.178080664042
ACH-000383,-0.308602520029
ACH-000387,-0.202518990376
ACH-000389,-0.05164746517109999
ACH-000390,-0.332256113779
ACH-000393,-0.10489131155999999
ACH-000395,-0.28824941327500003
ACH-000397,-0.08155494956289999
ACH-000401,-0.0940560049639
ACH-000402,-0.449120454013
ACH-000403,-0.0028149418330799996
ACH-000404,-0.32952413777600004
ACH-000406,-0.198502552698
ACH-000407,-0.139948223855
ACH-000408,-0.22708192079999998
ACH-000410,0.0397951032517
ACH-000411,-0.123367898008
ACH-000414,-0.232818609481
ACH-000415,-0.43644203939599996
ACH-000416,-0.0914538982979
ACH-000420,-0.240864804082
ACH-000421,-0.23489253666499998
ACH-000424,-0.16089966277
ACH-000425,-0.296321306873
ACH-000426,0.0869530725254
ACH-000427,-0.349823980938
ACH-000433,-0.26679303631900003
ACH-000436,-0.0433240941199
ACH-000444,-0.11133107489499999
ACH-000445,0.04913145802780001
ACH-000448,-0.209669169098
ACH-000450,-0.24964848272100001
ACH-000452,-0.297007138316
ACH-000454,0.0251738119539
ACH-000458,-0.22682599859299998
ACH-000459,0.17078153636799998
ACH-000460,-0.219312468264
ACH-000461,-0.00721909506847
ACH-000463,-0.150920024003
ACH-000464,-0.34232871106
ACH-000466,-0.158699172074
ACH-000467,-0.186734869443
ACH-000468,-0.360529077833
ACH-000469,-0.140569566546
ACH-000470,-0.21713000593100001
ACH-000471,-0.159917499435
ACH-000472,-0.30761923804200003
ACH-000473,-0.10062255947000001
ACH-000475,-0.13725804542199999
ACH-000476,-0.210354027548
ACH-000477,-0.026069886561599996
ACH-000480,-0.125131686775
ACH-000481,-0.173402179973
ACH-000483,-0.133207538391
ACH-000484,0.0182932977499
ACH-000485,-0.0496039113388
ACH-000486,-0.23904248388500002
ACH-000487,-0.048398081109499995
ACH-000488,-0.258772670659
ACH-000490,-0.09181117671669999
ACH-000491,-0.164221171339
ACH-000495,-0.022064098251400002
ACH-000496,-0.0981230897224
ACH-000499,0.0271644968971
ACH-000500,0.24875821403700002
ACH-000502,-0.233896981207
ACH-000503,0.042092005051600004
ACH-000505,-0.267810835302
ACH-000507,0.0168907153131
ACH-000510,-0.2829089993
ACH-000511,-0.0997046416781
ACH-000512,0.160899994104
ACH-000516,-0.123212767721
ACH-000517,-0.0658073542253
ACH-000518,-0.20357294310899998
ACH-000520,-0.236911878738
ACH-000521,-0.21931194326900003
ACH-000522,-0.318603261872
ACH-000524,-0.0353066289888
ACH-000527,-0.179217302331
ACH-000528,-0.108347273595
ACH-000537,-0.0822029535412
ACH-000541,0.079546097633
ACH-000542,-0.0364203934355
ACH-000544,-0.137228017499
ACH-000545,-0.16251103197699998
ACH-000547,-0.0318629741354
ACH-000548,0.0014519456580099998
ACH-000549,-0.234796569926
ACH-000550,-0.260424790597
ACH-000552,-0.06443868767699999
ACH-000556,-0.014339937658500002
ACH-000557,-0.12304159225700001
ACH-000570,-0.261776999589
ACH-000571,-0.0876896138353
ACH-000573,-0.0631517488897
ACH-000576,-0.202779396184
ACH-000580,-0.0798743447984
ACH-000584,-0.199144390328
ACH-000585,-0.295939542524
ACH-000588,-0.0873543047226
ACH-000589,-0.162305399443
ACH-000591,0.189032903585
ACH-000593,-0.2378712873
ACH-000600,-0.152717265207
ACH-000601,-0.167531606212
ACH-000604,-0.0313079373852
ACH-000605,-0.168827261156
ACH-000606,-0.155825335198
ACH-000608,-0.175102265804
ACH-000614,-0.13994150625600002
ACH-000616,-0.257848276451
ACH-000618,-0.159431844255
ACH-000619,-0.23882303082800002
ACH-000620,-0.0181378509672
ACH-000621,0.042387817226200004
ACH-000622,-0.24182718402199999
ACH-000623,-0.08283529561389999
ACH-000624,-0.227903412959
ACH-000627,-0.10688541581599999
ACH-000630,-0.17484982462999998
ACH-000632,-0.12928345126
ACH-000633,-0.119311209013
ACH-000637,-0.0817269089631
ACH-000638,-0.158758182964
ACH-000646,-0.30406649048900003
ACH-000647,-0.05236574891919999
ACH-000648,-0.119822766963
ACH-000649,-0.14001887657099998
ACH-000651,-0.09095611170460001
ACH-000652,-0.165583083864
ACH-000653,-0.30560651658599997
ACH-000657,-0.184001476925
ACH-000658,-0.24192096757800002
ACH-000661,-0.14135635908299998
ACH-000662,0.13315480405
ACH-000663,-0.0559763407186
ACH-000665,-0.192074922034
ACH-000671,-0.151500517056
ACH-000673,-0.117489825683
ACH-000676,-0.179477211735
ACH-000677,-0.153510006275
ACH-000681,-0.299751363032
ACH-000682,-0.43994818848399997
ACH-000683,-0.15999960383099998
ACH-000684,-0.214527601708
ACH-000688,-0.10129527538
ACH-000693,-0.179801510346
ACH-000694,-0.180322820643
ACH-000695,-0.382698830059
ACH-000696,-0.0047866113412
ACH-000697,-0.0596313409454
ACH-000699,-0.174124880432
ACH-000701,0.020494768195799998
ACH-000706,-0.15370267699999998
ACH-000711,-0.173719790583
ACH-000713,-0.151174903587
ACH-000714,-0.123360720699
ACH-000718,-0.131082212025
ACH-000720,-0.05287020518209999
ACH-000721,-0.139273355519
ACH-000724,-0.113584519981
ACH-000725,-0.156252305687
ACH-000732,-0.231451170233
ACH-000734,-0.277834578961
ACH-000735,-0.125326714785
ACH-000736,0.0186827429226
ACH-000738,-0.0838774671748
ACH-000746,-0.204856127485
ACH-000747,-0.287605631011
ACH-000748,-0.236916393517
ACH-000753,-0.116122332328
ACH-000756,0.17837923190299998
ACH-000757,-0.11857296705800001
ACH-000758,-0.129492614482
ACH-000760,-0.0698670348097
ACH-000763,-0.08452313860469998
ACH-000764,-0.0187974585106
ACH-000765,-0.10896190302999999
ACH-000766,-0.216457225159
ACH-000767,-0.0657412042563
ACH-000768,-0.155405862452
ACH-000769,-0.20845174576099998
ACH-000770,-0.207933970044
ACH-000771,-0.224071876826
ACH-000773,-0.028942203731800002
ACH-000776,-0.15471223717
ACH-000777,-0.18129976512
ACH-000778,-0.231991648256
ACH-000781,-0.143780469273
ACH-000782,-0.030029128717400003
ACH-000783,-0.0718873505844
ACH-000784,-0.135918907234
ACH-000785,-0.132141622066
ACH-000787,-0.20224941875500002
ACH-000788,-0.16311363972
ACH-000791,-0.21046272557999998
ACH-000792,-0.046851681618
ACH-000794,-0.0550426991266
ACH-000796,-0.287562529282
ACH-000799,-0.22911522247699997
ACH-000800,-0.0148971978333
ACH-000802,-0.290817183498
ACH-000804,-0.27101543511799997
ACH-000805,-0.210879898226
ACH-000809,-0.314307788601
ACH-000810,-0.132038521677
ACH-000811,-0.168177932101
ACH-000817,-0.10355232795399999
ACH-000819,-0.244431382606
ACH-000820,0.0928782182912
ACH-000821,-0.026770598026200004
ACH-000822,0.09165183169050001
ACH-000823,-0.132694765185
ACH-000824,-0.0678185489238
ACH-000827,-0.26665165822
ACH-000829,0.00426310845558
ACH-000831,-0.166786112019
ACH-000832,-0.205132619357
ACH-000833,0.0654862725617
ACH-000834,-0.132123421328
ACH-000835,-0.20261361885600002
ACH-000836,-0.1047473045
ACH-000837,-0.208478050094
ACH-000838,0.11195503529100001
ACH-000839,-0.0125477807657
ACH-000840,-0.0996339109401
ACH-000841,-0.330875925605
ACH-000843,-0.12207655853299999
ACH-000846,-0.218130730253
ACH-000847,-0.412981402309
ACH-000848,-0.298935342169
ACH-000849,-0.08305146559339999
ACH-000851,-0.280527908609
ACH-000855,-0.363445998176
ACH-000856,-0.0844335775207
ACH-000858,-0.16777018738
ACH-000859,-0.14896125148199998
ACH-000861,-0.214273460997
ACH-000862,-0.012605891397799999
ACH-000865,-0.0242915372085
ACH-000866,-0.243201751133
ACH-000867,-0.163888839292
ACH-000869,-0.304037188895
ACH-000872,-0.154531256614
ACH-000873,-0.223078961415
ACH-000876,-0.34560834634800003
ACH-000878,-0.337841959244
ACH-000880,-0.105961515226
ACH-000881,-0.193197679946
ACH-000882,-0.178144529443
ACH-000884,0.0366823537839
ACH-000885,-0.008607146864020001
ACH-000887,-0.141985171637
ACH-000888,-0.0796384565196
ACH-000889,-0.301603253516
ACH-000890,-0.45416614457099996
ACH-000896,-0.08138500520539999
ACH-000898,-0.231122942263
ACH-000900,-0.162670980178
ACH-000901,-0.45689922110299996
ACH-000905,-0.130819588469
ACH-000906,-0.179808925495
ACH-000907,-0.210104092071
ACH-000910,-0.08463177910879999
ACH-000911,-0.142378282888
ACH-000912,-0.111310811809
ACH-000913,-0.177451905807
ACH-000915,-0.129606369703
ACH-000916,-0.683992783136
ACH-000917,-0.186874219397
ACH-000921,-0.284311303548
ACH-000924,-0.178145831913
ACH-000926,-0.08985089082219999
ACH-000928,-0.370154267346
ACH-000929,-0.17100750809
ACH-000932,-0.252978007853
ACH-000935,-0.49448389733099996
ACH-000936,-0.24897823854000004
ACH-000937,-0.107456715622
ACH-000938,-0.10188072638699999
ACH-000939,-0.300131357153
ACH-000941,-0.35699389993
ACH-000943,-0.164011908328
ACH-000946,-0.24441291453699998
ACH-000947,-0.16242847979699998
ACH-000948,-0.19263775169599998
ACH-000950,-0.110648257953
ACH-000953,-0.051843720409
ACH-000957,-0.169833395577
ACH-000958,-0.232465523532
ACH-000960,-0.12957447609099998
ACH-000963,-0.646347844842
ACH-000968,-0.0372118212442
ACH-000969,-0.173312442348
ACH-000973,-0.138546839137
ACH-000974,-0.206272130299
ACH-000975,-0.0483141071133
ACH-000976,-0.201676108053
ACH-000978,-0.0356219826686
ACH-000980,-0.100054796655
ACH-000984,-0.0063948238854199995
ACH-000986,-0.21811118531999998
ACH-000988,-0.19018320653700002
ACH-000993,0.024069696106599998
ACH-000994,-0.15745839978499998
ACH-000996,-0.34614154880099995
ACH-001001,-0.11050647652699999
ACH-001020,0.028511512623299998
ACH-001028,-0.06767423064280001
ACH-001031,-0.176907481672
ACH-001038,-0.0745725016929
ACH-001048,-0.0317667980559
ACH-001050,-0.223264642236
ACH-001053,-0.26333060230300004
ACH-001054,-0.019936387499900003
ACH-001061,-0.137862956415
ACH-001067,-0.261482588667
ACH-001075,-0.261246470484
ACH-001096,-0.134081837035
ACH-001128,-0.022915080460599997
ACH-001134,-0.185105419119
ACH-001151,-0.202321032825
ACH-001163,-0.33268866187699997
ACH-001164,-0.132989395509
ACH-001173,-0.0885573180123
ACH-001183,-0.20630320957400003
ACH-001184,0.014042769142
ACH-001190,-0.234617773231
ACH-001192,-0.44494509996200005
ACH-001193,-0.213905720678
ACH-001196,-0.235421091599
ACH-001197,-0.114061214572
ACH-001205,-0.133925221349
ACH-001211,-0.405574876457
ACH-001212,-0.128940068651
ACH-001228,-0.110108537668
ACH-001232,-0.061274247477
ACH-001239,-0.11679193410000001
ACH-001274,-0.301786911946
ACH-001275,-0.300838247318
ACH-001277,-0.004281709209260001
ACH-001278,-0.32490001709800004
ACH-001280,-0.0873387562289
ACH-001283,0.107430032903
ACH-001289,-0.0411107994716
