,PTPRN (5798)
ACH-000004,0.12552001267899998
ACH-000007,-0.118668111886
ACH-000009,-0.206103816974
ACH-000011,0.06838313799790001
ACH-000012,0.0218104021314
ACH-000013,0.0667180545733
ACH-000014,-0.0399810398087
ACH-000015,0.0674134722071
ACH-000017,-0.021781451765099998
ACH-000018,-0.071492753127
ACH-000019,0.139160452259
ACH-000021,0.102013099704
ACH-000022,-0.0893314496232
ACH-000025,0.10872622967599999
ACH-000028,0.0312786454809
ACH-000030,0.0107189374072
ACH-000035,0.114609622092
ACH-000036,-0.0717386792309
ACH-000037,-0.0663716619155
ACH-000039,-0.14792168077
ACH-000040,-0.049868151889699994
ACH-000041,-0.08137182625560001
ACH-000042,-0.106231972819
ACH-000045,0.0565391162101
ACH-000047,0.0009542624710639999
ACH-000052,0.046071802726
ACH-000053,0.058443726787900004
ACH-000054,-0.06303955603780001
ACH-000055,0.19234093186
ACH-000060,0.0648393952043
ACH-000067,0.06169455357030001
ACH-000070,0.050461328005499996
ACH-000075,-0.10015452670700001
ACH-000078,-0.166512835334
ACH-000082,-0.06904263728900001
ACH-000085,0.028492878049499997
ACH-000086,0.0942670596968
ACH-000087,0.104969048199
ACH-000092,-0.131691504475
ACH-000095,0.0770363190605
ACH-000097,0.0727478820426
ACH-000098,0.009231665389459999
ACH-000099,0.09345297014960001
ACH-000108,0.11217006632099999
ACH-000113,-0.039049027779300007
ACH-000115,-0.060587409755100005
ACH-000116,0.05359726849430001
ACH-000118,0.0967570509164
ACH-000120,-0.005836105778409999
ACH-000123,-0.0103281303523
ACH-000127,-0.0166259616626
ACH-000128,-0.10120487830600002
ACH-000132,0.0527040882013
ACH-000133,-0.156476540945
ACH-000137,0.20901708392
ACH-000138,0.0752301412094
ACH-000142,-0.018004769391900002
ACH-000143,0.07307423482739998
ACH-000146,-0.318864449758
ACH-000148,0.11760405715399999
ACH-000150,-0.0485942586536
ACH-000152,0.11229211476199999
ACH-000153,0.095957266392
ACH-000159,0.13416616385900001
ACH-000160,0.0804186252544
ACH-000163,-0.08373743492930001
ACH-000167,0.22491092566799997
ACH-000168,-0.0129288897373
ACH-000169,-0.0997139285888
ACH-000178,0.07831729267000001
ACH-000182,0.172155959867
ACH-000183,-0.0605151740771
ACH-000188,-0.267597049072
ACH-000189,-0.0692399225941
ACH-000190,0.236428700652
ACH-000198,0.12218198637700001
ACH-000204,0.0902136989697
ACH-000206,0.16172364833900002
ACH-000207,0.17612079647700002
ACH-000211,0.00850233915163
ACH-000215,-0.0674582892671
ACH-000221,0.16475771148399998
ACH-000222,0.0498017601088
ACH-000223,0.0614875172311
ACH-000226,0.042482043088
ACH-000227,-0.35786244157200003
ACH-000228,-0.0671955045108
ACH-000231,-0.0851510912808
ACH-000232,0.0886125782335
ACH-000233,0.10761371659800001
ACH-000234,-0.124285043888
ACH-000235,-0.0332060842422
ACH-000237,0.06713108744940001
ACH-000238,0.0350436669304
ACH-000243,-0.0268879957926
ACH-000244,-0.00933243884965
ACH-000246,0.0124663270678
ACH-000248,-0.180343555061
ACH-000250,0.0103531598713
ACH-000251,0.28452955429
ACH-000253,-0.08488783815510001
ACH-000255,-0.13873371691
ACH-000256,0.123103271581
ACH-000257,0.188909731328
ACH-000258,-0.007856919468290001
ACH-000259,0.0619960860401
ACH-000260,-0.140040984168
ACH-000261,-0.00174755451175
ACH-000262,-0.0285637618725
ACH-000263,0.0902744750288
ACH-000264,0.011365963611700001
ACH-000265,0.0680165875727
ACH-000266,0.0653673560586
ACH-000272,0.0952548769843
ACH-000273,-0.05046760717619999
ACH-000274,-0.117799564858
ACH-000277,0.046915175275600005
ACH-000278,0.024191404004700004
ACH-000279,0.00412031793408
ACH-000280,0.055536686259399996
ACH-000281,0.141433787811
ACH-000288,-0.0279512441835
ACH-000291,0.05385927734899999
ACH-000293,0.0169122118389
ACH-000294,0.16415674295399998
ACH-000295,0.21280363801399999
ACH-000296,0.0288167227893
ACH-000302,-0.0432033810466
ACH-000304,-0.261009064982
ACH-000307,-0.0157380866227
ACH-000308,-0.07107133784969999
ACH-000310,-0.0522603985442
ACH-000311,0.0158533932313
ACH-000312,-0.0105800948067
ACH-000315,0.0295113299462
ACH-000316,0.011666045569
ACH-000317,-0.07066146989960001
ACH-000318,0.0480712472709
ACH-000319,0.202014674169
ACH-000320,-0.10717809837000002
ACH-000322,0.0344869070582
ACH-000323,-0.165625351388
ACH-000324,-0.106504949241
ACH-000329,-0.18258033047000002
ACH-000330,-0.0713825047578
ACH-000331,-0.089733928024
ACH-000332,-0.0117838690732
ACH-000334,0.188297704274
ACH-000335,-0.137693033936
ACH-000336,-0.0430777688664
ACH-000337,-0.0674719681081
ACH-000339,0.024988100016799998
ACH-000341,-0.267519088676
ACH-000348,0.10807268540300001
ACH-000350,0.0741524915957
ACH-000352,-0.012322131386
ACH-000356,-0.19038526944200002
ACH-000361,0.0380768312792
ACH-000362,0.136416309698
ACH-000363,0.115750698978
ACH-000364,0.103031676214
ACH-000365,0.0791933892223
ACH-000366,-0.0864727872689
ACH-000368,0.037271794690699994
ACH-000374,-0.00019330613498400002
ACH-000375,-0.260371454878
ACH-000376,0.0580034382773
ACH-000381,0.025481422287499996
ACH-000383,-0.0908312147085
ACH-000387,0.023195828330599997
ACH-000389,0.15143142036499999
ACH-000390,-0.044139470355
ACH-000393,0.0038733942051899996
ACH-000395,-0.145452431729
ACH-000397,-0.197673461706
ACH-000401,0.136496087964
ACH-000402,0.23189968313700002
ACH-000403,0.0077717056594799995
ACH-000404,0.259164380341
ACH-000406,0.037125948532
ACH-000407,-0.0274597455146
ACH-000408,0.0452755188269
ACH-000410,-0.0566001504863
ACH-000411,-0.052383812012400006
ACH-000414,0.123878497554
ACH-000415,-0.10246259840199999
ACH-000416,-0.0549617830391
ACH-000420,0.049837922711199995
ACH-000421,-0.0415773675156
ACH-000424,-0.0018192966231500003
ACH-000425,-0.0351715033464
ACH-000426,-0.139798352328
ACH-000427,-0.0394655072056
ACH-000433,0.009300115814969999
ACH-000436,-0.212665522656
ACH-000444,0.199600726322
ACH-000445,0.111415292426
ACH-000448,0.0285970091083
ACH-000450,0.113299473182
ACH-000452,0.11423884796299999
ACH-000454,0.195112920821
ACH-000458,0.179713160025
ACH-000459,0.030450083847500004
ACH-000460,0.0134051772622
ACH-000461,-0.0342484097803
ACH-000463,-0.130228735945
ACH-000464,-0.244505556708
ACH-000466,-0.00730470453523
ACH-000467,0.065297772318
ACH-000468,0.10645940362199999
ACH-000469,0.0139032270979
ACH-000470,0.0952851635672
ACH-000471,-0.023806424768500003
ACH-000472,0.0812572348066
ACH-000473,-0.028741831080499998
ACH-000475,-0.132898437866
ACH-000476,-0.022726520090700003
ACH-000477,0.0860080479449
ACH-000480,0.0869020537441
ACH-000481,0.0150101657076
ACH-000483,-0.0379528995119
ACH-000484,-0.265144778351
ACH-000485,-0.0310506296419
ACH-000486,-0.12401022614700001
ACH-000487,-0.092275609363
ACH-000488,-0.0235384424742
ACH-000490,0.143689307948
ACH-000491,-0.09392367619139999
ACH-000495,-0.0685630099503
ACH-000496,0.07360751050360001
ACH-000499,0.162391035953
ACH-000500,-0.05531787977469999
ACH-000502,-0.044200442522099995
ACH-000503,0.166664796109
ACH-000505,-0.0895100420502
ACH-000507,-0.0691774304568
ACH-000510,-0.049498482218399996
ACH-000511,0.0141114542047
ACH-000512,-0.120404009543
ACH-000516,0.10828752555400001
ACH-000517,-0.0408709976536
ACH-000518,0.0757742712967
ACH-000520,-0.0817575100815
ACH-000521,-0.0878352333889
ACH-000522,0.09021212807250001
ACH-000524,0.027485186082799998
ACH-000527,-0.0065045270470100005
ACH-000528,-0.00684422990921
ACH-000537,0.0684847873709
ACH-000541,0.005482017453710001
ACH-000542,0.0156051992075
ACH-000544,-0.044407737674799996
ACH-000545,0.13983180351500002
ACH-000547,-0.025236483372900003
ACH-000548,0.0927075915978
ACH-000549,0.0637679947414
ACH-000550,-0.20263969956
ACH-000552,-0.184242464938
ACH-000556,-0.0209878877649
ACH-000557,-0.10039033542999999
ACH-000570,-0.0926138762093
ACH-000571,-0.06398737832809999
ACH-000573,0.0944107282952
ACH-000576,0.0246775157609
ACH-000580,0.14979781837
ACH-000584,0.0309093967034
ACH-000585,-0.0674654917151
ACH-000588,-0.0698525950685
ACH-000589,0.105908702994
ACH-000591,0.28073757413600003
ACH-000593,-0.0670453143719
ACH-000600,0.0649405057535
ACH-000601,0.040982095826199993
ACH-000604,-0.0385122195891
ACH-000605,0.0982018795234
ACH-000606,-0.0227680494263
ACH-000608,-0.0484983570978
ACH-000614,0.052390885753699996
ACH-000616,0.031746711475900004
ACH-000618,-0.0387730726598
ACH-000619,-0.06611171345290001
ACH-000620,0.0801122799565
ACH-000621,-0.128725727152
ACH-000622,0.12385367613500001
ACH-000623,-0.0100778656437
ACH-000624,-0.048883974378399996
ACH-000627,-0.0434024940724
ACH-000630,-0.18901872567400002
ACH-000632,-0.11278791838400001
ACH-000633,-0.22225146028200002
ACH-000637,-0.076170447275
ACH-000638,0.0054510275159
ACH-000646,0.157283517055
ACH-000647,-0.0362392230164
ACH-000648,-0.06332949214769999
ACH-000649,-0.0169568328086
ACH-000651,-0.0274871556915
ACH-000652,0.172205664655
ACH-000653,-0.08659215652100001
ACH-000657,0.003989903811039999
ACH-000658,-0.179639524589
ACH-000661,-0.251101349794
ACH-000662,-0.0642112689476
ACH-000663,-0.100212805553
ACH-000665,-0.0811307235173
ACH-000671,-0.0415107072841
ACH-000673,-0.0576288524465
ACH-000676,-0.030373998005800002
ACH-000677,0.136916146599
ACH-000681,0.150549424854
ACH-000682,-0.07724728684219999
ACH-000683,-0.044002866675199995
ACH-000684,0.32333642321
ACH-000688,-0.056662744629699995
ACH-000693,0.140033521919
ACH-000694,0.079448966239
ACH-000695,-0.107354401559
ACH-000696,-0.06630471317969999
ACH-000697,-0.163837829534
ACH-000699,0.0999687977282
ACH-000701,-0.10219334067
ACH-000706,0.110610833008
ACH-000711,0.034166148059
ACH-000713,0.024770028955000002
ACH-000714,-0.0983914337067
ACH-000718,0.0537930798636
ACH-000720,-0.0763820091123
ACH-000721,-0.08482090394310002
ACH-000724,0.110173787462
ACH-000725,0.0583468002266
ACH-000732,-0.018146051925700003
ACH-000734,0.0603857420903
ACH-000735,-0.108996828419
ACH-000736,-0.18534391484299997
ACH-000738,0.0376426087776
ACH-000746,0.09231582389000001
ACH-000747,0.0204256732767
ACH-000748,0.010396913452200002
ACH-000753,-0.0269559316274
ACH-000756,0.140571211239
ACH-000757,-0.036253087048199996
ACH-000758,0.0110099848206
ACH-000760,0.0528413261199
ACH-000763,-0.166137501465
ACH-000764,0.14956975456399998
ACH-000765,0.019570261342200003
ACH-000766,-0.0475282843612
ACH-000767,-0.156512490776
ACH-000768,0.0642807248364
ACH-000769,-0.04355553684769999
ACH-000770,0.0742705797273
ACH-000771,0.010451589934899998
ACH-000773,0.178510533774
ACH-000776,-0.132836210187
ACH-000777,-0.0672167690629
ACH-000778,-0.0043948909633199995
ACH-000781,0.049182222578800006
ACH-000782,-0.117060879106
ACH-000783,-0.09069183053419999
ACH-000784,0.040989405524199996
ACH-000785,-0.103325621144
ACH-000787,-0.038711002433000005
ACH-000788,-0.0471139533383
ACH-000791,0.044500209407599994
ACH-000792,-0.0193493281536
ACH-000794,-0.015356319052699999
ACH-000796,0.059585802142900005
ACH-000799,0.0833739667211
ACH-000800,-0.167653188571
ACH-000802,0.0583691487009
ACH-000804,0.10104928839199999
ACH-000805,0.0905204319575
ACH-000809,-0.0528064089576
ACH-000810,0.23316768971500001
ACH-000811,0.0202666712252
ACH-000817,0.0037786224894699994
ACH-000819,0.015232535791899999
ACH-000820,-0.0237517925019
ACH-000821,-0.0382918547074
ACH-000822,-0.0673733480521
ACH-000823,-0.022075945844799997
ACH-000824,-0.08283150035739999
ACH-000827,0.08652015329700001
ACH-000829,-0.0876635174485
ACH-000831,-0.126018494231
ACH-000832,0.09261044354430001
ACH-000833,-0.00933469641032
ACH-000834,0.0904294159997
ACH-000835,0.128898193521
ACH-000836,0.008241421462430001
ACH-000837,-0.0839675841705
ACH-000838,-0.085461379336
ACH-000839,0.12933868558199998
ACH-000840,0.10818816492999998
ACH-000841,0.0018012568518599999
ACH-000843,-0.177308355453
ACH-000846,-0.199325014224
ACH-000847,-0.129594420756
ACH-000848,0.0538172041829
ACH-000849,-0.12898314798000002
ACH-000851,0.0669676332262
ACH-000855,-0.0420824096349
ACH-000856,-0.0384750025952
ACH-000858,-0.197016182546
