,OSCP1 (127700)
ACH-000227,-0.16553106691299999
ACH-000228,-0.118545578373
ACH-000231,-0.0258939119499
ACH-000232,-0.0682852146354
ACH-000233,-0.20254101933
ACH-000234,-0.166576922789
ACH-000235,-0.010048187727700001
ACH-000237,-0.216253508264
ACH-000238,-0.167373487651
ACH-000243,-0.162617439582
ACH-000244,-0.229360649313
ACH-000246,-0.17656684564599998
ACH-000248,-0.00154927900951
ACH-000250,-0.09732595971
ACH-000251,-0.170298034978
ACH-000253,-0.0628697727248
ACH-000255,-0.256149611987
ACH-000256,-0.23119714348099998
ACH-000257,-0.409244037659
ACH-000258,-0.135159846283
ACH-000259,-0.25780483979200003
ACH-000260,-0.226618443015
ACH-000261,-0.128117558021
ACH-000262,-0.106590245784
ACH-000263,-0.304661911894
ACH-000264,-0.171285815233
ACH-000265,-0.185649762345
ACH-000266,-0.0926247748652
ACH-000272,-0.301651939868
ACH-000273,-0.00220500656198
ACH-000274,-0.183182655011
ACH-000277,-0.385855439511
ACH-000278,-0.118857348002
ACH-000279,-0.334654718352
ACH-000280,-0.169910134474
ACH-000281,0.38434692033
ACH-000288,-0.220940165662
ACH-000291,-0.157707088839
ACH-000293,-0.364639336194
ACH-000294,-0.056460434162800006
ACH-000295,-0.27666053036
ACH-000296,-0.131370794018
ACH-000302,-0.280337757188
ACH-000304,-0.350092253188
ACH-000307,-0.103677631689
ACH-000308,-0.129789767554
ACH-000310,0.013922627832700001
ACH-000311,-0.230783637084
ACH-000312,-0.208735180869
ACH-000315,-0.115492884117
ACH-000316,-0.143643009347
ACH-000317,-0.216486623576
ACH-000318,-0.10133343139699999
ACH-000319,-0.308568644623
ACH-000320,-0.259355064874
ACH-000322,-0.374098490585
ACH-000323,-0.10956086591499999
ACH-000324,-0.199516612297
ACH-000329,-0.220488757323
ACH-000330,-0.278669874215
ACH-000331,-0.306722558996
ACH-000332,-0.306295151234
ACH-000334,-0.175047844007
ACH-000335,-0.146891552718
ACH-000336,0.17880028346299998
ACH-000337,-0.07261655140439999
ACH-000339,-0.14717400268300002
ACH-000341,-0.239693196844
ACH-000348,-0.129224282949
ACH-000350,-0.0354935410007
ACH-000352,-0.172918818942
ACH-000356,-0.296882396614
ACH-000361,-0.156937499683
ACH-000362,-0.108146491374
ACH-000363,-0.258498075404
ACH-000364,-0.232731475759
ACH-000365,-0.144265258419
ACH-000366,-0.203822654934
ACH-000368,-0.0221269364737
ACH-000374,-0.237079736744
ACH-000375,-0.0654670627412
ACH-000376,-0.42299136353699995
ACH-000381,-0.10981514319
ACH-000383,-0.153934560755
ACH-000387,-0.000571590382154
ACH-000389,-0.0488933008165
ACH-000390,-0.07247984337230001
ACH-000393,-0.16089958875399998
ACH-000395,-0.135493382412
ACH-000397,-0.032145754311700005
ACH-000401,-0.314291213744
ACH-000402,0.0115072256537
ACH-000403,-0.14898907785499999
ACH-000404,0.0665915362484
ACH-000406,-0.08445247768030001
ACH-000407,-0.55134801336
ACH-000408,-0.024626265701799998
ACH-000410,-0.198255403305
ACH-000411,-0.404578204608
ACH-000414,-0.0419706584189
ACH-000415,-0.13445778587
ACH-000416,0.0138215767655
ACH-000420,-0.130698458805
ACH-000421,-0.105367359102
ACH-000424,-0.015481836493299999
ACH-000425,-0.26993038400499997
ACH-000426,-0.249923619907
ACH-000427,-0.323847072987
ACH-000433,-0.19258961829
ACH-000436,-0.0983580010763
ACH-000444,0.0286129488566
ACH-000445,-0.105538567885
ACH-000448,-0.16765749908299998
ACH-000450,-0.27349469660799997
ACH-000452,-0.04829842208880001
ACH-000454,-0.0457643497712
ACH-000458,-0.0249598051747
ACH-000459,-0.4655574900399999
ACH-000460,-0.127885769247
ACH-000461,-0.555268551745
ACH-000463,-0.0998559381154
ACH-000464,-0.34841538190399995
ACH-000466,-0.000564944070196
ACH-000467,-0.12340721536900001
ACH-000468,-0.140391290811
ACH-000469,-0.148988286039
ACH-000470,-0.029440996263700003
ACH-000471,-0.179316657537
ACH-000472,-0.072748416828
ACH-000473,-0.146956438653
ACH-000475,-0.22254097726100003
ACH-000476,-0.0236255158296
ACH-000477,-0.223403729692
ACH-000480,0.00183126993525
ACH-000481,-0.143265239284
ACH-000483,-0.154454626192
ACH-000484,-0.167415648535
ACH-000485,-0.275558812524
ACH-000486,-0.20682669033
ACH-000487,-0.440168033246
ACH-000488,-0.118779389077
ACH-000490,-0.28618293717
ACH-000491,-0.342372088104
ACH-000495,-0.314136861626
ACH-000496,-0.17633696328899998
ACH-000499,-0.15870020583900002
ACH-000500,0.17807353387400002
ACH-000502,-0.05753104207769999
ACH-000503,-0.131721963444
ACH-000505,-0.028532029961799998
ACH-000507,-0.2282622473
ACH-000510,-0.250631270509
ACH-000511,-0.228336947883
ACH-000512,-0.4204929147
ACH-000516,-0.06557815307130001
ACH-000517,-0.033617087793900005
ACH-000518,-0.17400233729200001
ACH-000520,-0.433665752026
ACH-000521,-0.273412003279
ACH-000522,-0.226591554764
ACH-000524,0.056516028504400004
ACH-000527,-0.0983290317532
ACH-000528,-0.0763759611922
ACH-000537,-0.21249086282699997
ACH-000541,-0.050827015007300004
ACH-000542,-0.140736514733
ACH-000544,-0.2669634952
ACH-000545,-0.221121925386
ACH-000547,-0.0669577274009
ACH-000548,-0.28272964520300004
ACH-000549,-0.0588349791352
ACH-000550,-0.253261130523
ACH-000552,-0.129657117618
ACH-000556,-0.193461042873
ACH-000557,-0.141838477667
ACH-000570,-0.19557663583299997
ACH-000571,-0.226191535235
ACH-000573,-0.306253522694
ACH-000576,-0.218791162366
ACH-000580,-0.40431271224200005
ACH-000584,-0.0286936247604
ACH-000585,-0.08930459128419999
ACH-000588,-0.321335292764
ACH-000589,-0.228634198554
ACH-000591,-0.279565885211
ACH-000593,-0.19128436380999997
ACH-000600,-0.146114831204
ACH-000601,-0.224682976318
ACH-000604,-0.372081625189
ACH-000605,-0.19532878693
ACH-000606,-0.134570689335
ACH-000608,-0.0856345143674
ACH-000614,-0.130254925001
ACH-000616,-0.167414961805
ACH-000618,-0.07700050768460001
ACH-000619,-0.12439508843800001
ACH-000620,-0.301270883197
ACH-000621,-0.21465314980500003
ACH-000622,-0.133237356448
ACH-000623,-0.25865158476
ACH-000624,-0.083781519018
ACH-000627,-0.335406779486
ACH-000630,-0.16768653116499999
ACH-000632,-0.202947490636
ACH-000633,-0.23932220084000003
ACH-000637,-0.31350375214000004
ACH-000638,-0.21236233348900002
ACH-000646,-0.297484892496
ACH-000647,-0.0686065879203
ACH-000648,-0.37011028878300006
ACH-000649,-0.150383130094
ACH-000651,-0.146265707613
ACH-000652,-0.264970501241
ACH-000653,-0.15288961956900002
ACH-000657,-0.20272963990499998
ACH-000658,-0.035412725686800005
ACH-000661,-0.21026316385000002
ACH-000662,-0.040838847472699995
ACH-000663,0.132452286591
ACH-000665,-0.200622367315
ACH-000671,-0.242591199133
ACH-000673,-0.184336312018
ACH-000676,-0.296437318905
ACH-000677,-0.272075932704
ACH-000681,-0.0790633398626
ACH-000682,-0.13448372100199998
ACH-000683,-0.275804630464
ACH-000684,-0.144444850816
ACH-000688,-0.09256490287329999
ACH-000693,-0.00334666025971
ACH-000694,-0.161303496293
ACH-000695,0.0351098778032
ACH-000696,-0.130434623259
ACH-000697,-0.299164252739
ACH-000699,-0.277456068453
ACH-000701,-0.24147790079
ACH-000706,-0.09342169997469998
ACH-000711,-0.172215507094
ACH-000713,-0.38411127104000004
ACH-000714,-0.318035722616
ACH-000718,-0.0462652667717
ACH-000720,-0.17702808339099999
ACH-000721,-0.19021636424600002
ACH-000724,-0.585973564698
ACH-000725,-0.151609281326
ACH-000732,0.027834965617400002
ACH-000734,-0.194606896507
ACH-000735,-0.245727151786
ACH-000736,-0.187423426448
ACH-000738,-0.17947548016399997
ACH-000746,-0.20781923819899997
ACH-000747,-0.21592782073300001
ACH-000748,-0.200573283699
ACH-000753,-0.166304273995
ACH-000756,-0.104076850839
ACH-000757,-0.155184361965
ACH-000758,-0.241955466305
ACH-000760,-0.253041254318
ACH-000763,0.0280213513639
ACH-000764,-0.04925478875540001
ACH-000765,-0.0200810663717
ACH-000766,-0.185806694415
ACH-000767,-0.215767182816
ACH-000768,-0.00512249858936
ACH-000769,-0.0807536997534
ACH-000770,-0.07964657750519999
ACH-000771,-0.223660665729
ACH-000773,-0.05895963428809999
ACH-000776,-0.322775833455
ACH-000777,-0.220018072252
ACH-000778,-0.115158503631
ACH-000781,-0.20708819228300002
ACH-000782,-0.268424518048
ACH-000783,-0.140987019193
ACH-000784,-0.0386672005596
ACH-000785,-0.214656753112
ACH-000787,-0.141529262459
ACH-000788,-0.155821376685
ACH-000791,-0.140994148092
ACH-000792,-0.173000374978
ACH-000794,-0.110525691152
ACH-000796,-0.07531529255939999
ACH-000799,-0.271577434124
ACH-000800,-0.327398292522
ACH-000802,-0.0793348578734
ACH-000804,-0.12655042037
ACH-000805,-0.149380478571
ACH-000809,0.016832245468
ACH-000810,-0.17743176217
ACH-000811,-0.41285312457199996
ACH-000817,-0.43773539959200003
ACH-000819,-0.163664001995
ACH-000820,-0.564096024627
ACH-000821,-0.31032200450999997
ACH-000822,-0.200487152009
ACH-000823,-0.26751108066999996
ACH-000824,-0.06714277129019999
ACH-000827,-0.067163589337
ACH-000829,-0.292529968039
ACH-000831,-0.0673436063976
ACH-000832,-0.120516199597
ACH-000833,-0.234693270578
ACH-000834,-0.0325083456376
ACH-000835,-0.0966566886821
ACH-000836,-0.0247844568304
ACH-000837,-0.30155836947299997
ACH-000838,-0.0252243339257
ACH-000839,-0.18333248976100003
ACH-000840,-0.027563932436500002
ACH-000841,-0.21214140702599998
ACH-000843,-0.13589840338
ACH-000846,-0.439387049453
ACH-000847,-0.449333548743
ACH-000848,-0.23766575342399998
ACH-000849,-0.10130822545
ACH-000851,-0.31017076865
ACH-000855,-0.16328665138100001
ACH-000856,-0.08595816202019999
ACH-000858,-0.273395286085
ACH-000859,0.12772443154100002
ACH-000861,-0.222549431472
ACH-000862,-0.048234585926900005
ACH-000865,-0.0320803134983
ACH-000866,-0.12453707390100001
ACH-000867,-0.0308114709985
ACH-000869,-0.310246970562
ACH-000872,-0.22874494136
ACH-000873,-0.173365328164
ACH-000876,0.00298012400605
ACH-000878,-0.015247011492000001
ACH-000880,-0.235458939452
ACH-000881,-0.10654047687000001
ACH-000882,-0.234837058459
ACH-000884,-0.2436307403
ACH-000885,-0.194008523343
ACH-000887,-0.280476382295
ACH-000888,-0.020571951966
ACH-000889,-0.134399188616
ACH-000890,-0.207198715992
ACH-000896,-0.0571597436404
ACH-000898,-0.114877798728
ACH-000900,-0.18799037197500001
ACH-000901,-0.15115915129000002
ACH-000905,0.026704751040000002
ACH-000906,-0.005618811086649999
ACH-000907,-0.338563053835
ACH-000910,-0.120509886549
ACH-000911,-0.147556064169
ACH-000912,-0.227524361421
ACH-000913,-0.0743106254645
ACH-000915,-0.18746162322999999
ACH-000916,-0.42805194331999996
ACH-000917,-0.022685231929599998
ACH-000921,-0.20062722444400002
ACH-000924,-0.26395443679200004
ACH-000926,-0.224454836571
ACH-000928,-0.26277945196400004
ACH-000929,-0.280410916283
ACH-000932,-0.25757493777199997
ACH-000935,-0.131563510696
ACH-000936,-0.27293459224399996
ACH-000937,-0.05811679538719999
ACH-000938,-0.0693198677425
ACH-000939,-0.13348139286
ACH-000941,-0.0188243626279
ACH-000943,-0.17715019980500002
ACH-000946,-0.201281015796
ACH-000947,-0.214545877896
ACH-000948,-0.292862098281
ACH-000950,-0.158838720308
ACH-000953,-0.232275376752
ACH-000957,-0.078672881142
ACH-000958,-0.18888287719900002
ACH-000960,-0.259064219142
ACH-000963,-0.12298416123099999
ACH-000968,-0.107341011403
ACH-000969,-0.0559352579421
ACH-000973,-0.19904133989599998
ACH-000974,-0.09692036175049999
ACH-000975,-0.180783557905
ACH-000976,-0.21420537695500003
ACH-000978,0.396637139004
ACH-000980,-0.0910581277235
ACH-000984,-0.06459905068710001
ACH-000986,-0.171653466541
ACH-000988,-0.294807285363
ACH-000993,-0.131449435865
ACH-000994,-0.101270233037
ACH-000996,-0.243284866987
ACH-001001,-0.18005233698800002
ACH-001020,-0.0803753640737
ACH-001028,-0.0796298840265
ACH-001031,-0.10130668653699999
ACH-001038,-0.244443672522
ACH-001048,-0.110723620914
ACH-001050,-0.42549869223000003
ACH-001053,-0.186666693385
ACH-001054,-0.132062776468
ACH-001061,-0.037354236963699994
ACH-001067,-0.334936395545
ACH-001075,-0.098426510484
ACH-001096,-0.0392784092719
ACH-001128,-0.23970615007100002
ACH-001134,-0.319463984132
ACH-001151,-0.20490211302
ACH-001163,-0.1351242833
ACH-001164,-0.38727195277800003
ACH-001173,-0.134642358816
ACH-001183,-0.26037465404800003
ACH-001184,-0.10024101187699999
ACH-001190,-0.123926561522
ACH-001192,-0.10279003883400001
ACH-001193,-0.308231370296
ACH-001196,-0.407180071224
ACH-001197,-0.321989328262
ACH-001205,0.17456631936099998
ACH-001211,-0.28743905904399997
ACH-001212,-0.27761973210900004
ACH-001228,-0.26884271699
ACH-001232,-0.000322096054679
ACH-001239,-0.251441934687
ACH-001274,-0.18910020567000002
ACH-001275,-0.279300225051
ACH-001277,-0.20806267958
ACH-001278,-0.20922808270999999
ACH-001280,-0.275210847938
ACH-001283,-0.14121036919299998
ACH-001289,-0.26429570998199997
ACH-001295,-0.0758268170698
ACH-001300,-0.302189542468
ACH-001301,-0.14355902526699998
ACH-001302,-0.230696294175
ACH-001303,0.021571993166
ACH-001306,-0.26684493626600003
ACH-001318,-0.15549366373
ACH-001322,-0.108612643915
ACH-001328,-0.15240423537999997
ACH-001332,-0.210754231483
ACH-001333,-0.175995447529
ACH-001336,-0.119174488479
ACH-001340,-0.0506648247908
ACH-001346,-0.175735794434
ACH-001353,-0.06846650936319999
ACH-001354,-0.131343314023
ACH-001367,-0.303586248606
ACH-001368,-0.270215625289
ACH-001374,-0.255349550743
ACH-001375,0.08830806611770001
ACH-001377,-0.167018552777
ACH-001380,-0.22281733221900002
ACH-001391,0.052473686342900006
ACH-001407,-0.295022505958
ACH-001408,-0.09787228388689999
ACH-001413,-0.188421070528
ACH-001430,-0.33787668763499995
ACH-001431,-0.227328433915
ACH-001450,-0.011111563274399999
ACH-001496,-0.161491338054
ACH-001500,-0.17370347497699998
ACH-001521,-0.0758365429662
ACH-001523,-0.199891923696
ACH-001532,-0.270833285104
ACH-001536,-0.0781270472157
ACH-001550,-0.125273130387
ACH-001552,-0.054484275313099996
ACH-001554,-0.251060897002
ACH-001645,-0.17579216687
ACH-001654,-0.143256858256
ACH-001715,0.0165348273734
ACH-001735,-0.13789667179600001
ACH-001736,-0.14926041498
ACH-001737,0.029369083542499997
ACH-001740,-0.342016373006
ACH-001745,-0.111675917896
ACH-001750,-0.339477204209
ACH-001765,-0.327139790278
ACH-001956,-0.115369206335
ACH-001957,-0.0683088303437
