,SFTA3 (253970)
ACH-000004,-0.16301592969599998
ACH-000007,0.0587817103971
ACH-000009,-0.052807213498300004
ACH-000011,0.122068501121
ACH-000012,0.0877699772487
ACH-000013,-0.150191993393
ACH-000014,0.06265134760480001
ACH-000015,-0.034681461701800004
ACH-000017,-0.043298145923699995
ACH-000018,-0.0626328450904
ACH-000019,-0.42809555043799996
ACH-000021,-0.0868174880033
ACH-000022,-0.02215616525
ACH-000025,-0.147834059218
ACH-000028,-0.213044047288
ACH-000030,-0.025348223071499996
ACH-000035,-0.0015832413449300001
ACH-000036,0.0075135034073000005
ACH-000037,0.08314642731630001
ACH-000039,-0.101038424234
ACH-000040,-0.006931416312159999
ACH-000041,-0.27766801724
ACH-000042,-0.0591777257538
ACH-000045,0.0187378151266
ACH-000047,0.0472754080137
ACH-000052,-0.0174088771801
ACH-000053,-0.15106215191800001
ACH-000054,-0.0472713483785
ACH-000055,-0.08951895588889999
ACH-000060,-0.0661532868259
ACH-000067,-0.0685064422172
ACH-000070,0.00974433609056
ACH-000075,0.166183111419
ACH-000078,0.0142440280391
ACH-000082,-0.056239357348
ACH-000085,-0.10991082635399999
ACH-000086,0.013038143508899999
ACH-000087,-0.0675276573286
ACH-000092,0.031220894532
ACH-000095,-0.049486750606500006
ACH-000097,-0.040068347640300005
ACH-000098,-0.025621423840299997
ACH-000099,-0.0322725691342
ACH-000108,-0.278424846683
ACH-000113,0.025809793234200004
ACH-000115,0.11502543203700001
ACH-000116,-0.0749314340206
ACH-000118,-0.19879463703800002
ACH-000120,-0.054741219732999995
ACH-000123,0.0097035152051
ACH-000127,-0.133034301916
ACH-000128,0.041546529472800006
ACH-000132,0.11317444607
ACH-000133,-0.0749134254823
ACH-000137,-0.189977333081
ACH-000138,-0.171350983199
ACH-000142,-0.050195433969900005
ACH-000143,0.067624932279
ACH-000146,-0.015377492405299998
ACH-000148,-0.112166286739
ACH-000150,0.257536491486
ACH-000152,-0.0259309060237
ACH-000153,-0.0381257894524
ACH-000159,-0.021524163661599996
ACH-000160,-0.32299094082400004
ACH-000163,-0.114901856578
ACH-000167,0.122906953182
ACH-000168,-0.11135820156300001
ACH-000169,0.176662032967
ACH-000178,-0.0562667255205
ACH-000182,-0.00536691814479
ACH-000183,-0.01832465326
ACH-000188,-0.0268479458365
ACH-000189,0.0105639807965
ACH-000190,-0.0742952216819
ACH-000198,-0.0020276281850200003
