,SKOR1 (390598)
ACH-000004,-0.114851551775
ACH-000007,-0.17540691182999998
ACH-000009,-0.22218521438799999
ACH-000011,0.174545102404
ACH-000012,-0.105723947112
ACH-000013,-0.162102074101
ACH-000014,-0.024103754454900005
ACH-000015,0.053577244710499995
ACH-000017,-0.225116139843
ACH-000018,-0.373218187207
ACH-000019,-0.136436496764
ACH-000021,-0.0198239345813
ACH-000022,-0.33931972475100003
ACH-000025,0.05371333802849999
ACH-000028,-0.010928481573
ACH-000030,-0.142917251653
ACH-000035,-0.153077137883
ACH-000036,0.015666471986
ACH-000037,-0.185536408152
ACH-000039,-0.0146593896613
ACH-000040,-0.12424172701899999
ACH-000041,-0.157290059038
ACH-000042,-0.109607172368
ACH-000045,0.0248941439707
ACH-000047,-0.126239673149
ACH-000052,-0.0529679927997
ACH-000053,0.009458936885910001
ACH-000054,-0.05451178389169999
ACH-000055,0.0542873705184
ACH-000060,-0.161805285839
ACH-000067,0.105222134365
ACH-000070,-0.152571249831
ACH-000075,0.020796878201400002
ACH-000078,-0.142901195382
ACH-000082,0.0249969276112
ACH-000085,0.052171351173700004
ACH-000086,-0.204279106505
ACH-000087,-0.147895363428
ACH-000092,-0.196958029273
ACH-000095,0.0153067934455
ACH-000097,0.0653199904305
ACH-000098,0.0736858264976
ACH-000099,-0.0536326083363
ACH-000108,-0.043310294734
ACH-000113,-0.0352928518595
ACH-000115,-0.405041460211
ACH-000116,-0.033273879286
ACH-000118,0.029936220351800002
ACH-000120,-0.193208159542
ACH-000123,-0.0721622652304
ACH-000127,0.00948362031172
ACH-000128,0.09443245576130001
ACH-000132,-0.11564953945999999
ACH-000133,-0.0683116973372
ACH-000137,0.0438133714385
ACH-000138,-0.11245005332
ACH-000142,-0.030312641467599998
ACH-000143,-0.0522019239293
ACH-000146,-0.0575029580079
ACH-000148,-0.195702980906
ACH-000150,0.22081954868099998
ACH-000152,-0.135948859242
ACH-000153,0.08987666399039998
ACH-000159,-0.0761850419861
ACH-000160,-0.18837412714200003
ACH-000163,-0.0141320756549
ACH-000167,-0.270762844148
ACH-000168,-0.0934596919279
ACH-000169,-0.025530149609599997
ACH-000178,-0.07468372626769999
ACH-000182,-0.168173250693
ACH-000183,-0.0788975199384
ACH-000188,-0.0126584449494
ACH-000189,0.184019627473
ACH-000190,-0.27764077351
ACH-000198,-0.004447396490930001
ACH-000204,-0.0427327894871
ACH-000206,-0.194312724518
ACH-000207,-0.134842332604
ACH-000211,-0.0157261221934
ACH-000215,0.044139179524199997
ACH-000221,-0.239269453157
ACH-000222,-0.260062952914
ACH-000223,-0.242761010608
ACH-000226,0.039072755906000005
ACH-000227,-0.195224708789
ACH-000228,-0.189901429425
ACH-000231,-0.058632572348
ACH-000232,0.0059857541483300004
ACH-000233,-0.153016905579
ACH-000234,-0.07553707299460001
ACH-000235,-0.0436464299344
ACH-000237,-0.170466159468
ACH-000238,-0.20376061147500002
ACH-000243,-0.11223284988
ACH-000244,-0.261284884017
ACH-000246,0.027125386177400002
ACH-000248,-0.0360546454421
ACH-000250,-0.022430718782000002
ACH-000251,0.0663234846356
ACH-000253,-0.0895774274309
ACH-000255,-0.214750140052
ACH-000256,0.0464501404368
ACH-000257,-0.38277661767899995
ACH-000258,0.141597609893
