,OR6P1 (128366)
ACH-000004,0.208138805939
ACH-000007,0.0991838661435
ACH-000009,0.0038044857176399998
ACH-000011,-0.0227344021535
ACH-000012,0.0641989826992
ACH-000013,0.0649082277322
ACH-000014,-0.09804754934039998
ACH-000015,0.0441840100391
ACH-000017,-0.0112409141745
ACH-000018,0.0998896303298
ACH-000019,0.251585876366
ACH-000021,0.0401303092369
ACH-000022,-0.0594864641331
ACH-000025,0.257944872786
ACH-000028,0.138013691507
ACH-000030,0.17472957599800001
ACH-000035,0.196060467579
ACH-000036,0.376081251197
ACH-000037,0.0552267198241
ACH-000039,-0.0482279792565
ACH-000040,0.012657369427799998
ACH-000041,0.046074238933499996
ACH-000042,0.17986213163400003
ACH-000045,0.159422388036
ACH-000047,0.0492466763805
ACH-000052,0.05620396469959999
ACH-000053,0.05776063329469999
ACH-000054,0.132219512292
ACH-000055,0.12023575493899999
ACH-000060,0.09397779690460001
ACH-000067,0.155789599261
ACH-000070,0.0270564319664
ACH-000075,0.262133236649
ACH-000078,0.0338845799523
ACH-000082,-0.0152503483442
ACH-000085,0.195557374562
ACH-000086,-0.0720651080747
ACH-000087,0.08418696055460001
ACH-000092,0.104255374804
ACH-000095,0.09102095391000001
ACH-000097,0.0183587479161
ACH-000098,-0.0102142239964
ACH-000099,0.181091893679
ACH-000108,0.108007059436
ACH-000113,0.0259438083131
ACH-000115,-0.156305350511
ACH-000116,-0.0921222810334
ACH-000118,0.129812191118
ACH-000120,0.109530385073
ACH-000123,0.049870210662199994
ACH-000127,0.0623607173442
ACH-000128,0.147445514059
ACH-000132,-0.0725308883073
ACH-000133,0.0514477650981
ACH-000137,0.09212161597539999
ACH-000138,0.19078702680999998
ACH-000142,0.0537477945686
ACH-000143,0.174823636448
ACH-000146,0.08606074805279999
ACH-000148,0.0649656004097
ACH-000150,0.057278793390699995
ACH-000152,0.0667316623289
ACH-000153,-0.0222590646085
ACH-000159,-0.00259720884005
ACH-000160,0.0745994885168
ACH-000163,0.135687004012
ACH-000167,0.0007725791242000001
ACH-000168,0.041180453087199996
ACH-000169,0.0791742656222
ACH-000178,0.0852639746188
ACH-000182,0.167872283061
ACH-000183,0.16976463702
ACH-000188,0.09861175611199999
ACH-000189,0.41423982363300005
ACH-000190,0.327264754935
ACH-000198,-0.03708885368959999
ACH-000204,-0.23156982257199998
ACH-000206,0.128667038627
ACH-000207,-0.044905397160800005
ACH-000211,0.0809614047498
ACH-000215,0.0373995261045
ACH-000221,-0.0356646440225
ACH-000222,0.176810329391
ACH-000223,-0.21308786413800002
ACH-000226,-0.11319156105900001
ACH-000227,0.304220175233
ACH-000228,0.07216934476339999
ACH-000231,0.114183423992
ACH-000232,0.148099822382
ACH-000233,0.164078549893
ACH-000234,0.166025179747
ACH-000235,0.0372913249003
ACH-000237,-0.115663777617
ACH-000238,0.0943154290876
ACH-000243,0.0483397270196
