,MAT2A (4144)
ACH-000469,-0.698644516656
ACH-000470,-1.2981705986
ACH-000471,-1.19286285948
ACH-000472,-0.363146277976
ACH-000473,-0.280467369164
ACH-000475,-0.78772009076
ACH-000476,-0.844725502499
ACH-000477,-1.59311679913
ACH-000480,-0.6908761079019999
ACH-000481,-1.20033450934
ACH-000483,-0.772706703995
ACH-000484,-1.2562200535999999
ACH-000485,-1.11213325376
ACH-000486,-0.9715351206880001
ACH-000487,-1.2565183640100002
ACH-000488,-1.1591222037
ACH-000490,-0.9440227566339999
ACH-000491,-1.08542997722
ACH-000495,-1.00568261284
ACH-000496,-0.99508148221
ACH-000499,-0.857209445721
ACH-000500,-0.418477968471
ACH-000502,-1.2195979367
ACH-000503,-1.3594581942200001
ACH-000505,-1.11616949265
ACH-000507,-1.47738751153
ACH-000510,-1.0775273135799999
ACH-000511,-1.30618288286
ACH-000512,-1.24318975765
ACH-000516,-0.480076847964
ACH-000517,-1.2066126668600001
ACH-000518,-1.06762046635
ACH-000520,-0.9689695309749999
ACH-000521,-0.857087923952
ACH-000522,-1.17915652276
ACH-000524,-1.05231953422
ACH-000527,-1.21951386404
ACH-000528,-0.967780573074
ACH-000537,-1.11377836851
ACH-000541,-1.0340800264899999
ACH-000542,-0.880071196498
ACH-000544,-0.9775831823469999
ACH-000545,-0.958668491172
ACH-000547,-0.513538015289
ACH-000548,-1.2817263690799998
ACH-000549,-1.04443043372
ACH-000550,-1.3067999077399999
ACH-000552,-1.0527706939
ACH-000556,-1.37178651193
ACH-000557,-1.5682864912399999
ACH-000570,-0.850278085007
ACH-000571,-1.38252419919
ACH-000573,-1.08470126124
ACH-000576,-1.2031488190100001
ACH-000580,-1.1302828235
ACH-000584,-1.2046864123999999
ACH-000585,-1.27070670713
ACH-000588,-1.1194249252200001
ACH-000589,-1.06353714871
ACH-000591,-0.8016730246379999
ACH-000593,-1.24492222807
ACH-000600,-0.7216901870389999
ACH-000601,-1.3022090713799999
ACH-000604,-1.0819938806899998
ACH-000605,-1.06801616647
ACH-000606,-1.03475398896
ACH-000608,-1.5193070724899997
ACH-000614,-1.06276454568
ACH-000616,-1.0416080681200002
ACH-000618,-1.36618971308
ACH-000619,-1.0677855565799999
ACH-000620,-1.07444015537
ACH-000621,-1.16876165502
ACH-000622,-0.339623344636
ACH-000623,-1.13053073375
ACH-000624,-1.05312149811
ACH-000627,-1.06767747
ACH-000630,-1.0134300570299999
ACH-000632,-1.23284718885
ACH-000633,-1.0827392872200001
ACH-000637,-0.730508871918
ACH-000638,-0.966486908979
ACH-000646,-1.4072641711700002
ACH-000647,-0.951605636073
ACH-000648,-1.41764524177
ACH-000649,-0.968672446303
ACH-000651,-1.07483199739
ACH-000652,-1.0897057318
ACH-000653,-1.4845153041799999
ACH-000657,-0.825124179516
ACH-000658,-1.25134707453
ACH-000661,-1.60039737046
ACH-000662,-0.850786612692
ACH-000663,-1.17973922655
ACH-000665,-1.3385974194799999
ACH-000671,-0.851738904039
ACH-000673,-1.1705017409
ACH-000676,-1.1262464454
ACH-000677,-1.17034262306
ACH-000681,-1.1386707569299999
ACH-000682,-0.870187744341
ACH-000683,-0.613648782199
ACH-000684,-0.907297251834
ACH-000688,-0.890808155892
ACH-000693,-1.1311754724
ACH-000694,-1.07165138015
ACH-000695,-1.1016117845
ACH-000696,-1.11468347697
ACH-000697,-1.26004855995
ACH-000699,-1.7384590247
ACH-000701,-1.32363100295
ACH-000706,-1.36291132302
ACH-000711,-1.0113831724200002
ACH-000713,-0.900689435342
ACH-000714,-0.944799701381
ACH-000718,-1.26858942405
ACH-000720,-0.8605304163420001
ACH-000721,-1.1343237852099999
ACH-000724,-1.6318274518
ACH-000725,-1.33911001406
ACH-000732,-1.49652964237
ACH-000734,-1.01608047904
ACH-000735,-1.1871568609999998
ACH-000736,-0.940530768884
ACH-000738,-0.782712082277
ACH-000746,-0.775776908274
ACH-000747,-1.09045918116
ACH-000748,-0.878501040549
ACH-000753,-1.11696078347
ACH-000756,-0.499595443172
ACH-000757,-0.590142335775
ACH-000758,-1.08952406427
ACH-000760,-1.31506981338
ACH-000763,-1.8594600210799999
ACH-000764,-0.8255562867039999
ACH-000765,-0.781858073918
ACH-000766,-1.09039707449
ACH-000767,-1.22678269721
ACH-000768,-1.2432012478499999
ACH-000769,-1.4212075970299998
ACH-000770,-1.28831240416
ACH-000771,-1.02471962793
ACH-000773,-1.01089264605
ACH-000776,-1.36949155184
ACH-000777,-1.03992473081
ACH-000778,-0.7522133026010001
ACH-000781,-1.3556259549399998
ACH-000782,-1.1295055506799998
ACH-000783,-1.25723873079
ACH-000784,-1.2278051009200002
ACH-000785,-1.4453570928400001
ACH-000787,-1.1523587737899998
ACH-000788,-1.03902970651
ACH-000791,-1.1703059102700002
ACH-000792,-1.5494572488799998
ACH-000794,-0.912566546849
ACH-000796,-1.31815515464
ACH-000799,-1.54094842773
ACH-000800,-1.26576600674
ACH-000802,-0.9689353144320001
ACH-000804,-1.19385359989
ACH-000805,-1.0452276375299998
ACH-000809,-1.00762988078
ACH-000810,-1.85488534215
ACH-000811,-0.709677465204
ACH-000817,-1.2771830203
ACH-000819,-1.07240913851
ACH-000820,-0.790643863081
ACH-000821,-1.28260796946
ACH-000822,-1.49694640029
ACH-000823,-1.29121373093
ACH-000824,-0.637369582564
ACH-000827,-1.01192353506
ACH-000829,-0.885562164075
ACH-000831,-1.01722928434
ACH-000832,-0.987828353724
ACH-000833,-1.5486743894
ACH-000834,-0.621352987986
ACH-000835,-1.41021010693
ACH-000836,-1.06745840481
ACH-000837,-1.05684031903
ACH-000838,-1.10616654684
ACH-000839,-0.512164285408
ACH-000840,-0.800780938719
ACH-000841,-0.9307927556569999
ACH-000843,-1.35375374632
ACH-000846,-0.904663338614
ACH-000847,-1.28972122608
ACH-000848,-1.08565588442
ACH-000849,-0.979509662868
ACH-000851,-0.934603261025
ACH-000855,-1.4598799869699999
ACH-000856,-1.2816212344
ACH-000858,-0.5259558190160001
ACH-000859,-1.03676444719
ACH-000861,-0.750118653171
ACH-000862,-0.798419533953
ACH-000865,-0.9895841853030001
ACH-000866,-1.1797756768799998
ACH-000867,-1.33861221085
ACH-000869,-1.26400849588
ACH-000872,-1.27805827872
ACH-000873,-1.11646646443
ACH-000876,-1.31120523166
ACH-000878,-0.890351871382
ACH-000880,-0.983339591488
ACH-000881,-1.2524554252700002
ACH-000882,-1.46250325122
ACH-000884,-1.0448765048
ACH-000885,-1.13685120252
ACH-000887,-1.18158781677
ACH-000888,-1.11892026767
ACH-000889,-1.07950805783
ACH-000890,-1.33572100672
ACH-000896,-1.11097501957
ACH-000898,-1.01199892349
ACH-000900,-0.925741041863
ACH-000901,-0.629991602391
ACH-000905,-1.11291347229
ACH-000906,-1.15460811017
ACH-000907,-0.302647993794
ACH-000910,-0.899186606221
ACH-000911,-1.1499207280500001
ACH-000912,-1.1772666456799998
ACH-000913,-1.12648219609
ACH-000915,-0.9308480762019999
ACH-000916,-0.942351389274
ACH-000917,-1.08629527514
ACH-000921,-1.25003302409
ACH-000924,-0.988211198028
ACH-000926,-0.884792407363
ACH-000928,-0.941417016892
ACH-000929,-1.51455227708
ACH-000932,-1.1291987019499998
ACH-000935,-0.729575782571
ACH-000936,-1.2406724622499998
ACH-000937,-1.24867402811
ACH-000938,-1.5866416934999998
ACH-000939,-1.24864596449
ACH-000941,-1.4015585896899998
ACH-000943,-1.19516224273
ACH-000946,-1.15443501486
ACH-000947,-1.0680342742
ACH-000948,-1.17802538017
ACH-000950,-1.1438850072
ACH-000953,-0.915835743322
ACH-000957,-1.24698197268
ACH-000958,-1.27326628705
ACH-000960,-1.25913920236
ACH-000963,-1.4043965867100001
ACH-000968,-1.0812664471
ACH-000969,-1.2274134531
ACH-000973,-1.09330600538
ACH-000974,-1.0131654109100001
ACH-000975,-1.3235391474299998
ACH-000976,-1.0067115227399999
ACH-000978,-0.8861616862880001
ACH-000980,-1.3725211181499999
ACH-000984,-0.732220161521
ACH-000986,-1.22432483978
ACH-000988,-0.9658020976170001
ACH-000993,-1.13053418769
ACH-000994,-1.4315202300299998
ACH-000996,-0.912611660942
ACH-001001,-0.8158007226039999
ACH-001020,-1.00373038106
ACH-001028,-1.08159110246
ACH-001031,-1.0518321674
ACH-001038,-1.1164284522
ACH-001048,-1.18598748011
ACH-001050,-1.41810928394
ACH-001053,-0.889364824886
ACH-001054,-1.09798860719
ACH-001061,-1.13706391845
ACH-001067,-1.1302274001600001
ACH-001075,-1.3500673419799998
ACH-001096,-1.1360048869700001
ACH-001128,-1.01495503145
ACH-001134,-1.28232115881
ACH-001151,-1.26059822141
ACH-001163,-1.2641080614
ACH-001164,-1.3636228702000002
ACH-001173,-1.19661895993
ACH-001183,-0.63662434878
ACH-001184,-0.999051958896
ACH-001190,-0.605066997653
ACH-001192,-1.2516590766
ACH-001193,-0.6285509387899999
ACH-001196,-1.20279915044
ACH-001197,-1.50817726874
ACH-001205,-1.0135623208
ACH-001211,-1.10469273362
ACH-001212,-0.697379274447
ACH-001228,-0.769984168542
ACH-001232,-0.7632707239990001
ACH-001239,-1.1082952563600001
ACH-001274,-1.23118556211
ACH-001275,-1.32822571986
ACH-001277,-0.8221299479970001
ACH-001278,-0.803835316514
ACH-001280,-1.7424891075599998
ACH-001283,-1.1563383537899998
ACH-001289,-1.1659059924700002
ACH-001295,-1.03996535941
ACH-001300,-1.08130884345
ACH-001301,-0.624569246139
ACH-001302,-1.29120953616
ACH-001303,-0.7543900807739999
ACH-001306,-0.8138031652519999
ACH-001318,-0.8273069357539999
ACH-001322,-1.09725052208
ACH-001328,-1.0810981415
ACH-001332,-1.08871940412
ACH-001333,-1.1119722129
ACH-001336,-0.893669952976
ACH-001340,-1.19712761942
ACH-001346,-1.03250600482
ACH-001353,-1.36496167224
ACH-001354,-1.23466956498
ACH-001367,-0.964247318418
ACH-001368,-1.18197536129
ACH-001374,-0.322588219178
ACH-001375,-1.0184111898600001
ACH-001377,-1.04760979672
ACH-001380,-1.17821833178
ACH-001391,-1.2727847130399998
ACH-001407,-1.2376434243799999
ACH-001408,-1.15930603274
ACH-001413,-0.926544463449
ACH-001430,-1.13221173615
ACH-001431,-0.9582709463689999
ACH-001450,-1.30096015156
ACH-001496,-1.3552742692700002
ACH-001500,-1.27167769356
ACH-001521,-0.63855164168
ACH-001523,-1.17743666196
ACH-001532,-1.0278797790799998
ACH-001536,-1.40550326665
ACH-001550,-0.9638735839110001
ACH-001552,-0.400341082123
ACH-001554,-1.12304806548
ACH-001645,-0.776586037886
ACH-001654,-1.0037353922299999
ACH-001715,-0.781378514876
ACH-001735,-1.23210238225
ACH-001736,-1.44728193361
ACH-001737,-1.2641207199200002
ACH-001740,-1.10675167754
ACH-001745,-0.891844351264
ACH-001750,-0.648998251677
ACH-001765,-1.0695438531299999
ACH-001956,-1.30342305801
ACH-001957,-1.02014608763
