,ANGEL2 (90806)
ACH-000004,0.140584730471
ACH-000007,-0.054924391096
ACH-000009,-0.24421678875100003
ACH-000011,-0.0115499291374
ACH-000012,-0.0314092506793
ACH-000013,-0.10764380028
ACH-000014,-0.0979872627063
ACH-000015,-0.06313703472690001
ACH-000017,-0.00470327975745
ACH-000018,-0.159546645269
ACH-000019,0.17960891757300002
ACH-000021,-0.026669196456400004
ACH-000022,0.0667075197714
ACH-000025,-0.24053331285799998
ACH-000028,-0.0878935281236
ACH-000030,0.028702392775699997
ACH-000035,-0.037698075544599995
ACH-000036,0.0388397653537
ACH-000037,-0.375162849352
ACH-000039,0.00775522055921
ACH-000040,-0.06326265530860001
ACH-000041,0.0907740491736
ACH-000042,-0.07438423233260001
ACH-000045,-0.207779528902
ACH-000047,0.0700167933395
ACH-000052,-0.0476467411532
ACH-000053,-0.0133296689097
ACH-000054,0.0221517931891
ACH-000055,0.00240544616677
ACH-000060,0.0927784670813
ACH-000067,0.0503950105683
ACH-000070,0.0426118505568
ACH-000075,-0.207593052701
ACH-000078,-0.0518230297733
ACH-000082,-0.13865951203500002
ACH-000085,0.10845248400999999
ACH-000086,-0.138320830073
ACH-000087,-0.20958547968
ACH-000092,-0.112685530952
ACH-000095,-0.115259500976
ACH-000097,0.0231235183683
ACH-000098,-0.0286786587127
ACH-000099,0.0347384101504
ACH-000108,0.024823532588499998
ACH-000113,-0.24024105818000005
ACH-000115,0.0312892485054
ACH-000116,0.0459274249643
ACH-000118,0.054393518779499994
ACH-000120,0.0650677254454
ACH-000123,-0.023303603758200002
ACH-000127,-0.017927293148099998
ACH-000128,-0.014527442873200002
ACH-000132,-0.298903552702
ACH-000133,-0.0513356971308
ACH-000137,0.031725888347299995
ACH-000138,-0.021356661428099995
ACH-000142,0.0255882085747
ACH-000143,0.112591846031
ACH-000146,0.030902194250599997
ACH-000148,-0.111994464783
ACH-000150,0.143326124487
ACH-000152,-0.114586194759
ACH-000153,-0.0836642831575
ACH-000159,-0.10776534356100001
ACH-000160,-0.289666310902
ACH-000163,-0.09188973756589999
ACH-000167,-0.28005822781399997
ACH-000168,-0.006401779497979999
ACH-000169,-0.038410148307
ACH-000178,-0.0747188309853
ACH-000182,-0.00912295786434
ACH-000183,0.0378042430268
ACH-000188,-0.13173654009000002
ACH-000189,-0.08020678931780001
ACH-000190,-0.17004823333299998
ACH-000198,-0.112358016239
ACH-000204,-0.38209287111100004
ACH-000206,-0.18922742021299999
ACH-000207,-0.189330115805
ACH-000211,-0.0345323510338
ACH-000215,-0.0459846787759
ACH-000221,-0.0705555809937
ACH-000222,-0.0361912381414
ACH-000223,-0.031823521829
ACH-000226,-0.221094144971
ACH-000227,-0.0981678972786
ACH-000228,-0.0910388311935
ACH-000231,-0.090501392434
ACH-000232,-0.0397832011921
ACH-000233,-0.20738849894499997
ACH-000234,-0.0385614947821
ACH-000235,-0.057883412225699996
ACH-000237,-0.008359350090420001
ACH-000238,0.09963306381459999
ACH-000243,-0.0461528951133
ACH-000244,-0.0268953475667
ACH-000246,-0.0589396667871
ACH-000248,-0.11840555169099999
ACH-000250,-0.08666693027210001
ACH-000251,-0.050582945056499996
ACH-000253,-0.0394073719584
ACH-000255,0.015350339981
ACH-000256,-0.12498095347999999
ACH-000257,-0.171245888355
ACH-000258,-0.141897715573
ACH-000259,0.00855302506853
ACH-000260,-0.0471858588224
ACH-000261,-0.10464229198200001
ACH-000262,0.107746461567
ACH-000263,-0.27520166660900003
ACH-000264,-0.0568151693059
ACH-000265,0.09634566974339999
ACH-000266,-0.0814250521489
ACH-000272,-0.222439659791
ACH-000273,-0.0643106717825
ACH-000274,-0.158563694264
ACH-000277,0.035069625323199995
ACH-000278,0.1176172421
ACH-000279,0.036885703119
ACH-000280,0.12078962809
ACH-000281,-0.148521753935
ACH-000288,0.0125839490098
ACH-000291,-0.021678915143
ACH-000293,-0.0318047878502
ACH-000294,0.202505674161
ACH-000295,-0.0071533780719
ACH-000296,0.0304273907305
ACH-000302,0.00952770969711
ACH-000304,-0.221624806092
ACH-000307,-0.09438995198939999
ACH-000308,-0.0732420554041
