,PPME1 (51400)
ACH-000182,-0.811531402065
ACH-000183,-0.0489295450944
ACH-000188,-1.01692390204
ACH-000189,-0.37039409130400003
ACH-000190,-0.710587365379
ACH-000198,-0.648856601182
ACH-000204,-0.630568481386
ACH-000206,-0.27893394746800004
ACH-000207,-0.880473666913
ACH-000211,-1.20294347955
ACH-000215,-0.79831746872
ACH-000221,-0.30256724355799997
ACH-000222,-0.930308788735
ACH-000223,-1.02291892595
ACH-000226,-0.520827786144
ACH-000227,-0.63808890488
ACH-000228,-0.7498826985100001
ACH-000231,-0.339834497896
ACH-000232,-0.41305086065800006
ACH-000233,-0.605270726299
ACH-000234,-0.583514268063
ACH-000235,-0.8561823313570001
ACH-000237,-0.666230886617
ACH-000238,-0.7176703177320001
ACH-000243,-0.969658669896
ACH-000244,-0.966092492029
ACH-000246,-0.43303651357
ACH-000248,-0.91533246089
ACH-000250,-0.47403518091700003
ACH-000251,-0.56918948877
ACH-000253,-0.497936084851
ACH-000255,-0.35762497510799995
ACH-000256,-0.571713412022
ACH-000257,-0.654318515868
ACH-000258,-0.17187900526799998
ACH-000259,-0.34119738067100003
ACH-000260,-0.213833116466
ACH-000261,-0.20045197593400002
ACH-000262,-0.6606680324149999
ACH-000263,-0.550487131171
ACH-000264,-0.776872791781
ACH-000265,-0.509735052281
ACH-000266,-0.477777780707
ACH-000272,-0.196735648134
ACH-000273,-0.34990554006999997
ACH-000274,-0.390660002311
ACH-000277,-0.23371758318900002
ACH-000278,-0.963919596336
ACH-000279,-0.564709043854
ACH-000280,-0.398802763329
ACH-000281,-1.0205638994600001
ACH-000288,-0.475251464836
ACH-000291,-0.46206932042300003
ACH-000293,-0.483628711602
ACH-000294,-0.31474385591
ACH-000295,-0.12102746517999999
ACH-000296,-0.434508930058
ACH-000302,-0.406962461118
ACH-000304,-0.165116337977
ACH-000307,-0.266975923971
ACH-000308,-0.438473355278
ACH-000310,-0.678190555203
ACH-000311,-0.578332004921
ACH-000312,-0.48008180887699997
ACH-000315,0.07037584036399999
ACH-000316,-0.174429522625
ACH-000317,-0.519492239705
ACH-000318,-0.22414082466
ACH-000319,-0.655057340712
ACH-000320,-0.492331650914
ACH-000322,-0.6145412576529999
ACH-000323,-0.199241851406
ACH-000324,-0.535658005428
ACH-000329,-0.662205953295
ACH-000330,-0.560337719703
ACH-000331,-0.274618290215
ACH-000332,-0.47037995065399996
ACH-000334,-0.5099720791260001
ACH-000335,-0.592998538664
ACH-000336,-0.7191907782379999
ACH-000337,-0.54677059483
ACH-000339,-0.5347053484009999
ACH-000341,-0.222750760288
ACH-000348,-0.493866750509
ACH-000350,-0.43924089743699996
ACH-000352,-0.375619109039
ACH-000356,-0.6820374627069999
ACH-000361,-0.40210685523100004
ACH-000362,-0.277510578678
ACH-000363,-0.240688030064
ACH-000364,-0.770142141408
ACH-000365,-0.08705317936529999
ACH-000366,-0.552783637616
ACH-000368,-0.373195933652
ACH-000374,-0.8732950210379999
ACH-000375,-0.629773376937
ACH-000376,-0.38378866425999997
ACH-000381,-0.485987147548
ACH-000383,-0.6647784438750001
ACH-000387,-0.419876716375
ACH-000389,-0.7346151033730001
ACH-000390,-0.39306686321
ACH-000393,-0.678923960536
ACH-000395,-0.469463680784
ACH-000397,-0.561407812011
ACH-000401,-0.8571644650489999
ACH-000402,-0.0819424792775
ACH-000403,-0.236847923658
ACH-000404,-0.7891656350120001
ACH-000406,-0.45585362534900004
ACH-000407,-0.522864959206
ACH-000408,-0.762654454517
ACH-000410,-0.463919470158
ACH-000411,-0.37790968115199997
ACH-000414,-0.652520032169
ACH-000415,-0.8931328874950001
ACH-000416,-0.420928851677
ACH-000420,-0.549629782403
ACH-000421,-0.5365192731880001
ACH-000424,-0.464222641843
ACH-000425,-0.749346363439
ACH-000426,-0.277136531679
ACH-000427,-0.36603057155100005
ACH-000433,-0.562522253656
ACH-000436,-0.451174630491
ACH-000444,-0.388743196107
ACH-000445,-0.249694204467
ACH-000448,-0.7362834122930001
ACH-000450,-0.719112915267
ACH-000452,-0.7004601340119999
ACH-000454,-0.496995471603
ACH-000458,-0.671973771453
ACH-000459,-0.0794629521297
ACH-000460,-0.504506084456
ACH-000461,-0.931658001662
ACH-000463,-0.483285474622
ACH-000464,-0.566513274013
ACH-000466,-0.252620248275
ACH-000467,-0.426993519765
ACH-000468,-0.31520850606
ACH-000469,-0.310176584067
ACH-000470,-0.705645644506
ACH-000471,-0.292571500105
ACH-000472,-0.389886819252
ACH-000473,-0.429944725971
ACH-000475,-0.19227281075999997
ACH-000476,-0.49107665974799997
ACH-000477,-1.0805671772399998
ACH-000480,-0.436790026879
ACH-000481,-0.40798188742200003
ACH-000483,-0.5001156124589999
ACH-000484,-0.373328043482
ACH-000485,-0.223345516285
ACH-000486,-0.92816631065
ACH-000487,-0.376435304366
ACH-000488,-0.566960538873
ACH-000490,-0.476668480384
ACH-000491,-0.9874392460539999
ACH-000495,-0.46624794603200004
ACH-000496,-0.521880405293
ACH-000499,-0.520897296709
ACH-000500,-0.531535404592
ACH-000502,-0.508972681136
ACH-000503,-0.661581548285
ACH-000505,-0.7146475496
ACH-000507,-0.485407613156
ACH-000510,-0.343040637879
ACH-000511,-0.314394625728
ACH-000512,-0.7620946999160001
ACH-000516,-0.403412628811
ACH-000517,-0.8146792527560001
ACH-000518,-0.42139868005599995
ACH-000520,-0.6767902071940001
ACH-000521,-0.8538922802310001
ACH-000522,-0.491829207981
ACH-000524,-0.344274983823
ACH-000527,-0.618424742951
ACH-000528,-0.577142547357
ACH-000537,-0.47036449617
ACH-000541,-0.33302940355300004
ACH-000542,-0.49051684011999996
ACH-000544,-0.589990546118
ACH-000545,-0.6093424809669999
ACH-000547,-0.895370369334
ACH-000548,-0.9209739859839999
ACH-000549,-0.5385371763669999
ACH-000550,-0.261940212457
ACH-000552,-0.515261460151
ACH-000556,-0.101783078938
ACH-000557,0.417855203864
ACH-000570,-0.6717518190430001
ACH-000571,-0.381998598081
ACH-000573,-0.376891562674
ACH-000576,-0.291111869799
ACH-000580,-0.7700506421209999
ACH-000584,-0.303344434638
ACH-000585,-0.9735663632439999
ACH-000588,-0.289232751125
ACH-000589,-0.593254493569
ACH-000591,-0.535712399749
ACH-000593,-0.172599709716
ACH-000600,-0.7658411070990001
ACH-000601,-0.286648512619
ACH-000604,-0.42547767845
ACH-000605,-0.214322372729
ACH-000606,-1.02623354511
ACH-000608,-0.447412058974
ACH-000614,-0.693837319395
ACH-000616,-0.6537850035320001
ACH-000618,-0.589054726492
ACH-000619,-0.49692609142
ACH-000620,-0.516824475138
ACH-000621,-0.469302962589
ACH-000622,-0.34817058074199997
ACH-000623,-0.503934626758
ACH-000624,-0.5985372708250001
ACH-000627,-0.30990698579500003
ACH-000630,-0.765107779326
ACH-000632,-0.473253026686
ACH-000633,-0.48387324204
ACH-000637,-0.848070370239
ACH-000638,-0.6965124520029999
ACH-000646,-0.665706834561
ACH-000647,-0.404667847601
ACH-000648,-0.356935661289
ACH-000649,-0.601171377217
ACH-000651,-0.371836029464
ACH-000652,-0.305758452841
ACH-000653,-0.6487371486819999
ACH-000657,-0.424926997949
ACH-000658,-0.24952647438
ACH-000661,-0.868174367765
ACH-000662,-0.784129714893
ACH-000663,-0.748171874007
ACH-000665,-0.780959442069
ACH-000671,-0.398976161356
ACH-000673,-0.5100022290030001
ACH-000676,-0.33853721153000005
ACH-000677,-0.45586678993
ACH-000681,-0.41348567218099996
ACH-000682,-0.39319656021099997
ACH-000683,-0.411052148739
ACH-000684,-0.563045796408
ACH-000688,-0.6969655207109999
ACH-000693,-0.37845355635899997
ACH-000694,-1.13469864614
ACH-000695,-0.820679944066
ACH-000696,-0.314875546168
ACH-000697,-0.654457022079
ACH-000699,-0.43887283409100003
ACH-000701,-0.361682600416
ACH-000706,-0.33977133014600003
ACH-000711,-0.472653398331
ACH-000713,-0.574960446313
ACH-000714,-0.18648482257500001
ACH-000718,-0.6786687003659999
ACH-000720,-0.48311270046599997
ACH-000721,-0.333956044717
ACH-000724,-0.638015742633
ACH-000725,-0.5947102911959999
ACH-000732,-0.655222174372
ACH-000734,-0.600088131169
ACH-000735,-0.358925645654
ACH-000736,-0.9343768798100001
ACH-000738,-0.8396618954549999
ACH-000746,-0.22058712321600002
ACH-000747,-0.37187799813100003
ACH-000748,-0.444433152105
ACH-000753,-0.579967900863
ACH-000756,-0.366508206542
ACH-000757,-0.36281465224
ACH-000758,-0.661058634641
ACH-000760,-0.382912239462
ACH-000763,-0.138250582542
ACH-000764,-0.646760130305
ACH-000765,-0.411702305418
ACH-000766,-0.386350069973
ACH-000767,-0.39529295023100003
ACH-000768,-0.46226910054
ACH-000769,-0.542623270136
ACH-000770,-0.261804167804
ACH-000771,-0.287808294946
ACH-000773,-0.636267298987
ACH-000776,-0.318760404488
ACH-000777,-0.532533370965
ACH-000778,-0.532433466954
ACH-000781,-0.384270250469
ACH-000782,-0.41336456222900003
ACH-000783,-0.35805860145999996
ACH-000784,-0.259147451217
ACH-000785,-0.629723425932
ACH-000787,-0.28101179290899997
ACH-000788,-0.153720306741
ACH-000791,-0.563488914751
ACH-000792,-0.531875712574
ACH-000794,-0.728819573579
ACH-000796,-0.599961376697
ACH-000799,-0.752972922267
ACH-000800,-0.251296771963
ACH-000802,-0.520705115735
ACH-000804,-0.82578272519
ACH-000805,-0.537068349551
ACH-000809,-0.431387089974
ACH-000810,-0.508004489033
ACH-000811,-0.296159064736
ACH-000817,-0.328985623082
ACH-000819,-0.60614595346
ACH-000820,-0.586670791339
ACH-000821,-0.11502165343000001
ACH-000822,-0.9991293411130001
ACH-000823,-0.482813206634
ACH-000824,-0.7062759876289999
ACH-000827,-0.835582575834
ACH-000829,-0.33846260884999996
ACH-000831,-0.492032922966
ACH-000832,-0.203643929252
ACH-000833,-0.30637775370700004
ACH-000834,-0.242801635304
ACH-000835,-0.18255043510299998
ACH-000836,-0.482083171135
ACH-000837,-0.6502782485199999
ACH-000838,-0.807388954615
ACH-000839,-0.542019636161
ACH-000840,-0.440031290088
ACH-000841,-0.294247979734
ACH-000843,-0.625229732327
ACH-000846,-1.05725074626
ACH-000847,-0.6223722030359999
ACH-000848,-0.778637085942
ACH-000849,-0.164424004555
ACH-000851,-0.732350182921
ACH-000855,-0.19872846676199998
ACH-000856,-0.6798995765070001
ACH-000858,-0.331887975461
ACH-000859,-0.862552715718
ACH-000861,-0.500706936538
ACH-000862,-0.791504066714
ACH-000865,-0.33341518868700004
ACH-000866,-0.310354608633
ACH-000867,-0.522688608107
ACH-000869,-0.48642805325000005
ACH-000872,-0.48721341627400006
ACH-000873,-0.364069499327
ACH-000876,-0.475609193988
ACH-000878,-0.352851303076
ACH-000880,-0.578079469103
ACH-000881,-0.431243300818
ACH-000882,-0.182299078335
ACH-000884,-0.50341745001
ACH-000885,-0.46821522831900003
ACH-000887,-0.587827989204
ACH-000888,-0.5491214423340001
ACH-000889,-0.623236184265
ACH-000890,-0.5473332677080001
ACH-000896,-0.23091653263
ACH-000898,-0.43879367211099995
ACH-000900,-0.66691814605
ACH-000901,-0.7396299887209999
ACH-000905,-0.501673113283
ACH-000906,-0.644697508382
ACH-000907,-0.5832536183829999
ACH-000910,-0.34274282577
ACH-000911,-0.533413538847
ACH-000912,-0.520351246183
ACH-000913,-0.36637269929
ACH-000915,-0.806268251795
ACH-000916,-0.174409904444
ACH-000917,-0.572894642401
ACH-000921,-0.665904387999
ACH-000924,-0.45348081578500005
ACH-000926,-0.508133738846
ACH-000928,-0.224639966426
ACH-000929,-0.754420737805
ACH-000932,-0.454988924629
ACH-000935,-1.0073626139
ACH-000936,-0.346911450933
ACH-000937,-0.23978964316999998
ACH-000938,-0.167266238589
ACH-000939,-0.0578627166361
ACH-000941,-0.49219248473300004
ACH-000943,-0.643094344138
ACH-000946,-0.390762178737
ACH-000947,-0.473611816387
ACH-000948,-0.34835250310099997
ACH-000950,-0.398023372224
ACH-000953,-0.7966665976430001
ACH-000957,-0.645671585386
ACH-000958,-0.431932778543
ACH-000960,-0.305269396375
ACH-000963,-0.5945267493299999
ACH-000968,-0.438462046028
ACH-000969,-0.635062982614
ACH-000973,-0.672779687604
ACH-000974,-0.624743559314
ACH-000975,-0.497031795366
ACH-000976,-0.362974174117
ACH-000978,-0.243245921401
ACH-000980,-0.45060067092699996
ACH-000984,-0.511143630559
ACH-000986,-0.65165799404
ACH-000988,-0.339738722125
ACH-000993,-0.538231912227
ACH-000994,-0.44696669845200004
ACH-000996,-0.567820364158
ACH-001001,-0.51233460846
ACH-001020,-0.661727275964
ACH-001028,-0.37468242324900003
ACH-001031,-0.5531332646
ACH-001038,-0.333399617815
ACH-001048,-0.256627276147
ACH-001050,-0.111641088184
ACH-001053,-0.142248964182
ACH-001054,-0.6418468929550001
ACH-001061,-0.35583542315300004
ACH-001067,-0.746523143634
ACH-001075,-0.845597466337
ACH-001096,-0.5354681597259999
ACH-001128,-0.645073216015
ACH-001134,-0.398140154546
ACH-001151,-0.19207298032900003
ACH-001163,-0.433290850113
ACH-001164,-0.269735225326
ACH-001173,-0.45495590626000004
ACH-001183,-0.348127464304
ACH-001184,-0.33148443378000003
ACH-001190,-0.8857793834540001
ACH-001192,-0.477756567655
ACH-001193,-0.357733746927
ACH-001196,-0.560902617423
ACH-001197,-0.272236309388
ACH-001205,-0.627671647801
ACH-001211,-0.694586023945
ACH-001212,-0.541057862678
ACH-001228,-0.322792850142
ACH-001232,-0.0629323655501
ACH-001239,-0.9351520136499999
ACH-001274,-0.519085762403
ACH-001275,-0.580977152476
ACH-001277,-0.678568206296
ACH-001278,-0.316162975139
ACH-001280,-0.377920072693
ACH-001283,-0.560851576287
ACH-001289,-0.36551589097
ACH-001295,-0.283962425126
ACH-001300,-0.6919718443330001
ACH-001301,-0.199390071117
ACH-001302,-0.38615956118
ACH-001303,-0.486229423429
ACH-001306,-0.429242934701
ACH-001318,-0.068010847687
ACH-001322,-0.504135149145
ACH-001328,-1.15231286045
ACH-001332,-0.606304272321
ACH-001333,-0.451013964823
ACH-001336,-0.8716310812289999
ACH-001340,-0.592533988798
ACH-001346,-0.465980997712
ACH-001353,-0.574851262092
ACH-001354,-0.9219864999519999
ACH-001367,-0.287728475352
ACH-001368,-0.349324776815
ACH-001374,-0.593385614968
ACH-001375,-0.306373122553
ACH-001377,-0.57940528672
ACH-001380,-0.530460052383
ACH-001391,-0.552640454037
ACH-001407,-0.559151800404
ACH-001408,-0.513740345565
ACH-001413,-0.776751216466
ACH-001430,-0.5917407804429999
ACH-001431,-0.46546540147200005
ACH-001450,-0.581540884802
ACH-001496,-0.6805790801899999
ACH-001500,-0.361088485531
ACH-001521,-0.238232256225
ACH-001523,-0.395918645256
ACH-001532,-0.784669375276
ACH-001536,-0.744416623375
ACH-001550,-0.84074043206
ACH-001552,-0.478758672706
ACH-001554,-0.521610502312
ACH-001645,-0.634345837212
ACH-001654,-0.650495970623
ACH-001715,-0.391281115589
ACH-001735,-0.29397338422200003
ACH-001736,-0.224101022949
ACH-001737,-0.503796053979
ACH-001740,-0.554560839055
ACH-001745,-0.509128363557
ACH-001750,-0.46139907725199997
ACH-001765,-0.56292706086
ACH-001956,-0.465100220139
ACH-001957,-0.644552758252
