,GYS2 (2998)
ACH-000004,-0.0909433655941
ACH-000007,0.0629808683542
ACH-000009,0.110864816481
ACH-000011,0.0079417871469
ACH-000012,0.282723361297
ACH-000013,0.187346786278
ACH-000014,0.130802822509
ACH-000015,0.119685465767
ACH-000017,0.195480711892
ACH-000018,0.0355432279126
ACH-000019,0.21954924019299998
ACH-000021,0.08287333234239999
ACH-000022,0.25869602505100003
ACH-000025,0.21552421725499998
ACH-000028,0.26881341728700003
ACH-000030,0.1722169649
ACH-000035,0.34172501409999995
ACH-000036,0.179676884714
ACH-000037,0.190304008008
ACH-000039,0.08998049386260001
ACH-000040,0.18872591089899998
ACH-000041,0.08486464365110001
ACH-000042,0.232975418979
ACH-000045,0.18891690344599998
ACH-000047,0.052363777885400004
ACH-000052,0.06788762968090001
ACH-000053,0.116574788156
ACH-000054,0.057726154792
ACH-000055,0.195532626071
ACH-000060,0.0725650072555
ACH-000067,0.366813286623
ACH-000070,0.0818243688455
ACH-000075,-0.008986177181430001
ACH-000078,-0.051498874153500004
ACH-000082,0.216010597361
ACH-000085,0.127212380046
ACH-000086,0.23818929169300002
ACH-000087,0.136534710891
ACH-000092,0.23630316995700001
ACH-000095,0.280905849269
ACH-000097,0.122235311469
ACH-000098,0.258802143365
ACH-000099,0.0634860515676
ACH-000108,0.18143312202700002
ACH-000113,0.162725414625
ACH-000115,0.257488989415
ACH-000116,-0.017804969730099998
ACH-000118,0.08560600735780001
ACH-000120,0.148633782854
ACH-000123,0.0652177680206
ACH-000127,0.0690553289021
ACH-000128,0.0704553257413
ACH-000132,0.21508885505
ACH-000133,0.09783684432630001
ACH-000137,0.17373605077100002
ACH-000138,0.0792642529065
ACH-000142,0.12259014370400001
ACH-000143,-0.0452986411218
ACH-000146,-0.0554336700648
ACH-000148,0.011670850892299998
ACH-000150,0.123125852432
ACH-000152,0.107780159671
ACH-000153,0.0752748811333
ACH-000159,0.20636686515
ACH-000160,0.036655954131499996
ACH-000163,0.119838517019
ACH-000167,0.208524259391
ACH-000168,0.34423408585299997
ACH-000169,0.18859206551199997
ACH-000178,0.08568643268960001
ACH-000182,0.131773899135
ACH-000183,0.29803916391199997
ACH-000188,0.235770636925
ACH-000189,0.101781135363
ACH-000190,0.119368930716
ACH-000198,0.16564167707900002
ACH-000204,0.0425367752894
ACH-000206,0.0994590055253
ACH-000207,0.39062307673
ACH-000211,0.09344949380449999
ACH-000215,0.233745062881
ACH-000221,0.166569212458
ACH-000222,0.04131497385519999
ACH-000223,0.028964000599799998
ACH-000226,0.157773984652
ACH-000227,-0.00917867739314
ACH-000228,0.0324634133506
ACH-000231,0.166671300103
ACH-000232,0.11089366813899999
ACH-000233,0.151327771945
ACH-000234,0.064568880801
ACH-000235,0.12124108934599999
ACH-000237,0.121036162655
ACH-000238,0.033848868658099995
ACH-000243,-0.07206761634560001
ACH-000244,0.100786515853
ACH-000246,0.125886780065
ACH-000248,0.21893048013
ACH-000250,0.23669183787599998
ACH-000251,-0.0422516371343
ACH-000253,0.181614175383
ACH-000255,-0.0556819651947
ACH-000256,0.34320077402599997
ACH-000257,0.187278831853
ACH-000258,0.345987105034
ACH-000259,0.209129556287
ACH-000260,0.248303101889
ACH-000261,0.0662261240234
ACH-000262,0.105618267975
ACH-000263,0.6236011697739999
ACH-000264,0.0475945676607
ACH-000265,0.016542653464899998
ACH-000266,0.0308435680098
ACH-000272,0.0781387604451
ACH-000273,0.18063625149700002
ACH-000274,0.137587477069
ACH-000277,0.248583865691
ACH-000278,0.263826326358
ACH-000279,0.139236999066
ACH-000280,0.25471302423500003
ACH-000281,0.0068535999817700005
ACH-000288,0.0944906547157
ACH-000291,0.0986124448924
ACH-000293,0.24568605083099998
ACH-000294,0.0957087176375
ACH-000295,0.5586372954950001
ACH-000296,0.0745695609166
ACH-000302,0.15175442298900002
ACH-000304,0.17203338008900002
ACH-000307,0.007249029474109999
ACH-000308,0.18366950955699998
ACH-000310,-0.05488480479399999
ACH-000311,0.0976401288196
ACH-000312,0.07131967866769999
ACH-000315,0.282921187184
ACH-000316,0.195881571362
ACH-000317,0.074214120889
ACH-000318,0.210050336935
ACH-000319,0.26688081852699996
ACH-000320,0.0780987637043
ACH-000322,0.0192262074271
ACH-000323,-0.0172113936974
ACH-000324,0.155860495407
ACH-000329,0.277565548152
ACH-000330,0.043800347802
ACH-000331,0.11475830157299999
ACH-000332,0.06899660742449999
ACH-000334,0.0929805774371
ACH-000335,0.0213341207363
ACH-000336,0.209444896688
ACH-000337,0.136392258175
ACH-000339,0.0181887929319
ACH-000341,0.35784348170900004
ACH-000348,0.0655010590597
ACH-000350,0.045669828386699994
ACH-000352,0.23054454561999999
ACH-000356,0.23639450038899998
ACH-000361,-0.0688476837538
ACH-000362,0.199127888172
ACH-000363,0.15083940648299998
ACH-000364,0.259095625498
ACH-000365,0.0864285048931
ACH-000366,0.18141665319800002
ACH-000368,0.0785790545331
ACH-000374,0.176757535852
ACH-000375,0.12036533561799999
ACH-000376,0.126856463709
ACH-000381,-0.111528970645
ACH-000383,0.22981508140700002
ACH-000387,0.11264424082
ACH-000389,0.241668706696
ACH-000390,0.144958089752
ACH-000393,0.06962899091839998
ACH-000395,0.08608882218260001
ACH-000397,0.127510765947
ACH-000401,0.19967134945700002
ACH-000402,-0.0947780937065
ACH-000403,0.098939528332
ACH-000404,0.502400261761
ACH-000406,0.08628732746239999
ACH-000407,0.286797700483
ACH-000408,0.0572704544959
ACH-000410,0.265542073847
ACH-000411,0.0836437761771
ACH-000414,0.07889697736560002
ACH-000415,0.229806560456
ACH-000416,-0.21297690426899998
ACH-000420,0.216550839831
ACH-000421,0.16754482968
ACH-000424,0.230408663908
ACH-000425,0.12249306427100001
ACH-000426,0.323911743746
ACH-000427,0.293306317105
ACH-000433,0.03988430903930001
ACH-000436,0.142944797732
ACH-000444,-0.11806736458900001
ACH-000445,0.169726651903
ACH-000448,0.162178115534
ACH-000450,-0.0220078658965
ACH-000452,0.020098873301699998
ACH-000454,0.27180359585999997
ACH-000458,0.252754296253
ACH-000459,0.19561452695999998
ACH-000460,0.152073971454
ACH-000461,0.212935870366
ACH-000463,0.0525128004969
ACH-000464,0.17770678637899998
ACH-000466,0.337986584251
ACH-000467,0.109176439262
ACH-000468,-0.0557808195559
ACH-000469,0.158898684305
ACH-000470,0.176564635088
ACH-000471,0.148740174922
ACH-000472,0.0993058441436
ACH-000473,0.414901679455
ACH-000475,0.222426256978
ACH-000476,0.204958372263
ACH-000477,0.43799669907
ACH-000480,0.20048698203899998
ACH-000481,0.207261528281
ACH-000483,0.19979737276299997
ACH-000484,0.43662301046700003
ACH-000485,0.121105008256
ACH-000486,0.123144408116
ACH-000487,0.09250243393200001
ACH-000488,0.0438148195413
ACH-000490,0.17889187374899998
ACH-000491,-0.0822129177433
ACH-000495,0.199409416098
ACH-000496,0.15068051742900002
ACH-000499,-0.17848270257100002
ACH-000500,-0.0125067290254
ACH-000502,0.108621294796
ACH-000503,0.08484295896050001
ACH-000505,0.037810456913900004
ACH-000507,0.00532555790265
ACH-000510,0.21327036912500003
ACH-000511,0.0460096741479
ACH-000512,0.19160134527800002
ACH-000516,0.334895879601
ACH-000517,0.145455993122
ACH-000518,0.238451874366
ACH-000520,0.198968180958
ACH-000521,0.0316995209407
ACH-000522,0.008562684239460001
ACH-000524,0.153499559513
ACH-000527,0.116732832218
ACH-000528,0.11110971581199999
ACH-000537,0.136871665229
ACH-000541,0.20034510783599999
ACH-000542,0.0548308605131
ACH-000544,0.230347286871
ACH-000545,0.121893498652
ACH-000547,0.129788414739
ACH-000548,0.18786740699499999
ACH-000549,0.214903403719
ACH-000550,0.109363600862
ACH-000552,0.08531022588449999
ACH-000556,0.141065764333
ACH-000557,0.234053036338
ACH-000570,0.32469663361699996
ACH-000571,0.17174076986499998
ACH-000573,0.23039822232299997
ACH-000576,0.189607093172
ACH-000580,0.058134672479400004
ACH-000584,0.0943553610974
ACH-000585,0.207386846822
ACH-000588,-0.0821522551618
ACH-000589,0.064367341903
ACH-000591,0.087007575719
ACH-000593,0.158255508947
ACH-000600,0.24933675502500002
ACH-000601,0.137808079886
ACH-000604,0.390893128075
ACH-000605,0.047425992248900005
ACH-000606,0.144687751492
ACH-000608,0.299506363075
ACH-000614,0.0832957383261
ACH-000616,0.161228966692
ACH-000618,0.200917146954
ACH-000619,0.07637092886310001
ACH-000620,0.154957670174
ACH-000621,-0.142437366273
ACH-000622,0.0379117645957
ACH-000623,0.209138356174
ACH-000624,0.05300595659630001
ACH-000627,0.154364177991
ACH-000630,0.015801693372
ACH-000632,0.136324742666
ACH-000633,0.058654393891
ACH-000637,0.27607741722199997
ACH-000638,0.14906373456
ACH-000646,0.132674482828
ACH-000647,0.0852496649374
ACH-000648,0.154479162813
ACH-000649,0.214527904568
ACH-000651,0.09300564099269999
ACH-000652,0.0718605858472
ACH-000653,0.187058039138
ACH-000657,0.269030206298
ACH-000658,0.312709097037
ACH-000661,0.20936793241999999
ACH-000662,0.2014249985
ACH-000663,0.0965406091999
ACH-000665,0.19476314375
ACH-000671,0.144281383494
ACH-000673,0.15907457399900002
ACH-000676,0.10576028926000001
ACH-000677,0.041098559833900004
ACH-000681,0.0656233858066
ACH-000682,0.104212449746
ACH-000683,0.144993699698
ACH-000684,-0.06684834980740001
ACH-000688,-0.13047818082499998
ACH-000693,0.0866799520418
ACH-000694,0.020014189605700002
ACH-000695,0.527735677106
ACH-000696,0.180563969374
ACH-000697,0.0923340217109
ACH-000699,0.130407189004
ACH-000701,-0.0343325340685
ACH-000706,0.176558283433
ACH-000711,0.143314953458
ACH-000713,0.360631869469
ACH-000714,0.20669183205699998
ACH-000718,0.0184508402897
ACH-000720,0.256377057518
ACH-000721,0.174439087256
ACH-000724,0.41964652633199995
ACH-000725,0.272394626174
ACH-000732,0.0227611832027
ACH-000734,0.0104751515735
ACH-000735,0.11570814815
ACH-000736,0.320625339909
ACH-000738,0.204434991391
ACH-000746,0.273501289079
ACH-000747,0.128610446833
ACH-000748,0.178009248407
ACH-000753,0.065571138496
ACH-000756,0.184845690676
ACH-000757,0.07147625005760001
ACH-000758,0.08807933673010002
ACH-000760,0.217853605063
ACH-000763,0.0621800126727
ACH-000764,0.26014275930799996
ACH-000765,-0.09735466910160001
ACH-000766,0.127166846467
ACH-000767,0.135866923069
ACH-000768,0.0812335614922
ACH-000769,0.201075070275
ACH-000770,0.124639550058
ACH-000771,0.131046669352
ACH-000773,0.217472054374
ACH-000776,0.233749613846
ACH-000777,0.24808855196899998
ACH-000778,0.23397175012600002
ACH-000781,0.16922311635600001
ACH-000782,0.27190775008699997
ACH-000783,0.123066852689
ACH-000784,0.22854211655
ACH-000785,0.128605830144
ACH-000787,0.138069370414
ACH-000788,0.161406607751
ACH-000791,-0.237288671843
ACH-000792,0.202959171203
ACH-000794,0.23384544939899998
ACH-000796,0.0477553506716
ACH-000799,0.13885814416300002
ACH-000800,0.35278151713699996
ACH-000802,0.214227857885
ACH-000804,0.094381396849
ACH-000805,0.234157426209
ACH-000809,0.18922151401
ACH-000810,0.404852325959
ACH-000811,0.13260956508
ACH-000817,0.08281824033139999
ACH-000819,0.0502714605533
ACH-000820,-0.046824231731400004
ACH-000821,0.170403018895
ACH-000822,0.20330272145199998
ACH-000823,0.24365243376499998
ACH-000824,0.25576041364
ACH-000827,0.12470530509700001
ACH-000829,0.183414554383
ACH-000831,0.048098872214800005
ACH-000832,0.0942116965827
ACH-000833,0.03893893275680001
ACH-000834,0.164416649968
ACH-000835,0.0429165366802
ACH-000836,0.17148300257899998
ACH-000837,-0.0432018367967
ACH-000838,0.205388553163
