,LPP (4026)
ACH-000004,0.167127728233
ACH-000007,0.23927138707600001
ACH-000009,0.004317145501140001
ACH-000011,-0.06588687355930001
ACH-000012,0.299208426465
ACH-000013,0.1280766898
ACH-000014,0.26929566192
ACH-000015,0.193161539117
ACH-000017,0.326054870374
ACH-000018,0.0971218223708
ACH-000019,0.017321918418099998
ACH-000021,0.056547448921499995
ACH-000022,0.0629937867701
ACH-000025,0.157572172896
ACH-000028,0.14632382722
ACH-000030,0.12136050452
ACH-000035,0.336931696834
ACH-000036,0.20496827174899998
ACH-000037,-0.061124282013
ACH-000039,0.154677050968
ACH-000040,0.0498034271099
ACH-000041,0.191906044499
ACH-000042,0.0140792119002
ACH-000045,0.0395492283305
ACH-000047,-0.00658020635845
ACH-000052,0.331350384206
ACH-000053,0.08862007733689999
ACH-000054,-0.0320267251925
ACH-000055,0.11798254367699999
ACH-000060,-0.028144517087
ACH-000067,0.155870213931
ACH-000070,0.06561052153289999
ACH-000075,0.017058758650799997
ACH-000078,0.220193342504
ACH-000082,0.129172729958
ACH-000085,0.311123026468
ACH-000086,0.12894473188799999
ACH-000087,0.0484673463779
ACH-000092,0.009800805153110001
ACH-000095,-0.00842262540327
ACH-000097,0.0373149651233
ACH-000098,0.210036172381
ACH-000099,0.14674736208900002
ACH-000108,0.143688382855
ACH-000113,0.14066001675200002
ACH-000115,0.0053078198049
ACH-000116,0.0390551780478
ACH-000118,0.140234362346
ACH-000120,0.308421789624
ACH-000123,0.044597648218000004
ACH-000127,0.155421513762
ACH-000128,-0.0637777476506
ACH-000132,0.065782349845
ACH-000133,0.189510221802
ACH-000137,0.249588828648
ACH-000138,-0.00907540253584
ACH-000142,0.0785405520837
ACH-000143,0.09089660350989999
ACH-000146,-0.00216445647948
ACH-000148,0.0716546668962
ACH-000150,0.148454446011
ACH-000152,0.09781476201400001
ACH-000153,0.122776155587
ACH-000159,0.150715231384
ACH-000160,0.0157855957916
ACH-000163,0.09660120940339999
ACH-000167,0.120236574793
ACH-000168,0.137655420499
ACH-000169,0.193579649313
ACH-000178,0.180640328117
ACH-000182,0.0776993535102
ACH-000183,-0.04490650576780001
ACH-000188,0.238711611514
ACH-000189,0.452548581379
ACH-000190,0.177124820555
ACH-000198,0.024230611680900002
ACH-000204,0.198404727746
ACH-000206,0.14633437136299998
ACH-000207,0.09357741829
ACH-000211,0.100384541129
ACH-000215,0.121921861029
ACH-000221,0.283424728477
ACH-000222,0.19304331888700002
ACH-000223,0.188960356142
ACH-000226,0.041828776453999995
ACH-000227,0.049140803369300004
ACH-000228,0.197623983445
ACH-000231,0.116551380588
ACH-000232,-0.0226106263422
ACH-000233,0.0571026468513
ACH-000234,0.173077664164
ACH-000235,0.0754062839431
ACH-000237,-0.0386524882985
ACH-000238,0.202608765067
ACH-000243,0.059268992690300004
ACH-000244,0.22331655662500002
ACH-000246,-0.006135678708189999
ACH-000248,-0.053536345407999994
ACH-000250,0.15834697648
ACH-000251,0.231474156451
ACH-000253,0.143160439062
ACH-000255,-0.018548977066099998
ACH-000256,0.190587906409
ACH-000257,0.156365180508
ACH-000258,0.0708077670618
ACH-000259,0.11907393299499999
ACH-000260,0.0307926289091
ACH-000261,-0.018009151814400003
ACH-000262,0.10235507849400001
ACH-000263,-0.336291221689
ACH-000264,0.110209954008
ACH-000265,0.164302183454
ACH-000266,0.0502916186033
ACH-000272,0.057004121359599993
ACH-000273,-0.025027549386400002
ACH-000274,0.0287463469459
ACH-000277,0.07376717146160001
ACH-000278,0.0435603487756
ACH-000279,0.053167208612299996
ACH-000280,0.07467154477599999
ACH-000281,0.0300167307044
ACH-000288,0.0258968109563
ACH-000291,0.17135029998399998
ACH-000293,-0.08688393619210001
ACH-000294,0.10907087034299999
ACH-000295,0.195087684494
ACH-000296,-0.0788677304969
ACH-000302,0.071570138623
ACH-000304,-0.374284515957
ACH-000307,0.164203216371
ACH-000308,0.23492846170200002
ACH-000310,0.210412192044
ACH-000311,0.128733281487
ACH-000312,0.133042861055
ACH-000315,-0.0652654164359
ACH-000316,0.044111060559800006
ACH-000317,-0.020223032650400003
ACH-000318,-0.0151289880825
ACH-000319,0.319927227074
ACH-000320,-0.199844661591
ACH-000322,0.0472737879739
ACH-000323,0.0642415423491
ACH-000324,-0.0203204874093
ACH-000329,0.00321162176241
ACH-000330,0.0335377710364
ACH-000331,0.000461670027866
ACH-000332,0.102481528367
ACH-000334,0.170475872575
ACH-000335,0.15858687898499998
ACH-000336,0.0772986421285
ACH-000337,-0.0654750597459
ACH-000339,0.191311441373
ACH-000341,-0.0197707485871
ACH-000348,0.0437163817729
ACH-000350,0.0372396907876
ACH-000352,0.126175974835
ACH-000356,0.049880646410499996
ACH-000361,0.11399340755899999
ACH-000362,-0.109576949543
ACH-000363,0.0914730162078
ACH-000364,0.0503135216167
ACH-000365,-0.16408689261099998
ACH-000366,0.165084237589
ACH-000368,-0.159122431787
ACH-000374,0.252137659488
ACH-000375,0.00165569189996
ACH-000376,0.000420351794889
ACH-000381,0.045383766587199996
ACH-000383,0.07156407013560001
ACH-000387,0.146966210008
ACH-000389,-0.0103446218959
ACH-000390,0.18964843422299998
ACH-000393,0.125423096361
ACH-000395,0.17623698782900002
ACH-000397,0.0254211336443
ACH-000401,0.0474342991278
ACH-000402,-0.157169942374
ACH-000403,0.164685571374
ACH-000404,-0.0017695161708599998
ACH-000406,0.0626839777769
ACH-000407,0.125627328708
ACH-000408,0.17495302702100002
ACH-000410,0.0805559239209
ACH-000411,0.053677054759599996
ACH-000414,0.038587631861800004
ACH-000415,0.0332614992788
ACH-000416,0.155617234354
ACH-000420,0.260914055984
ACH-000421,0.0903105832628
ACH-000424,-0.24262702927700003
ACH-000425,0.12284507705700001
ACH-000426,0.00716177261596
ACH-000427,0.293503594663
ACH-000433,0.194560350475
ACH-000436,0.0569624977003
ACH-000444,0.131900129081
ACH-000445,0.07302253450980001
ACH-000448,0.146254325913
ACH-000450,0.43566627962800003
ACH-000452,0.164514081092
ACH-000454,0.0156268122773
ACH-000458,0.27865544612
ACH-000459,-0.0071798409794300005
ACH-000460,-0.023018745721
ACH-000461,0.117817904525
ACH-000463,-0.0016842894216900002
ACH-000464,0.0302013337485
ACH-000466,-0.09503784195530002
ACH-000467,0.0417751494751
ACH-000468,0.130368310759
ACH-000469,0.039809215141800004
ACH-000470,0.0229580340239
ACH-000471,0.200198523675
ACH-000472,0.16039090277999998
ACH-000473,0.0922420436803
ACH-000475,0.0736869900179
ACH-000476,0.0557972218874
ACH-000477,0.0342675228135
ACH-000480,0.150528231988
ACH-000481,0.0281835710582
ACH-000483,0.11518718181500001
ACH-000484,0.11445036907400001
ACH-000485,0.06881728538439999
ACH-000486,0.106601407004
ACH-000487,0.175838423191
ACH-000488,0.158106596786
ACH-000490,0.0309164052592
ACH-000491,0.213036410594
ACH-000495,0.023071280065
ACH-000496,0.0589783603313
ACH-000499,0.09799553521680002
ACH-000500,0.048084948494199996
ACH-000502,0.146819191248
ACH-000503,0.0152878956044
ACH-000505,-0.0421307249382
ACH-000507,0.411070828318
ACH-000510,0.13072687009700001
ACH-000511,0.0837325289706
ACH-000512,0.361334538539
ACH-000516,0.134098730085
ACH-000517,-0.0410029629619
ACH-000518,0.170535034309
ACH-000520,-0.0857942947319
ACH-000521,0.231194763378
ACH-000522,0.127090815354
ACH-000524,0.0499134178038
ACH-000527,0.100057254401
ACH-000528,0.02934507998
ACH-000537,0.10624786092
ACH-000541,0.20763064366300002
ACH-000542,0.105511205001
ACH-000544,0.0968622189952
ACH-000545,0.193942112745
ACH-000547,0.0883950991196
ACH-000548,0.201046101231
ACH-000549,-0.0114925630943
ACH-000550,-0.10066693585400001
ACH-000552,0.08341919523569999
ACH-000556,0.224255511726
ACH-000557,0.192533634071
ACH-000570,0.174007325759
ACH-000571,0.17060403491099999
ACH-000573,0.0281577945376
ACH-000576,0.014867576434599999
ACH-000580,-0.132903942438
ACH-000584,0.10171138460200001
ACH-000585,0.104198941078
ACH-000588,0.171948038865
ACH-000589,0.0083991838293
