,FST (10468)
ACH-000004,-0.13806989531
ACH-000007,-0.114984586215
ACH-000009,-0.09883273941569999
ACH-000011,-0.150824883025
ACH-000012,-0.0578875424692
ACH-000013,-0.0595136004514
ACH-000014,-0.233601901627
ACH-000015,-0.421495038451
ACH-000017,-0.0842060370789
ACH-000018,-0.195460218252
ACH-000019,-0.207182716857
ACH-000021,-0.193948059344
ACH-000022,-0.0831004882385
ACH-000025,0.024481334789299997
ACH-000028,-0.21432465787500002
ACH-000030,-0.239044192308
ACH-000035,0.028739358633400002
ACH-000036,-0.0618033438093
ACH-000037,-0.0567554991042
ACH-000039,-0.286738210677
ACH-000040,-0.0969299402573
ACH-000041,-0.431766541861
ACH-000042,-0.0192716123513
ACH-000045,-0.04513827875519999
ACH-000047,-0.10238739320800001
ACH-000052,-0.278980855578
ACH-000053,-0.116403479804
ACH-000054,-0.24241001782
ACH-000055,-0.227758616939
ACH-000060,-0.07224997411230001
ACH-000067,0.08557086958630002
ACH-000070,-0.156878379211
ACH-000075,-0.257679439232
ACH-000078,-0.0477125610989
ACH-000082,-0.138133951745
ACH-000085,-0.07785037556369999
ACH-000086,-0.310534279312
ACH-000087,-0.0514011978825
ACH-000092,-0.00667442019431
ACH-000095,-0.032749822132200006
ACH-000097,-0.172572304628
ACH-000098,-0.180853444249
ACH-000099,-0.20912464904800002
ACH-000108,-0.318590828602
ACH-000113,-0.143394674497
ACH-000115,-0.111893302816
ACH-000116,-0.0325020103242
ACH-000118,-0.112197205369
ACH-000120,-0.07386118508339999
ACH-000123,-0.212091035609
ACH-000127,-0.22674418975400001
ACH-000128,-0.10711504457399999
ACH-000132,-0.154753190402
ACH-000133,-0.18014740291499998
ACH-000137,-0.139583371796
ACH-000138,0.0414301046268
ACH-000142,-0.0577561870945
ACH-000143,-0.471492816523
ACH-000146,-0.191795955599
ACH-000148,-0.055292225860900004
ACH-000150,0.00974012843626
ACH-000152,-0.013079706170700001
ACH-000153,-0.151005675367
ACH-000159,-0.25366086254799997
ACH-000160,0.00981952210567
ACH-000163,-0.058640873951900006
ACH-000167,-0.338387082759
ACH-000168,-0.0354006302469
ACH-000169,-0.0255354704661
ACH-000178,-0.0385744852814
ACH-000182,-0.11520847345
ACH-000183,0.0103897917125
ACH-000188,-0.252308372817
ACH-000189,-0.25055456793499997
ACH-000190,-0.510819564018
ACH-000198,-0.153118283492
ACH-000204,-0.0576880851492
ACH-000206,-0.12497574980000001
ACH-000207,0.024458148144299998
ACH-000211,-0.132764927022
ACH-000215,-0.271342211753
ACH-000221,0.0606127438489
ACH-000222,0.046143944776
ACH-000223,-0.12624870625999998
ACH-000226,-0.177754942331
ACH-000227,-0.14093774703700002
ACH-000228,-0.27440917165600004
ACH-000231,-0.0184025991647
ACH-000232,-0.274627389031
ACH-000233,0.017176443405599998
ACH-000234,-0.014055176232100001
ACH-000235,-0.166630392467
ACH-000237,0.0131492079591
ACH-000238,-0.219471952705
ACH-000243,-0.14291823435999998
ACH-000244,-0.163742251906
ACH-000246,-0.194835871362
ACH-000248,-0.0551587825772
ACH-000250,0.00496365477666
ACH-000251,-0.102130827557
ACH-000253,-0.0713680605148
ACH-000255,-0.132934857914
ACH-000256,-0.0632077640549
ACH-000257,-0.115966016645
ACH-000258,-0.14442924317199998
ACH-000259,-0.0247337418993
ACH-000260,-0.144024957568
ACH-000261,-0.17541823617199997
ACH-000262,-0.296394627613
ACH-000263,-0.465363050649
ACH-000264,-0.0710365939463
ACH-000265,-0.0803104490856
ACH-000266,-0.14473435899
ACH-000272,-0.19037543491099998
ACH-000273,-0.10938762982799999
ACH-000274,0.0102539695884
ACH-000277,-0.18128903987199999
ACH-000278,-0.177107067088
ACH-000279,-0.20699980894900002
ACH-000280,-0.200107002516
ACH-000281,-0.0220933894484
ACH-000288,-0.0668679242274
ACH-000291,-0.04178199840459999
ACH-000293,-0.16343244572899998
ACH-000294,-0.127168741723
ACH-000295,-0.300285312515
ACH-000296,-0.02133395358
ACH-000302,-0.122022111876
ACH-000304,-0.005215989115890001
ACH-000307,-0.190616621477
ACH-000308,-0.163160335339
ACH-000310,-0.334748254325
ACH-000311,-0.0944098988372
ACH-000312,-0.0620783621846
ACH-000315,-0.0842914652738
ACH-000316,0.014422180424
ACH-000317,-0.216236883345
ACH-000318,-0.072755702325
ACH-000319,-0.254369784225
ACH-000320,-0.0685719043174
ACH-000322,-0.10558809431800001
ACH-000323,-0.36267339983099994
ACH-000324,-0.137292433422
ACH-000329,-0.124119163465
ACH-000330,-0.118242968989
ACH-000331,-0.21884855321899999
ACH-000332,-0.0466035354198
ACH-000334,-0.217105536811
ACH-000335,-0.163930769328
ACH-000336,0.00218704792713
ACH-000337,-0.0689640775955
ACH-000339,-0.17659129166200002
ACH-000341,-0.322187833953
ACH-000348,-0.11428912844799999
ACH-000350,-0.36314617949600003
ACH-000352,-0.151815483914
ACH-000356,-0.206396545652
ACH-000361,-0.267630110619
ACH-000362,-0.13486308606699998
ACH-000363,0.020134543046099997
ACH-000364,-0.00824969780516
ACH-000365,-0.31561327774
ACH-000366,-0.0558767586721
ACH-000368,-0.23774720874000002
ACH-000374,-0.241110977448
ACH-000375,-0.0812746473967
ACH-000376,-0.137222614337
ACH-000381,-0.0059029292097199995
ACH-000383,-0.08960523499369999
ACH-000387,-0.166905745504
ACH-000389,-0.084493394628
ACH-000390,-0.134440157387
ACH-000393,-0.291832499027
ACH-000395,-0.149650205284
ACH-000397,-0.0599231756379
ACH-000401,-0.292966510705
ACH-000402,-0.179494177938
ACH-000403,-0.025443242056400004
ACH-000404,0.022491518790599997
ACH-000406,-0.0563907955368
ACH-000407,-0.188290591254
ACH-000408,-0.0666435148437
ACH-000410,-0.19824093473
ACH-000411,-0.0199207195819
ACH-000414,-0.0330615687267
ACH-000415,-0.155543355245
ACH-000416,-0.26242051789299997
ACH-000420,-0.134058847761
ACH-000421,-0.00729861992293
ACH-000424,-0.142670101081
ACH-000425,-0.321238428821
ACH-000426,-0.188285614663
ACH-000427,-0.09001393006269999
ACH-000433,-0.07841104201339999
ACH-000436,0.00207308605362
ACH-000444,-0.0442032121911
ACH-000445,-0.15918238699200002
ACH-000448,-0.17851223556899998
ACH-000450,-0.16737763605
ACH-000452,0.049229783048
ACH-000454,0.021738722683900005
ACH-000458,-0.017117862417799997
ACH-000459,-0.0351212911724
ACH-000460,-0.055210076421999994
ACH-000461,-0.04260568216630001
ACH-000463,-0.27953135144499996
ACH-000464,-0.043603703964800004
ACH-000466,-0.281654973403
ACH-000467,-0.0662890887369
ACH-000468,-0.19768040506999998
ACH-000469,-0.0031079888448200003
ACH-000470,-0.08774006236649999
ACH-000471,-0.216428630587
ACH-000472,-0.055836066376800005
ACH-000473,-0.189084983662
ACH-000475,-0.177357872764
ACH-000476,-0.19903326474
ACH-000477,0.058725300428999996
ACH-000480,-0.256146614381
ACH-000481,-0.16973060833599998
ACH-000483,0.0521465204208
ACH-000484,-0.239591591597
ACH-000485,-0.142584870068
ACH-000486,-0.255369874694
ACH-000487,-0.160886036494
ACH-000488,-0.105269250816
ACH-000490,-0.116572313183
ACH-000491,0.00149037142177
ACH-000495,-0.11634284596
ACH-000496,0.0718223468387
ACH-000499,-0.431978931734
ACH-000500,0.0280630355523
ACH-000502,0.0514255660764
ACH-000503,-0.050933871290300005
ACH-000505,-0.20197971570999998
ACH-000507,-0.155163219577
ACH-000510,-0.196767965229
ACH-000511,0.0299293321967
ACH-000512,-0.160325832805
ACH-000516,-0.15815591567600001
ACH-000517,-0.09447799749810001
ACH-000518,-0.186546058392
ACH-000520,-0.165600528231
ACH-000521,-0.136813944404
ACH-000522,-0.218296801798
ACH-000524,-0.0716149203184
ACH-000527,-0.0355118597348
ACH-000528,-0.12629291797800002
ACH-000537,-0.15253089457900001
ACH-000541,-0.132133951285
ACH-000542,-0.12482675937400001
ACH-000544,-0.363980611299
ACH-000545,-0.12305249395199999
ACH-000547,-0.128232810187
ACH-000548,-0.20542418760899997
ACH-000549,-0.17535182063299998
ACH-000550,-0.134583869024
ACH-000552,-0.35617372202200004
ACH-000556,-0.036337245063
ACH-000557,-0.0335503832859
ACH-000570,-0.26112453250900003
ACH-000571,0.0661887487878
ACH-000573,-0.278633706027
ACH-000576,-0.11547911408299999
ACH-000580,0.155805427868
ACH-000584,-0.225260437121
ACH-000585,-0.164061062704
ACH-000588,-0.0793045696695
ACH-000589,-0.07755886489819999
ACH-000591,-0.124938724232
ACH-000593,-0.136818818179
ACH-000600,0.079507771079
ACH-000601,-0.0784496576711
ACH-000604,-0.24480895866
ACH-000605,-0.106528232625
ACH-000606,-0.16100888413699999
ACH-000608,-0.0158037996227
ACH-000614,0.015364730866000001
ACH-000616,-0.107486063297
ACH-000618,-0.0802526632563
ACH-000619,-0.222096829652
ACH-000620,-0.14614754304400002
ACH-000621,-0.127804271966
ACH-000622,-0.147708668921
ACH-000623,-0.156664463058
ACH-000624,-0.19168026895999998
ACH-000627,-0.187562072949
ACH-000630,-0.7104582226999999
ACH-000632,-0.11441241504
ACH-000633,0.011456386644899999
ACH-000637,-0.16592593153
ACH-000638,-0.261246214002
ACH-000646,0.0605640660729
ACH-000647,-0.0878054952932
ACH-000648,-0.189029908884
ACH-000649,-0.216082445523
ACH-000651,-0.100637074703
ACH-000652,-0.191806823528
ACH-000653,0.118258596222
ACH-000657,-0.197036830196
ACH-000658,-0.187828374648
ACH-000661,-0.104964767535
ACH-000662,-0.606768342376
ACH-000663,-0.0928817051419
ACH-000665,-0.284335169895
ACH-000671,-0.13563499008
ACH-000673,-0.16862584909699999
ACH-000676,-0.122274616445
ACH-000677,-0.223888270759
ACH-000681,-0.0112042485327
ACH-000682,-0.165837217382
ACH-000683,-0.195296142933
ACH-000684,-0.287844309834
ACH-000688,-0.197167298956
ACH-000693,-0.21498099355
ACH-000694,-0.0489417341335
ACH-000695,0.0149371536589
ACH-000696,-0.11028674547299999
ACH-000697,-0.190013934976
ACH-000699,-0.19574449515999998
ACH-000701,-0.106727318522
ACH-000706,-0.07528578206289999
ACH-000711,-0.250728624017
ACH-000713,-0.24104821906100002
ACH-000714,-0.08785017324349999
ACH-000718,-0.073827293549
ACH-000720,-0.19835819259399998
ACH-000721,-0.112566400856
ACH-000724,0.0134857936127
ACH-000725,0.0481896527722
ACH-000732,0.14107675162799999
ACH-000734,-0.11357668441600001
ACH-000735,-0.159827929661
ACH-000736,-0.042851373468000005
ACH-000738,-0.189689948778
ACH-000746,-0.15438838625499998
ACH-000747,-0.012572673199799999
ACH-000748,-0.18099079914900001
ACH-000753,-0.198502924656
ACH-000756,-0.05078522705030001
ACH-000757,-0.0218357709852
ACH-000758,-0.258023474289
ACH-000760,-0.173027923598
ACH-000763,-0.40054224984
ACH-000764,-0.148078731417
ACH-000765,-0.128139131765
ACH-000766,-0.406213168006
ACH-000767,-0.0642175094348
ACH-000768,-0.35579492081
ACH-000769,-0.11517200842
ACH-000770,-0.269926797839
ACH-000771,-0.183109472048
ACH-000773,-0.0742027045384
ACH-000776,-0.0504923614063
ACH-000777,-0.118461066748
ACH-000778,-0.057304981429
ACH-000781,-0.115658767917
ACH-000782,-0.0241600312223
ACH-000783,0.0785311185221
ACH-000784,-0.1175087241
ACH-000785,-0.175209039221
ACH-000787,-0.195131789992
ACH-000788,-0.177070265633
ACH-000791,-0.0638474796992
ACH-000792,-0.246195667209
ACH-000794,-0.206756810106
ACH-000796,-0.207063634813
ACH-000799,0.019612264544200002
ACH-000800,-0.153574433717
ACH-000802,-0.198617098963
ACH-000804,-0.390955884704
ACH-000805,-0.014328742404700001
ACH-000809,-0.0654489071201
ACH-000810,-0.013450773705
ACH-000811,-0.321813209737
ACH-000817,-0.346306160555
ACH-000819,-0.23691554787099997
ACH-000820,-0.299900190616
ACH-000821,-0.441319349922
ACH-000822,-0.0927598597844
ACH-000823,-0.286282368611
ACH-000824,-0.0929914433151
ACH-000827,-0.22448018771899997
ACH-000829,0.0234901182105
ACH-000831,-0.0261864074855
ACH-000832,-0.17804117343400003
ACH-000833,-0.530707539115
ACH-000834,-0.022369141091400004
ACH-000835,-0.120338080776
ACH-000836,-0.08103915644019999
ACH-000837,-0.14300324397199998
ACH-000838,0.023316394383799996
ACH-000839,-0.198271086591
ACH-000840,0.0313948332696
ACH-000841,-0.111853257484
ACH-000843,-0.36096144774800004
ACH-000846,-0.14910436795600002
ACH-000847,-0.15933820915799998
ACH-000848,-0.08647928950410001
ACH-000849,-0.06748566500509999
ACH-000851,-0.0713382666888
ACH-000855,-0.22393524245299998
ACH-000856,-0.133553545601
ACH-000858,-0.296089985722
ACH-000859,-0.137059659279
ACH-000861,-0.06432867945180001
ACH-000862,-0.12176733623500001
ACH-000865,-0.0971616030886
ACH-000866,-0.180701674005
ACH-000867,-0.172561837788
ACH-000869,-0.291572547726
ACH-000872,-0.38461296557700003
ACH-000873,-0.130469406137
ACH-000876,-0.034237489671900004
ACH-000878,-0.297918723211
ACH-000880,-0.12786003136
ACH-000881,-0.126398777424
ACH-000882,-0.14853914439899998
ACH-000884,-0.1512074011
ACH-000885,-0.17878630017
ACH-000887,-0.178612816301
ACH-000888,-0.019191107324400002
ACH-000889,0.0848950038003
ACH-000890,-0.567904051163
ACH-000896,-0.239823338851
ACH-000898,-0.11205124096300001
ACH-000900,-0.127620016444
ACH-000901,-0.176882358752
ACH-000905,-0.246158795602
ACH-000906,-0.26703158766999996
ACH-000907,-0.051021784226599996
ACH-000910,-0.0533443734027
ACH-000911,-0.12289952322799999
ACH-000912,-0.116093699452
ACH-000913,-0.180690716463
ACH-000915,-0.0901369166102
ACH-000916,0.20733419801199998
ACH-000917,-0.23490827942200002
ACH-000921,-0.09092106454119998
ACH-000924,-0.19400268985599997
ACH-000926,0.034597647043199994
ACH-000928,0.020629503009200002
ACH-000929,-0.188711660882
ACH-000932,-0.0941776087462
ACH-000935,-0.0628159737966
ACH-000936,-0.17059438057300003
ACH-000937,-0.11583928399700001
ACH-000938,-0.0942014247405
ACH-000939,-0.103122035195
ACH-000941,-0.230967220903
ACH-000943,-0.208491647988
ACH-000946,-0.243568578882
ACH-000947,-0.12273346041
ACH-000948,-0.140935956769
ACH-000950,-0.31663879677900003
ACH-000953,-0.0173889169649
ACH-000957,-0.268401436751
ACH-000958,-0.27976517282200003
ACH-000960,-0.117729034128
ACH-000963,-0.0822196268472
ACH-000968,-0.15386540223300002
ACH-000969,-0.364924746107
ACH-000973,-0.177795687224
ACH-000974,-0.216693327166
ACH-000975,-0.210681891383
ACH-000976,-0.16010647715999998
ACH-000978,-0.42398760903099997
ACH-000980,-0.123625046435
ACH-000984,-0.427880428852
ACH-000986,-0.22708423066
ACH-000988,-0.21939786671
ACH-000993,-0.107979931396
ACH-000994,-0.233869782011
ACH-000996,0.00645101151083
ACH-001001,-0.11237234388900001
ACH-001020,-0.10477294496200001
ACH-001028,-0.150737872104
ACH-001031,-0.177567082434
ACH-001038,-0.13568606475199999
ACH-001048,-0.0264301369985
ACH-001050,-0.271142056521
ACH-001053,-0.30746708965999997
ACH-001054,0.000454142265471
ACH-001061,-0.141290121187
ACH-001067,-0.09138523449449999
ACH-001075,-0.19639314467099997
ACH-001096,-0.142908435532
ACH-001128,0.0887834780253
ACH-001134,-0.0600550595336
ACH-001151,-0.0768033922404
ACH-001163,0.00880103266148
ACH-001164,-0.0557662938559
ACH-001173,-0.154279418885
ACH-001183,-0.0095464207461
ACH-001184,-0.0232832229172
ACH-001190,-0.323948394492
ACH-001192,-0.210346353991
ACH-001193,-0.222207494424
ACH-001196,-0.150192200756
ACH-001197,0.0754460443202
ACH-001205,-0.0821899688513
ACH-001211,-0.0102446227273
ACH-001212,-0.113920667317
ACH-001228,0.049842778982499995
ACH-001232,-0.361790821545
ACH-001239,-0.0670084523035
ACH-001274,-0.061702835015000006
ACH-001275,-0.23393159076499997
ACH-001277,-0.040981019478899997
ACH-001278,-0.0583706557873
ACH-001280,-0.068324791096
ACH-001283,-0.28602078613299997
ACH-001289,-0.217407298604
ACH-001295,-0.00952936265298
ACH-001300,-0.0756352098576
ACH-001301,-0.102014534164
ACH-001302,-0.37120555214
ACH-001303,0.027738244887099996
ACH-001306,0.0052615116431800005
ACH-001318,-0.199949645049
ACH-001322,-0.133814933593
ACH-001328,-0.280097388505
ACH-001332,-0.423959728476
ACH-001333,-0.265398293021
ACH-001336,-0.282714947878
ACH-001340,-0.19568728403900001
ACH-001346,-0.17517175381900002
ACH-001353,-0.177646688238
ACH-001354,0.13131035015599998
ACH-001367,-0.20282009230599998
ACH-001368,-0.10746912273499999
ACH-001374,0.0453297003995
ACH-001375,-0.180323913037
ACH-001377,-0.09990327113299999
ACH-001380,-0.238507887392
ACH-001391,-0.385541402792
ACH-001407,-0.23667697013
ACH-001408,-0.0365193188664
ACH-001413,-0.0831229646357
ACH-001430,-0.192266481244
ACH-001431,-0.0924143527052
ACH-001450,-0.161315553013
ACH-001496,-0.177551001261
ACH-001500,-0.207494804348
ACH-001521,-0.170289716041
ACH-001523,-0.09967455400450001
ACH-001532,-0.196894030302
ACH-001536,-0.181786514362
ACH-001550,-0.08576613140429999
ACH-001552,-0.258615782645
ACH-001554,-0.11274562842000001
ACH-001645,-0.0329945273147
ACH-001654,-0.120639484747
ACH-001715,-0.05035480781380001
ACH-001735,-0.140366037915
ACH-001736,-0.172265759267
ACH-001737,-0.144489412425
ACH-001740,-0.192445340724
ACH-001745,-0.17167584870299998
ACH-001750,-0.0211220379818
ACH-001765,-0.0608856406582
ACH-001956,-0.162938638898
ACH-001957,-0.0917640220809
