,DPH6 (89978)
ACH-000004,-0.503271171015
ACH-000007,-0.8607398241680001
ACH-000009,-0.777682613029
ACH-000011,-0.5306041773969999
ACH-000012,-0.719584270372
ACH-000013,-0.608843070966
ACH-000014,-0.715387501655
ACH-000015,-0.860080140409
ACH-000017,-0.331253942646
ACH-000018,-0.80285502808
ACH-000019,-0.44442469205799995
ACH-000021,-0.44502244173100003
ACH-000022,-0.625291693555
ACH-000025,-0.902989735489
ACH-000028,-0.448972000409
ACH-000030,-0.950048360318
ACH-000035,-0.645422737799
ACH-000036,-0.644477433164
ACH-000037,-0.8487089269660001
ACH-000039,-0.880297191155
ACH-000040,-0.641650527402
ACH-000041,-0.8731770468279999
ACH-000042,-0.327115608374
ACH-000045,-0.770910916087
ACH-000047,-0.646723766859
ACH-000052,-0.659571848846
ACH-000053,-0.310394088625
ACH-000054,-0.377358528832
ACH-000055,-0.406335880474
ACH-000060,-0.413511690709
ACH-000067,-0.511074309897
ACH-000070,-0.9338843173620001
ACH-000075,-0.42553718928999995
ACH-000078,-0.5782271327090001
ACH-000082,-0.470273104451
ACH-000085,-0.654113233318
ACH-000086,-0.791749788894
ACH-000087,-1.0190619940899999
ACH-000092,-0.446062364901
ACH-000095,-0.381804525163
ACH-000097,-0.471050264305
ACH-000098,-0.662598935114
ACH-000099,-0.500059424592
ACH-000108,-0.497358325217
ACH-000113,-1.04936042861
ACH-000115,-0.7677846902650001
ACH-000116,-0.56443868431
ACH-000118,-0.413188791805
ACH-000120,-0.605624454497
ACH-000123,-0.53444993238
ACH-000127,-0.8578102784289999
ACH-000128,-0.637878610603
ACH-000132,-0.514252069922
ACH-000133,-0.39148584971100003
ACH-000137,-0.727364084913
ACH-000138,-0.569679900946
ACH-000142,-0.9385128043109999
ACH-000143,-0.491906333232
ACH-000146,-0.439502500612
ACH-000148,-0.5570226734229999
ACH-000150,-0.8163507144709999
ACH-000152,-0.551017689243
ACH-000153,-0.5544323686129999
ACH-000159,-0.5029373647500001
ACH-000160,-0.47958414458400006
ACH-000163,-0.622407336904
ACH-000167,-0.180387987228
ACH-000168,-0.433772728443
ACH-000169,-0.549135651381
ACH-000178,-0.970013590003
ACH-000182,-0.359032286294
ACH-000183,-0.798289659089
ACH-000188,-0.9945745688429999
ACH-000189,-0.7496529061470001
ACH-000190,-0.519090433569
ACH-000198,-1.06907167176
ACH-000204,-0.581475516819
ACH-000206,-0.42533379284999995
ACH-000207,-0.8623459886849999
ACH-000211,-0.612433565648
ACH-000215,-0.626293800592
ACH-000221,-1.0195040405
ACH-000222,-0.504927986652
ACH-000223,-0.5924646990119999
ACH-000226,-0.417352899055
ACH-000227,-0.654283363632
ACH-000228,-0.5055484242930001
ACH-000231,-0.576022631044
ACH-000232,-1.00727737295
ACH-000233,-0.7425039785199999
ACH-000234,-0.522049496015
ACH-000235,-0.479866799271
ACH-000237,-0.654686615826
ACH-000238,-0.517210909486
ACH-000243,-0.891633674619
ACH-000244,-0.623843917993
ACH-000246,-0.279031635747
ACH-000248,-0.753323324991
ACH-000250,-0.639568623572
ACH-000251,-0.647610856816
ACH-000253,-0.5200558488699999
ACH-000255,-0.522119886185
ACH-000256,-0.7691661940729999
ACH-000257,-0.519444799208
ACH-000258,-0.6867255185100001
ACH-000259,-0.5471904775800001
ACH-000260,-0.893466458986
ACH-000261,-0.612191039792
ACH-000262,-0.808401182639
ACH-000263,-1.0774768401500001
ACH-000264,-0.7163736125200001
ACH-000265,-0.7773388731540001
ACH-000266,-0.518343847356
ACH-000272,-0.652743513376
ACH-000273,-0.838702767217
ACH-000274,-0.338380175445
ACH-000277,-0.41433689569700005
ACH-000278,-0.641686981002
ACH-000279,-0.852081322806
ACH-000280,-0.692783508382
ACH-000281,-0.773476528161
ACH-000288,-0.757137531158
ACH-000291,-1.06989311735
ACH-000293,-0.634376228152
ACH-000294,-0.934238609161
ACH-000295,-0.823263289722
ACH-000296,-0.620496766909
ACH-000302,-0.547558642843
ACH-000304,-0.713516948234
ACH-000307,-0.86281085823
ACH-000308,-0.491473848186
ACH-000310,-0.328809495113
ACH-000311,-0.389979804464
ACH-000312,-0.557736147646
ACH-000315,-0.368428290299
ACH-000316,-0.7729753996850001
ACH-000317,-0.7746439217209999
ACH-000318,-0.797730925018
ACH-000319,-0.956332401595
ACH-000320,-0.887264886602
ACH-000322,-0.314505099841
ACH-000323,-0.579149386986
