,CNOT6L (246175)
ACH-000480,0.0362676284482
ACH-000481,-0.142179707288
ACH-000483,0.0524623476501
ACH-000484,-0.104048348711
ACH-000485,-0.174237841465
ACH-000486,-0.0404479070351
ACH-000487,-0.04834129725269999
ACH-000488,-0.103108998904
ACH-000490,-0.0821211217645
ACH-000491,-0.183712034642
ACH-000495,0.009026787300700001
ACH-000496,-0.226576104808
ACH-000499,-0.136918820114
ACH-000500,0.870796728459
ACH-000502,-0.056257446875800005
ACH-000503,-0.267006572477
ACH-000505,-0.04891946374509999
ACH-000507,-0.174840403277
ACH-000510,-0.104008171723
ACH-000511,-0.232556668484
ACH-000512,-0.35403375434600004
ACH-000516,0.09291569994650001
ACH-000517,-0.093289329768
ACH-000518,-0.15487123617
ACH-000520,-0.0194296940933
ACH-000521,0.35326706628300003
ACH-000522,-0.242521464228
ACH-000524,-0.0590178544731
ACH-000527,-0.176378423286
ACH-000528,-0.209819370689
ACH-000537,-0.201215783435
ACH-000541,0.309396797645
ACH-000542,-0.08417442594360001
ACH-000544,-0.0210094713888
ACH-000545,-0.012505349380399999
ACH-000547,-0.115549370965
ACH-000548,0.019674722755599998
ACH-000549,0.020391099895
ACH-000550,0.0405656698509
ACH-000552,-0.0688424936287
ACH-000556,-0.198550400511
ACH-000557,0.043368118893999996
ACH-000570,0.0017901713778599997
ACH-000571,-0.237291104301
ACH-000573,-0.022852743125499998
ACH-000576,-0.0236392995096
ACH-000580,-0.024320780775299998
ACH-000584,-0.132017342467
ACH-000585,-0.0780592489827
ACH-000588,0.069031718649
ACH-000589,-0.0157548854098
ACH-000591,-0.250459185159
ACH-000593,-0.223119303422
ACH-000600,-0.159741521421
ACH-000601,-0.049980552860699995
ACH-000604,0.0721593907164
ACH-000605,-0.0697053046046
ACH-000606,-0.257705541078
ACH-000608,-0.152268107579
ACH-000614,0.199473218467
ACH-000616,-0.164221196862
ACH-000618,-0.0722896706682
ACH-000619,-0.219909432426
ACH-000620,0.050333530012800005
ACH-000621,-0.0436672012409
ACH-000622,-0.07147623985389999
ACH-000623,-0.20064134142700002
ACH-000624,-0.23857902665600003
ACH-000627,0.0032433801004399998
ACH-000630,0.0629533013037
ACH-000632,0.0222995188901
ACH-000633,0.037240652345699995
ACH-000637,-0.17143508117400003
ACH-000638,0.00692122587603
ACH-000646,0.004866429850749999
ACH-000647,-0.0164471032902
ACH-000648,-0.0957000228356
ACH-000649,-0.10313091441
ACH-000651,-0.0661928012407
ACH-000652,-0.005323215971950001
ACH-000653,0.20087889417100002
ACH-000657,-0.03661455593869999
ACH-000658,-0.0691860574058
ACH-000661,-0.187011668063
ACH-000662,-0.00224442026477
ACH-000663,-0.145508117108
ACH-000665,-0.12926207898
ACH-000671,-0.126650239797
ACH-000673,-0.113955085596
ACH-000676,-0.0976153643881
ACH-000677,-0.044768222711
ACH-000681,0.0108272672993
ACH-000682,-0.201600120185
ACH-000683,-0.0824868274152
ACH-000684,0.0607868131249
ACH-000688,-0.246996987055
ACH-000693,-0.0867267511753
ACH-000694,-0.11433372318900001
ACH-000695,-0.234114281068
ACH-000696,-0.169481791298
ACH-000697,-0.227542879535
ACH-000699,-0.10898858604900001
ACH-000701,-0.34248373592
ACH-000706,-0.037815672409199995
ACH-000711,-0.101882588587
ACH-000713,-0.278311761507
ACH-000714,-0.44502337358599997
ACH-000718,-0.0461236655246
ACH-000720,-0.11823743520999999
ACH-000721,-0.0906523366949
ACH-000724,-0.191337306124
ACH-000725,-0.260634497614
ACH-000732,0.08637245233819998
ACH-000734,-0.24050259334399998
ACH-000735,-0.155990431093
ACH-000736,-0.18904983236200001
ACH-000738,-0.187901834153
ACH-000746,0.118237732955
ACH-000747,-0.347795139494
ACH-000748,0.0403215356395
ACH-000753,-0.0532746466796
ACH-000756,0.026412956798799996
ACH-000757,-0.13003063911499999
ACH-000758,-0.100625062202
ACH-000760,-0.0977560993058
ACH-000763,0.0308467557692
ACH-000764,-0.301224762644
ACH-000765,0.00802564902868
ACH-000766,-0.0265727606391
ACH-000767,-0.0715775046072
ACH-000768,-0.201758993953
ACH-000769,-0.0341492880815
ACH-000770,0.017133631105799997
ACH-000771,-0.233577383035
ACH-000773,0.0990359894853
ACH-000776,-0.0179380594857
ACH-000777,-0.20995001647999997
ACH-000778,-0.202543399703
ACH-000781,-0.169542364371
ACH-000782,-0.0052250719972200006
ACH-000783,-0.00131250686906
ACH-000784,0.015865408671600002
ACH-000785,-0.00656991698998
ACH-000787,-0.0867891087716
ACH-000788,-0.139625017081
ACH-000791,-0.195065105385
ACH-000792,-0.21319796307799999
ACH-000794,-0.564919895897
ACH-000796,-0.142950778842
ACH-000799,-0.240663809396
ACH-000800,-0.278182216799
ACH-000802,-0.160104571114
ACH-000804,0.0220395445442
ACH-000805,-0.206385604605
ACH-000809,-0.08830010704769999
ACH-000810,-0.031200424991799997
ACH-000811,-0.06646054109419999
ACH-000817,0.058902181182
ACH-000819,-0.0728861918348
ACH-000820,-0.0144422158541
ACH-000821,0.036110393401300005
ACH-000822,-0.201540552966
ACH-000823,-0.032139844839999994
ACH-000824,-0.218114584333
ACH-000827,-0.0737384256405
ACH-000829,-0.146502914766
ACH-000831,-0.104408447516
ACH-000832,-0.144487822096
ACH-000833,-0.0608249699651
ACH-000834,-0.13402668038100002
ACH-000835,-0.027715874590599997
ACH-000836,-0.11963227679999999
ACH-000837,-0.183666960636
ACH-000838,-0.12705646582
ACH-000839,-0.42487385395599997
ACH-000840,-0.7276686075900001
ACH-000841,-0.018653298731200002
ACH-000843,-0.04313299574519999
ACH-000846,-0.258217720409
ACH-000847,-0.171145653383
ACH-000848,0.0582860027773
ACH-000849,-0.061109598938499994
ACH-000851,0.116417198278
ACH-000855,-0.0493537651391
ACH-000856,-0.280407268242
ACH-000858,-0.140052815076
ACH-000859,-0.0878404827984
ACH-000861,-0.122215354957
ACH-000862,0.0493013679115
ACH-000865,-0.147395365605
ACH-000866,-0.1244289513
ACH-000867,-0.046867563217
ACH-000869,0.000887769910879
ACH-000872,0.0500683080809
ACH-000873,-0.26065093784000004
ACH-000876,0.0622156598508
ACH-000878,0.29346798631099996
ACH-000880,-0.21428160124600001
ACH-000881,-0.12700077400999998
ACH-000882,-0.14189116211799999
ACH-000884,0.0809414033061
ACH-000885,-0.0798218779145
ACH-000887,-0.0779578440404
ACH-000888,-0.0494124112799
ACH-000889,0.039135539150300006
ACH-000890,-0.17133493720600002
ACH-000896,-0.190638397569
ACH-000898,-0.0901208756958
ACH-000900,-0.242766839848
ACH-000901,-0.09341158138160001
ACH-000905,-0.012877477107
ACH-000906,-0.0505622714405
ACH-000907,-0.0048036273599
ACH-000910,0.010440911833299999
ACH-000911,-0.226101116459
ACH-000912,-0.582741238593
ACH-000913,-0.257648513867
ACH-000915,-0.095081210669
ACH-000916,-0.266618093878
ACH-000917,-0.0735178489453
ACH-000921,-0.219603116165
ACH-000924,-0.252361921512
ACH-000926,-0.0665054226667
ACH-000928,-0.17907262210900002
ACH-000929,-0.513011433911
ACH-000932,-0.08962896211410001
ACH-000935,-0.0160383028764
ACH-000936,-0.169058451543
ACH-000937,-0.314376612474
ACH-000938,-0.0229156136766
ACH-000939,-0.147601267614
ACH-000941,-0.0881136563737
ACH-000943,-0.0238392117747
ACH-000946,-0.271022463702
ACH-000947,-0.0264780753938
ACH-000948,-0.09010574530689999
ACH-000950,0.00960355998254
ACH-000953,-0.451229225056
ACH-000957,-0.267360510537
ACH-000958,0.132738700474
ACH-000960,-0.119983610886
ACH-000963,-0.480772517733
ACH-000968,-0.0744221398361
ACH-000969,-0.0102703076486
ACH-000973,-0.0970812522919
ACH-000974,-0.163102453926
ACH-000975,-0.18845916755999997
ACH-000976,0.005094941035359999
ACH-000978,0.252553226021
ACH-000980,-0.0115386083689
ACH-000984,-0.198356240262
ACH-000986,-0.23673409704999998
ACH-000988,-0.0779118252118
ACH-000993,-0.15657358097000001
ACH-000994,-0.10218830638800001
ACH-000996,-0.151486286524
ACH-001001,-0.0265532651267
ACH-001020,-0.757993909782
ACH-001028,-0.199551287117
ACH-001031,-0.302643635469
ACH-001038,-0.0437485078484
ACH-001048,0.006177126589989999
ACH-001050,-0.105353598005
ACH-001053,-0.292272735891
ACH-001054,-0.137092845332
ACH-001061,-0.10359731842900001
ACH-001067,-0.23929793310699998
ACH-001075,-0.126423076499
ACH-001096,-0.231464991301
ACH-001128,-0.40162331752400005
ACH-001134,-0.10074866598400001
ACH-001151,-0.128476331018
ACH-001163,-0.234377010584
ACH-001164,0.12271302827700001
ACH-001173,-0.0661883053829
ACH-001183,-0.21722984318100003
ACH-001184,-0.139424862434
ACH-001190,-0.3568938486
ACH-001192,-0.28022119529100004
ACH-001193,-0.12078397734200001
ACH-001196,-0.0201717595545
ACH-001197,-0.38360527911200004
ACH-001205,-0.132309174887
ACH-001211,-0.504287989747
ACH-001212,-0.0887086941192
ACH-001228,-0.137959723045
ACH-001232,0.0720684980973
ACH-001239,0.10068607329
ACH-001274,-0.238856808917
ACH-001275,0.0704058439371
ACH-001277,-0.059450667031899995
ACH-001278,-0.09259660228910001
ACH-001280,-0.197676022913
ACH-001283,0.0465304895103
ACH-001289,-0.254608804091
ACH-001295,-0.0609886714726
ACH-001300,-0.153433375491
ACH-001301,-0.300309214179
ACH-001302,0.235655942599
ACH-001303,-0.225777832385
ACH-001306,-0.0249803039689
ACH-001318,-0.166623987483
ACH-001322,-0.0720337415577
ACH-001328,-0.10038870953199999
ACH-001332,-0.0881655119275
ACH-001333,-0.0365982870339
ACH-001336,-0.321873910351
ACH-001340,-0.10441925173000001
ACH-001346,-0.138586125142
ACH-001353,-0.127707227609
ACH-001354,-0.165850509422
ACH-001367,-0.103617016787
ACH-001368,-0.169537280801
ACH-001374,-0.165952029396
ACH-001375,-0.292113849861
ACH-001377,0.037173591813099996
ACH-001380,-0.0936328107472
ACH-001391,-0.07414752944839999
ACH-001407,-0.241426738354
ACH-001408,-0.012680469428999998
ACH-001413,-0.104003958263
ACH-001430,0.154261258327
ACH-001431,0.10661398207
ACH-001450,-0.037837392901900004
ACH-001496,-0.209111547621
ACH-001500,-0.223534207607
ACH-001521,-0.05345172001450001
ACH-001523,-0.13153305708
ACH-001532,-0.19303439191799998
ACH-001536,-0.139083758878
ACH-001550,-0.0821227546208
ACH-001552,-0.042120463774499996
ACH-001554,-0.23555152354400002
ACH-001645,-0.0447990597249
ACH-001654,-0.197932801013
ACH-001715,-0.22478531180999997
ACH-001735,-0.0182218302706
ACH-001736,-0.19257170221500003
ACH-001737,0.025674357207499998
ACH-001740,-0.305132198143
ACH-001745,-0.19135735387400002
ACH-001750,-0.20787039825999998
ACH-001765,-0.140514591413
ACH-001956,-0.18163148716
ACH-001957,-0.119121319637
