,RBBP5 (5929)
ACH-000004,-1.2585062459
ACH-000007,-1.1040393966500002
ACH-000009,-1.38923099871
ACH-000011,-0.988486232456
ACH-000012,-1.4215177395299998
ACH-000013,-1.1141950304100001
ACH-000014,-1.2806896128899998
ACH-000015,-1.33383367304
ACH-000017,-1.02533058048
ACH-000018,-1.15406727933
ACH-000019,-1.22765619729
ACH-000021,-1.1104757249600001
ACH-000022,-0.945386956427
ACH-000025,-1.14345244477
ACH-000028,-1.07053079906
ACH-000030,-1.16773263534
ACH-000035,-1.31617935067
ACH-000036,-1.18002083914
ACH-000037,-0.157957334199
ACH-000039,-1.28322578869
ACH-000040,-1.1952404115100002
ACH-000041,-1.35027910158
ACH-000042,-1.36572450845
ACH-000045,-1.2895525230299998
ACH-000047,-1.1275763859
ACH-000052,-1.47312090502
ACH-000053,-1.00174497771
ACH-000054,-1.1663300266399999
ACH-000055,-0.84418600625
ACH-000060,-1.2822987296200001
ACH-000067,-1.26150787804
ACH-000070,-1.2862925946200001
ACH-000075,-1.3893537064100001
ACH-000078,-1.38568428542
ACH-000082,-1.23079347504
ACH-000085,-1.2021668410200002
ACH-000086,-1.16635160802
ACH-000087,-1.1114949664
ACH-000092,-1.22235645151
ACH-000095,-1.23818794856
ACH-000097,-1.30002268294
ACH-000098,-1.5103350358200003
ACH-000099,-1.3284946214700002
ACH-000108,-1.26826352863
ACH-000113,-1.04368430516
ACH-000115,-1.49890616643
ACH-000116,-1.18353372555
ACH-000118,-1.27504294131
ACH-000120,-1.00003129818
ACH-000123,-1.1185001851799998
ACH-000127,-1.09021717157
ACH-000128,-1.1668737244299998
ACH-000132,-1.43390965342
ACH-000133,-1.17457314875
ACH-000137,-1.0565674217
ACH-000138,-1.23155177979
ACH-000142,-1.2451007610299998
ACH-000143,-1.20690268939
ACH-000146,-1.16803954812
ACH-000148,-1.15423858659
ACH-000150,-1.1174775489
ACH-000152,-0.992547270402
ACH-000153,-1.25688086123
ACH-000159,-1.22114436974
ACH-000160,-0.82604338856
ACH-000163,-0.985546785536
ACH-000167,-0.742645009395
ACH-000168,-1.24227541049
ACH-000169,-1.1586631347
ACH-000178,-1.0890426675799998
ACH-000182,-1.1523913106700001
ACH-000183,-1.1243004456399999
ACH-000188,-0.9971818291910001
ACH-000189,-1.19399399763
ACH-000190,-0.625298722332
ACH-000198,-1.17888088365
ACH-000204,-1.08442948455
ACH-000206,-0.978049934263
ACH-000207,-1.5310876544299998
ACH-000211,-1.08065186573
ACH-000215,-0.9260409629430001
ACH-000221,-1.42184607542
ACH-000222,-1.0716771329399999
ACH-000223,-0.893913089392
ACH-000226,-0.588626302365
ACH-000227,-1.15811352495
ACH-000228,-1.04692758415
ACH-000231,-0.8908344610100001
ACH-000232,-1.2276338850200001
ACH-000233,-0.889559752377
ACH-000234,-1.36485734396
ACH-000235,-0.98936706168
ACH-000237,-1.30081383537
ACH-000238,-1.10665044036
ACH-000243,-1.33411082739
ACH-000244,-1.2657806199600001
ACH-000246,-0.86470594639
ACH-000248,-1.1641517397499999
ACH-000250,-1.24141060129
ACH-000251,-1.4588264361399998
ACH-000253,-1.18109928072
ACH-000255,-0.9662550828799998
ACH-000256,-1.1607423661299998
ACH-000257,-1.08352172705
ACH-000258,-1.36085419305
ACH-000259,-1.05106957944
ACH-000260,-1.12958263935
ACH-000261,-1.2624558918000002
ACH-000262,-1.3470887381
ACH-000263,-1.8949211570900002
ACH-000264,-1.36381873769
ACH-000265,-1.21628541885
ACH-000266,-1.13838652026
ACH-000272,-1.31473402402
ACH-000273,-1.15467168244
ACH-000274,-1.4165838685499998
ACH-000277,-1.06361326658
ACH-000278,-0.898352234628
ACH-000279,-1.16842039468
ACH-000280,-1.14785876349
ACH-000281,-1.2607305131200002
ACH-000288,-0.9371993404469999
ACH-000291,-1.37938077732
ACH-000293,-1.1440863853899998
ACH-000294,-1.5809541809
ACH-000295,-1.46152266023
ACH-000296,-1.2581399981999999
ACH-000302,-1.1306402933
ACH-000304,-1.27592288957
ACH-000307,-1.18967640306
ACH-000308,-1.42815518286
ACH-000310,-1.3374698450700002
ACH-000311,-1.0533575321600002
ACH-000312,-1.12526582655
ACH-000315,-1.4584289418799998
ACH-000316,-0.98755600729
ACH-000317,-1.52160948053
ACH-000318,-1.29586800836
ACH-000319,-1.51503375622
ACH-000320,-1.1783077160200002
ACH-000322,-0.920057485643
ACH-000323,-0.954689170527
ACH-000324,-1.11476199942
ACH-000329,-1.12252875001
ACH-000330,-1.05032604631
ACH-000331,-1.2046007189499999
ACH-000332,-1.2227552311299998
ACH-000334,-2.03180283918
ACH-000335,-1.09512642266
ACH-000336,-1.21704888177
ACH-000337,-1.37525950598
ACH-000339,-0.9432022416
ACH-000341,-1.12824274742
ACH-000348,-1.20900124434
ACH-000350,-1.3117508149400001
ACH-000352,-1.2549232861
ACH-000356,-1.2662567465999999
ACH-000361,-1.26364897612
ACH-000362,-1.30765468001
ACH-000363,-1.10531569711
ACH-000364,-1.05214743989
ACH-000365,-1.44166419081
ACH-000366,-1.27130548794
ACH-000368,-1.12706757487
ACH-000374,-1.17885029627
ACH-000375,-0.939378467442
ACH-000376,-1.1681645278100001
ACH-000381,-1.08124769725
ACH-000383,-1.2466030663299998
ACH-000387,-1.6082827022600001
ACH-000389,-1.3897672929499998
ACH-000390,-1.33139917933
ACH-000393,-1.32800719018
ACH-000395,-1.1507831048200001
ACH-000397,-1.22027612449
ACH-000401,-1.1166184568200002
ACH-000402,-1.39801613572
ACH-000403,-0.9924959625319999
ACH-000404,-1.14985563077
ACH-000406,-1.16284549978
ACH-000407,-1.25391995635
ACH-000408,-1.1109315647600002
ACH-000410,-1.2996574591299999
ACH-000411,-1.14050554667
ACH-000414,-1.15854006858
ACH-000415,-1.23531759872
ACH-000416,-1.3039958662
ACH-000420,-1.3622546319799997
ACH-000421,-1.23472288735
ACH-000424,-1.44453090333
ACH-000425,-1.4448680487999999
ACH-000426,-0.8675766743559999
ACH-000427,-1.5498809014700001
ACH-000433,-0.985076259695
ACH-000436,-0.958416391998
ACH-000444,-1.2086040297799998
ACH-000445,-1.33469294395
ACH-000448,-1.29596169478
ACH-000450,-1.31220338742
ACH-000452,-1.10386052076
ACH-000454,-1.38189136049
ACH-000458,-1.06011487811
ACH-000459,-0.491179870348
ACH-000460,-1.15582830379
ACH-000461,-1.02109236813
ACH-000463,-1.2013697694499998
ACH-000464,-1.34909701479
ACH-000466,-1.32236975611
ACH-000467,-1.1784952392499999
ACH-000468,-1.3244353525700001
ACH-000469,-1.0267115580600001
ACH-000470,-1.2926518252099999
ACH-000471,-1.3563701761000002
ACH-000472,-1.50317301748
ACH-000473,-1.38966431476
ACH-000475,-1.4338892592399999
ACH-000476,-1.29695715893
ACH-000477,-1.02425995269
ACH-000480,-1.22246825621
ACH-000481,-1.2191554101200002
ACH-000483,-1.05156714314
ACH-000484,-1.27188620616
ACH-000485,-1.46598236737
ACH-000486,-1.37226421507
ACH-000487,-1.27765708728
ACH-000488,-1.12613889978
ACH-000490,-0.950175364741
ACH-000491,-1.48045155841
ACH-000495,-1.16361651338
ACH-000496,-1.13641051558
ACH-000499,-0.996870045421
ACH-000500,-1.27985179938
ACH-000502,-1.18384189398
ACH-000503,-1.61067784674
ACH-000505,-1.2846302086299999
ACH-000507,-1.24182398844
ACH-000510,-1.1562276517499999
ACH-000511,-1.14115278216
ACH-000512,-0.7695065250800001
ACH-000516,-0.924210921395
ACH-000517,-1.00055182579
ACH-000518,-1.01815584418
ACH-000520,-0.979347661365
ACH-000521,-1.36017021101
ACH-000522,-1.23710662537
ACH-000524,-1.39298471401
ACH-000527,-1.27677699568
ACH-000528,-1.06131272782
ACH-000537,-1.17809891144
ACH-000541,-0.888076976513
ACH-000542,-1.15472089553
ACH-000544,-1.12909263534
ACH-000545,-1.05225799601
ACH-000547,-0.930991974788
ACH-000548,-1.14265158976
ACH-000549,-1.29030364067
ACH-000550,-1.08507541123
ACH-000552,-1.15956466474
ACH-000556,-1.07928191962
ACH-000557,-1.7371843563599998
ACH-000570,-1.0498309396799999
ACH-000571,-1.21533826341
ACH-000573,-1.1050928896899999
ACH-000576,-1.20450604294
ACH-000580,-0.976505512983
ACH-000584,-1.26306696584
ACH-000585,-1.15339693798
ACH-000588,-0.87750047514
ACH-000589,-0.9929591941949999
ACH-000591,-0.9796335066930001
ACH-000593,-1.0860254691700002
ACH-000600,-0.9008503951029999
ACH-000601,-1.12057871124
ACH-000604,-1.41829652849
ACH-000605,-1.13712791793
ACH-000606,-1.12906035484
ACH-000608,-0.9221933341069999
ACH-000614,-1.6014189396399998
ACH-000616,-1.1107655006700001
ACH-000618,-1.01690459942
ACH-000619,-0.983642406324
ACH-000620,-1.17059951485
ACH-000621,-1.2508686809899998
ACH-000622,-1.0782522030600001
ACH-000623,-0.83937937749
ACH-000624,-1.07869342955
ACH-000627,-1.31953797279
ACH-000630,-1.27770957418
ACH-000632,-1.28321486449
ACH-000633,-1.20176767714
ACH-000637,-1.15448239079
ACH-000638,-1.19868737958
ACH-000646,-0.9292672085320001
ACH-000647,-0.953972185126
ACH-000648,-0.9980064100560001
ACH-000649,-1.3291504326299999
ACH-000651,-1.37248478311
ACH-000652,-1.26485191288
ACH-000653,-1.47529488313
ACH-000657,-1.2877767099600002
