,SAT2 (112483)
ACH-000004,0.134849914313
ACH-000007,0.07616718232769999
ACH-000009,-0.0898019102245
ACH-000011,0.0181562028861
ACH-000012,0.00729593122459
ACH-000013,-0.0333206286672
ACH-000014,0.20045457807
ACH-000015,-0.0559891837396
ACH-000017,0.10038032869100001
ACH-000018,-0.0768667355671
ACH-000019,0.106788434288
ACH-000021,0.0989085306753
ACH-000022,0.0834177873992
ACH-000025,-0.13560183957900002
ACH-000028,-0.0240324524943
ACH-000030,0.0748678532242
ACH-000035,0.06750723888280001
ACH-000036,-0.00824163984862
ACH-000037,0.21461166528900003
ACH-000039,0.248346871243
ACH-000040,-0.055297032247
ACH-000041,-0.044473971119099995
ACH-000042,-0.010073985240100001
ACH-000045,0.033423714888499996
ACH-000047,0.09860959708069998
ACH-000052,0.00645567232663
ACH-000053,0.102810876918
ACH-000054,0.137650276952
ACH-000055,0.11780183920600001
ACH-000060,-0.29371805667
ACH-000067,-0.174611106105
ACH-000070,-0.0308465293468
ACH-000075,-0.023112547099200003
ACH-000078,0.10650288420399999
ACH-000082,-0.07518437834089998
ACH-000085,0.39120568177500004
ACH-000086,0.117870062062
ACH-000087,0.111541120471
ACH-000092,0.11884893194900001
ACH-000095,0.13576970944
ACH-000097,-0.060164258658099996
ACH-000098,-0.0283115414513
ACH-000099,0.0501683331293
ACH-000108,-0.0374899641144
ACH-000113,0.11420922847100001
ACH-000115,0.160463886844
ACH-000116,0.014809905727799997
ACH-000118,-0.0871409749141
ACH-000120,-0.0652270101539
ACH-000123,0.156988996717
ACH-000127,-0.021499096074
ACH-000128,0.162862256274
ACH-000132,-0.116945683421
ACH-000133,-0.015964928133200003
ACH-000137,0.0865479714978
ACH-000138,-0.0709862925487
ACH-000142,-0.031063118270799998
ACH-000143,0.0276603230676
ACH-000146,0.04475442377669999
ACH-000148,0.035159167091000004
ACH-000150,-0.218762481027
ACH-000152,-0.0526217421595
ACH-000153,-0.034158183322400004
ACH-000159,-0.011172194944100001
ACH-000160,0.109894339743
ACH-000163,-0.162946701562
ACH-000167,-0.00537539685359
ACH-000168,-0.012446946879799999
ACH-000169,0.0107610103751
ACH-000178,-0.025199225598400002
ACH-000182,-0.0589546545001
ACH-000183,0.0273586839696
ACH-000188,-0.0550075853449
ACH-000189,-0.189304344045
ACH-000190,0.106791077975
ACH-000198,0.125898705487
ACH-000204,0.10435223683900001
ACH-000206,0.203689890105
ACH-000207,-0.132229720122
ACH-000211,-0.0119584892362
ACH-000215,0.055909005279599994
ACH-000221,0.00966764567784
ACH-000222,-0.135097436733
ACH-000223,0.168805167693
ACH-000226,0.0654234121969
ACH-000227,0.26799265755699997
ACH-000228,0.07001133893589999
ACH-000231,-0.031697346025
ACH-000232,0.10245358817700001
ACH-000233,0.024644195052
ACH-000234,0.071115939162
ACH-000235,-0.0832091442486
ACH-000237,0.031503636727999995
ACH-000238,-0.20478690129799998
ACH-000243,-0.10593963075099999
ACH-000244,-0.0485204908053
ACH-000246,0.010834842419
ACH-000248,0.127292960765
ACH-000250,0.0487277940856
ACH-000251,-0.14800937004200002
ACH-000253,0.141959604257
ACH-000255,0.0504774764686
ACH-000256,-0.122779235438
ACH-000257,-0.047813437956900004
ACH-000258,-0.0599225733758
ACH-000259,-0.0383483444861
ACH-000260,-0.046142734651300005
ACH-000261,-0.0101321068496
ACH-000262,-0.147574598069
ACH-000263,-0.005327457144520001
ACH-000264,-0.0117786850694
ACH-000265,-0.023965242269099997
ACH-000266,-0.0746240189255
ACH-000272,0.0896718238481
ACH-000273,0.0642444784799
ACH-000274,0.0489322432751
ACH-000277,-0.021392709792800002
ACH-000278,-0.0354444056279
ACH-000279,0.0478542832815
ACH-000280,0.0139342648535
ACH-000281,-0.0286583887032
ACH-000288,-0.193142058592
ACH-000291,0.0108905689237
ACH-000293,-0.0286508411925
ACH-000294,0.0279058334171
ACH-000295,0.17452336247900002
ACH-000296,-0.05158371091580001
ACH-000302,-0.0691384494105
ACH-000304,0.0885640302724
ACH-000307,0.22624709398200002
ACH-000308,0.0436638817545
ACH-000310,0.170076977031
ACH-000311,0.0238256339023
ACH-000312,-0.133277947032
ACH-000315,0.19402335527800002
ACH-000316,0.0160746360103
ACH-000317,0.365005343553
ACH-000318,0.0112172588613
ACH-000319,-0.112840969252
ACH-000320,0.0612542306236
ACH-000322,-0.291794341682
ACH-000323,0.119452998945
