,RASL11A (387496)
ACH-000620,-0.04835070283680001
ACH-000621,0.0025929960959099998
ACH-000622,-0.23149257939800003
ACH-000623,-0.0745533537932
ACH-000624,0.00705196556955
ACH-000627,0.00418976453094
ACH-000630,-0.08427017758210001
ACH-000632,-0.08164653654239999
ACH-000633,0.107466990933
ACH-000637,-0.10261907844200001
ACH-000638,-0.063191475463
ACH-000646,0.024579782717
ACH-000647,-0.0378265292778
ACH-000648,0.0784842001254
ACH-000649,-0.0242621091782
ACH-000651,-0.06901668600250001
ACH-000652,-0.41662354729400003
ACH-000653,-0.028345637387
ACH-000657,-0.105926415158
ACH-000658,0.12194572474099999
ACH-000661,-0.0787100163286
ACH-000662,-0.0374819739428
ACH-000663,-0.09053498211100001
ACH-000665,0.045371169531399996
ACH-000671,-0.137754503304
ACH-000673,0.020481106971599997
ACH-000676,-0.0258469708573
ACH-000677,0.0731787610189
ACH-000681,0.0317806548938
ACH-000682,-0.206962420028
ACH-000683,0.0147916030797
ACH-000684,-0.00583583299733
ACH-000688,-0.152673653057
ACH-000693,-0.06764188538390001
ACH-000694,-0.0519592709606
ACH-000695,-0.214992698155
ACH-000696,-0.123044239658
ACH-000697,-0.138050501431
ACH-000699,0.019300889174099996
ACH-000701,0.16919385738499998
ACH-000706,-0.0676743348847
ACH-000711,-0.0264193059527
ACH-000713,-0.162210948957
ACH-000714,-0.0469508867904
ACH-000718,-0.10260027925000001
ACH-000720,-0.0123317423988
ACH-000721,-0.0433113937744
ACH-000724,-0.09213246189639998
ACH-000725,0.0384179820428
ACH-000732,0.024631660488299997
ACH-000734,-0.0720340817315
ACH-000735,-0.13247793285599999
ACH-000736,-0.153759478267
ACH-000738,-0.0452840669967
ACH-000746,-0.055032739298000004
ACH-000747,0.0794093508046
ACH-000748,0.0689254966796
ACH-000753,-0.10909849491399999
ACH-000756,0.24955956505999996
ACH-000757,0.21146344318500002
ACH-000758,0.027512340523099997
ACH-000760,-0.0117368394988
ACH-000763,-0.0565217723552
ACH-000764,-0.0561638433292
ACH-000765,0.0920903433757
ACH-000766,0.0112916076613
ACH-000767,-0.146574077354
ACH-000768,-0.0325232392602
ACH-000769,-0.09942051066600001
ACH-000770,0.0133289879577
ACH-000771,-0.117036411846
ACH-000773,-0.050163626857199994
ACH-000776,-0.0427455756991
ACH-000777,0.00559021749967
ACH-000778,0.228039706795
ACH-000781,-0.04956283010430001
ACH-000782,-0.0733078237626
ACH-000783,0.05941797812059999
ACH-000784,-0.0358600088606
ACH-000785,-0.0754063446253
ACH-000787,-0.19779792149599998
ACH-000788,0.014237398191500002
ACH-000791,0.050665552719300004
ACH-000792,-0.058877778365500004
ACH-000794,0.09652458948289999
ACH-000796,-0.0432022533439
ACH-000799,0.0697400936076
ACH-000800,-0.23089590654300002
ACH-000802,-0.13036536518300001
ACH-000804,-0.16998473075800002
ACH-000805,-0.227285362703
ACH-000809,-0.0894298278878
ACH-000810,0.164042622891
ACH-000811,-0.184931208085
ACH-000817,0.0132280538106
ACH-000819,-0.258307174305
ACH-000820,0.457898539564
ACH-000821,-0.0783107855006
ACH-000822,0.07693063678249999
ACH-000823,0.134649546078
ACH-000824,0.105249215267
ACH-000827,0.0127536731938
ACH-000829,-0.169591658036
ACH-000831,-0.11583103265900001
ACH-000832,-0.175290531595
ACH-000833,-0.0475745732847
ACH-000834,0.258930045551
ACH-000835,0.0254316527696
ACH-000836,-0.11465489045399999
ACH-000837,0.0969421245369
ACH-000838,-0.19001761659299998
ACH-000839,-0.16179237244
ACH-000840,-0.103721308602
ACH-000841,0.0502776250775
ACH-000843,-0.0490725395672
ACH-000846,0.0872133705724
ACH-000847,-0.558208331681
ACH-000848,-0.17564875311099998
ACH-000849,-0.101959780397
ACH-000851,-0.0419228598714
ACH-000855,0.0562857417205
ACH-000856,-0.028310225339599995
ACH-000858,-0.139342282099
ACH-000859,-0.058912058763699995
ACH-000861,-0.050420007031399997
ACH-000862,0.0932433226738
ACH-000865,-0.0454130418666
ACH-000866,-0.15898660998199998
ACH-000867,-0.111945194379
ACH-000869,-0.006267755935760001
ACH-000872,-0.038014395318699996
ACH-000873,0.0335932702114
ACH-000876,-0.0639327366986
ACH-000878,0.05482162716580001
ACH-000880,-0.425343999433
ACH-000881,-0.08733177206810001
ACH-000882,0.110025143238
ACH-000884,0.00467062872416
ACH-000885,-0.07838860558560001
ACH-000887,0.020549495221099997
ACH-000888,-0.053317643645900005
ACH-000889,-0.0317861883836
ACH-000890,-0.236223641521
ACH-000896,-0.0737709656303
ACH-000898,-0.0549410374569
ACH-000900,0.134774891174
ACH-000901,-0.0495426245782
ACH-000905,-0.087745825757
ACH-000906,-0.117235954297
ACH-000907,0.0047495603631000005
ACH-000910,0.12363544955900001
ACH-000911,-0.15987136909299998
ACH-000912,-0.057924193381500004
ACH-000913,0.115824874421
ACH-000915,-0.124063468969
ACH-000916,-0.312586678876
ACH-000917,-0.229749887141
ACH-000921,-0.010737815601
ACH-000924,0.061638468411099996
ACH-000926,-0.17404104254099997
ACH-000928,0.0627223622127
ACH-000929,-0.213234572006
ACH-000932,-0.0746431211295
ACH-000935,0.0581564779672
ACH-000936,-0.030022094671400004
ACH-000937,-0.0502980137649
ACH-000938,-0.0173514570491
ACH-000939,-0.26469869339200003
ACH-000941,-0.10233794005100001
ACH-000943,-0.105681778575
ACH-000946,-0.17135861736299998
ACH-000947,-0.105944920115
ACH-000948,0.034193091479500004
ACH-000950,-0.246620429837
ACH-000953,-0.222431320952
ACH-000957,-0.075883243231
ACH-000958,-0.188759371019
ACH-000960,0.026879759332900002
ACH-000963,-0.0967370246053
ACH-000968,0.163196031854
ACH-000969,0.00568455742265
ACH-000973,-0.0489274918997
ACH-000974,-0.12228735087300001
ACH-000975,0.08527851814919998
ACH-000976,0.028027073930200003
ACH-000978,0.44164851023699997
ACH-000980,-0.127533637045
ACH-000984,-0.117484704833
ACH-000986,0.0195869168794
ACH-000988,0.0732240496352
ACH-000993,0.140923423815
ACH-000994,-0.0889094089542
ACH-000996,-0.146323917421
ACH-001001,-0.030108466315200002
ACH-001020,-0.0706217886828
ACH-001028,-0.00166621572198
ACH-001031,-0.0818622557026
ACH-001038,0.0634491570314
ACH-001048,-0.11494784182600001
ACH-001050,-0.09961062722930002
ACH-001053,0.0421362214396
ACH-001054,0.0701289890439
ACH-001061,-0.0415936650979
ACH-001067,-0.042337520138
ACH-001075,-0.110390312171
ACH-001096,0.137918514934
ACH-001128,-0.206990682349
ACH-001134,-0.177319742089
ACH-001151,0.0011651609033900001
ACH-001163,-0.186699542927
ACH-001164,-0.105703262182
ACH-001173,-0.0454103582256
ACH-001183,-0.146675424009
ACH-001184,0.113799339783
ACH-001190,-0.2265189152
ACH-001192,-0.364519949095
ACH-001193,-0.321770871178
ACH-001196,-0.17039247638399999
ACH-001197,0.0617652956806
ACH-001205,-0.0852015742306
ACH-001211,-0.35043458453299997
ACH-001212,0.154502760154
ACH-001228,-0.0226513564873
ACH-001232,-0.09422835330769999
ACH-001239,-0.0396844022705
ACH-001274,0.0767466036393
ACH-001275,-0.0732769732062
ACH-001277,0.354542319764
ACH-001278,-0.0315012992411
ACH-001280,0.00850577377957
ACH-001283,-0.15060004398
ACH-001289,0.0848120611089
ACH-001295,-0.0636137154356
ACH-001300,-0.11656564166099999
ACH-001301,-0.298554804178
ACH-001302,0.12388910236400001
ACH-001303,0.109112085005
ACH-001306,-0.0280640783552
ACH-001318,0.0267929547236
ACH-001322,-0.0418092640876
ACH-001328,-0.029659960492
ACH-001332,-0.433508758748
ACH-001333,0.0729456059008
ACH-001336,-0.29813138999600003
ACH-001340,-0.048388944987699994
ACH-001346,-0.121614491186
ACH-001353,-0.103195273554
ACH-001354,0.24241906243
ACH-001367,-0.222192588993
ACH-001368,-0.0957218767402
ACH-001374,0.0330919294736
ACH-001375,-0.325136370071
ACH-001377,-0.0719943459561
ACH-001380,-0.217434798908
ACH-001391,-0.0341693394305
ACH-001407,-0.137036749539
ACH-001408,-0.08274505753519999
ACH-001413,-0.0102547389285
ACH-001430,0.396089540822
ACH-001431,-0.161790193279
ACH-001450,-0.155796507949
ACH-001496,-0.0734839055217
ACH-001500,-0.136118743033
ACH-001521,-0.0873129521556
ACH-001523,0.12299963637700001
ACH-001532,-0.0637627507075
ACH-001536,0.154894728215
ACH-001550,-0.106973981567
ACH-001552,0.0388790754089
ACH-001554,0.031381242105099995
ACH-001645,-0.0631306507596
ACH-001654,-0.00503466328634
ACH-001715,-0.0291879216143
ACH-001735,-0.200183171086
ACH-001736,-0.00416037831692
ACH-001737,0.1380628267
ACH-001740,-0.183521530564
ACH-001745,-0.0621442264157
ACH-001750,-0.0969963785816
ACH-001765,-0.00941821145841
ACH-001956,-0.0126931498474
ACH-001957,0.0992289697434
