,FTH1 (2495)
ACH-000232,-0.460490376958
ACH-000233,-0.4908962419
ACH-000234,-0.468544075048
ACH-000235,-0.31464977600099997
ACH-000237,0.00718955395952
ACH-000238,-0.179422298335
ACH-000243,-0.18023673751400002
ACH-000244,-0.466657738005
ACH-000246,-0.370009973164
ACH-000248,-0.0173545468158
ACH-000250,-0.44397362631399995
ACH-000251,-0.364073825464
ACH-000253,-0.40343268406300004
ACH-000255,-0.25529626783500003
ACH-000256,-0.394808756157
ACH-000257,-0.358673226996
ACH-000258,0.0963877870872
ACH-000259,-0.348626829541
ACH-000260,-0.354969874093
ACH-000261,-0.446088108755
ACH-000262,-0.460026721478
ACH-000263,-0.506845234934
ACH-000264,-0.40417187127800003
ACH-000265,-0.449294627485
ACH-000266,-0.262581172382
ACH-000272,-0.33983179632700006
ACH-000273,-0.33231428254
ACH-000274,-0.417762657843
ACH-000277,0.20723923522799997
ACH-000278,-0.30859745812100003
ACH-000279,-0.37044733350500003
ACH-000280,-0.357377458117
ACH-000281,-0.41204577223399996
ACH-000288,-0.45642965202
ACH-000291,-0.17268507945999997
ACH-000293,-0.11706114797499999
ACH-000294,-0.328502893796
ACH-000295,-0.252239968313
ACH-000296,-0.338129317051
ACH-000302,-0.20141847245499997
ACH-000304,-0.29491242133400003
ACH-000307,-0.450985606272
ACH-000308,-0.431087982656
ACH-000310,-0.42552161358499996
ACH-000311,-0.18820178545699998
ACH-000312,-0.34781438332500003
ACH-000315,-0.23565596076200002
ACH-000316,-0.294862367099
ACH-000317,-0.6577449118159999
ACH-000318,-0.72801272691
ACH-000319,-0.366487968978
ACH-000320,-0.141451907533
ACH-000322,-0.528324708109
ACH-000323,-0.307123565664
ACH-000324,-0.490256273898
ACH-000329,-0.21119474004
ACH-000330,-0.547138538131
ACH-000331,-0.444786582589
ACH-000332,-0.236689367662
ACH-000334,-0.8950770278479999
ACH-000335,-0.326618209397
ACH-000336,-0.431455245458
ACH-000337,-0.583337510744
ACH-000339,-0.34141648188900003
ACH-000341,-0.47201685991899994
ACH-000348,-0.139561252348
ACH-000350,-0.440007687838
ACH-000352,-0.23196074655699997
ACH-000356,0.006319672904290001
ACH-000361,-0.606083140502
ACH-000362,-0.350138690007
ACH-000363,-0.358925651536
ACH-000364,-0.499695813922
ACH-000365,-0.468662111466
ACH-000366,-0.552527232047
ACH-000368,-0.250742809292
ACH-000374,-0.5495149107399999
ACH-000375,-0.04159069303580001
ACH-000376,-0.508173541175
ACH-000381,-0.7622930728589999
ACH-000383,-0.270959528254
ACH-000387,-0.489031110649
ACH-000389,-0.160662809525
ACH-000390,-0.348837189993
ACH-000393,-0.362756460484
ACH-000395,-0.8675103481309999
ACH-000397,-0.35065006870399995
ACH-000401,-0.32533770994399996
ACH-000402,-0.0602367162276
ACH-000403,-0.323671439384
ACH-000404,-0.44100053573200004
ACH-000406,-0.342548922261
ACH-000407,-0.319524850015
ACH-000408,-0.746939209538
ACH-000410,-0.45537363852300006
ACH-000411,-0.572875422514
ACH-000414,-0.166752378105
ACH-000415,-0.48568631758999997
ACH-000416,-0.249855102759
ACH-000420,-0.615348322044
ACH-000421,-0.39177567560800003
ACH-000424,-0.362166021951
ACH-000425,-0.257544491031
ACH-000426,-0.370077280216
ACH-000427,-0.132514436066
ACH-000433,-0.13308809221100001
ACH-000436,-0.394990936625
ACH-000444,-0.137026275966
ACH-000445,-0.161623151114
ACH-000448,-0.351546568742
ACH-000450,-0.318927221138
ACH-000452,-0.304043557185
ACH-000454,-0.412820403758
ACH-000458,-0.5551059085010001
ACH-000459,-0.194221901589
ACH-000460,-0.383454278539
ACH-000461,-0.45454799405199997
ACH-000463,-0.460841021513
ACH-000464,-0.0590075170441
ACH-000466,-0.30803369936299996
ACH-000467,-0.402124599389
ACH-000468,-0.27409949287700003
ACH-000469,-0.254255178274
ACH-000470,-0.46687856362400004
ACH-000471,-0.324297508954
ACH-000472,-0.34869298058
ACH-000473,-0.24311547589699997
ACH-000475,-0.41299393916
ACH-000476,-0.481507062756
ACH-000477,-0.312880426572
ACH-000480,-0.6176108093
ACH-000481,-0.398786528587
ACH-000483,-0.28874900599
ACH-000484,-0.37491908279799996
ACH-000485,-0.0667544321509
ACH-000486,-0.38424394424099995
ACH-000487,-0.350722475189
ACH-000488,-0.07577713335070001
ACH-000490,-0.436038321651
ACH-000491,-0.167330982447
ACH-000495,-0.281182176114
ACH-000496,-0.539747918639
ACH-000499,-0.301199287951
ACH-000500,-0.9826939900570001
ACH-000502,-0.124572710969
ACH-000503,-0.503385398795
ACH-000505,-0.418542832358
ACH-000507,-0.445977760913
ACH-000510,-0.251993736569
ACH-000511,-0.281310600183
ACH-000512,-0.421658164451
ACH-000516,-0.47900687244199996
ACH-000517,-0.41285227703
ACH-000518,-0.152959478438
ACH-000520,-0.390107481469
ACH-000521,-0.10647338278799999
ACH-000522,-0.518594245532
ACH-000524,-0.359167128327
ACH-000527,-0.279046776085
ACH-000528,-0.316034002773
ACH-000537,-0.40744509924500005
ACH-000541,-0.843439812206
ACH-000542,-0.375052641628
ACH-000544,-0.46528970350599996
ACH-000545,-0.49782679621299997
ACH-000547,-0.48156965695799997
ACH-000548,-0.531637607591
ACH-000549,-0.390756151299
ACH-000550,-0.288006594826
ACH-000552,-0.659647930619
ACH-000556,-0.320720367316
ACH-000557,-0.31921401415399997
ACH-000570,-0.48280921025
ACH-000571,-0.21191109477000003
ACH-000573,-0.484329467734
ACH-000576,-0.309175424165
ACH-000580,-0.0752154875331
ACH-000584,-0.347429638051
ACH-000585,-0.419760140903
ACH-000588,-0.684668054513
ACH-000589,-0.32316993488400003
ACH-000591,-0.580630967028
ACH-000593,-0.156452583514
ACH-000600,-0.321934052436
ACH-000601,-0.41324526394
ACH-000604,-0.33959837678800003
ACH-000605,-0.512054482525
ACH-000606,-0.38645722365400004
ACH-000608,-0.607370471087
ACH-000614,-0.371408823651
ACH-000616,-0.31708454223
ACH-000618,-0.613031610017
ACH-000619,-0.466446117439
ACH-000620,-0.244815555366
ACH-000621,-0.261876605886
ACH-000622,-0.596855597606
ACH-000623,-0.498713453046
ACH-000624,-0.36370363814900003
ACH-000627,-0.327697818216
ACH-000630,-0.35705144876100003
ACH-000632,-0.229246318291
ACH-000633,-0.5576466163970001
ACH-000637,-0.642664612242
ACH-000638,-0.362330367619
ACH-000646,-0.174967417883
ACH-000647,-0.38055897218900003
ACH-000648,-0.278802106767
ACH-000649,-0.35863465949199996
ACH-000651,-0.425172869106
ACH-000652,-0.6121831429919999
ACH-000653,-0.382287687557
ACH-000657,-0.39484239525700005
ACH-000658,-0.431604179532
ACH-000661,-0.41243835456
ACH-000662,-0.173831121629
ACH-000663,-0.41461918308799994
ACH-000665,-0.411316490634
ACH-000671,-0.0906391877721
ACH-000673,-0.286287767132
ACH-000676,-0.108061359599
ACH-000677,-0.258501094067
ACH-000681,-0.29576044806699997
ACH-000682,-0.51489052745
ACH-000683,-0.34252631434
ACH-000684,-0.372623693489
ACH-000688,-0.282184507862
ACH-000693,-0.360297964749
ACH-000694,-0.349980642421
ACH-000695,0.0539861579077
ACH-000696,-0.265059761522
ACH-000697,-0.664038204125
ACH-000699,-0.28568837093000005
ACH-000701,-0.231486873037
ACH-000706,-0.540540465676
ACH-000711,-0.26974473921000003
ACH-000713,-0.35094229668300003
ACH-000714,-0.285998884984
ACH-000718,-0.422687817096
ACH-000720,-0.52478131373
ACH-000721,-0.24763905302499997
ACH-000724,-0.531103985001
ACH-000725,-0.6292506365739999
ACH-000732,-0.559849469943
ACH-000734,-0.462974657476
ACH-000735,-0.440267878362
ACH-000736,-0.456087018193
ACH-000738,-0.336820520369
ACH-000746,-0.334318739021
ACH-000747,-0.38029169893299997
ACH-000748,-0.40627046014300006
ACH-000753,-0.282836665959
ACH-000756,-0.483183585361
ACH-000757,-0.483510121417
ACH-000758,-0.672354172038
ACH-000760,-0.32243685022199997
ACH-000763,-0.35301507978200003
ACH-000764,-0.409438714263
ACH-000765,-0.581943146625
ACH-000766,-0.295748348846
ACH-000767,-0.318976857332
ACH-000768,-0.41414173245499997
ACH-000769,-0.456702350054
ACH-000770,-0.387175550707
ACH-000771,-0.317075308527
ACH-000773,-0.44082184359899995
ACH-000776,-0.40373724202
ACH-000777,-0.461297139806
ACH-000778,-0.37313363965400004
ACH-000781,-0.41222735383299997
ACH-000782,-0.182428153187
ACH-000783,-0.36203844369599997
ACH-000784,-0.428049021052
ACH-000785,-0.39083354190700004
ACH-000787,-0.41485259590400003
ACH-000788,-0.205933400026
ACH-000791,-0.44196505708899997
ACH-000792,-0.431176197592
ACH-000794,-0.573013287976
ACH-000796,-0.487433358442
ACH-000799,-0.38217562091300006
ACH-000800,0.00533421052299
ACH-000802,-0.418031996711
ACH-000804,-0.434530313461
ACH-000805,-0.458549226853
ACH-000809,-0.566977276138
ACH-000810,-1.0010438101999999
ACH-000811,-0.245154422125
ACH-000817,-0.7999091439910001
ACH-000819,-0.280249351326
ACH-000820,-0.47153750338600003
ACH-000821,-0.323598005431
ACH-000822,-0.471720594326
ACH-000823,-0.372893128274
ACH-000824,-0.342380441813
ACH-000827,-0.226563536462
ACH-000829,-0.459204607126
ACH-000831,-0.482875169619
ACH-000832,-0.452475144489
ACH-000833,-0.289295406285
ACH-000834,-0.404559727603
ACH-000835,-0.21729395104600002
ACH-000836,-0.340897548013
ACH-000837,-0.295956316274
ACH-000838,-0.336371886898
ACH-000839,-0.258406023381
ACH-000840,-0.230816175649
ACH-000841,-0.277933174551
ACH-000843,-0.253628255023
ACH-000846,-0.307883439943
ACH-000847,-0.668965443169
ACH-000848,-0.46310324969800004
ACH-000849,-0.176357454137
ACH-000851,-0.5915610094789999
ACH-000855,-0.519418497279
ACH-000856,-0.383003809437
ACH-000858,-0.41904676430699994
ACH-000859,-0.6147466951730001
ACH-000861,-0.412898401087
ACH-000862,-0.24747006124499998
ACH-000865,-0.370325443707
ACH-000866,-0.417020094979
ACH-000867,-0.466251524543
ACH-000869,-0.450613600682
ACH-000872,-0.400229407605
ACH-000873,-0.401370021018
ACH-000876,-0.53002626218
ACH-000878,-0.261543875488
ACH-000880,-0.24450386054099998
ACH-000881,-0.457866999531
ACH-000882,-0.308774690344
ACH-000884,-0.365685317874
ACH-000885,-0.46089365199199994
ACH-000887,-0.340951068057
ACH-000888,-0.235302622148
ACH-000889,-0.459881894709
ACH-000890,-0.347656232765
ACH-000896,-0.256606047379
ACH-000898,-0.254388792123
ACH-000900,-0.37375489083499996
ACH-000901,-0.549006222809
ACH-000905,-0.236781717123
ACH-000906,-0.229800149453
ACH-000907,-0.378847087297
ACH-000910,-0.528381752368
ACH-000911,-0.43007433411000007
ACH-000912,-0.413122825453
ACH-000913,-0.348412122663
ACH-000915,-0.202466988851
ACH-000916,-1.00092709501
ACH-000917,-0.349378747853
ACH-000921,-0.317568793016
ACH-000924,-0.24374856781399998
ACH-000926,-0.202130461759
ACH-000928,-0.0822180931898
ACH-000929,-0.6548388058
ACH-000932,-0.446037882016
ACH-000935,-0.84632516126
ACH-000936,-0.195860484857
ACH-000937,-0.26166577270799996
ACH-000938,-0.508526058776
ACH-000939,-0.34334396281900004
ACH-000941,-0.48819437567900004
ACH-000943,-0.336216326147
ACH-000946,-0.355538015492
ACH-000947,-0.318354919867
ACH-000948,-0.267843580985
ACH-000950,-0.548918900361
ACH-000953,-0.356834626744
ACH-000957,-0.594979157944
ACH-000958,-0.27939403835
ACH-000960,-0.51281499423
ACH-000963,-0.576152382475
ACH-000968,-0.47853301851999996
ACH-000969,-0.541399274995
ACH-000973,-0.278696777149
ACH-000974,-0.306093837278
ACH-000975,-0.508568679366
ACH-000976,-0.460634482719
ACH-000978,-0.0406781330683
ACH-000980,-0.33962783732
ACH-000984,-0.46452343675499996
ACH-000986,-0.36556350343500005
ACH-000988,-0.260547365393
ACH-000993,-0.118141171237
ACH-000994,-0.48303408773100004
ACH-000996,-0.844442573936
ACH-001001,-0.387194590389
ACH-001020,-0.241308768869
ACH-001028,-0.36476180631099997
ACH-001031,-0.290764707226
ACH-001038,-0.366304774229
ACH-001048,-0.4487990298100001
ACH-001050,-0.214571521131
ACH-001053,-0.188966311078
ACH-001054,-0.467708203721
ACH-001061,-0.555545111063
ACH-001067,-0.417002573039
ACH-001075,-0.6914206697930001
ACH-001096,-0.45605433194899997
ACH-001128,-0.549363387094
ACH-001134,-0.296724668054
ACH-001151,-0.45103709216300003
ACH-001163,-0.424286546355
ACH-001164,-0.09035755582930001
ACH-001173,-0.40867129205799996
ACH-001183,-0.223846592615
ACH-001184,-0.19384807158700001
ACH-001190,-0.550559379219
ACH-001192,-0.39408601604000004
ACH-001193,-0.318934291105
ACH-001196,-0.11384179082000001
ACH-001197,-0.526190316368
ACH-001205,-0.269399898817
ACH-001211,-0.187238948279
ACH-001212,-0.5934782869080001
ACH-001228,-0.432759729701
ACH-001232,-0.509087294105
ACH-001239,-0.291367180858
ACH-001274,-0.37822894154200004
ACH-001275,-0.138997255022
ACH-001277,-0.0800662172975
ACH-001278,-0.26443135768000003
ACH-001280,-0.406291300339
ACH-001283,-0.364680899695
ACH-001289,-0.397127414257
ACH-001295,-0.256163741022
ACH-001300,-0.200215694081
ACH-001301,-0.17811397164099999
ACH-001302,-0.600846217349
ACH-001303,-0.378015397883
ACH-001306,-0.446252979136
ACH-001318,-0.268585920865
ACH-001322,-0.39843665742
ACH-001328,-0.43654453506499996
ACH-001332,-0.360826719965
ACH-001333,-0.407918798129
ACH-001336,-0.38731019033
ACH-001340,-0.385162539747
ACH-001346,-0.387411056888
ACH-001353,-0.514868380687
ACH-001354,-0.260659741839
ACH-001367,-0.22605795505399998
ACH-001368,-0.460220757447
ACH-001374,-0.630168119925
ACH-001375,-0.513666806593
ACH-001377,-0.261859933147
ACH-001380,-0.43482251532399996
ACH-001391,-0.7720146058030001
ACH-001407,-0.314831274107
ACH-001408,-0.302652212858
ACH-001413,-0.072569534995
ACH-001430,-0.476114508047
ACH-001431,-0.285869766166
ACH-001450,-0.217050239077
ACH-001496,-0.44338042513099996
ACH-001500,-0.45533415998000004
ACH-001521,-0.451163001971
ACH-001523,-0.540094957898
ACH-001532,-0.31037255998
ACH-001536,-0.25462387898
ACH-001550,-0.308926785818
ACH-001552,-0.03761973320030001
ACH-001554,-0.199776886418
ACH-001645,-0.296207173953
ACH-001654,-0.335564640805
ACH-001715,-0.09646089268079999
ACH-001735,-0.350185651693
ACH-001736,-0.483654106935
ACH-001737,-0.5037546838
ACH-001740,-0.17909853434599998
ACH-001745,-0.15096383270400002
ACH-001750,-0.316995064112
ACH-001765,-0.340744284737
ACH-001956,-0.09883019305719999
ACH-001957,-0.224093022867
