,IRF1 (3659)
ACH-000004,-0.212527780707
ACH-000007,-0.25736517689599997
ACH-000009,-0.205153035388
ACH-000011,-0.23944057422499998
ACH-000012,-0.259372073275
ACH-000013,-0.139660426968
ACH-000014,-0.177006070932
ACH-000015,-0.250558300135
ACH-000017,-0.0521717469893
ACH-000018,-0.195338003347
ACH-000019,-0.027173188952099997
ACH-000021,-0.27370437623599997
ACH-000022,-0.213650117857
ACH-000025,0.11960826765999999
ACH-000028,-0.165700411077
ACH-000030,-0.236855375563
ACH-000035,-0.0790829120417
ACH-000036,-0.516266734026
ACH-000037,-0.293021722875
ACH-000039,-0.026321215910299997
ACH-000040,-0.38660268355300004
ACH-000041,-0.249675393965
ACH-000042,-0.18051099125700001
ACH-000045,-0.18797182092099998
ACH-000047,-0.05958241612430001
ACH-000052,-0.08699971469699999
ACH-000053,-0.200470211248
ACH-000054,-0.303331349693
ACH-000055,-0.0771757718772
ACH-000060,-0.21358739075599997
ACH-000067,-0.45041979456200004
ACH-000070,0.0066940067903500005
ACH-000075,-0.271014860751
ACH-000078,-0.257944512426
ACH-000082,-0.162413407271
ACH-000085,-0.08765618968419998
ACH-000086,-0.0792918868271
ACH-000087,-0.197381668348
ACH-000092,-0.23542641218000002
ACH-000095,-0.135469982939
ACH-000097,-0.0425420566171
ACH-000098,-0.160800774517
ACH-000099,-0.209746450407
ACH-000108,-0.326712047282
ACH-000113,-0.141122688594
ACH-000115,-0.142666315967
ACH-000116,-0.103529339665
ACH-000118,-0.151813693509
ACH-000120,-0.0798988434464
ACH-000123,-0.130534920211
ACH-000127,-0.17416419479400003
ACH-000128,-0.0918854688555
ACH-000132,-0.104401216908
ACH-000133,-0.07106883660249999
ACH-000137,0.0168264524174
ACH-000138,-0.138246179551
ACH-000142,0.224115809814
ACH-000143,-0.140446051198
ACH-000146,-0.12830996069599998
ACH-000148,-0.230852704844
ACH-000150,-0.233468013009
ACH-000152,-0.21450211434799998
ACH-000153,-0.26414069153999997
ACH-000159,-0.258240349903
ACH-000160,0.135538574268
ACH-000163,-0.11860562915100001
ACH-000167,0.263277006726
ACH-000168,-0.19318745151299999
ACH-000169,-0.100642900328
ACH-000178,-0.07538750424980001
ACH-000182,-0.09723174290539999
ACH-000183,-0.384299736223
ACH-000188,-0.139360072903
ACH-000189,-0.401565813934
ACH-000190,-0.0339609147315
ACH-000198,-0.196020402464
ACH-000204,-0.15219194302300001
ACH-000206,0.0006220603180290001
ACH-000207,0.18459695868700002
ACH-000211,-0.0127122324491
ACH-000215,0.005376003981890001
ACH-000221,-0.0448608304312
ACH-000222,-0.204315648332
ACH-000223,-0.218841062177
ACH-000226,-0.152878886072
ACH-000227,-0.336406484394
ACH-000228,-0.380226542887
ACH-000231,-0.245043118636
ACH-000232,-0.165921509739
ACH-000233,-0.16694249107999998
ACH-000234,-0.134393084631
ACH-000235,-0.11033067374700001
ACH-000237,-0.0297141832142
ACH-000238,-0.171283350363
ACH-000243,-0.247837742027
ACH-000244,-0.439016639415
ACH-000246,-0.0488704300678
ACH-000248,-0.07208879496889999
ACH-000250,-0.13876776338400001
ACH-000251,-0.603408999295
ACH-000253,-0.224106302499
ACH-000255,-0.0921152847976
ACH-000256,-0.022434327001999998
ACH-000257,-0.0954270266921
ACH-000258,-0.183385787493
ACH-000259,-0.239789565953
ACH-000260,-0.15854881470499999
ACH-000261,0.32741800336
ACH-000262,-0.28768437971599997
ACH-000263,-0.262748987752
ACH-000264,-0.2409268388
ACH-000265,-0.25471282603100004
ACH-000266,-0.163433887189
ACH-000272,-0.24475014302499998
ACH-000273,-0.0945125224927
ACH-000274,-0.11417680993899999
ACH-000277,-0.158141183906
ACH-000278,0.049908651395399996
ACH-000279,-0.20302865896800001
ACH-000280,-0.183383361019
ACH-000281,-0.100440132809
ACH-000288,-0.235353734273
ACH-000291,-0.17781816814399998
ACH-000293,-0.331058412631
ACH-000294,-0.209562972559
ACH-000295,-0.11094909751599999
ACH-000296,-0.235349076717
ACH-000302,-0.206778683905
ACH-000304,-0.116610174235
ACH-000307,-0.158915316463
ACH-000308,-0.034245907857800004
ACH-000310,-0.34344231123
ACH-000311,-0.361033677161
ACH-000312,-0.270857758271
ACH-000315,-0.0417252134978
ACH-000316,-0.135447427377
ACH-000317,-0.35274972555699996
ACH-000318,-0.153303322717
ACH-000319,-0.15486461844799998
ACH-000320,-0.452194542329
ACH-000322,-0.101393706173
ACH-000323,-0.297502378242
ACH-000324,-0.184371889915
ACH-000329,-0.263271697995
ACH-000330,-0.0172455229582
ACH-000331,-0.14540538639599998
ACH-000332,-0.5345216570100001
ACH-000334,-0.11069651652999998
ACH-000335,-0.007196049306739999
ACH-000336,-0.623534450891
ACH-000337,0.0472419414073
ACH-000339,-0.213754015139
ACH-000341,-0.209137067093
ACH-000348,0.0170960679405
ACH-000350,-0.366433118569
ACH-000352,-0.122619079705
ACH-000356,-0.420928680743
ACH-000361,-0.25361962008
ACH-000362,-0.210701933339
ACH-000363,-0.16713537409600002
ACH-000364,-0.250289923327
ACH-000365,-0.0405432953489
ACH-000366,-0.141132742457
ACH-000368,-0.301498588752
ACH-000374,0.16151149337999998
ACH-000375,-0.133651072248
ACH-000376,-0.56129503607
ACH-000381,-0.26941628928399997
ACH-000383,-0.182543945017
ACH-000387,-0.0488837732357
ACH-000389,-0.47766249905
ACH-000390,-0.0553924681785
ACH-000393,-0.383490333191
