,POLA2 (23649)
ACH-000548,-0.898246455937
ACH-000549,-0.7392600503810001
ACH-000550,-0.910576935689
ACH-000552,-1.0240959440200001
ACH-000556,-1.2267399556899998
ACH-000557,-1.19738176805
ACH-000570,-1.2468560293700002
ACH-000571,-1.15848389805
ACH-000573,-1.03685264158
ACH-000576,-0.941164060485
ACH-000580,-0.945202704451
ACH-000584,-0.9057947346899999
ACH-000585,-1.0293151732999999
ACH-000588,-0.8302470954610001
ACH-000589,-1.2649787312
ACH-000591,-1.09547666416
ACH-000593,-0.985357886077
ACH-000600,-1.05729777979
ACH-000601,-1.17176146833
ACH-000604,-0.5743696054290001
ACH-000605,-1.01227059237
ACH-000606,-0.8617594867470001
ACH-000608,-1.13182922988
ACH-000614,-0.635505507773
ACH-000616,-0.958029434181
ACH-000618,-0.889627543115
ACH-000619,-0.901156471735
ACH-000620,-1.02929442042
ACH-000621,-1.12549135059
ACH-000622,-1.20887710051
ACH-000623,-1.0934337140700001
ACH-000624,-1.1707100137200002
ACH-000627,-0.8993598917450001
ACH-000630,-0.950204112008
ACH-000632,-0.8211604569550001
ACH-000633,-0.715253218379
ACH-000637,-0.7957290079620001
ACH-000638,-0.65857500477
ACH-000646,-1.10053954753
ACH-000647,-1.19982656376
ACH-000648,-0.891021043639
ACH-000649,-0.9598758285969999
ACH-000651,-1.1283303452200002
ACH-000652,-0.916711445231
ACH-000653,-0.7885004515299999
ACH-000657,-1.0859532639700002
ACH-000658,-0.6876946516660001
ACH-000661,-0.989207584371
ACH-000662,-0.805401063986
ACH-000663,-0.783705721233
ACH-000665,-1.10440806167
ACH-000671,-1.1821036922100001
ACH-000673,-1.0619659351700002
ACH-000676,-0.9597265948639999
ACH-000677,-0.9823329609649999
ACH-000681,-1.01020215262
ACH-000682,-0.879154029307
ACH-000683,-1.3682044080000002
ACH-000684,-0.5963692050639999
ACH-000688,-1.11378859463
ACH-000693,-1.0
ACH-000694,-0.7783756501279999
ACH-000695,-0.9257813702500001
ACH-000696,-1.0229048091700002
ACH-000697,-1.14492736489
ACH-000699,-0.769425403837
ACH-000701,-1.1089301884799998
ACH-000706,-0.9944906628110001
ACH-000711,-1.06436849076
ACH-000713,-0.882275084839
ACH-000714,-1.00297952097
ACH-000718,-1.29995799744
ACH-000720,-1.0794565096100002
ACH-000721,-1.0169124534899998
ACH-000724,-1.2845566437
ACH-000725,-1.40953429305
ACH-000732,-0.9058633122290001
ACH-000734,-0.9525743451890001
ACH-000735,-0.9861517395810001
ACH-000736,-0.95082071389
ACH-000738,-1.03255511616
ACH-000746,-0.939156379805
ACH-000747,-1.12060466828
ACH-000748,-0.9649743062780001
ACH-000753,-1.0136587154
ACH-000756,-1.1925622752
ACH-000757,-0.931445725079
ACH-000758,-0.9411758504809999
ACH-000760,-1.0770947130700002
ACH-000763,-0.813656546524
ACH-000764,-1.26408238291
ACH-000765,-0.907589276229
ACH-000766,-1.1118139604600001
ACH-000767,-1.3459642671599998
ACH-000768,-0.951383301341
ACH-000769,-1.01661032787
ACH-000770,-1.03900095116
ACH-000771,-1.00502778619
ACH-000773,-0.724453172409
ACH-000776,-0.964329146842
ACH-000777,-0.962271954934
ACH-000778,-0.947119317519
ACH-000781,-1.0738585309
ACH-000782,-1.05284165122
ACH-000783,-1.2488763427200003
ACH-000784,-0.813791971705
ACH-000785,-1.15062864139
ACH-000787,-0.9765645032100001
ACH-000788,-1.1864664194499999
ACH-000791,-1.1125157254
ACH-000792,-0.9486160058900001
ACH-000794,-1.03361845146
ACH-000796,-1.0960207011
ACH-000799,-1.1923577537999999
ACH-000800,-0.9404775860439999
ACH-000802,-0.851215776267
ACH-000804,-1.08211797734
ACH-000805,-0.898957392824
ACH-000809,-1.04640913321
ACH-000810,-0.887823788512
ACH-000811,-1.05647500671
ACH-000817,-1.0147013731299999
ACH-000819,-1.0491904195100001
ACH-000820,-0.8831992919570001
ACH-000821,-0.409197659917
ACH-000822,-1.17299619954
ACH-000823,-1.0068543205399998
ACH-000824,-1.15926902694
ACH-000827,-0.9840888606980001
ACH-000829,-1.0142241383600001
ACH-000831,-0.9799251867829999
ACH-000832,-1.00710542495
ACH-000833,-1.2696569600399998
ACH-000834,-1.13799285435
ACH-000835,-0.891306089122
ACH-000836,-1.18783864173
ACH-000837,-0.796239027374
ACH-000838,-1.21027618402
ACH-000839,-0.996798100977
ACH-000840,-0.923320095663
ACH-000841,-1.06523332981
ACH-000843,-0.7698551228120001
ACH-000846,-0.986155701004
ACH-000847,-1.11645871556
ACH-000848,-1.07591867731
ACH-000849,-0.667444704193
ACH-000851,-0.9381132019349999
ACH-000855,-0.652710929228
ACH-000856,-1.01384654094
ACH-000858,-1.0618309868200002
ACH-000859,-0.680981002718
ACH-000861,-0.9672153677349999
ACH-000862,-0.77562999273
ACH-000865,-0.947794293233
ACH-000866,-1.06287529004
ACH-000867,-1.23823314088
ACH-000869,-1.40007766262
ACH-000872,-1.2210805834799998
ACH-000873,-0.794510442075
ACH-000876,-1.04426252812
ACH-000878,-0.8418452033230001
ACH-000880,-1.24891196882
ACH-000881,-0.8026958864300001
ACH-000882,-0.997360137773
ACH-000884,-0.7920433274590001
ACH-000885,-1.21240502991
ACH-000887,-1.0706112890100001
ACH-000888,-1.22107763631
ACH-000889,-0.736158929256
ACH-000890,-0.950208718194
ACH-000896,-0.869570326677
ACH-000898,-1.28509189744
ACH-000900,-1.13754588927
ACH-000901,-1.2737837502299998
ACH-000905,-1.06050365175
ACH-000906,-0.986699208151
ACH-000907,-1.3525349340200001
ACH-000910,-0.741918743378
ACH-000911,-0.9823483813580001
ACH-000912,-0.991850586976
ACH-000913,-1.10470148099
ACH-000915,-1.00241607136
ACH-000916,-1.1733343840100001
ACH-000917,-0.957469923335
ACH-000921,-0.9873214982590001
ACH-000924,-0.9252572073909999
ACH-000926,-1.35657131159
ACH-000928,-1.20686924085
ACH-000929,-0.884469303385
ACH-000932,-1.18332298285
ACH-000935,-1.0769198904000001
ACH-000936,-0.9750137999770001
ACH-000937,-0.949811442967
ACH-000938,-1.18300660568
ACH-000939,-1.06018903198
ACH-000941,-1.1036223081799998
ACH-000943,-0.825070943081
ACH-000946,-1.1977145195
ACH-000947,-1.1869980582200002
ACH-000948,-1.14744226955
ACH-000950,-1.07857103404
ACH-000953,-1.11579254136
ACH-000957,-1.14459008493
ACH-000958,-0.84794358388
ACH-000960,-1.07424918548
ACH-000963,-2.02874766911
ACH-000968,-0.794105775639
ACH-000969,-1.18051361735
ACH-000973,-0.951816264196
ACH-000974,-1.07750948612
ACH-000975,-0.920038725829
ACH-000976,-0.7628164129620001
ACH-000978,-0.8077425916050001
ACH-000980,-1.0740290600799998
ACH-000984,-1.08775842814
ACH-000986,-1.27153122988
ACH-000988,-0.888440372043
ACH-000993,-1.1343547766600002
ACH-000994,-1.08851606886
ACH-000996,-1.4617945641999999
ACH-001001,-0.990995815846
ACH-001020,-1.31628499926
ACH-001028,-1.15190041126
ACH-001031,-1.06551343258
ACH-001038,-1.20676481343
ACH-001048,-1.06867721123
ACH-001050,-1.0063462720899998
ACH-001053,-1.0488386197
ACH-001054,-1.04331917918
ACH-001061,-1.04575677994
ACH-001067,-1.10423521786
ACH-001075,-0.7798153042939999
ACH-001096,-0.965319904307
ACH-001128,-1.3441753741100002
ACH-001134,-1.07377007097
ACH-001151,-1.19052017588
ACH-001163,-1.3285569783
ACH-001164,-1.0407323123899999
ACH-001173,-1.0199443462200002
ACH-001183,-1.05012016002
ACH-001184,-1.26444915416
ACH-001190,-1.16342496774
ACH-001192,-1.00912562874
ACH-001193,-1.32340485838
ACH-001196,-1.27682906213
ACH-001197,-1.03629170249
ACH-001205,-1.2464582508
ACH-001211,-0.923412090097
ACH-001212,-1.15819917741
ACH-001228,-1.39855085931
ACH-001232,-1.0451506605399998
ACH-001239,-0.9376591921619999
ACH-001274,-0.877162619101
ACH-001275,-1.07982988134
ACH-001277,-1.04694943916
ACH-001278,-0.996176611276
ACH-001280,-1.35433554501
ACH-001283,-1.18352682687
ACH-001289,-0.932013966612
ACH-001295,-1.33747343323
ACH-001300,-0.934521024246
ACH-001301,-1.2795017302200002
ACH-001302,-1.33582700879
ACH-001303,-1.4215382918200001
ACH-001306,-0.923654812856
ACH-001318,-1.01786976626
ACH-001322,-1.0683801150799999
ACH-001328,-0.890252634568
ACH-001332,-1.3155176207500001
ACH-001333,-0.956700775026
ACH-001336,-0.9787655861110001
ACH-001340,-1.0772567445799999
ACH-001346,-0.7663064397480001
ACH-001353,-1.25362955241
ACH-001354,-0.9372016348200001
ACH-001367,-0.954796260941
ACH-001368,-1.0396091468100002
ACH-001374,-1.02424704029
ACH-001375,-1.1304848893000001
ACH-001377,-1.14121910781
ACH-001380,-0.923138595387
ACH-001391,-1.0230081656799999
ACH-001407,-0.943592729658
ACH-001408,-1.04515594888
ACH-001413,-1.25995644484
ACH-001430,-1.32744136661
ACH-001431,-1.09712015959
ACH-001450,-0.810679547229
ACH-001496,-0.931623887605
ACH-001500,-1.10875816373
ACH-001521,-1.18067789742
ACH-001523,-0.771785966785
ACH-001532,-1.01818772963
ACH-001536,-1.23419009106
ACH-001550,-0.932591530306
ACH-001552,-1.10435187732
ACH-001554,-0.9601611124089999
ACH-001645,-1.25622059991
ACH-001654,-1.0077491676
ACH-001715,-0.890248845567
ACH-001735,-0.905667340395
ACH-001736,-1.10981908063
ACH-001737,-0.717219955679
ACH-001740,-0.9943675991850001
ACH-001745,-0.991329251766
ACH-001750,-1.0244409096
ACH-001765,-1.03631962441
ACH-001956,-1.0
ACH-001957,-0.97991499986
