,CLCN2 (1181)
ACH-000004,-0.345802892664
ACH-000007,-0.0892181350664
ACH-000009,-0.23607057772
ACH-000011,-0.215220445944
ACH-000012,-0.14097564849199998
ACH-000013,-0.260212632642
ACH-000014,-0.184183533848
ACH-000015,-0.0313584611559
ACH-000017,-0.08387962213660001
ACH-000018,-0.301266242134
ACH-000019,-0.162871376426
ACH-000021,-0.12135091861899999
ACH-000022,-0.0277488014684
ACH-000025,-0.0646524359711
ACH-000028,-0.0615257933984
ACH-000030,-0.147123478438
ACH-000035,-0.14158264783500002
ACH-000036,0.030924608196200003
ACH-000037,-0.0151404101764
ACH-000039,-0.24089324118500002
ACH-000040,-0.36545525030500003
ACH-000041,-0.11973165742599999
ACH-000042,-0.221193293208
ACH-000045,-0.40874051040200005
ACH-000047,-0.111236257123
ACH-000052,-0.0067379971491999995
ACH-000053,-0.23701108644299998
ACH-000054,-0.144319013637
ACH-000055,0.0930886708887
ACH-000060,-0.234998859614
ACH-000067,-0.09879751366810001
ACH-000070,0.0763950367338
ACH-000075,0.00392626064106
ACH-000078,-0.14677957126
ACH-000082,-0.10861475381300001
ACH-000085,-0.158562185845
ACH-000086,-0.0417157364907
ACH-000087,0.143485951941
ACH-000092,-0.143444181648
ACH-000095,-0.07011783172339998
ACH-000097,-0.0365542449959
ACH-000098,-0.16539836566
ACH-000099,-0.22220561909800002
ACH-000108,-0.19684644709600002
ACH-000113,-0.252231470613
ACH-000115,-0.26037853057
ACH-000116,-0.13819524724
ACH-000118,-0.147744247464
ACH-000120,-0.150388931203
ACH-000123,-0.188423949265
ACH-000127,-0.0640542123895
ACH-000128,-0.253475941181
ACH-000132,-0.133384645881
ACH-000133,-0.111314629916
ACH-000137,-0.116365875202
ACH-000138,-0.16519715285
ACH-000142,0.021137580729400002
ACH-000143,0.0057406944737499995
ACH-000146,-0.15103767782
ACH-000148,0.0027294463454299997
ACH-000150,-0.137168333814
ACH-000152,-0.0957744863758
ACH-000153,-0.136657682473
ACH-000159,-0.314935797502
ACH-000160,-0.116330980346
ACH-000163,-0.042941929973599996
ACH-000167,-0.151081381629
ACH-000168,-0.12641993521199998
ACH-000169,-0.0294954043267
ACH-000178,-0.030963808688900002
ACH-000182,-0.135442863676
ACH-000183,-0.021095473635400003
ACH-000188,-0.12494438892000001
ACH-000189,-0.254617654287
ACH-000190,-0.00838549561866
ACH-000198,-0.176619621
ACH-000204,-0.102920731352
ACH-000206,-0.314337326325
ACH-000207,-0.226590950006
ACH-000211,-0.06464281688830001
ACH-000215,-0.10220876371200001
ACH-000221,0.000638415464145
ACH-000222,-0.403017397915
ACH-000223,-0.14830811726600002
ACH-000226,-0.0178036565979
ACH-000227,-0.113160919666
ACH-000228,-0.11240808805
ACH-000231,-0.15475406134199998
ACH-000232,-0.112862047654
ACH-000233,-0.100227909239
ACH-000234,-0.31136056395399997
ACH-000235,-0.161787294762
ACH-000237,-0.17073973899300002
ACH-000238,-0.09044505353049999
ACH-000243,-0.25126715308
ACH-000244,0.206734344318
ACH-000246,-0.192849338099
ACH-000248,-0.20063173044100002
ACH-000250,-0.105333872177
ACH-000251,0.07374671206189999
ACH-000253,-0.0569789540768
ACH-000255,-0.031427479726
ACH-000256,-0.182575644107
ACH-000257,0.0711237945656
ACH-000258,-0.142337986621
ACH-000259,-0.314427527403
ACH-000260,-0.0123431719594
ACH-000261,-0.12217085517000001
ACH-000262,-0.07485172123160001
ACH-000263,-0.339125693803
ACH-000264,-0.07071646707510001
ACH-000265,-0.201777376186
ACH-000266,-0.222068736944
ACH-000272,-0.17453135704300002
ACH-000273,-0.094259149005
ACH-000274,-0.234332789279
ACH-000277,-0.09081807269789999
ACH-000278,-0.0963433515999
ACH-000279,-0.313945416916
ACH-000280,-0.326388949756
ACH-000281,-0.071571736015
ACH-000288,-0.137113544948
ACH-000291,-0.07715078711460001
ACH-000293,0.00305602055848
ACH-000294,-0.04217227997669999
ACH-000295,0.0774337192066
ACH-000296,-0.130567866107
ACH-000302,0.0055875846982
ACH-000304,-0.344586455262
ACH-000307,-0.0526406655145
ACH-000308,-0.15388124817399998
ACH-000310,-0.33168674737
ACH-000311,-0.148757480137
ACH-000312,-0.277417497551
ACH-000315,0.0337446374315
ACH-000316,-0.249687702277
ACH-000317,0.0642873157541
ACH-000318,-0.23288771333
ACH-000319,-0.120372315206
ACH-000320,-0.305578238096
ACH-000322,-0.149190786218
ACH-000323,-0.200860557759
ACH-000324,-0.0628653140791
ACH-000329,-0.0833207945538
ACH-000330,0.019683648631
ACH-000331,-0.161473470253
ACH-000332,-0.207155550544
ACH-000334,-0.13377295635199998
ACH-000335,0.012584506047100001
ACH-000336,0.332907412737
ACH-000337,0.110715255338
ACH-000339,-0.06956357749589999
ACH-000341,-0.291661138329
ACH-000348,-0.0666980233486
ACH-000350,-0.285240051027
ACH-000352,-0.351217612858
ACH-000356,-0.006906630592560001
ACH-000361,0.066531480191
ACH-000362,-0.201139425181
ACH-000363,-0.13534497312000002
ACH-000364,-0.11953836726500001
ACH-000365,-0.174795219018
ACH-000366,-0.124488122113
ACH-000368,-0.201752586934
ACH-000374,0.140959922328
ACH-000375,0.0627797524254
ACH-000376,-0.175307542381
ACH-000381,-0.20442339214000002
ACH-000383,-0.09747467595920001
ACH-000387,-0.128227278442
ACH-000389,-0.027528346029799998
ACH-000390,-0.044528399128599995
ACH-000393,-0.21550030826900002
ACH-000395,-0.299685108044
ACH-000397,-0.0655655239628
ACH-000401,0.203513454529
ACH-000402,-0.00454511410447
ACH-000403,0.063070543614
ACH-000404,0.364823562118
ACH-000406,-0.142539489952
ACH-000407,-0.00801789006315
ACH-000408,0.0973719049154
ACH-000410,0.00311016484153
ACH-000411,-0.0290774749673
ACH-000414,-0.362742216073
ACH-000415,-0.16712742167199998
ACH-000416,-0.0866221670468
ACH-000420,0.136395148379
ACH-000421,-0.09842474545350001
ACH-000424,-0.11274156299
ACH-000425,-0.0406003927218
ACH-000426,-0.0841929005433
ACH-000427,-0.00848251637808
ACH-000433,-0.202885029017
ACH-000436,-0.0758099509264
ACH-000444,-0.10231873272
ACH-000445,-0.12407197019300001
ACH-000448,-0.0009609712803739999
ACH-000450,0.0376294606718
ACH-000452,-0.158995285502
ACH-000454,-0.23411466078
ACH-000458,-0.0411160260975
ACH-000459,-0.0263603325845
ACH-000460,-0.0655107283942
ACH-000461,-0.208144932955
ACH-000463,-0.257025799212
ACH-000464,-0.0279508351288
ACH-000466,0.0726679744633
ACH-000467,-0.260246243927
ACH-000468,-0.08960683525810001
ACH-000469,-0.159286529372
ACH-000470,-0.3215557103
ACH-000471,-0.21278299669700002
ACH-000472,-0.129773448826
ACH-000473,-0.103816527037
ACH-000475,-0.183451894277
ACH-000476,0.0306527385194
ACH-000477,-0.340147460912
ACH-000480,-0.103730942008
ACH-000481,-0.18118807989100003
ACH-000483,-0.022386630007599998
ACH-000484,0.17396613100699998
ACH-000485,-0.11159938707999999
ACH-000486,-0.037056944926499996
ACH-000487,-0.0377074630758
ACH-000488,-0.21420493103799998
ACH-000490,-0.238731891187
ACH-000491,-0.18631920994600001
ACH-000495,0.0372883526906
ACH-000496,-0.257934960727
ACH-000499,-0.280763950887
ACH-000500,-0.110709551637
ACH-000502,-0.08584536730890001
ACH-000503,-0.0350986766178
ACH-000505,-0.158023161602
ACH-000507,0.190259141585
ACH-000510,-0.0880726722037
ACH-000511,-0.13724620470100002
ACH-000512,-0.024663352000500002
ACH-000516,-0.151076960633
ACH-000517,-0.149210317499
ACH-000518,-0.20072728370499998
ACH-000520,-0.00732939147499
ACH-000521,0.052486560920900004
ACH-000522,-0.19426233691300002
ACH-000524,-0.0888243379768
ACH-000527,-0.0751576482012
ACH-000528,-0.203096820385
ACH-000537,-0.0852811749606
ACH-000541,-0.0296510529972
ACH-000542,-0.0581853151892
ACH-000544,-0.0808730984655
ACH-000545,-0.0252963153014
ACH-000547,-0.113885929264
ACH-000548,-0.07862996380119999
ACH-000549,-0.11853608972799999
ACH-000550,-0.168236073955
ACH-000552,-0.08780133809239998
ACH-000556,-0.10665647298900001
ACH-000557,-0.235191806349
ACH-000570,-0.18381295643399997
ACH-000571,-0.122698597147
ACH-000573,-0.140150004794
ACH-000576,-0.10823565923100001
ACH-000580,0.0704157435937
ACH-000584,-0.152567888434
ACH-000585,-0.118203351804
ACH-000588,0.07798050930150001
ACH-000589,-0.13130618678
ACH-000591,-0.203307779904
ACH-000593,-0.367391943086
ACH-000600,-0.26411251488000004
ACH-000601,-0.190583924894
ACH-000604,-0.0892684607253
ACH-000605,-0.19706566615600002
ACH-000606,-0.100372839825
ACH-000608,-0.0655450450578
ACH-000614,0.032231834200599996
ACH-000616,-0.0107882641717
ACH-000618,-0.110105057085
ACH-000619,-0.252718843662
ACH-000620,-0.193610151734
ACH-000621,-0.06065867689119999
ACH-000622,-0.0949423327675
ACH-000623,0.0235949508843
ACH-000624,-0.043387672126000004
ACH-000627,-0.09658299354010001
ACH-000630,-0.128740335379
ACH-000632,-0.153843675623
ACH-000633,-0.144140293509
ACH-000637,0.0419375083118
ACH-000638,-0.246369925003
ACH-000646,0.0776793455646
ACH-000647,-0.0810440239952
ACH-000648,-0.0428219862321
ACH-000649,-0.14395722639699998
ACH-000651,-0.0497080418686
ACH-000652,0.06782257034530001
ACH-000653,-0.301470002427
ACH-000657,-0.17441934635
ACH-000658,-0.203747107337
ACH-000661,-0.19781330394699997
ACH-000662,-0.108641531228
ACH-000663,0.030677326261
ACH-000665,-0.08262729900839999
ACH-000671,-0.07582168107139999
ACH-000673,-0.20150534647999999
ACH-000676,-0.0889463562214
ACH-000677,-0.0575898828029
ACH-000681,-0.35764822061800006
ACH-000682,-0.00748085042039
ACH-000683,-0.148659382533
