,NR2C2AP (126382)
ACH-000323,-0.780108512525
ACH-000324,-0.755790478585
ACH-000329,-0.464542640179
ACH-000330,-0.419847713239
ACH-000331,-0.987262827153
ACH-000332,-0.7261949220739999
ACH-000334,-0.24056472822099997
ACH-000335,-1.18545714453
ACH-000336,-0.125797173366
ACH-000337,-0.48764418456999997
ACH-000339,-0.5638128493110001
ACH-000341,-0.692530973442
ACH-000348,-0.0841047800585
ACH-000350,-0.40323879272200003
ACH-000352,-0.37962609789800006
ACH-000356,-0.565838569965
ACH-000361,-1.3448956033500001
ACH-000362,-0.335262188693
ACH-000363,-0.33147611718000003
ACH-000364,-0.724337892561
ACH-000365,-0.10965765514499999
ACH-000366,-1.05296479082
ACH-000368,-0.454449030832
ACH-000374,-0.474472189032
ACH-000375,-0.8724253694140001
ACH-000376,-0.726858634875
ACH-000381,-0.906494021113
ACH-000383,-0.499921393314
ACH-000387,-0.10598288387700001
ACH-000389,-0.9514207841269999
ACH-000390,-0.755348860351
ACH-000393,-1.13111821866
ACH-000395,-0.775082409326
ACH-000397,-0.621901416075
ACH-000401,-0.9822768284899999
ACH-000402,-0.24583038225
ACH-000403,-0.418898690779
ACH-000404,-1.04226227463
ACH-000406,-0.154252875044
ACH-000407,-0.520471395634
ACH-000408,-0.957334914783
ACH-000410,-1.0160840338200001
ACH-000411,-0.337607915496
ACH-000414,-0.527151878729
ACH-000415,-1.10280452476
ACH-000416,-0.470652043305
ACH-000420,-0.791395716295
ACH-000421,-0.15362008558499998
ACH-000424,-0.82557121133
ACH-000425,-0.30261218920099997
ACH-000426,-0.26543085254099996
ACH-000427,-0.478078412909
ACH-000433,-0.8357714177860001
ACH-000436,-0.289775440247
ACH-000444,-0.758724686155
ACH-000445,-0.618564899029
ACH-000448,-0.633609420555
ACH-000450,-0.7758529957379999
ACH-000452,-0.39771966693800004
ACH-000454,-0.92782790666
ACH-000458,-0.814060875785
ACH-000459,-1.15272698734
ACH-000460,-1.0446944668200002
ACH-000461,-0.594708806104
ACH-000463,-1.17357098989
ACH-000464,-0.6322052969259999
ACH-000466,-0.912783213054
ACH-000467,-0.594691776361
ACH-000468,-0.41400676103100004
ACH-000469,-0.7666328475059999
ACH-000470,-0.30136801979
ACH-000471,-0.7062162237190001
ACH-000472,-0.595061106596
ACH-000473,-0.268554390717
ACH-000475,-0.434736905567
ACH-000476,-0.592691209966
ACH-000477,-0.867796319174
ACH-000480,-0.573591309473
ACH-000481,-0.21006286777600003
ACH-000483,-0.33205229063
ACH-000484,-0.67264629114
ACH-000485,-0.8204076805130001
ACH-000486,-0.892966660054
ACH-000487,-0.37984146074
ACH-000488,-0.712019554227
ACH-000490,-0.522241477107
ACH-000491,-0.555632142547
ACH-000495,-0.659717091589
ACH-000496,-1.1143457275700002
ACH-000499,-1.06911719451
ACH-000500,0.18950432741300002
ACH-000502,-0.550317034703
ACH-000503,-1.31336354794
ACH-000505,-0.45514093288400004
ACH-000507,-0.8217603819779999
ACH-000510,-0.557660479862
ACH-000511,-0.4179566598800001
ACH-000512,-0.546744994718
ACH-000516,-0.833780464135
ACH-000517,-0.284387269019
ACH-000518,-0.834861714892
ACH-000520,-1.0928730712399999
ACH-000521,-0.568547765736
ACH-000522,-0.605160893997
ACH-000524,-0.406506762697
ACH-000527,-0.446408469106
ACH-000528,-0.624281733821
ACH-000537,-0.429952055131
ACH-000541,-0.14647161174599999
ACH-000542,-0.617615042043
ACH-000544,-0.8580659176719999
ACH-000545,-0.655710808434
ACH-000547,-0.7953364594490001
ACH-000548,-0.752162258539
ACH-000549,-0.761542652212
ACH-000550,-0.363937591459
ACH-000552,-0.8740616640119999
ACH-000556,-0.546592809758
ACH-000557,-0.383732851714
ACH-000570,-0.722052768627
ACH-000571,-0.646181660771
ACH-000573,-0.7202907552779999
ACH-000576,-0.635879929022
ACH-000580,-0.768970786119
ACH-000584,-0.2603465501
ACH-000585,-0.8641101301399999
ACH-000588,-0.558480121667
ACH-000589,-0.07953060768550001
ACH-000591,-0.9357448301829999
ACH-000593,-0.6173497906750001
ACH-000600,-0.500670896329
ACH-000601,-0.633720567676
ACH-000604,-0.164105232591
ACH-000605,-0.390693856452
ACH-000606,-0.8948822497600001
ACH-000608,-0.459860369606
ACH-000614,-0.685885899732
ACH-000616,-0.362440729054
ACH-000618,-0.6609379766619999
ACH-000619,-0.8568464646639999
ACH-000620,-0.41160864397200003
ACH-000621,-0.495857274212
ACH-000622,-0.49267023413500005
ACH-000623,-0.681457952209
ACH-000624,-0.498812174657
ACH-000627,-0.337040861629
ACH-000630,-0.968484089195
ACH-000632,-1.21115692123
ACH-000633,-0.5003256844990001
ACH-000637,-0.45619233154600003
ACH-000638,-0.832066301644
ACH-000646,-0.468551791302
ACH-000647,-0.49557928271799995
ACH-000648,-0.278418602007
ACH-000649,-0.499485915622
ACH-000651,-0.346061054129
ACH-000652,-0.618581606512
ACH-000653,-0.24185025017900003
ACH-000657,-0.929576903178
ACH-000658,-0.0297359141109
ACH-000661,-1.01408214415
ACH-000662,-0.516974170124
ACH-000663,-0.6423779437039999
ACH-000665,-0.7818304102439999
ACH-000671,-1.15387426631
ACH-000673,-0.25078086774
ACH-000676,-0.612630462813
ACH-000677,-0.345905254117
ACH-000681,-1.41623260254
ACH-000682,-0.519561633167
ACH-000683,-0.838689005226
ACH-000684,-1.09784793654
ACH-000688,-0.782316789668
ACH-000693,-0.554752382196
ACH-000694,-0.359034934569
ACH-000695,-0.251202259285
ACH-000696,-0.427538523672
ACH-000697,-0.8489079856849999
ACH-000699,-0.694430943652
ACH-000701,-0.531591004352
ACH-000706,-0.433624793416
ACH-000711,-0.8140191607899999
ACH-000713,-1.29689588759
ACH-000714,-0.588492782727
ACH-000718,-0.38465961408
ACH-000720,-1.4518378338999998
ACH-000721,-0.29580768813
ACH-000724,-0.97441188081
ACH-000725,-0.761806181546
ACH-000732,-0.9731494655390001
ACH-000734,-0.481561198306
ACH-000735,-0.554650962756
ACH-000736,-0.36674641163599997
ACH-000738,-0.625994148359
ACH-000746,-0.311886999054
ACH-000747,-0.561723711175
ACH-000748,-0.559553138024
ACH-000753,-0.8773195677700001
ACH-000756,-1.10036915127
ACH-000757,-0.572611752788
ACH-000758,-0.353560246873
ACH-000760,-0.305080327282
ACH-000763,-0.41490967850999994
ACH-000764,-0.309374438052
ACH-000765,-0.765034297965
ACH-000766,-0.347639461946
ACH-000767,-0.0920835693742
ACH-000768,-0.259978498801
ACH-000769,-0.8626144532279999
ACH-000770,-0.77873804593
ACH-000771,-0.747270941883
ACH-000773,-0.628501343825
ACH-000776,-0.92234105699
ACH-000777,-0.581195064346
ACH-000778,-0.665548329808
ACH-000781,-0.672015496909
ACH-000782,-0.7227319904180001
ACH-000783,-0.20566231091099998
ACH-000784,-0.311311729356
ACH-000785,-0.540835745683
ACH-000787,-0.408204240439
ACH-000788,-0.949695117097
ACH-000791,-0.520688644111
ACH-000792,-0.9841675250480001
ACH-000794,-1.10738206063
ACH-000796,-0.23616761235199998
ACH-000799,-0.675434318092
ACH-000800,-0.49330482340099996
ACH-000802,-0.9893666910209999
ACH-000804,-0.8283167048000001
ACH-000805,-0.686555468937
ACH-000809,-0.6734651930169999
ACH-000810,-0.800683492428
ACH-000811,-0.49972549246799997
ACH-000817,-0.642232363208
ACH-000819,-0.485496514083
ACH-000820,-0.634132694084
ACH-000821,-0.631749349909
ACH-000822,-1.35975242849
ACH-000823,-0.613350824746
ACH-000824,-0.666899603843
ACH-000827,-0.751899237299
ACH-000829,-0.21662933202100002
ACH-000831,-0.487019950854
ACH-000832,-1.1169831833700001
ACH-000833,-0.76581874371
ACH-000834,-0.712737658206
ACH-000835,-0.761716627255
ACH-000836,-0.8193852303460001
ACH-000837,-0.628942021491
ACH-000838,-0.409882491126
ACH-000839,-1.0879033814899999
ACH-000840,-0.16989747022399998
ACH-000841,-1.20356227136
ACH-000843,-0.9776616215330001
ACH-000846,-0.25284833679900004
ACH-000847,-0.8481132170919999
ACH-000848,-0.64233850853
ACH-000849,-0.766681552488
ACH-000851,-0.46219240661600003
ACH-000855,-0.5923827375540001
ACH-000856,-0.752197080692
ACH-000858,-0.48586598909400003
ACH-000859,-1.0080560857799998
ACH-000861,-0.895057963371
ACH-000862,-0.48053189706699995
ACH-000865,-0.41511008817699996
ACH-000866,-0.41664878508599995
ACH-000867,-0.334350062905
ACH-000869,-0.6227936249830001
ACH-000872,-1.20509640961
ACH-000873,-0.46442136950199997
ACH-000876,-0.30274025467300003
ACH-000878,-0.464692163106
ACH-000880,-0.5905986156580001
ACH-000881,-0.921457737807
ACH-000882,-1.1044051427600001
ACH-000884,-0.321263111822
ACH-000885,-0.7430137921369999
ACH-000887,-0.377875618824
ACH-000888,-0.05693513742049999
ACH-000889,-0.916206464163
ACH-000890,-0.632660116847
ACH-000896,-0.9477450968369999
ACH-000898,-0.320301167798
ACH-000900,-0.404357582258
ACH-000901,-0.48592201656499995
ACH-000905,-0.979234100547
ACH-000906,-0.776120924938
ACH-000907,-0.479328482041
ACH-000910,-0.476472142127
ACH-000911,-0.40703579366099996
ACH-000912,-0.765022262064
ACH-000913,-0.7478492148360001
ACH-000915,-0.973436413041
ACH-000916,-0.598092655557
ACH-000917,-0.949358939821
ACH-000921,-0.338175122355
ACH-000924,-0.45489990298199995
ACH-000926,-0.422401841035
ACH-000928,-0.5953664626590001
ACH-000929,-0.677968807747
ACH-000932,-0.310963241844
ACH-000935,-0.653285440898
ACH-000936,-0.479001561339
ACH-000937,-0.18865588310800002
ACH-000938,0.038722629816699994
ACH-000939,-0.8702412957260001
ACH-000941,-0.501857527799
ACH-000943,-0.6718074159110001
ACH-000946,-0.46953043078400003
ACH-000947,-0.317222650944
ACH-000948,-0.469221183151
ACH-000950,-1.0487665050100001
ACH-000953,-0.37672753720200003
ACH-000957,-0.31371138368
ACH-000958,-0.551820667547
ACH-000960,-0.199992631344
ACH-000963,-0.556514438417
ACH-000968,-0.9075507896680001
ACH-000969,-0.257728998508
ACH-000973,-0.27199788843199996
ACH-000974,-0.477944226758
ACH-000975,-0.310898132661
ACH-000976,-0.615643911852
ACH-000978,-0.06263502084099999
ACH-000980,-0.4326184251100001
ACH-000984,-0.60269418039
ACH-000986,-0.463183601764
ACH-000988,-0.333789941591
ACH-000993,-0.7315475507029999
ACH-000994,-0.16417433507
ACH-000996,-0.526713721693
ACH-001001,-0.536907686261
ACH-001020,-0.786499092481
ACH-001028,-0.5019601701640001
ACH-001031,-0.580590182689
ACH-001038,-0.20452366583099998
ACH-001048,-0.651419076986
ACH-001050,-0.833839497196
ACH-001053,-0.841175016567
ACH-001054,-0.707131344359
ACH-001061,-0.798788550811
ACH-001067,-0.803905749782
ACH-001075,-0.8763040448549999
ACH-001096,-0.695450385567
ACH-001128,-1.08925894689
ACH-001134,-0.4774680694899999
ACH-001151,-0.3141130092
ACH-001163,-0.648967470501
ACH-001164,-0.500705034177
ACH-001173,-0.603150987593
ACH-001183,-0.43974827607199996
ACH-001184,-0.7374256376739999
ACH-001190,-0.7076532350749999
ACH-001192,-1.09399333587
ACH-001193,-1.05086344298
ACH-001196,-0.8567075696520001
ACH-001197,-0.5416416882
ACH-001205,-0.6408697287640001
ACH-001211,-0.470795105166
ACH-001212,-0.7790304972650001
ACH-001228,-0.282090281954
ACH-001232,-0.7728067146009999
ACH-001239,-0.9038333275820001
ACH-001274,-0.997173088605
ACH-001275,-0.6319384058240001
ACH-001277,-0.671052769805
ACH-001278,-0.630690059362
ACH-001280,-0.710421263499
ACH-001283,-0.8527554244589999
ACH-001289,0.100669115227
ACH-001295,-0.472645746538
ACH-001300,-0.463117797554
ACH-001301,-0.519661198899
ACH-001302,-0.66734688846
ACH-001303,-0.8026916605910001
ACH-001306,-0.6518981855529999
ACH-001318,-0.322942803185
ACH-001322,-0.8610739244869999
ACH-001328,-0.765504997347
ACH-001332,-0.890793798954
ACH-001333,-0.679181338256
ACH-001336,-0.603811397342
ACH-001340,-0.7215001407170001
ACH-001346,-1.0149050001100002
ACH-001353,-0.78843183888
ACH-001354,-0.560523063932
ACH-001367,-1.20716872975
ACH-001368,-0.24707592132599998
ACH-001374,-0.570825536453
ACH-001375,-0.5044307875249999
ACH-001377,-0.368008432349
ACH-001380,-0.724941834824
ACH-001391,-0.35947872361199995
ACH-001407,-0.624760689378
ACH-001408,-0.6209139255789999
ACH-001413,-0.699837010707
ACH-001430,-0.608596010606
ACH-001431,-0.948481669129
ACH-001450,-0.24283500711199998
ACH-001496,-0.41408850658699997
ACH-001500,-1.02532446819
ACH-001521,-0.368264001834
ACH-001523,-0.722344529542
ACH-001532,-0.918248093653
ACH-001536,-1.10359361084
ACH-001550,-0.295099672839
ACH-001552,-0.6339242685059999
ACH-001554,-0.729432510498
ACH-001645,-0.32169165545
ACH-001654,-0.518621365322
ACH-001715,-0.5051951456379999
ACH-001735,-0.370497616334
ACH-001736,-0.7146304622840001
ACH-001737,-0.10047341542999999
ACH-001740,-0.9134880446600001
ACH-001745,-1.01903537942
ACH-001750,-1.07272909161
ACH-001765,-1.06659981537
ACH-001956,-0.7240219258220001
ACH-001957,-0.442273763091
