,ANKS4B (257629)
ACH-000004,0.09705266897980001
ACH-000007,-0.114571699473
ACH-000009,0.037001179713
ACH-000011,0.12603881194900002
ACH-000012,-0.021351185025900003
ACH-000013,0.0017402513378099998
ACH-000014,0.165991278538
ACH-000015,-0.23605773632899998
ACH-000017,0.137104401352
ACH-000018,0.0537444891039
ACH-000019,-0.0920208151858
ACH-000021,-0.0129336264811
ACH-000022,0.142136425138
ACH-000025,0.0617694823391
ACH-000028,0.05421433096080001
ACH-000030,0.0414491855586
ACH-000035,-0.15194514832800002
ACH-000036,0.11582349029000001
ACH-000037,0.07553557680760001
ACH-000039,0.0355774947533
ACH-000040,0.0257343549016
ACH-000041,0.288286799036
ACH-000042,0.150612883348
ACH-000045,0.0805917830691
ACH-000047,0.001001209874
ACH-000052,-0.22030258645700002
ACH-000053,0.024602889755500002
ACH-000054,0.143135919559
ACH-000055,0.0726275368954
ACH-000060,0.332055272004
ACH-000067,0.107667051458
ACH-000070,0.23168195583
ACH-000075,0.12948304672900002
ACH-000078,-0.0390597694694
ACH-000082,0.11529908384099999
ACH-000085,0.23789184800000002
ACH-000086,0.115387710602
ACH-000087,0.145575318409
ACH-000092,0.051289898268
ACH-000095,0.0068795790318
ACH-000097,-0.0180966055713
ACH-000098,-0.106624055317
ACH-000099,0.012198228779799999
ACH-000108,0.0760322949016
ACH-000113,0.107090091975
ACH-000115,-0.10153727523499999
ACH-000116,-0.028248814496
ACH-000118,-0.0819047574553
ACH-000120,-0.08623165459660001
ACH-000123,-0.0683972167012
ACH-000127,0.00951238336054
ACH-000128,0.12059790368899999
ACH-000132,-0.0511881862362
ACH-000133,0.034805605204500004
ACH-000137,0.266321283818
ACH-000138,0.141361397752
ACH-000142,-0.161810686742
ACH-000143,0.0777915068951
ACH-000146,-0.057874867038199995
ACH-000148,-0.0364323373641
ACH-000150,0.019436886549599998
ACH-000152,0.14546964521800002
ACH-000153,-0.061964149729
ACH-000159,0.10377376867799999
ACH-000160,0.0745521511806
ACH-000163,0.029972859936
ACH-000167,-0.00317075467856
ACH-000168,0.0477285500132
ACH-000169,0.00640877956379
ACH-000178,-0.0328841384952
ACH-000182,0.101597085627
ACH-000183,-0.18095167560699998
ACH-000188,0.183409430106
ACH-000189,0.049375402532699994
ACH-000190,-0.174765878074
ACH-000198,0.0683809287638
ACH-000204,0.013345180839200001
ACH-000206,-0.0656800158377
ACH-000207,0.062422544769400005
ACH-000211,0.147985859969
ACH-000215,0.07495853371839999
ACH-000221,-0.0644348017911
ACH-000222,0.233948844969
ACH-000223,0.186780519576
ACH-000226,0.0213900792446
ACH-000227,-0.0812978228778
ACH-000228,0.0264475461776
ACH-000231,0.11305574518400001
ACH-000232,0.024691775874700003
ACH-000233,0.11402438791
ACH-000234,-0.0214833194437
ACH-000235,0.0628617698204
ACH-000237,0.08146787641639999
ACH-000238,0.16219699392200002
ACH-000243,-0.0519258126762
ACH-000244,0.0837152644449
ACH-000246,-0.027576013588999998
ACH-000248,0.252004585017
ACH-000250,0.043191672755300003
ACH-000251,0.246926513169
ACH-000253,0.165902983786
ACH-000255,-4.19243639538e-05
ACH-000256,0.056047255695
ACH-000257,0.373324743194
ACH-000258,0.12870932677400002
ACH-000259,0.0694942556498
ACH-000260,-0.0381785772574
ACH-000261,0.00244501303573
ACH-000262,-0.0095241361612
ACH-000263,0.116513346955
ACH-000264,0.161469246279
ACH-000265,-0.15529218502999997
ACH-000266,0.107810835759
ACH-000272,0.116204454186
ACH-000273,0.17156658860399998
ACH-000274,-0.014275848358799999
ACH-000277,0.0306538557722
ACH-000278,0.027914689753900004
ACH-000279,0.165281329522
ACH-000280,0.088244799702
ACH-000281,0.165648196652
ACH-000288,0.00664402748978
ACH-000291,0.0480681679297
ACH-000293,-0.00411692362991
ACH-000294,0.0411919166604
ACH-000295,0.08414848297969998
ACH-000296,0.0152378252972
ACH-000302,0.0330218353719
ACH-000304,0.113822359287
ACH-000307,-0.0040915208467
ACH-000308,0.11973990835699999
ACH-000310,-0.153450695013
ACH-000311,-0.0782638610968
ACH-000312,0.0571527917305
ACH-000315,-0.122048493643
ACH-000316,-0.0452368984459
ACH-000317,-0.0256639967003
ACH-000318,0.103441401021
ACH-000319,0.116791485388
ACH-000320,0.10683441336300001
ACH-000322,0.12250450600400001
ACH-000323,0.0174894165369
ACH-000324,-0.124835449592
ACH-000329,-0.029812050150900004
ACH-000330,0.101550983766
ACH-000331,0.0256446337739
ACH-000332,0.053555920289000004
ACH-000334,0.171742061239
ACH-000335,0.23909195399900002
ACH-000336,0.269071620701
ACH-000337,0.0463723595047
ACH-000339,0.0251706214037
ACH-000341,0.227114406884
ACH-000348,0.0605310885326
ACH-000350,0.127479266165
ACH-000352,0.0661921711055
ACH-000356,0.03798842045319999
ACH-000361,-0.05625242714380001
ACH-000362,0.048115631904600005
ACH-000363,-0.051750364835
ACH-000364,0.0277292644261
ACH-000365,-0.0527792751783
ACH-000366,0.0942577917946
ACH-000368,0.135233973973
ACH-000374,0.0358359010228
ACH-000375,-0.0827306579096
ACH-000376,0.0501794864603
ACH-000381,0.172125189606
ACH-000383,0.10145943855100001
ACH-000387,-0.0834385377169
ACH-000389,0.0844552730979
ACH-000390,0.0929596838947
ACH-000393,0.0128195048623
ACH-000395,0.434015598364
ACH-000397,0.0057345827763
ACH-000401,0.029410889822999997
ACH-000402,-0.019275736354599997
ACH-000403,0.107381710947
ACH-000404,0.345919536024
ACH-000406,-0.035600575917800005
ACH-000407,0.152114734231
ACH-000408,0.112239373167
ACH-000410,0.08863921312239999
ACH-000411,-0.00964431163667
ACH-000414,-0.011576666058100002
ACH-000415,0.0322022013271
ACH-000416,0.0849214507089
ACH-000420,-0.006645642924930001
ACH-000421,0.034301034111700004
ACH-000424,0.14535439764799998
ACH-000425,0.032324732170599994
ACH-000426,0.020267818779900002
ACH-000427,0.325216801239
ACH-000433,-0.128274089682
ACH-000436,0.0370273485157
ACH-000444,0.08348604276839999
ACH-000445,0.060723916348299996
ACH-000448,0.021166092121900005
ACH-000450,0.0914160218383
ACH-000452,0.0173926296375
ACH-000454,0.153544580996
ACH-000458,-0.086974764663
ACH-000459,-0.257678486457
ACH-000460,-0.0245065569847
ACH-000461,0.0463109864745
ACH-000463,-0.0506444062249
ACH-000464,0.029870262232400004
ACH-000466,0.16790135074
ACH-000467,0.155144130071
ACH-000468,0.20794964781800002
ACH-000469,0.14925766672399998
ACH-000470,0.220420893703
ACH-000471,0.06462489899849999
ACH-000472,0.0712145857786
ACH-000473,0.210165769333
ACH-000475,0.12042209261499999
ACH-000476,0.0739242954606
ACH-000477,0.07860829167339999
ACH-000480,-0.017858544391700003
ACH-000481,0.06855656654299999
ACH-000483,0.0400879907111
ACH-000484,0.2859247607
ACH-000485,0.155311396406
ACH-000486,-0.0245538200017
ACH-000487,0.153640157839
ACH-000488,-0.0036684255689200004
ACH-000490,0.113231931115
ACH-000491,0.305164038977
ACH-000495,-0.0314061898424
ACH-000496,-0.042704782184
ACH-000499,0.035882497779900005
ACH-000500,0.14353840419000002
ACH-000502,0.15775760433900002
ACH-000503,0.111929910432
ACH-000505,-0.149137361973
ACH-000507,-0.0402664547544
ACH-000510,-0.0497429642144
ACH-000511,0.08186993249480001
ACH-000512,0.10452794290100001
ACH-000516,-0.073871281894
ACH-000517,0.0396698937433
