,MEPCE (56257)
ACH-000293,-1.06655864994
ACH-000294,-0.595172478571
ACH-000295,-0.999826473212
ACH-000296,-0.9688093372900001
ACH-000302,-0.868258882112
ACH-000304,-0.7722244993340001
ACH-000307,-0.816087240095
ACH-000308,-0.844373739665
ACH-000310,-1.3243836547
ACH-000311,-0.710061260167
ACH-000312,-1.01175118906
ACH-000315,-0.5089704486909999
ACH-000316,-0.774212699153
ACH-000317,-0.611048120739
ACH-000318,-0.751706272008
ACH-000319,-0.962183611189
ACH-000320,-0.792325562428
ACH-000322,-1.00162698579
ACH-000323,-1.29447065909
ACH-000324,-0.995094463353
ACH-000329,-0.751945851365
ACH-000330,-1.00757227628
ACH-000331,-0.817635756002
ACH-000332,-0.6592286414140001
ACH-000334,-0.5814944708399999
ACH-000335,-0.5896763713009999
ACH-000336,-0.454797373995
ACH-000337,-0.7358747094760001
ACH-000339,-0.703859897306
ACH-000341,-1.3128862780500001
ACH-000348,-0.872554577457
ACH-000350,-0.951607113431
ACH-000352,-0.873974360193
ACH-000356,-1.00998804561
ACH-000361,-0.813641756761
ACH-000362,-0.8756591324240001
ACH-000363,-0.9450667706370001
ACH-000364,-1.0394689023
ACH-000365,-0.675209748029
ACH-000366,-0.912217132027
ACH-000368,-0.871705620792
ACH-000374,-0.985673198307
ACH-000375,-0.949354154235
ACH-000376,-0.7596093534909999
ACH-000381,-0.7861445030399999
ACH-000383,-0.40926649672399995
ACH-000387,-0.9463638612369999
ACH-000389,-0.9092020676360001
ACH-000390,-0.6774160750309999
ACH-000393,-0.906903882545
ACH-000395,-0.9480627328069999
ACH-000397,-0.6707044307159999
ACH-000401,-0.9969509754289999
ACH-000402,-0.557219547119
ACH-000403,-0.8943177782780001
ACH-000404,-0.699713044879
ACH-000406,-0.689205003164
ACH-000407,-0.707630252462
ACH-000408,-0.637016980923
ACH-000410,-0.853180269932
ACH-000411,-0.638546772116
ACH-000414,-0.7931315975319999
ACH-000415,-0.932448901286
ACH-000416,-1.0018873885600001
ACH-000420,-0.976950751146
ACH-000421,-0.905237414386
ACH-000424,-0.834072506697
ACH-000425,-0.587289760332
ACH-000426,-1.05131884961
ACH-000427,-0.928827734369
ACH-000433,-0.8487706033210001
ACH-000436,-0.649287718145
ACH-000444,-0.885673765635
ACH-000445,-0.85727493537
ACH-000448,-0.743174545039
ACH-000450,-0.828363296494
ACH-000452,-0.9062236059119999
ACH-000454,-0.613183288221
ACH-000458,-0.77137664617
ACH-000459,-0.5398233688340001
ACH-000460,-0.789663496032
ACH-000461,-0.934214645298
ACH-000463,-0.916707352007
ACH-000464,-0.856200287477
ACH-000466,-0.890366118991
ACH-000467,-0.7537350722149999
ACH-000468,-0.9830055148569999
ACH-000469,-0.8133100657439999
ACH-000470,-0.902080582183
ACH-000471,-0.8355388478229999
ACH-000472,-0.762589175747
ACH-000473,-0.962954945747
ACH-000475,-0.873291751939
ACH-000476,-0.783680560194
ACH-000477,-0.85629719488
ACH-000480,-0.753644772964
ACH-000481,-0.7626581914749999
ACH-000483,-0.9688095292610001
ACH-000484,-1.08360110888
ACH-000485,-0.888927844786
ACH-000486,-0.740931652448
ACH-000487,-0.902010650419
ACH-000488,-1.03610624042
ACH-000490,-1.01813535204
ACH-000491,-0.856859947303
ACH-000495,-0.796352255382
ACH-000496,-0.955561075721
ACH-000499,-0.372306935103
ACH-000500,-0.712568678053
ACH-000502,-0.765311213964
ACH-000503,-0.592418375971
ACH-000505,-0.851921127076
ACH-000507,-0.7034329382
ACH-000510,-0.7282535962029999
ACH-000511,-0.977939082489
ACH-000512,-0.60033887056
ACH-000516,-1.14908104593
ACH-000517,-0.935463833168
ACH-000518,-0.894157716334
ACH-000520,-1.2493946653599999
ACH-000521,-0.75490724044
ACH-000522,-0.7896131535780001
ACH-000524,-0.929980732197
ACH-000527,-0.803843911234
ACH-000528,-0.837407634495
ACH-000537,-1.00512578577
ACH-000541,-0.725938191357
ACH-000542,-0.972520774814
ACH-000544,-0.960652748343
ACH-000545,-0.648805830194
ACH-000547,-0.8705713204459999
ACH-000548,-0.713888304923
ACH-000549,-1.24465400047
ACH-000550,-0.875703890441
ACH-000552,-0.836509335886
ACH-000556,-0.7738177817980001
ACH-000557,-0.8439912567039999
ACH-000570,-0.7099776662289999
ACH-000571,-0.816581369314
ACH-000573,-1.03839946426
ACH-000576,-0.993804310906
ACH-000580,-0.378599674517
ACH-000584,-0.826391466776
ACH-000585,-0.7766397182029999
ACH-000588,-0.633977109536
ACH-000589,-0.855857957987
ACH-000591,-0.7899715194120001
ACH-000593,-0.8461248336839999
ACH-000600,-0.457021971537
ACH-000601,-0.8338435195430001
ACH-000604,-0.610228389498
ACH-000605,-0.994808267243
ACH-000606,-0.8016080158509999
ACH-000608,-0.886916405882
ACH-000614,-0.667965751294
ACH-000616,-0.709749605441
ACH-000618,-0.715139739683
ACH-000619,-0.897844434968
ACH-000620,-0.710746438624
ACH-000621,-0.997138146935
ACH-000622,-0.9378012214370001
ACH-000623,-0.7518063866920001
ACH-000624,-0.8944893395479999
ACH-000627,-0.794054709346
ACH-000630,-0.9006798572490001
ACH-000632,-1.0248396652299998
ACH-000633,-0.767720992309
ACH-000637,-0.977623253416
ACH-000638,-0.838083160797
ACH-000646,-1.0035311737100001
ACH-000647,-0.692735392172
ACH-000648,-0.654497951316
ACH-000649,-0.493178969848
ACH-000651,-0.819668748944
ACH-000652,-0.934717936849
ACH-000653,-0.820622815264
ACH-000657,-0.962054673223
ACH-000658,-0.558802366993
ACH-000661,-1.14797749345
ACH-000662,-0.66825671861
ACH-000663,-0.760853026079
ACH-000665,-0.9973668348710001
ACH-000671,-0.8808083326010001
ACH-000673,-0.996304525846
ACH-000676,-0.9184484142910001
ACH-000677,-0.790537700759
ACH-000681,-0.6201989176380001
ACH-000682,-0.7001403865270001
ACH-000683,-0.816416713968
ACH-000684,-0.780500446366
ACH-000688,-1.18387058496
ACH-000693,-0.9162584979549999
ACH-000694,-0.6605699861159999
ACH-000695,-1.11238011909
ACH-000696,-0.905945470518
ACH-000697,-0.7897099434389999
ACH-000699,-0.818045692105
ACH-000701,-0.933407360056
ACH-000706,-0.737476987949
ACH-000711,-0.922689261203
ACH-000713,-0.902944592405
ACH-000714,-0.981505944549
ACH-000718,-0.739362838863
ACH-000720,-0.9116635315549999
ACH-000721,-0.787798180792
ACH-000724,-0.840067733602
ACH-000725,-0.793434021939
ACH-000732,-0.880425018845
ACH-000734,-0.789532038751
ACH-000735,-0.9900778686409999
ACH-000736,-1.18509014609
ACH-000738,-0.951124568733
ACH-000746,-0.904949551928
ACH-000747,-0.741618751452
ACH-000748,-1.08111671915
ACH-000753,-0.9915558858769999
ACH-000756,-0.712728757582
ACH-000757,-0.603510410185
ACH-000758,-0.9380450604359999
ACH-000760,-0.770875207834
ACH-000763,-0.676461960515
ACH-000764,-0.998463051893
ACH-000765,-1.10291541002
ACH-000766,-0.998136957221
ACH-000767,-0.923341435857
ACH-000768,-0.833730706981
ACH-000769,-0.97954846206
ACH-000770,-0.960160288998
ACH-000771,-0.827357669027
ACH-000773,-0.737411344227
ACH-000776,-0.6277236341800001
ACH-000777,-0.747028457773
ACH-000778,-1.08969549576
ACH-000781,-0.846683473239
ACH-000782,-0.99501099763
ACH-000783,-1.0801340819
ACH-000784,-0.7842698881999999
ACH-000785,-0.814734924178
ACH-000787,-0.7444256162559999
ACH-000788,-0.673730693612
ACH-000791,-0.991259829897
ACH-000792,-0.6811866786290001
ACH-000794,-0.8972749062
ACH-000796,-0.7405710578839999
ACH-000799,-0.958704308144
ACH-000800,-0.774999868039
ACH-000802,-0.7465254421199999
ACH-000804,-0.808012433587
ACH-000805,-0.825786869301
ACH-000809,-0.5902037245880001
ACH-000810,-1.2727489669
ACH-000811,-1.11903526278
ACH-000817,-0.5790430208780001
ACH-000819,-0.8897995480550001
ACH-000820,-0.35572932544299996
ACH-000821,-0.6775585720080001
ACH-000822,-0.7123469915189999
ACH-000823,-0.944099981529
ACH-000824,-0.925041927798
ACH-000827,-0.7475764195290001
ACH-000829,-0.850845103252
ACH-000831,-0.963559978044
ACH-000832,-0.989604202536
ACH-000833,-0.872376839136
ACH-000834,-0.5271205022950001
ACH-000835,-0.9314074832670001
ACH-000836,-0.944714308589
ACH-000837,-0.993788907051
ACH-000838,-0.6346994442539999
ACH-000839,-0.9130897666560001
ACH-000840,-0.895521177604
ACH-000841,-0.7805594069480001
ACH-000843,-0.633795039369
ACH-000846,-0.8265336323739999
ACH-000847,-0.8171404383750001
ACH-000848,-0.759965999205
ACH-000849,-0.6199466655899999
ACH-000851,-0.864402072906
ACH-000855,-0.621799943799
ACH-000856,-0.72841762639
ACH-000858,-0.779319873337
ACH-000859,-0.6810570735770001
ACH-000861,-0.8924314546950001
ACH-000862,-0.827002821536
ACH-000865,-0.804516497897
ACH-000866,-0.960491457885
ACH-000867,-1.0973781383399999
ACH-000869,-1.01515449307
ACH-000872,-0.749166948204
ACH-000873,-0.971535758344
ACH-000876,-0.875063119677
ACH-000878,-0.878874543474
ACH-000880,-0.710711414333
ACH-000881,-0.799882512013
ACH-000882,-0.939456244492
ACH-000884,-0.7639187517720001
ACH-000885,-0.977516046092
ACH-000887,-0.8351191620899999
ACH-000888,-0.922092678571
ACH-000889,-0.785385937336
ACH-000890,-0.7990284540549999
ACH-000896,-0.939460000538
ACH-000898,-0.680301551632
ACH-000900,-0.934088360099
ACH-000901,-0.992517847472
ACH-000905,-0.976329143599
ACH-000906,-0.967748396651
ACH-000907,-1.01317896454
ACH-000910,-1.11222503558
ACH-000911,-1.07312022227
ACH-000912,-0.912369253718
ACH-000913,-0.714786126375
ACH-000915,-0.439636242117
ACH-000916,-1.43820814848
ACH-000917,-0.751007832989
ACH-000921,-0.9022305712459999
ACH-000924,-0.733839229375
ACH-000926,-0.665578152524
ACH-000928,-0.795931578193
ACH-000929,-0.792456337798
ACH-000932,-0.894352848026
ACH-000935,-0.917061589878
ACH-000936,-0.996667012648
ACH-000937,-1.0126600088
ACH-000938,-0.6821247242049999
ACH-000939,-0.887799106775
ACH-000941,-0.77464036957
ACH-000943,-0.6898102882699999
ACH-000946,-0.96429611245
ACH-000947,-0.869852444058
ACH-000948,-0.726301773223
ACH-000950,-0.733279096463
ACH-000953,-1.20203021267
ACH-000957,-0.742183747045
ACH-000958,-0.763393942305
ACH-000960,-0.9472468409460001
ACH-000963,-0.9477781473549999
ACH-000968,-0.416323433402
ACH-000969,-0.999539054944
ACH-000973,-1.1002820510299998
ACH-000974,-0.869925228698
ACH-000975,-0.636154927919
ACH-000976,-0.694799427878
ACH-000978,-0.632537602467
ACH-000980,-1.0279928280600001
ACH-000984,-0.8300287184399999
ACH-000986,-0.7081486324840001
ACH-000988,-0.933268235015
ACH-000993,-0.899260995064
ACH-000994,-0.7795397205910001
ACH-000996,-0.920126817232
ACH-001001,-0.85632391986
ACH-001020,-0.8760716211859999
ACH-001028,-0.732783116186
ACH-001031,-1.02263932043
ACH-001038,-0.8827846756509999
ACH-001048,-0.7327727207800001
ACH-001050,-0.7616466309919999
ACH-001053,-0.922602775667
ACH-001054,-1.10273049764
ACH-001061,-0.925405178694
ACH-001067,-0.889206388636
ACH-001075,-0.7751923010330001
ACH-001096,-0.862535651194
ACH-001128,-0.957297161591
ACH-001134,-0.8681673939110001
ACH-001151,-0.788092224433
ACH-001163,-0.993283010871
ACH-001164,-0.932378037475
ACH-001173,-0.9170115199259999
ACH-001183,-0.925886785052
ACH-001184,-1.1412497209899999
ACH-001190,-0.706722805492
ACH-001192,-1.05120881898
ACH-001193,-0.80522600803
ACH-001196,-0.705369812022
ACH-001197,-1.00972602728
ACH-001205,-1.05871462698
ACH-001211,-0.862202878475
ACH-001212,-0.914363468317
ACH-001228,-0.8804192400220001
ACH-001232,-0.9435371250139999
ACH-001239,-0.5728157617549999
ACH-001274,-0.927539339455
ACH-001275,-0.700718758247
ACH-001277,-1.00896367156
ACH-001278,-1.0513163998000001
ACH-001280,-0.970576286493
ACH-001283,-0.7732445633689999
ACH-001289,-1.1067034371100002
ACH-001295,-1.04453167635
ACH-001300,-0.76616362577
ACH-001301,-0.828158817317
ACH-001302,-0.875082971436
ACH-001303,-0.995946439613
ACH-001306,-1.0558156444
ACH-001318,-0.9005252971100001
ACH-001322,-0.628702757126
ACH-001328,-0.888870549285
ACH-001332,-0.688822417968
ACH-001333,-0.9449007855149999
ACH-001336,-0.75122366028
ACH-001340,-0.960800685581
ACH-001346,-0.7418501697300001
ACH-001353,-0.9148280369249999
ACH-001354,-1.0227871711799998
ACH-001367,-0.96792982646
ACH-001368,-0.9062363846179999
ACH-001374,-0.9663307124609999
ACH-001375,-0.95114112998
ACH-001377,-0.765599678711
ACH-001380,-0.709254465114
ACH-001391,-1.18153324113
ACH-001407,-0.637087147552
ACH-001408,-0.596116478623
ACH-001413,-1.03025962496
ACH-001430,-0.97071875912
ACH-001431,-0.69431403522
ACH-001450,-0.559789079555
ACH-001496,-0.858437393679
ACH-001500,-0.938092523177
ACH-001521,-1.04735679768
ACH-001523,-0.631093475553
ACH-001532,-0.737027042288
ACH-001536,-0.942705172615
ACH-001550,-0.749707940519
ACH-001552,-1.05537964726
ACH-001554,-0.721074322265
ACH-001645,-1.0982835928
ACH-001654,-0.9049221283390001
ACH-001715,-0.6503672994799999
ACH-001735,-0.777229318583
ACH-001736,-0.57833114476
ACH-001737,-0.735710377597
ACH-001740,-0.760753296608
ACH-001745,-0.881179594763
ACH-001750,-0.826628297872
ACH-001765,-1.01642212892
ACH-001956,-0.800685151222
ACH-001957,-0.9041203793729999
