,ACVR1B (91)
ACH-000004,0.055922009990499996
ACH-000007,0.07832674212480001
ACH-000009,0.026529145745700002
ACH-000011,0.116285018071
ACH-000012,-0.0255147199983
ACH-000013,-0.097899197939
ACH-000014,-0.181144466817
ACH-000015,-0.139188198135
ACH-000017,-0.0567235412875
ACH-000018,-0.24564178585700003
ACH-000019,-0.285390829695
ACH-000021,-0.153482846882
ACH-000022,-0.0539098873283
ACH-000025,-0.417198350361
ACH-000028,-0.09712060745719998
ACH-000030,0.09769875342369999
ACH-000035,-0.290233718036
ACH-000036,0.0195640057723
ACH-000037,-0.0946631955432
ACH-000039,0.06937793050480001
ACH-000040,-0.171086378207
ACH-000041,0.0237808662108
ACH-000042,-0.000312292310729
ACH-000045,-0.053340487794000004
ACH-000047,-0.026089369259700002
ACH-000052,0.0323995902399
ACH-000053,-0.017466963058200002
ACH-000054,0.020596168609900004
ACH-000055,-0.0281319936264
ACH-000060,-0.0796123265707
ACH-000067,-0.0791728725322
ACH-000070,-0.0520858685859
ACH-000075,-0.17022441175900002
ACH-000078,-0.157505542075
ACH-000082,-0.135819079054
ACH-000085,0.07053399253050001
ACH-000086,-0.230026511988
ACH-000087,-0.00907814162643
ACH-000092,-0.0332608534475
ACH-000095,-0.159432452102
ACH-000097,-0.126149782676
ACH-000098,-0.005403159632359999
ACH-000099,-0.0298363711003
ACH-000108,-0.027397761551000002
ACH-000113,0.003908296677510001
ACH-000115,-0.13300794563100002
ACH-000116,-0.12878225595
ACH-000118,-0.177715047674
ACH-000120,-0.256599206418
ACH-000123,-0.03923707939959999
ACH-000127,-0.08557996124160001
ACH-000128,-0.05267098216919999
ACH-000132,0.212634931905
ACH-000133,-0.23656233968600002
ACH-000137,-0.0319522846987
ACH-000138,-0.285341431295
ACH-000142,-0.139270879195
ACH-000143,0.0309394304839
ACH-000146,-0.056759308053900004
ACH-000148,0.07659091800310001
ACH-000150,-0.0734288562913
ACH-000152,0.29716798722300003
ACH-000153,-0.343308955795
ACH-000159,0.174943212746
ACH-000160,-0.219693494191
ACH-000163,-0.25895550557700003
ACH-000167,-0.336956729511
ACH-000168,0.197320982949
ACH-000169,-0.035073750094199996
ACH-000178,-0.0248119024811
ACH-000182,-0.041102461327199996
ACH-000183,-0.0648065596594
ACH-000188,0.011603698651000001
ACH-000189,-0.41144644280599996
ACH-000190,-0.268992945685
ACH-000198,-0.077842442614
ACH-000204,0.131190124099
ACH-000206,-0.182399592641
ACH-000207,-0.289720833658
ACH-000211,-0.26410352174400004
ACH-000215,-0.239001486894
ACH-000221,-0.08656545279719999
ACH-000222,-0.16967078168699998
ACH-000223,0.012639949289899999
ACH-000226,-0.09159193485169999
ACH-000227,0.059555939209400006
ACH-000228,-0.018796950053700003
ACH-000231,-0.10540479185599999
ACH-000232,0.0006191869865269999
ACH-000233,-0.0739648221348
ACH-000234,-0.06820115182709999
ACH-000235,-0.172563665768
ACH-000237,0.00721292967159
ACH-000238,-0.033522476940900006
ACH-000243,-0.0849421236075
ACH-000244,-0.07166458140269999
ACH-000246,-0.0162430250352
ACH-000248,-0.232674988193
ACH-000250,-0.133746082809
ACH-000251,-0.0989841718154
ACH-000253,-0.024462485861900002
ACH-000255,-0.723233075159
ACH-000256,-0.119102357607
ACH-000257,0.062212291057400004
ACH-000258,-0.183238774014
ACH-000259,-0.103497529691
ACH-000260,-0.0909589271531
ACH-000261,-0.08081423003930001
ACH-000262,-0.179287158608
ACH-000263,0.0859329996796
ACH-000264,-0.132058493479
ACH-000265,-0.0756485016594
ACH-000266,-0.151648236766
ACH-000272,-0.040471189585000004
ACH-000273,-0.07219249839719999
ACH-000274,-0.25836707737799997
ACH-000277,-0.21699959948199998
ACH-000278,-0.23199641619199998
ACH-000279,0.0279786574295
ACH-000280,-0.22088719147799998
ACH-000281,-0.218641586942
ACH-000288,-0.033782042875
ACH-000291,-0.088875810559
