,CALCOCO1 (57658)
ACH-000376,-0.252879072859
ACH-000381,-0.352315184395
ACH-000383,-0.280993283985
ACH-000387,-0.186090759593
ACH-000389,-0.09602000717800001
ACH-000390,-0.346117123038
ACH-000393,-0.269841294353
ACH-000395,-0.0548104326888
ACH-000397,-0.332302658127
ACH-000401,-0.288440688399
ACH-000402,-0.309474384335
ACH-000403,-0.306824009426
ACH-000404,-0.431295410652
ACH-000406,-0.264682405539
ACH-000407,-0.179862652053
ACH-000408,-0.445094102758
ACH-000410,-0.20385761336599997
ACH-000411,-0.190239141032
ACH-000414,-0.356216825422
ACH-000415,-0.19769872269000002
ACH-000416,-0.283794291025
ACH-000420,-0.314667746706
ACH-000421,-0.347097929612
ACH-000424,-0.245151146525
ACH-000425,-0.135503532443
ACH-000426,-0.35646356288500003
ACH-000427,-0.37231145619499995
ACH-000433,-0.24048258976
ACH-000436,-0.231584784795
ACH-000444,-0.0306291787616
ACH-000445,-0.264139568099
ACH-000448,-0.378066929515
ACH-000450,0.0133242488939
ACH-000452,-0.284165307445
ACH-000454,-0.429260319055
ACH-000458,-0.24451073338799997
ACH-000459,-0.11794792932499999
ACH-000460,-0.214309335006
ACH-000461,-0.41071504988799995
ACH-000463,-0.351795040559
ACH-000464,-0.26124347516
ACH-000466,-0.181824629323
ACH-000467,-0.254105981112
ACH-000468,-0.537770792402
ACH-000469,-0.256142556194
ACH-000470,-0.24350638388700002
ACH-000471,-0.331552536836
ACH-000472,-0.257239157223
ACH-000473,-0.153237149086
ACH-000475,-0.37324481941699994
ACH-000476,-0.202629672678
ACH-000477,-0.07877339816250001
ACH-000480,-0.18968944942000002
ACH-000481,-0.443867368112
ACH-000483,-0.34700802645999995
ACH-000484,-0.611083990849
ACH-000485,-0.515890070611
ACH-000486,-0.298440923157
ACH-000487,-0.186978304046
ACH-000488,-0.35105427862300004
ACH-000490,-0.350841323279
ACH-000491,-0.225885926426
ACH-000495,0.0383647697469
ACH-000496,-0.49042807100599994
ACH-000499,-0.530532505308
ACH-000500,-0.497983109379
ACH-000502,-0.248656110341
ACH-000503,-0.52434383485
ACH-000505,-0.1812067154
ACH-000507,-0.32645218146
ACH-000510,-0.0227588474944
ACH-000511,-0.321273809619
ACH-000512,-0.42316056595
ACH-000516,-0.22244812189899998
ACH-000517,-0.257708439309
ACH-000518,-0.467321628125
ACH-000520,-0.250424671953
ACH-000521,-0.22324798613699998
ACH-000522,-0.20867001183800002
ACH-000524,-0.292968333417
ACH-000527,-0.300376117573
ACH-000528,-0.236206925271
ACH-000537,-0.268088712169
ACH-000541,-0.743587988318
ACH-000542,-0.209594881247
ACH-000544,-0.35910160880099995
ACH-000545,-0.34204868036200003
ACH-000547,-0.120487884919
ACH-000548,-0.36030901318899994
ACH-000549,-0.296274360655
ACH-000550,-0.45195781294200005
ACH-000552,-0.443737946375
ACH-000556,-0.280698125939
ACH-000557,-0.106511141234
ACH-000570,-0.395711051707
ACH-000571,-0.103476401469
ACH-000573,-0.0903463196573
ACH-000576,-0.278598335552
ACH-000580,-0.24162759754500002
ACH-000584,-0.363426097517
ACH-000585,-0.274220484534
ACH-000588,-0.0108901537459
ACH-000589,-0.30083342945700003
ACH-000591,-0.381269922157
ACH-000593,-0.325316608134
ACH-000600,-0.191865339761
ACH-000601,-0.286476579532
ACH-000604,-0.33273773202199997
ACH-000605,-0.295827084481
ACH-000606,-0.41940938553400003
ACH-000608,-0.340535078516
ACH-000614,-0.315820004917
ACH-000616,-0.345218217373
ACH-000618,-0.404922565152
ACH-000619,-0.131185375035
ACH-000620,-0.103372071598
ACH-000621,-0.262237903368
ACH-000622,-0.375155419459
ACH-000623,-0.327096684509
ACH-000624,-0.295597139793
ACH-000627,-0.162447342128
ACH-000630,-0.253632869745
ACH-000632,-0.311164394885
ACH-000633,-0.18864017961
ACH-000637,-0.514800213155
ACH-000638,-0.514069967413
ACH-000646,-0.313407637166
ACH-000647,-0.354885593987
ACH-000648,-0.0856446902263
ACH-000649,-0.301196199782
ACH-000651,-0.6753501068760001
ACH-000652,-0.499288309742
ACH-000653,-0.13862179737400002
ACH-000657,-0.24521096553000002
ACH-000658,-0.257568324987
ACH-000661,-0.409540546163
ACH-000662,-0.367619614391
ACH-000663,-0.313925792707
ACH-000665,-0.12940593435699999
ACH-000671,-0.193542273684
ACH-000673,-0.231796896817
ACH-000676,-0.242102475983
ACH-000677,-0.561681026753
ACH-000681,-0.311076890741
ACH-000682,-0.321256576598
ACH-000683,-0.12712121949000002
ACH-000684,0.028403155965999998
ACH-000688,-0.105224182649
ACH-000693,-0.257503193484
ACH-000694,-0.428264343306
ACH-000695,0.15235796186
ACH-000696,-0.175715004569
ACH-000697,-0.22875905964999999
ACH-000699,-0.0648114008079
ACH-000701,-0.222660573139
ACH-000706,-0.21705105786200002
ACH-000711,-0.255462877714
ACH-000713,-0.262065253647
ACH-000714,-0.37433522565099997
ACH-000718,-0.20478177886100002
ACH-000720,-0.392369680751
ACH-000721,-0.207660637504
ACH-000724,-0.207639253558
ACH-000725,-0.133896612789
ACH-000732,-0.379508810407
ACH-000734,-0.403414341311
ACH-000735,-0.246231591618
ACH-000736,-0.40410355229999995
ACH-000738,-0.283927949912
ACH-000746,-0.177338353425
ACH-000747,-0.27707039481199996
ACH-000748,-0.238860982873
ACH-000753,-0.37428960063199995
ACH-000756,-0.215762248368
ACH-000757,-0.561772676918
ACH-000758,-0.30964583854899996
ACH-000760,-0.334710590854
ACH-000763,-0.330562263851
ACH-000764,-0.534474890617
ACH-000765,-0.47963559378
ACH-000766,-0.25608539496599997
ACH-000767,-0.217722185864
ACH-000768,-0.279465374104
ACH-000769,-0.19545502549600002
ACH-000770,-0.323399804763
ACH-000771,-0.25459557897199997
ACH-000773,-0.052478065167199994
ACH-000776,-0.636569328271
ACH-000777,-0.276443081275
ACH-000778,-0.227148318032
ACH-000781,-0.24085747381499997
ACH-000782,-0.31116164595199997
ACH-000783,-0.39518650365999997
ACH-000784,-0.293758920001
ACH-000785,-0.325386143537
ACH-000787,-0.324237484584
ACH-000788,-0.271493120166
ACH-000791,-0.345135881416
ACH-000792,-0.314046026867
ACH-000794,-0.18391907930399998
ACH-000796,-0.284179500784
ACH-000799,-0.38864131902800003
ACH-000800,-0.511596056653
ACH-000802,-0.324593131809
ACH-000804,-0.319920425292
ACH-000805,-0.45063038906
ACH-000809,-0.240973769833
ACH-000810,-0.0809808959946
ACH-000811,-0.116188020374
ACH-000817,-0.247111967607
ACH-000819,-0.331647654116
ACH-000820,-0.129399663615
ACH-000821,0.0177555561448
ACH-000822,-0.225468479045
ACH-000823,-0.28938649273899997
ACH-000824,-0.207928908205
ACH-000827,-0.19125791984999999
ACH-000829,-0.46121596379100005
ACH-000831,-0.394183300245
ACH-000832,-0.406610192122
ACH-000833,-0.438130230424
ACH-000834,-0.39110849966899996
ACH-000835,-0.284495462185
ACH-000836,0.111563670403
ACH-000837,-0.34501631885899997
ACH-000838,-0.335838028873
ACH-000839,-0.167250199239
ACH-000840,-0.659871949863
ACH-000841,-0.457286095155
ACH-000843,-0.26236670609900004
ACH-000846,-0.11732085394899999
ACH-000847,-0.448944725564
ACH-000848,-0.48255614418700005
ACH-000849,-0.23768958702100002
ACH-000851,-0.35329051248800003
ACH-000855,-0.278842471699
ACH-000856,-0.317039487588
ACH-000858,-0.298787288803
ACH-000859,-0.464100038245
ACH-000861,-0.245244291437
ACH-000862,0.00360855654431
ACH-000865,-0.446812327087
ACH-000866,-0.28010337873
ACH-000867,-0.31355202435
ACH-000869,-0.343017656834
ACH-000872,-0.143871005167
ACH-000873,-0.157631527588
ACH-000876,-0.35176247031900004
ACH-000878,-0.420523646258
ACH-000880,-0.34106427573799997
ACH-000881,-0.22664135948300002
ACH-000882,-0.36547146767899996
ACH-000884,-0.395067236102
ACH-000885,-0.211650063772
ACH-000887,-0.298453922301
ACH-000888,-0.250613215138
ACH-000889,-0.389395120005
ACH-000890,-0.14145245783500002
ACH-000896,-0.280868172481
ACH-000898,-0.17071005198199998
ACH-000900,-0.39782287840999997
ACH-000901,-0.323907725632
ACH-000905,-0.388511915335
ACH-000906,-0.34893576349100003
ACH-000907,-0.304486018248
ACH-000910,-0.22512785771899999
ACH-000911,-0.313613383692
ACH-000912,-0.36020903679
ACH-000913,-0.277612296039
ACH-000915,-0.274972165007
ACH-000916,-0.34206096272500003
ACH-000917,-0.34859887046
ACH-000921,-0.46501778622400003
ACH-000924,-0.126887555944
ACH-000926,-0.273361805868
ACH-000928,-0.526035340425
ACH-000929,-0.24791545279399999
ACH-000932,-0.317303822482
ACH-000935,-0.55727965173
ACH-000936,-0.24640789857200002
ACH-000937,-0.222248060556
ACH-000938,-0.326550382815
ACH-000939,0.157572635885
ACH-000941,-0.320248171029
ACH-000943,-0.280217856396
ACH-000946,-0.34075000962800006
ACH-000947,-0.342552945836
ACH-000948,-0.284517147239
ACH-000950,-0.269591132573
ACH-000953,-0.31658990006099996
ACH-000957,-0.45369978172200004
ACH-000958,-0.381699832294
ACH-000960,-0.327607078763
ACH-000963,-0.595815350093
ACH-000968,-0.254599822709
ACH-000969,-0.17830517765
ACH-000973,-0.37161212691600004
ACH-000974,-0.167136727146
ACH-000975,-0.22864180055
ACH-000976,-0.25567441643100003
ACH-000978,-0.286834236696
ACH-000980,-0.248938654569
ACH-000984,-0.17383757180999998
ACH-000986,-0.22049218437399998
ACH-000988,-0.368012770743
ACH-000993,-0.290257014324
ACH-000994,-0.184480661279
ACH-000996,-0.433296679556
ACH-001001,-0.19777911334800002
ACH-001020,0.390384613168
ACH-001028,-0.21897115337200002
ACH-001031,-0.202945875895
ACH-001038,-0.16980119229200002
ACH-001048,-0.19458096671100003
ACH-001050,-0.190228076837
ACH-001053,-0.220855249005
ACH-001054,-0.210450520035
ACH-001061,-0.34290837675499997
ACH-001067,-0.31888744713399997
ACH-001075,-0.409248779495
ACH-001096,-0.19441011408300002
ACH-001128,0.7434016989219999
ACH-001134,-0.188693090972
ACH-001151,-0.320898387023
ACH-001163,-0.35887829905199997
ACH-001164,-0.020183451578
ACH-001173,-0.304260265888
ACH-001183,-0.24625519637200002
ACH-001184,0.0352669811513
ACH-001190,-0.315993457612
ACH-001192,-0.22577605236200002
ACH-001193,-0.00513293895782
ACH-001196,-0.194361719461
ACH-001197,-0.270651671094
ACH-001205,-0.17793148655000002
ACH-001211,0.116117869357
ACH-001212,-0.331293190597
ACH-001228,-0.23420605731400002
ACH-001232,-0.156620651776
ACH-001239,-0.36337272346999994
ACH-001274,-0.272380635157
ACH-001275,-0.400130864643
ACH-001277,-0.0752343456667
ACH-001278,-0.449592401709
ACH-001280,-0.175120462002
ACH-001283,-0.354182270587
ACH-001289,-0.159553764322
ACH-001295,-0.17577084580400001
ACH-001300,-0.551641742515
ACH-001301,-0.350864043512
ACH-001302,-0.31002951132
ACH-001303,-0.095296145088
ACH-001306,-0.286672164859
ACH-001318,-0.39066541424199996
ACH-001322,-0.105990009389
ACH-001328,-0.23718914187800003
ACH-001332,-0.502518193482
ACH-001333,-0.41977558505400003
ACH-001336,-0.330320700716
ACH-001340,-0.35279197659
ACH-001346,-0.319685072466
ACH-001353,-0.24243967473499997
ACH-001354,-0.255516000562
ACH-001367,-0.469373052103
ACH-001368,-0.171446892746
ACH-001374,-0.0632049847899
ACH-001375,-0.341744801589
ACH-001377,-0.204797037806
ACH-001380,-0.212773050938
ACH-001391,-0.0939141709537
ACH-001407,-0.28733539156300003
ACH-001408,-0.23226943183200002
ACH-001413,-0.362018159294
ACH-001430,-0.291445783167
ACH-001431,-0.177915661074
ACH-001450,-0.149204447198
ACH-001496,-0.21605675151700002
ACH-001500,0.08413623447860001
ACH-001521,-0.458723715986
ACH-001523,-0.31701455016999996
ACH-001532,-0.24148471994000004
ACH-001536,-0.378678692493
ACH-001550,0.0017580225058299998
ACH-001552,-0.263602585353
ACH-001554,-0.332835474993
ACH-001645,-0.18835707397999998
ACH-001654,-0.247007120062
ACH-001715,-0.594242770332
ACH-001735,-0.281908504846
ACH-001736,-0.22516908661999996
ACH-001737,-0.339652268823
ACH-001740,-0.325850782516
ACH-001745,-0.263858616649
ACH-001750,-0.188746891449
ACH-001765,-0.195058830965
ACH-001956,-0.36116648937
ACH-001957,-0.209928308736
