,P2RX3 (5024)
ACH-000004,-0.21867577795600002
ACH-000007,-0.434835450694
ACH-000009,-0.0598841548857
ACH-000011,-0.165144587962
ACH-000012,-0.0341857239724
ACH-000013,-0.165398276538
ACH-000014,0.28469026801999997
ACH-000015,0.0385474889602
ACH-000017,-0.339836880857
ACH-000018,-0.453401385482
ACH-000019,0.033999465886900004
ACH-000021,-0.219676964331
ACH-000022,-0.0307519803577
ACH-000025,-0.187479269848
ACH-000028,-0.040841623472300005
ACH-000030,-0.24788747709199999
ACH-000035,-0.100718753589
ACH-000036,-0.155977592142
ACH-000037,-0.39268333147100004
ACH-000039,-0.00556844729743
ACH-000040,-0.262009365395
ACH-000041,-0.0375787840699
ACH-000042,-0.169748589643
ACH-000045,-0.030300644082999997
ACH-000047,-0.234158315555
ACH-000052,-0.123034562649
ACH-000053,-0.298088029691
ACH-000054,-0.0429107930015
ACH-000055,-0.116890430013
ACH-000060,-0.266366196873
ACH-000067,0.176013700744
ACH-000070,-0.155407004579
ACH-000075,-0.144889757381
ACH-000078,-0.27805026922
ACH-000082,-0.12496759568499999
ACH-000085,0.075725474468
ACH-000086,-0.298177121759
ACH-000087,-0.33127377183
ACH-000092,-0.192900546179
ACH-000095,0.00817830667862
ACH-000097,-0.0685866905502
ACH-000098,-0.19822511786699998
ACH-000099,-0.120048766176
ACH-000108,-0.124166567425
ACH-000113,-0.154634993751
ACH-000115,0.0105786797863
ACH-000116,-0.109064359736
ACH-000118,-0.209736000513
ACH-000120,-0.206541743233
ACH-000123,-0.229284184853
ACH-000127,-0.259477419108
ACH-000128,0.04971335859209999
ACH-000132,-0.375638144265
ACH-000133,-0.26089092239100004
ACH-000137,-0.285004935407
ACH-000138,-0.100290672147
ACH-000142,-0.34142185506399997
ACH-000143,-0.0903818381597
ACH-000146,-0.150994384653
ACH-000148,-0.205031610386
ACH-000150,-0.194773633568
ACH-000152,-0.18770187721200002
ACH-000153,-0.355838451378
ACH-000159,-0.269918064438
ACH-000160,-0.169352667342
ACH-000163,0.058802027496
ACH-000167,0.00376036901581
ACH-000168,-0.458954123862
ACH-000169,-0.10255093817199999
ACH-000178,-0.115000074988
ACH-000182,-0.374083162618
ACH-000183,-0.0741180764982
ACH-000188,-0.25984816893
ACH-000189,-0.0487332716333
ACH-000190,-0.221846934069
ACH-000198,-0.0336983010561
ACH-000204,0.039510553001300006
ACH-000206,-0.133964347896
ACH-000207,-0.507613770312
ACH-000211,-0.246183246318
ACH-000215,-0.08755478529829999
ACH-000221,-0.38797208933899996
ACH-000222,0.00399558827558
ACH-000223,-0.0173815023964
ACH-000226,-0.164953227813
ACH-000227,-0.223560327304
ACH-000228,-0.196504603031
ACH-000231,-0.168211965342
ACH-000232,-0.193338086752
ACH-000233,-0.14933700944
ACH-000234,0.0331225478049
ACH-000235,-0.17641272176800002
ACH-000237,-0.118123887118
ACH-000238,-0.030174243753999998
ACH-000243,-0.09137695497449999
ACH-000244,-0.260838808161
ACH-000246,-0.168906438616
ACH-000248,0.0514926698325
ACH-000250,-0.22698718099800003
ACH-000251,0.110806407273
ACH-000253,-0.134828522847
ACH-000255,-0.0596679539274
ACH-000256,-0.28300891037799997
ACH-000257,-0.140612355038
ACH-000258,-0.0594388357732
ACH-000259,-0.360462621725
ACH-000260,-0.09825069808879999
ACH-000261,-0.18334978716699998
ACH-000262,-0.184887884659
ACH-000263,0.137820840882
ACH-000264,-0.264929152907
ACH-000265,-0.08489387838710001
ACH-000266,-0.06953213537160001
ACH-000272,-0.190703927423
ACH-000273,-0.43689405008599996
ACH-000274,-0.0638344313951
ACH-000277,-0.0718692046783
ACH-000278,-0.04732017183330001
ACH-000279,-0.18939469415600002
ACH-000280,-0.0926655518258
ACH-000281,-0.23800528051699998
ACH-000288,-0.0751018742881
ACH-000291,-0.0857430734496
ACH-000293,-0.0641696884956
ACH-000294,-0.385808456158
ACH-000295,-0.138731250004
ACH-000296,-0.0651730605976
ACH-000302,-0.0164214715184
ACH-000304,-0.266233151115
ACH-000307,-0.287925077929
ACH-000308,-0.211264542731
ACH-000310,0.123466321015
ACH-000311,-0.23440975068599998
ACH-000312,-0.033289893015799994
ACH-000315,-0.13876574693
ACH-000316,-0.298421050303
ACH-000317,-0.442975785226
ACH-000318,-0.423690773311
ACH-000319,-0.136991239718
ACH-000320,0.042016814035300006
ACH-000322,-0.365956767509
ACH-000323,-0.0823346218806
ACH-000324,0.0611029615139
ACH-000329,0.215265885286
ACH-000330,-0.19940019515000001
ACH-000331,-0.0935909234476
ACH-000332,-0.147011317256
ACH-000334,-0.305281696773
ACH-000335,-0.340148154163
ACH-000336,-0.237556034366
ACH-000337,-0.156275948177
ACH-000339,-0.0659354643221
ACH-000341,0.0784583725533
ACH-000348,-0.0183923575421
ACH-000350,0.0593524451618
ACH-000352,-0.103310167964
ACH-000356,-0.424094958348
ACH-000361,0.0027901796547600004
ACH-000362,-0.024937731468700004
ACH-000363,-0.312798300605
ACH-000364,-0.21691856913600002
ACH-000365,-0.264743101976
ACH-000366,-0.468230513885
ACH-000368,-0.17098857996
ACH-000374,0.00041264843416300004
ACH-000375,-0.138804065417
ACH-000376,-0.218784490104
ACH-000381,-0.09604471501499999
ACH-000383,-0.260263704104
ACH-000387,-0.06356426428119999
ACH-000389,-0.07089537204739998
ACH-000390,-0.184528244756
ACH-000393,-0.16054908313400001
ACH-000395,-0.055590472388
ACH-000397,-0.111484492952
ACH-000401,-0.0870462629023
ACH-000402,-0.185104361288
ACH-000403,-0.10949534853800001
ACH-000404,-0.38998479574600003
ACH-000406,-0.333474237023
ACH-000407,0.126761191053
ACH-000408,-0.984013902295
ACH-000410,-0.300562631658
ACH-000411,-0.183038508669
ACH-000414,-0.0172538507741
ACH-000415,-0.38295023144100004
ACH-000416,-0.10445319477600001
ACH-000420,-0.262095261214
ACH-000421,-0.338486854291
ACH-000424,-0.04663863355219999
ACH-000425,-0.0577864467976
ACH-000426,-0.256842883698
ACH-000427,-0.167488041003
ACH-000433,-0.365976553428
ACH-000436,-0.112769268248
ACH-000444,-0.244497953066
ACH-000445,-0.229238595801
ACH-000448,-0.143946796601
ACH-000450,-0.0811588323701
ACH-000452,-0.205129282493
ACH-000454,-0.148069758298
ACH-000458,-0.0470301313849
ACH-000459,-0.5305334743069999
ACH-000460,-0.106739191223
ACH-000461,-0.461877359013
ACH-000463,-0.248344182502
ACH-000464,0.155514950616
ACH-000466,0.187650448118
ACH-000467,-0.348358824558
ACH-000468,-0.105359253356
ACH-000469,-0.222740496727
ACH-000470,-0.07627388000030001
ACH-000471,-0.180422285797
ACH-000472,-0.08526761806409999
ACH-000473,-0.255902418107
ACH-000475,-0.08827667564910001
ACH-000476,-0.165161474577
ACH-000477,-0.239461180237
ACH-000480,-0.15539618600400001
ACH-000481,-0.218044369139
ACH-000483,-0.37407216010399996
ACH-000484,-0.30761141938000003
ACH-000485,-0.0681271545037
ACH-000486,-0.2420944039
ACH-000487,-0.287522049238
ACH-000488,-0.304576423311
ACH-000490,-0.23975702850400002
ACH-000491,-0.10242244216
ACH-000495,-0.015548442107799999
ACH-000496,-0.327228743961
ACH-000499,-0.578622175322
ACH-000500,-1.0052233229
ACH-000502,-0.19601557617600002
ACH-000503,-0.499778395541
ACH-000505,-0.229722752108
ACH-000507,-0.27689202065900004
ACH-000510,-0.241809818882
ACH-000511,-0.411172126962
ACH-000512,-0.24519506091999996
ACH-000516,-0.21952133432799997
ACH-000517,-0.0870964555445
ACH-000518,-0.09702813196460001
ACH-000520,-0.139363900029
ACH-000521,0.0570767248799
ACH-000522,-0.08048070071489999
ACH-000524,-0.0559121839453
ACH-000527,-0.0892050749217
ACH-000528,-0.160403478544
ACH-000537,-0.0521503299637
ACH-000541,-0.380077066215
ACH-000542,-0.12850350621099998
ACH-000544,-0.25252373952199997
ACH-000545,-0.345200928451
ACH-000547,-0.0578198634512
ACH-000548,-0.281661445166
ACH-000549,-0.564832348807
ACH-000550,-0.0074180035454
ACH-000552,-0.22521053028299998
ACH-000556,-0.09471583998569999
ACH-000557,-0.15151784281400002
ACH-000570,-0.248486307597
ACH-000571,-0.14108928200999998
ACH-000573,-0.141182132938
ACH-000576,-0.327898006372
ACH-000580,-0.380827756928
ACH-000584,-0.106961589976
ACH-000585,-0.242443891912
ACH-000588,-0.277194369163
ACH-000589,-0.186455882165
ACH-000591,-0.137844417694
ACH-000593,-0.139733122076
ACH-000600,0.00284042179209
ACH-000601,-0.218092270984
ACH-000604,-0.155596230022
ACH-000605,-0.398320521981
ACH-000606,-0.437862231246
ACH-000608,-0.0997890118713
ACH-000614,-0.561043056496
ACH-000616,-0.0788980741856
ACH-000618,-0.272932369443
ACH-000619,-0.385350976654
ACH-000620,-0.145001149981
ACH-000621,-0.083111276118
ACH-000622,-0.125790873618
ACH-000623,-0.208304587501
ACH-000624,-0.249382098407
ACH-000627,-0.0915934332057
ACH-000630,-0.241584380675
ACH-000632,-0.0475872041029
ACH-000633,-0.0526271199642
ACH-000637,-0.367718124933
ACH-000638,-0.241104591133
ACH-000646,0.140711405166
ACH-000647,-0.24403454940299998
ACH-000648,-0.120093858309
ACH-000649,-0.0626084950032
ACH-000651,-0.177757021908
ACH-000652,-0.302876527589
ACH-000653,-0.0647563236205
ACH-000657,-0.153437113704
ACH-000658,-0.15311265156099998
ACH-000661,-0.253885398552
ACH-000662,-0.17083953462499998
ACH-000663,0.084080999479
ACH-000665,0.007865199729410001
ACH-000671,-0.208163248517
ACH-000673,-0.109487611897
ACH-000676,-0.09221762086169999
ACH-000677,-0.0904694972908
ACH-000681,-0.042816032879900004
ACH-000682,-0.046386758956900004
ACH-000683,-0.23262262577799997
ACH-000684,-0.38866474066699996
ACH-000688,0.172991200073
ACH-000693,-0.349624977466
ACH-000694,-0.234661802876
ACH-000695,-0.104569682903
ACH-000696,-0.158437948823
ACH-000697,-0.38477926542499996
ACH-000699,-0.186697736432
ACH-000701,-0.412884883279
ACH-000706,-0.09451737358689999
ACH-000711,-0.154746060658
ACH-000713,-0.296844001453
ACH-000714,-0.328177542905
ACH-000718,-0.12637990905899998
ACH-000720,-0.315281579617
ACH-000721,-0.145572727522
ACH-000724,0.155372206351
ACH-000725,-0.27029151291299996
ACH-000732,-0.155118124413
ACH-000734,-0.219827214923
ACH-000735,-0.26957689181999994
ACH-000736,-0.24979353711399999
ACH-000738,-0.236384515781
ACH-000746,-0.156427144549
ACH-000747,-0.26070970532
ACH-000748,-0.332690391088
ACH-000753,-0.144627245254
ACH-000756,-0.293266846032
ACH-000757,-0.106740984504
ACH-000758,-0.17226747598499997
ACH-000760,-0.273574639014
ACH-000763,-0.162783334599
ACH-000764,-0.0181738339231
ACH-000765,-0.26933263355500003
ACH-000766,-0.18577221827799997
ACH-000767,0.035499772459199996
ACH-000768,-0.20418499841600002
ACH-000769,-0.163202990805
ACH-000770,-0.129682626828
ACH-000771,-0.305518126555
ACH-000773,-0.20113309428399997
ACH-000776,-0.21428821641100002
ACH-000777,-0.20557321458900002
ACH-000778,-0.264871844757
ACH-000781,-0.174528320416
ACH-000782,-0.19663545107500002
ACH-000783,-0.160089106155
ACH-000784,-0.213957773698
ACH-000785,-0.005990573467060001
ACH-000787,-0.10105404047399999
ACH-000788,-0.133231466184
ACH-000791,-0.244668637498
ACH-000792,-0.257842248082
ACH-000794,-0.568325422544
ACH-000796,-0.0958006199835
ACH-000799,-0.261728290789
ACH-000800,-0.07722114932039999
ACH-000802,-0.114715730911
ACH-000804,-0.153607302421
ACH-000805,-0.176005133561
ACH-000809,-0.247336437462
ACH-000810,-0.46503457170699997
ACH-000811,-0.20614558555
ACH-000817,-0.324711758811
ACH-000819,-0.40376384323799996
ACH-000820,-0.281650433458
ACH-000821,-0.17970792635299998
ACH-000822,-0.276479207788
ACH-000823,-0.29264980506099997
ACH-000824,-0.134537593323
ACH-000827,-0.19497618105599998
ACH-000829,-0.296590842167
ACH-000831,-0.21289953514600002
ACH-000832,-0.12609224859
ACH-000833,-0.332239746482
ACH-000834,-0.014653248142099999
ACH-000835,0.0817745059765
ACH-000836,-0.27216976523499997
ACH-000837,-0.116593497906
ACH-000838,-0.26279083843
ACH-000839,-0.226391251167
ACH-000840,-0.263265707561
ACH-000841,-0.0101180967307
ACH-000843,-0.277804997467
ACH-000846,-0.291336723471
ACH-000847,-0.0981140977782
ACH-000848,0.009516765789629998
ACH-000849,-0.260298234762
ACH-000851,0.23471613671100003
ACH-000855,-0.140356521424
ACH-000856,-0.0737249171211
ACH-000858,-0.108371940306
ACH-000859,-0.293585433555
ACH-000861,-0.22927928236200001
ACH-000862,-0.12099698879000001
ACH-000865,-0.131120811679
ACH-000866,-0.369578521627
ACH-000867,-0.271014314104
ACH-000869,0.00557073597222
ACH-000872,-0.218868662481
ACH-000873,-0.0644565194087
ACH-000876,-0.21781110495499997
ACH-000878,-0.23407440025899998
ACH-000880,-0.20873152999699998
ACH-000881,-0.09823800373639999
ACH-000882,-0.248216525369
ACH-000884,0.0704040238703
ACH-000885,-0.0405394240611
ACH-000887,-0.283694701951
ACH-000888,-0.167977025872
ACH-000889,-0.006085631777979999
ACH-000890,-0.364545326687
ACH-000896,-0.0632787148424
ACH-000898,-0.264838941564
ACH-000900,-0.253813825841
ACH-000901,-0.26623147519400003
ACH-000905,-0.10988684623299999
ACH-000906,-0.140736886439
ACH-000907,-0.117510739448
ACH-000910,-0.136668207145
ACH-000911,-0.24843970695
ACH-000912,-0.210128699177
ACH-000913,-0.23822476050299998
ACH-000915,-0.140703178473
ACH-000916,-0.268186325619
ACH-000917,-0.315910742739
ACH-000921,-0.14678505564799998
ACH-000924,-0.14378297039899998
ACH-000926,0.161442550399
ACH-000928,0.0594691157046
ACH-000929,-0.0679439781304
ACH-000932,-0.16593406414
ACH-000935,-0.178026948006
ACH-000936,-0.453600011289
ACH-000937,-0.32074987937399996
ACH-000938,-0.236062543185
ACH-000939,-0.257210899782
ACH-000941,-0.394164326623
ACH-000943,-0.19762665167
ACH-000946,-0.19468207085
ACH-000947,-0.281540661244
ACH-000948,-0.321680870813
ACH-000950,-0.039552652193400005
ACH-000953,-0.36687077006700003
ACH-000957,-0.35863127569700004
ACH-000958,-0.19866184278000001
ACH-000960,-0.35389354281400004
ACH-000963,-0.036513091828400006
ACH-000968,-0.20772225688
ACH-000969,-0.24141494025899998
ACH-000973,-0.330541982126
ACH-000974,-0.222533630834
ACH-000975,-0.15298653399
ACH-000976,-0.09263059715610002
ACH-000978,-0.284707998067
ACH-000980,-0.169241690684
ACH-000984,-0.238699574899
ACH-000986,-0.18198680703899997
ACH-000988,-0.11102656653899999
ACH-000993,-0.069411932681
ACH-000994,-0.242317442808
ACH-000996,-0.14235486137
ACH-001001,-0.178134955929
ACH-001020,-0.105182147248
ACH-001028,-0.10982288559499999
ACH-001031,-0.19932977936500001
ACH-001038,-0.18425693435899998
ACH-001048,-0.304237258457
ACH-001050,-0.038604163671
ACH-001053,-0.465050487184
ACH-001054,-0.23099328259799998
ACH-001061,-0.134533128226
ACH-001067,-0.118034128314
ACH-001075,-0.344237168614
ACH-001096,-0.179560411789
ACH-001128,-0.427858662688
ACH-001134,-0.127724605527
ACH-001151,-0.206559482929
ACH-001163,-0.164387602894
ACH-001164,-0.0792482855496
ACH-001173,-0.309558840676
ACH-001183,-0.0418738831174
ACH-001184,0.052677958337500004
ACH-001190,-0.193879585574
ACH-001192,0.0751701092358
ACH-001193,-0.59109283031
ACH-001196,-0.434180395631
ACH-001197,-0.283001763521
ACH-001205,0.14116815404400002
ACH-001211,-0.32268361085999997
ACH-001212,0.219057946219
ACH-001228,-0.0182142748746
ACH-001232,-0.23371688996599999
ACH-001239,-0.07629270218919999
ACH-001274,-0.287131663732
ACH-001275,-0.13889331619
ACH-001277,-0.151808611737
ACH-001278,-0.34662935202
ACH-001280,0.009566936878049999
ACH-001283,-0.19335539597100002
ACH-001289,-0.394454334282
ACH-001295,-0.188320839247
ACH-001300,-0.245319171646
ACH-001301,-0.0025741373885100004
ACH-001302,-0.62423363294
ACH-001303,0.0495796651241
ACH-001306,-0.28824756264
ACH-001318,-0.11360971617
ACH-001322,-0.123077342199
ACH-001328,-0.364364887801
ACH-001332,-0.15092483318299998
ACH-001333,0.188542590737
ACH-001336,-0.41384389468500005
ACH-001340,-0.230363600559
ACH-001346,-0.163253310538
ACH-001353,-0.0522602985406
ACH-001354,-0.046269037007
ACH-001367,-0.206089565467
ACH-001368,-0.263028537287
ACH-001374,-0.117640327031
ACH-001375,-0.16649299186
ACH-001377,-0.181347332109
ACH-001380,-0.151600570151
ACH-001391,-0.342903044164
ACH-001407,0.00830874245797
ACH-001408,-0.100142876656
ACH-001413,-0.405825780181
ACH-001430,-0.09448409904989999
ACH-001431,-0.149068886239
ACH-001450,-0.20945567690900002
ACH-001496,-0.274437998131
ACH-001500,-0.184419645564
ACH-001521,-0.31020427861
ACH-001523,-0.207975483497
ACH-001532,-0.119491264923
ACH-001536,-0.034841663774800004
ACH-001550,-0.19191632945099998
ACH-001552,-0.20459192639600002
ACH-001554,-0.09979897387160001
ACH-001645,-0.118065004324
ACH-001654,-0.043643576239999995
ACH-001715,-0.270945227095
ACH-001735,-0.211569544846
ACH-001736,-0.194926392617
ACH-001737,-0.93499007334
ACH-001740,-0.23291151129700002
ACH-001745,-0.027816957574
ACH-001750,-0.112650101066
ACH-001765,-0.298213142419
ACH-001956,-0.0932749624233
ACH-001957,-0.0172400228191
