,GCNT2 (2651)
ACH-000004,-0.105674025551
ACH-000007,-0.165584978209
ACH-000009,-0.302454359093
ACH-000011,-0.0640440550866
ACH-000012,-0.196306220152
ACH-000013,-0.0475360577654
ACH-000014,-0.229000986879
ACH-000015,0.0066741965271
ACH-000017,-0.321530640988
ACH-000018,-0.11988590000600001
ACH-000019,-0.130024694804
ACH-000021,-0.148022711648
ACH-000022,-0.162285562629
ACH-000025,-0.055821841106400004
ACH-000028,-0.150345396097
ACH-000030,-0.166400847972
ACH-000035,-0.055687064488
ACH-000036,-0.147109760891
ACH-000037,-0.5232721045090001
ACH-000039,-0.347078701138
ACH-000040,-0.19435298434999998
ACH-000041,0.0353459275121
ACH-000042,-0.210236770908
ACH-000045,-0.107594566571
ACH-000047,-0.18129199034000001
ACH-000052,-0.123228137745
ACH-000053,-0.15820507398
ACH-000054,-0.170765141338
ACH-000055,-0.2274362353
ACH-000060,-0.0790636133473
ACH-000067,0.037797772761800005
ACH-000070,-0.0491667291383
ACH-000075,-0.015131276534799998
ACH-000078,-0.239971391483
ACH-000082,-0.145754040932
ACH-000085,-0.039583679164999996
ACH-000086,-0.028880756359900003
ACH-000087,-0.0530630187149
ACH-000092,-0.17918598127399998
ACH-000095,-0.32866491895100003
ACH-000097,-0.125904056889
ACH-000098,-0.200652598352
ACH-000099,-0.174882125134
ACH-000108,-0.0684413796742
ACH-000113,-0.17395869945099998
ACH-000115,-0.184079280353
ACH-000116,-0.221579130392
ACH-000118,-0.198091416917
ACH-000120,-0.422056680801
ACH-000123,-0.270799675342
ACH-000127,-0.111149378217
ACH-000128,-0.07514871363339999
ACH-000132,-0.113041884212
ACH-000133,-0.0472043095358
ACH-000137,-0.23110623170800002
ACH-000138,-0.33474555614100004
ACH-000142,-0.0741393852786
ACH-000143,-0.110551384851
ACH-000146,-0.116077086002
ACH-000148,-0.109060201756
ACH-000150,-0.012302996769000001
ACH-000152,-0.100892623728
ACH-000153,-0.516582185237
ACH-000159,-0.0357714331119
ACH-000160,-0.0644886087637
ACH-000163,-0.20231769434799998
ACH-000167,-0.42588606776500004
ACH-000168,-0.276742539893
ACH-000169,0.0483612051556
ACH-000178,-0.0460732349153
ACH-000182,-0.114546102919
ACH-000183,-0.169564117055
ACH-000188,-0.0370195014108
ACH-000189,-0.5376789141489999
ACH-000190,-0.0725164107434
ACH-000198,-0.34704581414999996
ACH-000204,0.0492962917973
ACH-000206,-0.113634970382
ACH-000207,-0.128472950127
ACH-000211,-0.203589059171
ACH-000215,-0.24172243575599997
ACH-000221,-0.0594232294599
ACH-000222,-0.257614608708
ACH-000223,-0.243236147137
ACH-000226,-0.08657878916989999
ACH-000227,-0.20052947373399999
ACH-000228,-0.18457575410100002
ACH-000231,-0.049689743321699995
ACH-000232,-0.17051869337499997
ACH-000233,-0.215712134124
ACH-000234,-0.19553101543200002
ACH-000235,-0.15276095968599998
ACH-000237,-0.09444638991660001
ACH-000238,-0.254660550724
ACH-000243,-0.146946204986
ACH-000244,0.0430908841043
ACH-000246,-0.23586533961800002
ACH-000248,-0.425499307133
ACH-000250,-0.07553753531489998
ACH-000251,-0.378306751621
ACH-000253,-0.0878174807428
ACH-000255,-0.09668633348130001
ACH-000256,-0.184397321523
ACH-000257,-0.00156524451102
ACH-000258,0.0429663782387
ACH-000259,-0.12200428597200001
ACH-000260,-0.08513615507510001
ACH-000261,0.033244813998
ACH-000262,-0.352847765832
ACH-000263,-0.28873033372900003
ACH-000264,-0.149960532898
ACH-000265,-0.119117638027
ACH-000266,-0.151675162345
ACH-000272,-0.272093685683
ACH-000273,-0.146571068933
ACH-000274,-0.335153885668
ACH-000277,-0.212076754634
ACH-000278,-0.0615498629868
ACH-000279,-0.185511912927
ACH-000280,-0.265721098138
ACH-000281,-0.35159012788099997
ACH-000288,-0.176167918234
ACH-000291,-0.0521579544867
ACH-000293,-0.0715284886912
ACH-000294,-0.0627974709951
ACH-000295,-0.35078397089900004
ACH-000296,0.0178501974687
ACH-000302,-0.258207070489
ACH-000304,0.325322918609
ACH-000307,-0.07638622376450001
ACH-000308,-0.318358428729
ACH-000310,-0.175918707955
ACH-000311,-0.289403662956
ACH-000312,-0.264775678459
ACH-000315,0.126468295195
ACH-000316,-0.310413277904
ACH-000317,-0.021931208843200004
ACH-000318,-0.190990438224
ACH-000319,-0.0517877421098
ACH-000320,-0.252640664263
ACH-000322,-0.516232751929
ACH-000323,-0.0178392684205
ACH-000324,-0.262217301788
ACH-000329,-0.23101586459800003
ACH-000330,-0.27613863708700004
ACH-000331,-0.0961241794991
ACH-000332,-0.18869558686500001
ACH-000334,-0.635099883095
ACH-000335,-0.019246037395799998
ACH-000336,0.0609770252022
ACH-000337,0.0471083781671
ACH-000339,-0.145863406722
ACH-000341,-0.218726003473
ACH-000348,-0.111434995795
ACH-000350,-0.214708604161
ACH-000352,-0.291599160498
ACH-000356,0.0368293290267
ACH-000361,-0.0114549809799
ACH-000362,-0.21496488013700002
ACH-000363,-0.046595216488300006
ACH-000364,-0.259749845797
ACH-000365,-0.136902224446
ACH-000366,-0.0463019373298
ACH-000368,-0.21299199189100002
ACH-000374,-0.46687349780799997
ACH-000375,-0.24724184730700002
ACH-000376,-0.25188367184
ACH-000381,-0.201716183524
ACH-000383,-0.177185524798
ACH-000387,-0.163833586729
ACH-000389,0.013148633279699999
ACH-000390,-0.159237852344
ACH-000393,-0.267133930075
ACH-000395,-0.18665321230700002
ACH-000397,-0.23132453421100002
ACH-000401,-0.260728131492
ACH-000402,-0.241933214447
ACH-000403,-0.33487728260899996
ACH-000404,0.202616216678
ACH-000406,-0.08472904824619999
ACH-000407,-0.232574590012
ACH-000408,-0.0682592766242
ACH-000410,-0.107458450602
ACH-000411,-0.130678898856
ACH-000414,-0.324377169942
ACH-000415,-0.145039629783
ACH-000416,-0.139210324998
ACH-000420,-0.34133876701099997
ACH-000421,-0.113419281393
ACH-000424,-0.11697852592800001
ACH-000425,-0.184229774739
ACH-000426,0.09294216367689999
ACH-000427,-0.222414945652
ACH-000433,-0.024417175325000002
ACH-000436,-0.338534196986
ACH-000444,-0.264952701638
ACH-000445,-0.12501332379799998
ACH-000448,-0.235205105783
ACH-000450,-0.22954478369000003
ACH-000452,-0.170584565791
ACH-000454,-0.412928050882
ACH-000458,0.0339508524618
ACH-000459,-0.076439940902
ACH-000460,-0.122113096061
ACH-000461,0.0677243818172
ACH-000463,-0.144402572034
ACH-000464,-0.0220986414432
ACH-000466,-0.26840836538199997
ACH-000467,-0.0143849678617
ACH-000468,-0.0743866248395
ACH-000469,-0.278448739076
ACH-000470,-0.217131966061
ACH-000471,-0.0800769072906
ACH-000472,-0.157621587703
ACH-000473,-0.117080489047
ACH-000475,-0.06875539408689998
ACH-000476,-0.111382207492
ACH-000477,-0.09865342797450001
ACH-000480,-0.214783968007
ACH-000481,-0.185691448111
ACH-000483,-0.08880789989360001
ACH-000484,0.0705831427684
ACH-000485,0.034816910526
ACH-000486,-0.16534048259099998
ACH-000487,-0.166635500353
ACH-000488,-0.0480272777367
ACH-000490,-0.20427908514899998
ACH-000491,-0.12146333638000001
ACH-000495,0.0394192280154
ACH-000496,-0.159625899526
ACH-000499,-0.0370031688944
ACH-000500,0.38685779748300003
ACH-000502,-0.09679793477469999
ACH-000503,0.0415128973141
ACH-000505,-0.0616121985091
ACH-000507,-0.0772306710653
ACH-000510,-0.0974963087084
ACH-000511,-0.09131691971410001
ACH-000512,0.125945649219
ACH-000516,-0.389094816011
ACH-000517,-0.18896804379999999
ACH-000518,-0.142379655677
ACH-000520,-0.185499744204
ACH-000521,-0.40239152007
ACH-000522,-0.11114181934
ACH-000524,-0.3906688918
ACH-000527,-0.10916986775800001
ACH-000528,-0.0392022393574
ACH-000537,-0.051129809770499995
ACH-000541,-0.141191692232
ACH-000542,-0.208931249046
ACH-000544,-0.27625614683
ACH-000545,-0.0456249545147
ACH-000547,-0.202855193168
ACH-000548,-0.248605506861
ACH-000549,-0.24699545716999996
ACH-000550,-0.36993938986100006
ACH-000552,-0.0209770062814
ACH-000556,-0.166492813832
ACH-000557,-0.16035660313
ACH-000570,-0.11089011633300001
ACH-000571,-0.254237046177
ACH-000573,-0.018447149526900002
ACH-000576,-0.0980148387537
ACH-000580,0.0242794921037
ACH-000584,-0.22021143830200002
ACH-000585,-0.332626465011
ACH-000588,-0.0541303670098
ACH-000589,-0.174567104376
ACH-000591,-0.121256867524
ACH-000593,-0.24650863830699998
ACH-000600,-0.145815620655
ACH-000601,-0.144633036086
ACH-000604,-0.134014192501
ACH-000605,-0.24533435958
ACH-000606,-0.026611164978900002
ACH-000608,-0.22548518361900002
ACH-000614,-0.22593767881299998
ACH-000616,0.027353538145599997
ACH-000618,-0.298857626255
ACH-000619,-0.187414229338
ACH-000620,-0.0680664417375
ACH-000621,-0.109653599484
ACH-000622,-0.09004269503170001
ACH-000623,-0.109041672596
ACH-000624,-0.132584196664
ACH-000627,-0.321135667007
ACH-000630,-0.11835643372000001
ACH-000632,-0.134807090018
ACH-000633,-0.114951450286
ACH-000637,-0.44376614618
ACH-000638,-0.209086183043
ACH-000646,-0.0351394330525
ACH-000647,-0.0922451212265
ACH-000648,-0.0123951768144
ACH-000649,-0.041563641499800005
ACH-000651,-0.0135815429837
ACH-000652,-0.33339712263599997
ACH-000653,-0.14471152121
ACH-000657,-0.0788205130775
ACH-000658,-0.560950694189
ACH-000661,-0.108360185682
ACH-000662,-0.314741292219
ACH-000663,-0.10569034666000002
ACH-000665,-0.07092996231689999
ACH-000671,-0.11676509004699999
ACH-000673,-0.134115818137
ACH-000676,-0.0614991473932
ACH-000677,-0.0709140582642
ACH-000681,-0.283483200294
ACH-000682,-0.306431636683
ACH-000683,-0.25283757403
ACH-000684,-0.243904772232
ACH-000688,-0.23153781738899998
ACH-000693,-0.0898718093778
ACH-000694,-0.0668715817913
ACH-000695,-0.112289245327
ACH-000696,-0.07106829294480001
ACH-000697,-0.162050850235
ACH-000699,-0.0714458323602
ACH-000701,-0.212979194039
ACH-000706,-0.07931819837700001
ACH-000711,-0.11875025453
ACH-000713,-0.26348709306400003
ACH-000714,-0.0995258525099
ACH-000718,-0.289741331096
ACH-000720,-0.0625952089099
ACH-000721,-0.10438467802100002
ACH-000724,-0.145140279528
ACH-000725,-0.145315870731
ACH-000732,0.061346020208800006
ACH-000734,-0.160156963661
ACH-000735,0.04751181668980001
ACH-000736,-0.0391927211424
ACH-000738,-0.07059794139489999
ACH-000746,-0.019255501952400004
ACH-000747,-0.0311719539781
ACH-000748,-0.057812767538400006
ACH-000753,-0.123381787917
ACH-000756,-0.242347040789
ACH-000757,-0.0495653009171
ACH-000758,-0.009209684930649999
ACH-000760,-0.121881229551
ACH-000763,-0.11723020489399999
ACH-000764,-0.49928027122100005
ACH-000765,-0.0701448975958
ACH-000766,-0.13081271508
ACH-000767,-0.0539421138607
ACH-000768,-0.207091913332
ACH-000769,-0.215972506162
ACH-000770,-0.23097117299400002
ACH-000771,-0.048280352196899995
ACH-000773,-0.13424556738600002
ACH-000776,0.0009941122847489999
ACH-000777,-0.286131647276
ACH-000778,-0.0953043943557
ACH-000781,-0.173514803292
ACH-000782,-0.33839286282
ACH-000783,-0.205762960042
ACH-000784,-0.175494896717
ACH-000785,-0.251248387106
ACH-000787,-0.17724125900600002
ACH-000788,-0.192904719949
ACH-000791,-0.09940728048039998
ACH-000792,-0.0360977769904
ACH-000794,-0.112957472662
ACH-000796,-0.047386521487
ACH-000799,-0.14830385922800002
ACH-000800,-0.241251103614
ACH-000802,-0.053316985717699994
ACH-000804,-0.413889231056
ACH-000805,-0.0731668418845
ACH-000809,-0.17864805621
ACH-000810,-0.306228705259
ACH-000811,-0.0833005761888
ACH-000817,-0.315082222238
ACH-000819,-0.163878388563
ACH-000820,-0.262862296341
ACH-000821,-0.16591990306399998
ACH-000822,0.00360315207208
ACH-000823,-0.15423530375800001
ACH-000824,-0.164934976979
ACH-000827,-0.19094924721700002
ACH-000829,-0.078525734658
ACH-000831,-0.08920062645150001
ACH-000832,-0.24399552057100002
ACH-000833,-0.0480956678923
ACH-000834,-0.221872038375
ACH-000835,-0.064641952299
ACH-000836,-0.00719526443689
ACH-000837,-0.011908054164
ACH-000838,-0.018053927836200002
ACH-000839,-0.130649129446
ACH-000840,-0.11892817505000002
ACH-000841,-0.206791728373
ACH-000843,0.151826879638
ACH-000846,-0.0460815750905
ACH-000847,-0.152162693654
ACH-000848,0.039413827897
ACH-000849,-0.121805421325
ACH-000851,-0.22108241194699998
ACH-000855,-0.055317650070599994
ACH-000856,-0.14473842736300002
ACH-000858,-0.0775687440861
ACH-000859,0.0484981216474
ACH-000861,-0.18657156857999999
ACH-000862,-0.37779374056500004
ACH-000865,-0.12741181625999998
ACH-000866,-0.163355753572
ACH-000867,-0.12255423303400001
ACH-000869,-0.0513204330935
ACH-000872,-0.0325323883484
ACH-000873,-0.0492843570849
ACH-000876,-0.0159145155667
ACH-000878,-0.10358805384
ACH-000880,-0.0915033455489
ACH-000881,-0.181709587351
ACH-000882,-0.17287872618500003
ACH-000884,-0.12520917617900001
ACH-000885,-0.374632726421
ACH-000887,-0.106414459375
ACH-000888,-0.165644656597
ACH-000889,-0.106210282035
ACH-000890,-0.193801359345
ACH-000896,-0.336183915412
ACH-000898,-0.10796909819299999
ACH-000900,-0.0560673805825
ACH-000901,-0.22987271554699998
ACH-000905,-0.160735423354
ACH-000906,-0.245695084305
ACH-000907,-0.00254830426227
ACH-000910,-0.136982896445
ACH-000911,-0.00145249911046
ACH-000912,0.09257935951969999
ACH-000913,-0.08844072067560001
ACH-000915,-0.0434086543104
ACH-000916,-0.0525936153775
