,ADAD2 (161931)
ACH-000004,-0.0392644148162
ACH-000007,-0.107857198855
ACH-000009,0.163732580134
ACH-000011,-0.114155914634
ACH-000012,-0.199357826534
ACH-000013,-0.218758157568
ACH-000014,-0.018856240506200002
ACH-000015,0.111875633861
ACH-000017,-0.00179511425407
ACH-000018,-0.199597036085
ACH-000019,0.226174261577
ACH-000021,0.08583796579870001
ACH-000022,-0.114987762131
ACH-000025,-0.253366969356
ACH-000028,0.150383350056
ACH-000030,0.0107864812185
ACH-000035,-0.00986404890017
ACH-000036,-0.0485369841924
ACH-000037,-0.170367947749
ACH-000039,0.0752657702107
ACH-000040,-0.0428609247717
ACH-000041,-0.09981618902
ACH-000042,0.00276685012902
ACH-000045,-0.0920546824756
ACH-000047,-0.0744772791767
ACH-000052,-0.11827559413
ACH-000053,-0.16085851128599998
ACH-000054,-0.0499771168836
ACH-000055,0.129284259736
ACH-000060,-0.062436833948300005
ACH-000067,-0.0671790307491
ACH-000070,-0.21923114440000002
ACH-000075,0.0982174835362
ACH-000078,-0.0800234506774
ACH-000082,-0.0545946592276
ACH-000085,-0.24996761183200003
ACH-000086,0.0274097655334
ACH-000087,-0.05201035916809999
ACH-000092,-0.020211505584599998
ACH-000095,-0.00740490178925
ACH-000097,-0.113695081226
ACH-000098,-0.176412277316
ACH-000099,-0.111535129689
ACH-000108,-0.0635540321904
ACH-000113,-0.170988744686
ACH-000115,-0.18934315244000002
ACH-000116,0.0692822570493
ACH-000118,0.082834840801
ACH-000120,0.0390612057068
ACH-000123,0.042536503221699995
ACH-000127,-0.139948331384
ACH-000128,-0.153236636763
ACH-000132,0.053393422362
ACH-000133,-0.225989109017
ACH-000137,-0.09546729639429999
ACH-000138,-0.091390824162
ACH-000142,-0.00406499493396
ACH-000143,0.023497416420299996
ACH-000146,-0.055149652317900005
ACH-000148,-0.0815101797283
ACH-000150,-0.10801946328800001
ACH-000152,-0.036682954193599994
ACH-000153,-0.0025293079017199996
ACH-000159,0.035238362380800005
ACH-000160,0.04847991441269999
ACH-000163,0.0515155278802
ACH-000167,-0.049725079035900004
ACH-000168,-0.07543717290239998
ACH-000169,-0.127687949209
ACH-000178,-0.120381140866
ACH-000182,-0.11504323082800001
ACH-000183,-0.113642098389
ACH-000188,-0.021525656587099998
ACH-000189,-0.248890405283
ACH-000190,0.083581315864
ACH-000198,-0.08350276576889999
ACH-000204,-0.165129584706
ACH-000206,-0.20751120428599998
ACH-000207,0.007714122091260001
ACH-000211,-0.0686041018126
ACH-000215,-0.0940275315882
ACH-000221,-0.227279809041
ACH-000222,-0.08892433635839998
ACH-000223,-0.07385466815719999
ACH-000226,-0.166225120338
ACH-000227,0.22180855923300002
ACH-000228,-0.133164610735
ACH-000231,-0.115538467626
ACH-000232,-0.06020714966569999
ACH-000233,-0.160034907059
ACH-000234,0.0348278504698
ACH-000235,-0.07466511581799999
ACH-000237,-0.32676995453200003
ACH-000238,-0.0701342292613
ACH-000243,0.0662914875047
ACH-000244,0.011476844773600002
ACH-000246,0.128005527033
ACH-000248,-0.20460478257599998
ACH-000250,-0.0841193443473
ACH-000251,0.21369234668099998
ACH-000253,-0.195942374041
ACH-000255,-0.0781604112195
ACH-000256,0.042219237423
ACH-000257,-0.212919797608
ACH-000258,0.24196414194000002
ACH-000259,0.0349832542809
ACH-000260,-0.210264473908
ACH-000261,0.0606858071913
ACH-000262,-0.201038199764
ACH-000263,-0.021628485940900003
ACH-000264,-0.109734622699
