,EDC3 (80153)
ACH-000004,-0.030977681264999998
ACH-000007,-0.141855030366
ACH-000009,-0.10913753192
ACH-000011,-0.09245711856389999
ACH-000012,-0.0504359367014
ACH-000013,0.043537572498000006
ACH-000014,-0.06932771774419999
ACH-000015,-0.056540602525000004
ACH-000017,0.0748235365387
ACH-000018,-0.321267630805
ACH-000019,0.028760776586
ACH-000021,0.139990826558
ACH-000022,-0.11461242736600001
ACH-000025,-0.0709059215454
ACH-000028,-0.12110943584
ACH-000030,-0.036035134606
ACH-000035,-0.127228792228
ACH-000036,0.0217393591371
ACH-000037,0.0606559464934
ACH-000039,-0.056697034142
ACH-000040,-0.054957618443999996
ACH-000041,-0.133576175308
ACH-000042,-0.131206045758
ACH-000045,0.191662794411
ACH-000047,-0.121198243008
ACH-000052,-0.36737656802
ACH-000053,-0.149580428467
ACH-000054,-0.17982764247400002
ACH-000055,-0.174025684104
ACH-000060,0.013935842264399999
ACH-000067,-0.107620160141
ACH-000070,0.23046077175000002
ACH-000075,0.0661038155759
ACH-000078,-0.136247710103
ACH-000082,-0.05589955999969999
ACH-000085,-0.147786990753
ACH-000086,-0.147020045839
ACH-000087,-0.119616659544
ACH-000092,-0.10498674226
ACH-000095,0.0538047228644
ACH-000097,-0.005068424911130001
ACH-000098,-0.00263547015773
ACH-000099,-0.15026168285299998
ACH-000108,-0.11105826598600001
ACH-000113,-0.010899407064100001
ACH-000115,-0.017776122920599997
ACH-000116,0.036612891222300006
ACH-000118,-0.009433214858319999
ACH-000120,-0.130389022759
ACH-000123,0.10727632822699999
ACH-000127,-0.0862960061922
ACH-000128,-0.24457508519699997
ACH-000132,-0.015147320413799998
ACH-000133,-0.12554674878
ACH-000137,-0.0667509762957
ACH-000138,-0.0331711719435
ACH-000142,-0.050766659785199994
ACH-000143,0.0563848012309
ACH-000146,-0.00666700262991
ACH-000148,-0.156378414569
ACH-000150,-0.007893696025839999
ACH-000152,-0.0722053493097
ACH-000153,-0.10963571236500001
ACH-000159,-0.0457742513906
ACH-000160,-0.10437776696699999
ACH-000163,-0.0182686301216
ACH-000167,-0.287849445167
ACH-000168,-0.00277553901106
ACH-000169,-0.0609546673444
ACH-000178,-0.140580493538
ACH-000182,0.0269653565501
ACH-000183,-0.10086940142300001
ACH-000188,-0.166168545117
ACH-000189,-0.116040725856
ACH-000190,0.0738468792235
ACH-000198,0.09713514441189999
ACH-000204,0.0373022230575
ACH-000206,-0.027783983536099996
ACH-000207,-0.166405443314
ACH-000211,-0.0773366134298
ACH-000215,0.010674760163
ACH-000221,0.07782756451299999
ACH-000222,0.049021605070900004
ACH-000223,-0.104738983804
ACH-000226,0.0478304547129
ACH-000227,0.057392881855300004
ACH-000228,0.019874907711799998
ACH-000231,-0.00353238320548
ACH-000232,0.06496335537089999
ACH-000233,0.025416360535499997
ACH-000234,-0.15529060711200002
ACH-000235,-0.248852234879
ACH-000237,-0.12281059207100001
ACH-000238,-0.023002866621099998
ACH-000243,-0.22616155344900002
ACH-000244,0.00610657738198
ACH-000246,-0.27977608054
ACH-000248,-0.08281517306439999
ACH-000250,-0.155084467555
ACH-000251,-0.137758445876
ACH-000253,-0.145261805372
ACH-000255,-0.14171148646
ACH-000256,-0.07443972766439999
ACH-000257,-0.004640900289079999
ACH-000258,-0.010378085225200001
ACH-000259,0.0942175560896
ACH-000260,-0.08941673647430001
ACH-000261,-0.232464001505
ACH-000262,-0.188779882924
ACH-000263,-0.031130606126599996
ACH-000264,-0.11065390310499999
ACH-000265,-0.0822405818335
ACH-000266,-0.0688275982612
ACH-000272,-0.19375211843499998
ACH-000273,0.0414443201166
ACH-000274,-0.281997703568
ACH-000277,-0.158558701034
ACH-000278,-0.0846894281066
ACH-000279,-0.031235887660900002
ACH-000280,-0.0502364325667
ACH-000281,-0.18936536680799998
ACH-000288,-0.13232402360099998
ACH-000291,-0.12053652890699999
ACH-000293,-0.157628931504
ACH-000294,0.0279597715869
ACH-000295,-0.106069682706
