,F2 (2147)
ACH-000004,-0.16770258213199998
ACH-000007,-0.0131099704688
ACH-000009,-0.17517519903200002
ACH-000011,-0.27029058001899997
ACH-000012,-0.33936952107100005
ACH-000013,-0.41311627895499997
ACH-000014,-0.449950840031
ACH-000015,-0.0114504791479
ACH-000017,-0.143343128076
ACH-000018,-0.23083161650800002
ACH-000019,-0.341434026866
ACH-000021,-0.449225679946
ACH-000022,-0.0546414248936
ACH-000025,-0.205281754255
ACH-000028,-0.334957422736
ACH-000030,-0.353247082214
ACH-000035,-0.446892191153
ACH-000036,-0.168028184267
ACH-000037,-0.144592331227
ACH-000039,-0.170366521403
ACH-000040,-0.25799926996800004
ACH-000041,-0.338409307739
ACH-000042,-0.357341229415
ACH-000045,-0.08935650149839999
ACH-000047,-0.160567315938
ACH-000052,-0.33559889125299996
ACH-000053,-0.154369933084
ACH-000054,0.037709982618
ACH-000055,0.0389775528928
ACH-000060,-0.275207532275
ACH-000067,-0.362341794882
ACH-000070,-0.0766505226844
ACH-000075,-0.284301521307
ACH-000078,-0.244636132132
ACH-000082,-0.202612866447
ACH-000085,-0.101576520567
ACH-000086,-0.250603033528
ACH-000087,-0.42351249535499996
ACH-000092,-0.055078254256
ACH-000095,-0.0694448095504
ACH-000097,-0.40684554301200004
ACH-000098,-0.29758543592
ACH-000099,-0.331434358621
ACH-000108,-0.0886897630384
ACH-000113,-0.17588485631700002
ACH-000115,0.14127794803500002
ACH-000116,-0.337262576888
ACH-000118,-0.27840440078400003
ACH-000120,-0.241343797192
ACH-000123,-0.18443151424100002
ACH-000127,-0.100088746656
ACH-000128,-0.120617365458
ACH-000132,-0.14537553458900002
ACH-000133,-0.406907357148
ACH-000137,-0.26070304859
ACH-000138,-0.32041768698199996
ACH-000142,-0.483128121656
ACH-000143,-0.35798043291299997
ACH-000146,-0.162683271469
ACH-000148,-0.271740454682
ACH-000150,-0.18336498216
ACH-000152,-0.047289939329399996
ACH-000153,-0.361253077139
ACH-000159,-0.191661721719
ACH-000160,-0.191651082593
ACH-000163,-0.0817741328726
ACH-000167,-0.361062809065
ACH-000168,-0.308906477721
ACH-000169,-0.158196807494
ACH-000178,0.007086945221569999
ACH-000182,-0.220647096096
ACH-000183,-0.199121243278
ACH-000188,-0.219154196909
ACH-000189,-0.580227201056
ACH-000190,-0.146225633687
ACH-000198,-0.19680342885899998
ACH-000204,-0.207292845926
ACH-000206,-0.114807617073
ACH-000207,-0.935594081422
ACH-000211,-0.0895668949587
ACH-000215,-0.281015238525
ACH-000221,-0.12014573546900001
ACH-000222,-0.307919009259
ACH-000223,-0.00654233979332
ACH-000226,-0.154263054299
ACH-000227,-0.35565842948
ACH-000228,-0.019789641330400003
ACH-000231,-0.229418415796
ACH-000232,-0.269699796738
ACH-000233,-0.020524974184
ACH-000234,-0.116995860781
ACH-000235,-0.17596370926
ACH-000237,-0.301965838441
ACH-000238,-0.20346959706300002
ACH-000243,-0.203488125111
ACH-000244,-0.302959102088
ACH-000246,-0.126168927754
ACH-000248,0.012630808028500001
ACH-000250,-0.11761587063500001
ACH-000251,-0.283433454971
ACH-000253,-0.158458400792
ACH-000255,-0.113476832468
ACH-000256,-0.39996998773500003
ACH-000257,-0.199028534131
ACH-000258,-0.10604371016400001
ACH-000259,-0.228056790436
ACH-000260,-0.24688319444
ACH-000261,-0.26397881024500003
ACH-000262,-0.24966069396999999
ACH-000263,-0.295748698264
ACH-000264,-0.250579160087
ACH-000265,-0.23010484628199998
ACH-000266,-0.14257799731899998
ACH-000272,0.042260523433
ACH-000273,-0.12215033169000002
ACH-000274,-0.266950713272
ACH-000277,-0.312622641713
ACH-000278,-0.30803666314100003
ACH-000279,-0.21978029487300002
ACH-000280,-0.0992316383612
ACH-000281,-0.216297500363
ACH-000288,-0.18137874754900002
ACH-000291,-0.0468182308031
ACH-000293,-0.133082143142
ACH-000294,-0.115816479471
ACH-000295,-0.366418920234
ACH-000296,0.0144878710752
ACH-000302,-0.0991281228318
ACH-000304,-0.048269019251199995
ACH-000307,-0.349958078507
ACH-000308,-0.142504425329
ACH-000310,-0.218822173981
ACH-000311,-0.22286560336800001
ACH-000312,-0.257859585205
ACH-000315,-0.07630858747560001
ACH-000316,-0.157400645807
ACH-000317,-0.223657822862
ACH-000318,-0.388813050336
ACH-000319,-0.16142676628799998
