,TSTD1 (100131187)
ACH-000718,-0.162592842441
ACH-000720,-0.259141875329
ACH-000721,-0.29383772856400003
ACH-000724,-0.112288337591
ACH-000725,-0.250475583303
ACH-000732,-0.35240005985699996
ACH-000734,-0.31125040807300003
ACH-000735,-0.008638394669459998
ACH-000736,-0.08804956075819999
ACH-000738,-0.22088677271600002
ACH-000746,-0.20311143726300002
ACH-000747,-0.245335980364
ACH-000748,-0.18838800139800002
ACH-000753,-0.27501889707
ACH-000756,-0.193713137291
ACH-000757,-0.530690796338
ACH-000758,-0.288733554405
ACH-000760,-0.23287720866099998
ACH-000763,-0.26494258163400003
ACH-000764,-0.10177854958900001
ACH-000765,-0.20235049618099998
ACH-000766,-0.241666681202
ACH-000767,-0.152648886707
ACH-000768,-0.05985772546590001
ACH-000769,-0.284906972975
ACH-000770,-0.180893839812
ACH-000771,-0.00112726994253
ACH-000773,-0.38805090853600005
ACH-000776,-0.130980776217
ACH-000777,0.0590718265606
ACH-000778,-0.0888098466859
ACH-000781,-0.222666905163
ACH-000782,-0.179095289708
ACH-000783,-0.263825797216
ACH-000784,-0.123658062762
ACH-000785,-0.429380119366
ACH-000787,-0.19926664142099998
ACH-000788,-0.234427620964
ACH-000791,-0.276737236158
ACH-000792,-0.0237977224012
ACH-000794,-0.072530859854
ACH-000796,-0.159758339373
ACH-000799,-0.08683579582630001
ACH-000800,-0.47696568381300003
ACH-000802,-0.140258460705
ACH-000804,-0.139025334788
ACH-000805,-0.4741996839
ACH-000809,-0.0796735448581
ACH-000810,-0.110034340964
ACH-000811,-0.10447006302100001
ACH-000817,-0.162218883874
ACH-000819,-0.08750732701580001
ACH-000820,-0.0027227594652100002
ACH-000821,-0.281855447831
ACH-000822,-0.212645553722
ACH-000823,-0.144000551784
ACH-000824,-0.27475805808000003
ACH-000827,-0.250832780611
ACH-000829,-0.239913117363
ACH-000831,-0.140867736648
ACH-000832,-0.193352527359
ACH-000833,-0.0854472696772
ACH-000834,-0.11410084663799999
ACH-000835,-0.139937745067
ACH-000836,-0.18444902149599998
ACH-000837,-0.22218378951099998
ACH-000838,-0.0771288795494
ACH-000839,-0.0860220530091
ACH-000840,-0.148579874255
ACH-000841,-0.187213947012
ACH-000843,-0.210003361395
ACH-000846,-0.128080311272
ACH-000847,-0.147870233655
ACH-000848,-0.168929072566
ACH-000849,-0.170797390771
ACH-000851,-0.21155429426800001
ACH-000855,-0.40028958454
ACH-000856,-0.214261629113
ACH-000858,-0.17490029698600001
ACH-000859,-0.273975559611
ACH-000861,-0.235285115484
ACH-000862,-0.0796175838403
ACH-000865,-0.248013361184
ACH-000866,-0.0823878485862
ACH-000867,-0.160847270342
ACH-000869,-0.143142243465
ACH-000872,-0.332748781274
ACH-000873,-0.40984001740599996
ACH-000876,-0.282410358547
ACH-000878,0.11221848297
ACH-000880,-0.0104464429455
ACH-000881,-0.120410011344
ACH-000882,-0.26708970477
ACH-000884,-0.111224392876
ACH-000885,-0.17851981627500002
ACH-000887,-0.0929752238838
ACH-000888,-0.145374974595
ACH-000889,-0.305231572565
ACH-000890,-0.223510473895
ACH-000896,-0.176440130207
ACH-000898,-0.115007719703
ACH-000900,-0.544563398779
ACH-000901,-0.194720609215
ACH-000905,-0.162903132456
ACH-000906,-0.13955633189000002
ACH-000907,-0.47637768609
ACH-000910,-0.261804725198
ACH-000911,-0.0949964192717
ACH-000912,-0.104654983435
ACH-000913,-0.243628807961
ACH-000915,-0.250292140951
ACH-000916,-0.13778032790300002
ACH-000917,-0.23947546973099998
ACH-000921,-0.316084691496
ACH-000924,-0.31743079062199997
ACH-000926,-0.232466572203
ACH-000928,-0.276429082842
ACH-000929,-0.129963240963
ACH-000932,-0.0632200105205
ACH-000935,-0.05036727474230001
ACH-000936,-0.462041718435
ACH-000937,-0.263784311833
ACH-000938,-0.0569372704521
ACH-000939,-0.358964162803
ACH-000941,-0.341929850669
ACH-000943,-0.196316450016
ACH-000946,-0.269289203255
ACH-000947,-0.11048793803
ACH-000948,-0.24072597987
ACH-000950,-0.299116068133
ACH-000953,-0.286371860528
ACH-000957,-0.07775126538510001
ACH-000958,-0.334537921101
ACH-000960,-0.232909683596
ACH-000963,-0.315651453658
ACH-000968,-0.295324125414
ACH-000969,-0.443548674202
ACH-000973,-0.104142539981
ACH-000974,-0.19031136491
ACH-000975,-0.24320205980300003
ACH-000976,-0.288866827771
ACH-000978,0.058436538304500005
ACH-000980,-0.25874762683499997
ACH-000984,-0.209102813095
ACH-000986,-0.00756309248091
ACH-000988,0.0579394078476
ACH-000993,-0.10232464072000001
ACH-000994,0.033629751792
ACH-000996,-0.249982606408
ACH-001001,-0.190188149782
ACH-001020,-0.30599827322900003
ACH-001028,-0.262527361118
ACH-001031,-0.279059039724
ACH-001038,-0.291908202055
ACH-001048,-0.106149219803
ACH-001050,-0.253345659141
ACH-001053,-0.279458542117
ACH-001054,-0.119458328017
ACH-001061,-0.259037339608
ACH-001067,-0.123034030837
ACH-001075,-0.131634734532
ACH-001096,-0.192626610665
ACH-001128,-0.005873174065049999
ACH-001134,-0.273649488722
ACH-001151,-0.284843944152
ACH-001163,-0.38132400411899997
ACH-001164,-0.203589307091
ACH-001173,-0.0976709945821
ACH-001183,-0.160285430955
ACH-001184,-0.11150095155999999
ACH-001190,-0.27981722987700003
ACH-001192,-0.21394179033100003
ACH-001193,-0.155727216612
ACH-001196,0.00869163503461
ACH-001197,-0.734889129563
ACH-001205,-0.211794773439
ACH-001211,-0.281281355819
ACH-001212,-0.446794617688
ACH-001228,-0.17310953703899998
ACH-001232,-0.397579879955
ACH-001239,-0.15418109044199999
ACH-001274,0.024258192072299997
ACH-001275,-0.277356307424
ACH-001277,-0.021027232789500003
ACH-001278,-0.25098478632
ACH-001280,-0.15254777803
ACH-001283,-0.176221315506
ACH-001289,-0.331420408824
ACH-001295,-0.128350292273
ACH-001300,-0.017272204430099997
ACH-001301,-0.250566328105
ACH-001302,-0.16835141688900002
ACH-001303,0.334873603678
ACH-001306,-0.16068804321
ACH-001318,-0.21298317918499998
ACH-001322,-0.238828161867
ACH-001328,-0.21138367033799998
ACH-001332,-0.15200755557700002
ACH-001333,-0.22553767071199998
ACH-001336,-0.19512311630399998
ACH-001340,-0.140955469768
ACH-001346,-0.134211323903
ACH-001353,-0.223678728198
ACH-001354,-0.08631389694
ACH-001367,-0.024819393311200002
ACH-001368,-0.215185043285
ACH-001374,0.198458662339
ACH-001375,-0.17755146435
ACH-001377,-0.127557304523
ACH-001380,-0.08639064963919998
ACH-001391,-0.282806372315
ACH-001407,-0.121568307593
ACH-001408,-0.22714755857299998
ACH-001413,-0.176879633865
ACH-001430,-0.00204874472576
ACH-001431,0.030469197042099997
ACH-001450,-0.347095952106
ACH-001496,-0.118448471346
ACH-001500,-0.219190737788
ACH-001521,-0.049314466043499997
ACH-001523,-0.166481252922
ACH-001532,-0.235826279379
ACH-001536,-0.0654020922793
ACH-001550,-0.188151916039
ACH-001552,-0.332794701011
ACH-001554,-0.18862084425
ACH-001645,-0.21961394787900002
ACH-001654,-0.236141394316
ACH-001715,-0.108048609386
ACH-001735,-0.195293909712
ACH-001736,-0.09879493880410001
ACH-001737,-0.17515411188299998
ACH-001740,-0.161096380748
ACH-001745,-0.10607208755200001
ACH-001750,-0.45335149006700004
ACH-001765,-0.134695026266
ACH-001956,-0.0516817432845
ACH-001957,-0.201407618812
