,FMNL1 (752)
ACH-000004,-0.371057773903
ACH-000007,-0.188760882729
ACH-000009,-0.218707827307
ACH-000011,-0.35681737074500003
ACH-000012,-0.446684068764
ACH-000013,-0.321801056451
ACH-000014,-0.141187563575
ACH-000015,-0.248134484349
ACH-000017,-0.201539053635
ACH-000018,-0.37006499640100005
ACH-000019,-0.338988326237
ACH-000021,-0.36805392001500004
ACH-000022,-0.185876725512
ACH-000025,-0.266612491367
ACH-000028,-0.29899643389499997
ACH-000030,-0.290427666684
ACH-000035,-0.496935293833
ACH-000036,-0.09143318340780002
ACH-000037,-0.20751869998599998
ACH-000039,-0.289807272914
ACH-000040,-0.272196273317
ACH-000041,-0.43473689364699997
ACH-000042,-0.34831937457400003
ACH-000045,-0.36466204854199996
ACH-000047,-0.38939104062200003
ACH-000052,0.126984949092
ACH-000053,-0.21492350332
ACH-000054,-0.215788501939
ACH-000055,-0.358336271498
ACH-000060,-0.420136790541
ACH-000067,-0.116550874442
ACH-000070,0.0554641655583
ACH-000075,-0.27072184306499997
ACH-000078,-0.138789954904
ACH-000082,-0.24422749402
ACH-000085,-0.175372950679
ACH-000086,-0.317562173198
ACH-000087,-0.24718928848000002
ACH-000092,-0.177277627942
ACH-000095,-0.28539588953899997
ACH-000097,-0.248541847111
ACH-000098,-0.269847747082
ACH-000099,-0.22158018415999997
ACH-000108,-0.31478445325800003
ACH-000113,-0.193559957526
ACH-000115,-0.23208041083
ACH-000116,-0.331204454774
ACH-000118,-0.361925024121
ACH-000120,-0.27835378932300003
ACH-000123,-0.0981050105635
ACH-000127,-0.179340661259
ACH-000128,-0.209470002753
ACH-000132,-0.219629789976
ACH-000133,-0.141149380494
ACH-000137,-0.324135970372
ACH-000138,-0.320701305456
ACH-000142,-0.533859883174
ACH-000143,-0.22862002181999996
ACH-000146,-0.166411859012
ACH-000148,-0.301686249666
ACH-000150,-0.20738064709600001
ACH-000152,-0.47559556322700003
ACH-000153,-0.190352670366
ACH-000159,-0.17151481785
ACH-000160,-0.24657291913600002
ACH-000163,-0.460134856183
ACH-000167,-0.0543683358625
ACH-000168,-0.273814658921
ACH-000169,-0.180944930654
ACH-000178,-0.116842083031
ACH-000182,-0.19144528371599998
ACH-000183,-0.325533898921
ACH-000188,-0.41690006246699995
ACH-000189,-0.06986980960969999
ACH-000190,-0.307512367039
ACH-000198,-0.247151789094
ACH-000204,-0.246905866432
ACH-000206,-0.265442379616
ACH-000207,-0.348995387181
ACH-000211,-0.37683590338100004
ACH-000215,-0.236813908813
ACH-000221,-0.20074613187399998
ACH-000222,-0.116175346151
ACH-000223,-0.0428496967393
ACH-000226,-0.26845811456199997
ACH-000227,-0.487639996317
ACH-000228,-0.36934992900700003
ACH-000231,-0.316670514645
ACH-000232,-0.18860690154399998
ACH-000233,-0.367085505638
ACH-000234,-0.308457801995
ACH-000235,-0.21220172715799998
ACH-000237,-0.17400693328400002
ACH-000238,-0.419600914846
ACH-000243,-0.373158165206
ACH-000244,-0.363662762168
ACH-000246,-0.103064153278
ACH-000248,-0.38916263080799995
ACH-000250,-0.27044850515999996
ACH-000251,-0.21286683239
ACH-000253,-0.23743127604400002
ACH-000255,-0.385580133883
ACH-000256,-0.315786694084
ACH-000257,-0.160857537389
ACH-000258,-0.197090084989
ACH-000259,-0.23036172874400002
ACH-000260,-0.293875908974
ACH-000261,-0.154270569113
ACH-000262,-0.286013003297
ACH-000263,-0.146055135909
ACH-000264,-0.364192537005
ACH-000265,-0.27793270215599997
ACH-000266,-0.279483074559
ACH-000272,-0.20008979172699998
ACH-000273,-0.121958592262
ACH-000274,-0.39365319538599997
ACH-000277,-0.228083562899
ACH-000278,-0.172332523389
ACH-000279,-0.245925419219
ACH-000280,-0.284890683775
ACH-000281,-0.41052855118000003
ACH-000288,-0.447338716078
ACH-000291,-0.326227997337
ACH-000293,-0.35314715631800003
ACH-000294,-0.237120952131
ACH-000295,-0.494365525916
ACH-000296,-0.317581045366
ACH-000302,-0.23955203247499998
ACH-000304,-0.028155036749499998
ACH-000307,-0.25151567244899997
ACH-000308,-0.223980544928
ACH-000310,-0.45689309038500003
ACH-000311,-0.297152037916
ACH-000312,-0.38069227995899996
ACH-000315,-0.440076987927
ACH-000316,-0.36528824192599996
ACH-000317,-0.126004856496
ACH-000318,-0.25363794749400004
ACH-000319,-0.33802040975500003
ACH-000320,-0.339566627191
ACH-000322,-0.124579864464
ACH-000323,-0.315636566846
ACH-000324,-0.106187990439
ACH-000329,-0.21374281727699998
ACH-000330,-0.16464449321900002
ACH-000331,-0.20084098722600002
ACH-000332,-0.43216565802900003
ACH-000334,-0.122220223442
ACH-000335,-0.19684346894299998
ACH-000336,-0.614484355314
ACH-000337,-0.487327898104
ACH-000339,-0.265410797975
ACH-000341,-0.578120403897
ACH-000348,-0.328211224832
ACH-000350,-0.32205868916200003
ACH-000352,-0.20465549961100002
ACH-000356,-0.410363050022
ACH-000361,-0.37780550545100006
ACH-000362,-0.3245627909
ACH-000363,-0.113857291108
ACH-000364,-0.341655620802
ACH-000365,-0.130106475493
ACH-000366,-0.306200571512
ACH-000368,-0.18407358271899998
ACH-000374,0.0104774572401
ACH-000375,-0.30582455431999994
ACH-000376,-0.153193151053
ACH-000381,-0.29223203836100003
ACH-000383,-0.301452375571
ACH-000387,-0.297041568741
ACH-000389,-0.349634816073
ACH-000390,-0.262887411296
ACH-000393,-0.160353706226
ACH-000395,-0.17157783450599998
ACH-000397,-0.478396196997
ACH-000401,-0.149520031945
ACH-000402,-0.291615233874
ACH-000403,-0.266850927061
ACH-000404,-0.203657524742
ACH-000406,-0.217729213028
ACH-000407,-0.130912349051
ACH-000408,-0.270827217439
ACH-000410,-0.19757773921
ACH-000411,-0.233649252479
ACH-000414,-0.100544201245
ACH-000415,-0.628969424156
ACH-000416,-0.343580788336
ACH-000420,-0.25048487786
ACH-000421,-0.306083660625
ACH-000424,-0.496058603524
ACH-000425,-0.277010286597
ACH-000426,-0.367508308049
ACH-000427,-0.22744405863699999
ACH-000433,-0.18663726342999998
ACH-000436,-0.384166385732
ACH-000444,-0.30752876744
ACH-000445,-0.38892783906499995
ACH-000448,-0.313485950237
ACH-000450,-0.152270899925
ACH-000452,-0.267094770051
ACH-000454,-0.43347591346600006
ACH-000458,-0.295715187051
ACH-000459,-0.03923731413230001
ACH-000460,-0.204212149735
ACH-000461,-0.271966713561
ACH-000463,-0.226466055485
ACH-000464,-0.186287366239
ACH-000466,-0.237329129479
ACH-000467,-0.17936373396299998
ACH-000468,-0.5494080992
ACH-000469,-0.231222125238
ACH-000470,-0.160825387235
ACH-000471,-0.211369528767
ACH-000472,-0.32121011089699997
ACH-000473,-0.215197354468
ACH-000475,-0.201207472341
ACH-000476,-0.18964617702
ACH-000477,0.0394055962569
ACH-000480,-0.14795953905099998
ACH-000481,-0.121168950863
ACH-000483,-0.354288759619
ACH-000484,0.0316201239839
ACH-000485,-0.283138110055
ACH-000486,-0.23249499496800002
ACH-000487,-0.14223346706599999
ACH-000488,-0.16977837408799998
ACH-000490,-0.202162653823
ACH-000491,-0.34958483333800006
ACH-000495,-0.059886065772199994
ACH-000496,-0.459860899916
ACH-000499,-0.155653876614
ACH-000500,-0.672675201682
ACH-000502,-0.328529191645
ACH-000503,-0.0685977989487
ACH-000505,-0.239837804486
ACH-000507,-0.0821004034795
ACH-000510,-0.264151259977
ACH-000511,-0.298383315056
ACH-000512,-0.0362476099838
ACH-000516,-0.275162340504
ACH-000517,-0.125728742237
ACH-000518,-0.247018025064
