,LPPR1 (54886)
ACH-000004,0.10018688769400001
ACH-000007,0.24933344655499998
ACH-000009,0.0291857984242
ACH-000011,0.0104110928401
ACH-000012,0.158980536789
ACH-000013,0.0576707980324
ACH-000014,0.13591736261600001
ACH-000015,-0.0644313589725
ACH-000017,0.16722108566500002
ACH-000018,0.20393249373199998
ACH-000019,0.42304644817299997
ACH-000021,0.00825438053208
ACH-000022,0.0255178341782
ACH-000025,0.09843967007089999
ACH-000028,0.0166893598087
ACH-000030,0.166014389911
ACH-000035,0.07021237294989999
ACH-000036,0.15984409163
ACH-000037,0.314278681058
ACH-000039,0.148112486562
ACH-000040,0.102859870776
ACH-000041,0.0751519468323
ACH-000042,0.0524097213088
ACH-000045,0.26130830719
ACH-000047,0.189839913461
ACH-000052,0.0807377298445
ACH-000053,0.132468565909
ACH-000054,0.172030781673
ACH-000055,0.164212374218
ACH-000060,0.291949070484
ACH-000067,0.30890963347100003
ACH-000070,-0.0267766157388
ACH-000075,0.101171714068
ACH-000078,0.202788598546
ACH-000082,0.055181429538199996
ACH-000085,0.251570649831
ACH-000086,0.251075972252
ACH-000087,-0.11686675739399999
ACH-000092,0.13343056525
ACH-000095,0.0710721096287
ACH-000097,0.14674441542799999
ACH-000098,0.11128469339500001
ACH-000099,0.302162577722
ACH-000108,0.0555580717739
ACH-000113,0.0142387933
ACH-000115,0.0121914080871
ACH-000116,0.124195531984
ACH-000118,0.0669205231753
ACH-000120,0.24292727199
ACH-000123,0.193306795511
ACH-000127,0.025960698936400003
ACH-000128,0.219349549439
ACH-000132,0.25552081898699996
ACH-000133,0.0703213456535
ACH-000137,0.141669393176
ACH-000138,0.010758253772499999
ACH-000142,0.12702350490999997
ACH-000143,0.331790366406
ACH-000146,0.0397445274109
ACH-000148,0.011074890453
ACH-000150,0.28065855845
ACH-000152,0.04537912409659999
ACH-000153,-0.0550456980971
ACH-000159,0.0326961740285
ACH-000160,0.05958695732680001
ACH-000163,-0.010203850914299999
ACH-000167,0.00508004202542
ACH-000168,0.157713286593
ACH-000169,0.257066784876
ACH-000178,0.116547909549
ACH-000182,0.0769534167019
ACH-000183,0.215686830597
ACH-000188,0.177343986533
ACH-000189,-0.0537281961477
ACH-000190,-0.050287826583
ACH-000198,0.0719560497528
ACH-000204,0.08188907223960001
ACH-000206,-0.025511795389099996
ACH-000207,0.465209878781
ACH-000211,0.07101841203789999
ACH-000215,0.07832991071260001
ACH-000221,0.128304047876
ACH-000222,0.130751612362
ACH-000223,0.150530863178
ACH-000226,0.114749435679
ACH-000227,0.22200026324900002
ACH-000228,0.190753304063
ACH-000231,0.21107709877
ACH-000232,0.20834257143800003
ACH-000233,0.04212069208880001
ACH-000234,0.34879796265600005
ACH-000235,0.0954047780425
ACH-000237,0.0806620285603
ACH-000238,0.0675975624689
ACH-000243,0.0843393328319
ACH-000244,-0.0270248599301
ACH-000246,0.0730025915013
ACH-000248,0.0235238545187
ACH-000250,0.088727137627
ACH-000251,-0.0917233724684
ACH-000253,0.0848075784898
ACH-000255,0.0690725161641
ACH-000256,0.15845223089299998
ACH-000257,0.102636441563
ACH-000258,0.30342884977
ACH-000259,0.0642170359096
ACH-000260,0.205305963105
ACH-000261,0.106250084192
ACH-000262,0.018136558191400004
ACH-000263,-0.168794208316
ACH-000264,0.007864495208140001
ACH-000265,0.120400373652
ACH-000266,0.033551192061099994
ACH-000272,0.064156352933
ACH-000273,0.18074652235199998
ACH-000274,0.0258593963766
ACH-000277,0.106913705156
ACH-000278,0.18723855278299997
ACH-000279,0.20717419933400003
ACH-000280,0.0699223541274
ACH-000281,0.106823393583
ACH-000288,0.248394166393
ACH-000291,0.150447164098
ACH-000293,-0.12865079442
ACH-000294,0.047556270452
ACH-000295,0.300737060394
ACH-000296,0.147406596508
ACH-000302,0.10833410660800001
ACH-000304,0.22280486904599997
ACH-000307,0.0208969858419
ACH-000308,0.0217210274741
ACH-000310,0.199569717619
ACH-000311,0.016212204849700002
ACH-000312,0.029495442471900002
ACH-000315,0.34551607193000006
ACH-000316,0.323511962196
ACH-000317,0.161770465733
ACH-000318,-0.0215112680504
ACH-000319,0.239602332021
ACH-000320,0.00397595260643
ACH-000322,0.22287041745299999
ACH-000323,0.182452429937
ACH-000324,0.08982764340539999
ACH-000329,0.111806223357
ACH-000330,-0.0174365678287
ACH-000331,0.0683837846062
ACH-000332,0.19086375179600001
ACH-000334,0.176098173431
ACH-000335,0.143590059174
ACH-000336,0.522136378718
ACH-000337,0.136590512371
ACH-000339,0.00931489213899
ACH-000341,0.309562690894
ACH-000348,0.00224638475531
ACH-000350,0.256187573845
ACH-000352,0.1434182793
ACH-000356,0.219760424456
ACH-000361,0.0991919330304
ACH-000362,0.0236036286779
ACH-000363,-0.00361965823738
ACH-000364,0.18880330160999997
ACH-000365,0.0735746343538
ACH-000366,0.118565492777
ACH-000368,0.028206665509599996
ACH-000374,0.0828380278928
ACH-000375,0.124354862459
ACH-000376,0.00683826020105
ACH-000381,0.089126036751
ACH-000383,0.0646485231244
