,JKAMP (51528)
ACH-000706,-0.17195843124000001
ACH-000711,-0.23189275529199999
ACH-000713,-0.243447151455
ACH-000714,-0.216600671631
ACH-000718,-0.52849449251
ACH-000720,-0.14740497171800002
ACH-000721,-0.31117927874400003
ACH-000724,0.020081266104099996
ACH-000725,-0.11961983265699999
ACH-000732,-0.415214262547
ACH-000734,-0.11508661419600001
ACH-000735,-0.33936591053099996
ACH-000736,-0.244875066039
ACH-000738,-0.253025561344
ACH-000746,-0.304843260314
ACH-000747,-0.29241832731
ACH-000748,-0.05018910381180001
ACH-000753,-0.34398972475100004
ACH-000756,-0.233548311592
ACH-000757,-0.255519165353
ACH-000758,-0.154928964103
ACH-000760,-0.132664266632
ACH-000763,-0.10843944704000001
ACH-000764,-0.317236688664
ACH-000765,-0.186136630843
ACH-000766,-0.141126664427
ACH-000767,-0.06797648328230001
ACH-000768,-0.347481082378
ACH-000769,-0.23838242782699998
ACH-000770,-0.134195673633
ACH-000771,-0.158775047294
ACH-000773,-0.22405865577700002
ACH-000776,0.058324705881099996
ACH-000777,-0.267100181225
ACH-000778,-0.17298740027399997
ACH-000781,-0.172461750651
ACH-000782,-0.196090206045
ACH-000783,-0.214207366941
ACH-000784,-0.10121668842499999
ACH-000785,-0.137353827327
ACH-000787,-0.14515189488
ACH-000788,-0.23533947970400002
ACH-000791,-0.28905956351900003
ACH-000792,-0.052223952322899996
ACH-000794,-0.48198280879100003
ACH-000796,-0.26444064457
ACH-000799,-0.47265714025100003
ACH-000800,-0.209109500095
ACH-000802,-0.29313200009199997
ACH-000804,-0.0160734330892
ACH-000805,-0.281252119556
ACH-000809,-0.338593651651
ACH-000810,-0.23389752707199998
ACH-000811,-0.187615109043
ACH-000817,-0.0752712495025
ACH-000819,-0.104221322335
ACH-000820,-0.0933563761648
ACH-000821,0.007811596782979999
ACH-000822,-0.405232954211
ACH-000823,-0.23847806203000002
ACH-000824,-0.21567127794100002
ACH-000827,-0.44347656213500003
ACH-000829,-0.40002891723899997
ACH-000831,-0.23941052375799998
ACH-000832,-0.401404740381
ACH-000833,-0.137942187116
ACH-000834,-0.223463077665
ACH-000835,-0.27938861612300003
ACH-000836,-0.29524481961
ACH-000837,-0.281431322973
ACH-000838,-0.142433677345
ACH-000839,-0.506657707739
ACH-000840,-0.524023883535
ACH-000841,-0.150931948429
ACH-000843,-0.262612844411
ACH-000846,-0.315790299012
ACH-000847,-0.0515505281886
ACH-000848,-0.0293688858599
ACH-000849,-0.19666292552499998
ACH-000851,-0.464218938997
ACH-000855,-0.156722893166
ACH-000856,-0.18108208190000002
ACH-000858,-0.288864180372
ACH-000859,-0.128712905519
ACH-000861,-0.396805311202
ACH-000862,-0.111888840054
ACH-000865,-0.198858952399
ACH-000866,-0.168706399102
ACH-000867,-0.130944635112
ACH-000869,-0.18297674468199998
ACH-000872,-0.0804427053703
ACH-000873,-0.262234914567
ACH-000876,-0.309431247131
ACH-000878,0.0295006129855
ACH-000880,-0.08077426201989998
ACH-000881,-0.33373640018399997
ACH-000882,-0.140199846288
ACH-000884,-0.268668913327
ACH-000885,-0.248232425029
ACH-000887,-0.24456864163199998
ACH-000888,-0.11528992009899999
ACH-000889,-0.0324009442118
ACH-000890,-0.274625249601
ACH-000896,-0.23329180909400002
ACH-000898,-0.189834883856
ACH-000900,-0.7607331098810001
ACH-000901,-0.216552137642
ACH-000905,-0.443285831373
ACH-000906,-0.199477197864
ACH-000907,-0.191487864467
ACH-000910,-0.10902146048
ACH-000911,-0.249216020907
ACH-000912,-0.14609306503699998
ACH-000913,-0.35615419924099995
ACH-000915,-0.150919962342
ACH-000916,-0.180518005498
ACH-000917,-0.0878682128183
ACH-000921,-0.20826276239
ACH-000924,-0.161514066526
ACH-000926,-0.248220483691
ACH-000928,-0.19806268296500001
ACH-000929,-0.166213047329
ACH-000932,-0.145019913163
ACH-000935,-0.214525990419
ACH-000936,-0.428462583747
ACH-000937,-0.168719349901
ACH-000938,-0.18676861683499998
ACH-000939,-0.0188774341869
ACH-000941,-0.34952554045900003
ACH-000943,-0.226333026448
ACH-000946,-0.210197358948
ACH-000947,-0.23068560075800001
ACH-000948,-0.16402182891
ACH-000950,-0.1482968517
ACH-000953,-0.10175869402599999
ACH-000957,-0.0855700980019
ACH-000958,-0.245945063739
ACH-000960,-0.175474820506
ACH-000963,-0.304313638149
ACH-000968,-0.252827839552
ACH-000969,-0.21768925232500003
ACH-000973,-0.107238745299
ACH-000974,-0.350730442195
ACH-000975,-0.386739412439
ACH-000976,-0.27598214786200004
ACH-000978,0.00519433014186
ACH-000980,-0.162675791352
ACH-000984,-0.471622259993
ACH-000986,-0.28817512105099996
ACH-000988,-0.13003882059
ACH-000993,-0.212765035575
ACH-000994,0.00628749085254
ACH-000996,-0.231338142792
ACH-001001,-0.399696707454
ACH-001020,-0.198782297068
ACH-001028,-0.157477598835
ACH-001031,-0.13227577129100002
ACH-001038,-0.235828912793
ACH-001048,-0.348213729324
ACH-001050,-0.250099509716
ACH-001053,-0.14591874557700002
ACH-001054,-0.261861958924
ACH-001061,-0.207379890753
ACH-001067,-0.09456502434860001
ACH-001075,-0.427429869094
ACH-001096,-0.284788621252
ACH-001128,-0.424067926105
ACH-001134,-0.38495845422499997
ACH-001151,-0.277676746272
ACH-001163,-0.27869918309
ACH-001164,-0.267541182247
ACH-001173,-0.267389912678
ACH-001183,-0.072759150277
ACH-001184,-0.211873909839
ACH-001190,-0.02301623412
ACH-001192,-0.248055067566
ACH-001193,-0.270095517821
ACH-001196,-0.42224924776
ACH-001197,-0.293751259629
ACH-001205,-0.5620130440250001
ACH-001211,-0.467750210842
ACH-001212,0.0903028145675
ACH-001228,-0.148383625387
ACH-001232,-0.27939857291700004
ACH-001239,-0.0602486338527
ACH-001274,-0.0903137315048
ACH-001275,-0.210285976625
ACH-001277,-0.33880631237899994
ACH-001278,-0.19534736222100002
ACH-001280,-0.279671668007
ACH-001283,0.00135479923357
ACH-001289,-0.261630464465
ACH-001295,-0.19299742073399997
ACH-001300,-0.147649395653
ACH-001301,-0.174552299859
ACH-001302,-0.145783867476
ACH-001303,-0.185695699509
ACH-001306,-0.170372613554
ACH-001318,-0.137160423429
ACH-001322,-0.328889602169
ACH-001328,-0.371918429662
ACH-001332,-0.084796065376
ACH-001333,-0.29233790986499997
ACH-001336,-0.157954211427
ACH-001340,-0.339656076008
ACH-001346,-0.30368190181
ACH-001353,-0.267349111664
ACH-001354,-0.22127273943300002
ACH-001367,-0.103214106918
ACH-001368,-0.16976913350900003
ACH-001374,-0.21532979550999998
ACH-001375,-0.38341056256399997
ACH-001377,-0.238778461766
ACH-001380,-0.353507023032
ACH-001391,-0.249103938417
ACH-001407,-0.315430859123
ACH-001408,-0.06466199685740001
ACH-001413,-0.487552976715
ACH-001430,-0.362918825871
ACH-001431,-0.214684206681
ACH-001450,-0.09945371551650001
ACH-001496,-0.11100688847000001
ACH-001500,-0.147290979391
ACH-001521,0.221760667207
ACH-001523,-0.10614132985500001
ACH-001532,-0.156119222773
ACH-001536,-0.337441737034
ACH-001550,-0.301349155017
ACH-001552,-0.32163620653700004
ACH-001554,-0.298982214016
ACH-001645,-0.557661695224
ACH-001654,-0.122294363137
ACH-001715,-0.06672908664180001
ACH-001735,-0.049157934139
ACH-001736,-0.30212135924
ACH-001737,-0.48385593939599997
ACH-001740,-0.269888633341
ACH-001745,-0.23754378259300002
ACH-001750,-0.115172865596
ACH-001765,-0.302540997526
ACH-001956,-0.27713850084
ACH-001957,-0.314556277996
