,LETMD1 (25875)
ACH-000279,-0.273583700616
ACH-000280,-0.149880865536
ACH-000281,0.003385155013
ACH-000288,-0.18449309502300001
ACH-000291,-0.0919394381818
ACH-000293,-0.20340135736099998
ACH-000294,-0.135017351704
ACH-000295,-0.173737246318
ACH-000296,-0.33921729624200003
ACH-000302,-0.197367723268
ACH-000304,-0.278542069653
ACH-000307,-0.160210700977
ACH-000308,-0.198331680061
ACH-000310,-0.0731003088794
ACH-000311,0.0822136352409
ACH-000312,-0.188141030057
ACH-000315,0.021096550480299996
ACH-000316,0.147365020607
ACH-000317,0.0178600561138
ACH-000318,-0.221052723983
ACH-000319,-0.171857486978
ACH-000320,0.07133361143519999
ACH-000322,-0.137395522642
ACH-000323,0.0158042741242
ACH-000324,-0.126435159769
ACH-000329,-0.20722003152
ACH-000330,-0.123467427727
ACH-000331,-0.175895537497
ACH-000332,-0.222109528996
ACH-000334,-0.319022650909
ACH-000335,-0.201807119077
ACH-000336,-0.334588912141
ACH-000337,-0.465303646734
ACH-000339,-0.173861883147
ACH-000341,-0.42984882109399997
ACH-000348,-0.21778810378000002
ACH-000350,0.00939164486302
ACH-000352,-0.170528830878
ACH-000356,-0.29999954193100004
ACH-000361,-0.306205940978
ACH-000362,-0.13732277751900002
ACH-000363,-0.310330228691
ACH-000364,-0.34415013072899997
ACH-000365,-0.159172654917
ACH-000366,-0.215551461078
ACH-000368,-0.0977283248352
ACH-000374,-0.232427541334
ACH-000375,0.030818398709900004
ACH-000376,-0.28053521902199996
ACH-000381,-0.126701905552
ACH-000383,-0.150544010488
ACH-000387,-0.303470619745
ACH-000389,-0.206864118647
ACH-000390,-0.0684544820502
ACH-000393,0.017934579751099997
ACH-000395,-0.132590335907
ACH-000397,-0.103292182892
ACH-000401,0.010716005199299999
ACH-000402,-0.400707714206
ACH-000403,-0.167014628139
ACH-000404,-0.101906155805
ACH-000406,-0.133252836214
ACH-000407,-0.0716490352344
ACH-000408,0.0421201299469
ACH-000410,-0.19811019405900002
ACH-000411,-0.000838506946376
ACH-000414,-0.11598353478199999
ACH-000415,-0.0304510891315
ACH-000416,-0.241303440323
ACH-000420,-0.156095164837
ACH-000421,-0.226391569573
ACH-000424,-0.036243688612199995
ACH-000425,-0.155780954977
ACH-000426,-0.39057865270400005
ACH-000427,-0.00829760925423
ACH-000433,-0.214355620176
ACH-000436,-0.513995820891
ACH-000444,-0.138214661959
ACH-000445,-0.0243813145013
ACH-000448,-0.21159499718400002
ACH-000450,-0.335008658555
ACH-000452,-0.306762480861
ACH-000454,-0.10100196591499999
ACH-000458,-0.21831093334
ACH-000459,0.07342656782530001
ACH-000460,-0.09796786023779999
ACH-000461,-0.342418114152
ACH-000463,-0.167612091165
ACH-000464,-0.414476766011
ACH-000466,-0.38215349594000003
ACH-000467,-0.12187260170299999
ACH-000468,-0.159259323509
ACH-000469,-0.133371097155
ACH-000470,-0.124621557468
ACH-000471,-0.0437251981794
ACH-000472,-0.295166289657
ACH-000473,-0.0692348588022
ACH-000475,-0.187511354485
ACH-000476,0.0114640266028
ACH-000477,-0.08977466220540001
ACH-000480,-0.241521496537
ACH-000481,-0.28158098878800003
ACH-000483,-0.14353426801
ACH-000484,0.0870690603246
ACH-000485,-0.360571076474
ACH-000486,-0.278021799458
ACH-000487,-0.202762368561
ACH-000488,-0.21173972417
ACH-000490,-0.249179617209
ACH-000491,-0.411837803875
ACH-000495,-0.171147752909
ACH-000496,-0.20366915110199998
ACH-000499,-0.30779858915999997
ACH-000500,-0.5323039811320001
ACH-000502,-0.224285882505
ACH-000503,-0.42213944994400004
ACH-000505,-0.19803583145300002
ACH-000507,-0.141896241292
ACH-000510,-0.14592790419
ACH-000511,-0.139313152293
ACH-000512,-0.376218118333
ACH-000516,-0.34261317684
ACH-000517,-0.17753381050500003
ACH-000518,-0.0211595050715
ACH-000520,-0.21481311016399998
ACH-000521,0.144698179684
ACH-000522,-0.156786146961
ACH-000524,-0.0911652484151
ACH-000527,-0.172227695571
ACH-000528,-0.279528488935
ACH-000537,-0.179936664208
ACH-000541,-0.35777250403800004
ACH-000542,-0.17769769645300001
ACH-000544,-0.030379954923099996
ACH-000545,-0.34116877162500003
ACH-000547,-0.429770204069
ACH-000548,-0.12236959011
ACH-000549,-0.127958283339
ACH-000550,-0.27239901230700003
ACH-000552,-0.00269268293589
ACH-000556,-0.235104107166
ACH-000557,-0.238795431226
ACH-000570,-0.237825558585
ACH-000571,-0.178273519144
ACH-000573,-0.165293369164
ACH-000576,0.0067070767214599996
ACH-000580,-0.182243773158
ACH-000584,-0.28790975514899997
ACH-000585,-0.133025581169
ACH-000588,-0.12719402997999998
ACH-000589,-0.235355797018
ACH-000591,-0.35633037715899996
ACH-000593,-0.14173455067399998
ACH-000600,-0.0645463919881
ACH-000601,-0.147569756947
ACH-000604,-0.233702438248
ACH-000605,-0.147938318323
ACH-000606,-0.17009217207600003
ACH-000608,-0.228656394422
ACH-000614,-0.229485251992
ACH-000616,-0.142202019492
ACH-000618,-0.184498155537
ACH-000619,-0.297573635098
ACH-000620,-0.302227647354
ACH-000621,-0.17046106238800002
ACH-000622,-0.11633811938500001
ACH-000623,-0.110002039156
ACH-000624,-0.19138807565000002
ACH-000627,-0.07976731101430001
ACH-000630,-0.184904017602
ACH-000632,-0.170447812346
ACH-000633,-0.231643810033
ACH-000637,-0.110377298995
ACH-000638,-0.333766480027
ACH-000646,-0.129088576508
ACH-000647,-0.301397026585
ACH-000648,0.0225936294734
ACH-000649,-0.104041595016
ACH-000651,-0.345708279931
ACH-000652,0.029303656231299997
ACH-000653,-0.354106944859
ACH-000657,-0.19722218021200003
ACH-000658,-0.154313321477
ACH-000661,0.0559575791845
ACH-000662,-0.38759912379100003
ACH-000663,-0.230591602425
ACH-000665,-0.23144863169
ACH-000671,-0.153378405114
ACH-000673,-0.251214600051
ACH-000676,-0.22760760152600001
ACH-000677,-0.0568203186768
ACH-000681,-0.155075009298
ACH-000682,-0.132711564075
ACH-000683,-0.17236855471299997
ACH-000684,-0.172506555344
ACH-000688,-0.120633891613
ACH-000693,-0.19464775900800002
ACH-000694,-0.257469932103
ACH-000695,-0.21513871495499998
ACH-000696,-0.225446522781
ACH-000697,-0.151331990736
ACH-000699,-0.18219328798099999
ACH-000701,-0.33474931364
ACH-000706,-0.21133763718899998
ACH-000711,-0.207156003504
ACH-000713,-0.159090808923
ACH-000714,-0.325103038661
ACH-000718,-0.30476370736999997
ACH-000720,-0.294999359934
ACH-000721,-0.0786976768211
ACH-000724,-0.263979142519
ACH-000725,-0.332849287102
ACH-000732,-0.233427232615
ACH-000734,-0.175298704642
ACH-000735,-0.232243157093
ACH-000736,-0.0434709554911
ACH-000738,-0.18891695077
ACH-000746,-0.14966554177400002
ACH-000747,-0.47962602692699996
ACH-000748,-0.11163493499600001
ACH-000753,-0.30636628695
ACH-000756,-0.222167683178
ACH-000757,-0.257921788131
ACH-000758,-0.13349095611300002
ACH-000760,-0.306842052729
ACH-000763,-0.136645679702
ACH-000764,-0.240034659633
ACH-000765,-0.246675171384
ACH-000766,-0.224768343959
ACH-000767,-0.184042834406
ACH-000768,-0.26342714572799997
ACH-000769,-0.116785354707
ACH-000770,-0.12421203353299999
ACH-000771,-0.24657234536699998
ACH-000773,-0.32402807495999997
ACH-000776,-0.078929377307
ACH-000777,-0.29079895811
ACH-000778,0.11882615775699999
ACH-000781,-0.12002417160800001
ACH-000782,-0.0325241407533
ACH-000783,-0.23576974436200002
ACH-000784,-0.129574393589
ACH-000785,-0.344881771259
ACH-000787,-0.0756918689981
ACH-000788,-0.228759882757
ACH-000791,-0.119256487151
ACH-000792,-0.133941924993
ACH-000794,-0.0488091314052
ACH-000796,-0.138375259152
ACH-000799,-0.17705121239799998
ACH-000800,-0.159359741942
ACH-000802,-0.127454176393
ACH-000804,-0.26935793514899997
ACH-000805,-0.208128640732
ACH-000809,-0.191182300192
ACH-000810,-0.5101118264
ACH-000811,-0.209165245095
ACH-000817,-0.264208556095
ACH-000819,-0.22103722238899998
ACH-000820,-0.08175102950060001
ACH-000821,-0.6051095271760001
ACH-000822,-0.34296937689900003
ACH-000823,-0.223504026335
ACH-000824,-0.13060475665500001
ACH-000827,-0.180849665887
ACH-000829,-0.0722401171931
ACH-000831,-0.17793088490400003
ACH-000832,-0.24262184132
ACH-000833,-0.30246533599500003
ACH-000834,-0.114192777366
ACH-000835,-0.216989481686
ACH-000836,-0.102453504367
ACH-000837,-0.19553821256599999
ACH-000838,-0.234097179581
ACH-000839,-0.198644750134
ACH-000840,-0.492260941508
ACH-000841,-0.151653973576
ACH-000843,-0.181553445948
ACH-000846,-0.243195277971
ACH-000847,-0.298273525102
ACH-000848,-0.08378804738080001
ACH-000849,0.07571185259980001
ACH-000851,-0.33603522749799997
ACH-000855,-0.19704724490800002
ACH-000856,-0.09650360602600001
ACH-000858,-0.081142127593
ACH-000859,-0.41406004390699996
ACH-000861,0.013950224490200001
ACH-000862,-0.07237349847510001
ACH-000865,-0.276953670262
ACH-000866,-0.09587278484829999
ACH-000867,-0.19516341657400002
ACH-000869,-0.135956661879
ACH-000872,0.006849908921189999
ACH-000873,-0.27402906567699997
ACH-000876,-0.0684098823537
ACH-000878,-0.313036487086
ACH-000880,-0.103522202485
ACH-000881,-0.07142207705360001
ACH-000882,-0.112043253432
ACH-000884,-0.162662356837
ACH-000885,-0.175430692524
ACH-000887,-0.202061877279
ACH-000888,-0.204533131567
ACH-000889,-0.211182720225
ACH-000890,-0.10606628123
ACH-000896,-0.219329148382
ACH-000898,-0.23880404665600002
ACH-000900,-0.458642035167
ACH-000901,-0.25935812322900004
ACH-000905,-0.13684119585
ACH-000906,-0.27422786041499997
ACH-000907,-0.207458083975
ACH-000910,-0.12212956179000001
ACH-000911,-0.197306805103
ACH-000912,-0.0631547685367
ACH-000913,-0.17631559136799999
ACH-000915,-0.48761434375699997
ACH-000916,-0.24468297232099998
ACH-000917,-0.273113692252
ACH-000921,-0.31195441151500003
ACH-000924,-0.224551206688
ACH-000926,-0.08758996427400001
ACH-000928,-0.117715808105
ACH-000929,-0.209132775687
ACH-000932,-0.13751582209000002
ACH-000935,-0.170105618096
ACH-000936,-0.139093724237
ACH-000937,-0.262148009121
ACH-000938,-0.13270959529100002
ACH-000939,-0.28118654548
ACH-000941,-0.14558135515999998
ACH-000943,-0.270820675374
ACH-000946,-0.3336609523
ACH-000947,-0.21495170995000001
ACH-000948,-0.217448451658
ACH-000950,-0.14719993472
ACH-000953,-0.154456552136
ACH-000957,-0.165341092498
ACH-000958,-0.1588523687
ACH-000960,-0.148971605423
ACH-000963,0.0779092205468
ACH-000968,-0.0445478714566
ACH-000969,-0.0569793634561
ACH-000973,-0.265082976663
ACH-000974,-0.180601151748
ACH-000975,-0.21149117268399997
ACH-000976,-0.212311082913
ACH-000978,-0.47681174873099996
ACH-000980,-0.306207313837
ACH-000984,-0.21569230366999997
ACH-000986,-0.00568904190614
ACH-000988,-0.0149533987809
ACH-000993,-0.25448643685
ACH-000994,-0.137302558059
ACH-000996,0.0415210858614
ACH-001001,-0.226668796918
ACH-001020,-0.0780943574463
ACH-001028,-0.293576196852
ACH-001031,0.031013807508799996
ACH-001038,-0.217211523824
ACH-001048,-0.0373025910133
ACH-001050,-0.135177384956
ACH-001053,-0.303028354229
ACH-001054,-0.0202222695306
ACH-001061,-0.28303266443799996
ACH-001067,-0.174042244333
ACH-001075,-0.32762884876
ACH-001096,0.055833820156399996
ACH-001128,0.312729028744
ACH-001134,-0.08756107112410001
ACH-001151,-0.21130102574700002
ACH-001163,-0.273606238871
ACH-001164,-0.125612794592
ACH-001173,-0.22345215725099998
ACH-001183,-0.100555588204
ACH-001184,-0.10041130018100002
ACH-001190,-0.158199033691
ACH-001192,-0.0895115012167
ACH-001193,-0.04508342983580001
ACH-001196,0.020441919362200002
ACH-001197,-0.120042264914
ACH-001205,-0.23896832777399998
ACH-001211,0.04583642937869999
ACH-001212,-0.152458218009
ACH-001228,-0.334317146087
ACH-001232,-0.271603479937
ACH-001239,-0.0439637396903
ACH-001274,-0.10674228944700001
ACH-001275,-0.19615482028499998
ACH-001277,0.008824571703209999
ACH-001278,-0.15497205085000001
ACH-001280,0.134057195711
ACH-001283,-0.284001520864
ACH-001289,-0.043652098621199995
ACH-001295,-0.220540133604
ACH-001300,-0.305573802731
ACH-001301,-0.158500358675
ACH-001302,-0.09658253313449999
ACH-001303,-0.34014364826
ACH-001306,-0.006429391809800001
ACH-001318,-0.19031497194000002
ACH-001322,0.0154603711675
ACH-001328,-0.152270787506
ACH-001332,-0.0864555135963
ACH-001333,-0.251672416754
ACH-001336,-0.203015741015
ACH-001340,-0.109345159321
ACH-001346,-0.14769648921599998
ACH-001353,-0.28742014463000004
ACH-001354,-0.181463955096
ACH-001367,-0.135457504309
ACH-001368,-0.165468443266
ACH-001374,0.07623590247939999
ACH-001375,-0.0764496216761
ACH-001377,-0.295217313106
ACH-001380,-0.292551212937
ACH-001391,0.043082065279299996
ACH-001407,-0.261293299688
ACH-001408,-0.21169067224399998
ACH-001413,-0.289708369897
ACH-001430,-0.141890842545
ACH-001431,0.018006246334799997
ACH-001450,0.0714973678115
ACH-001496,-0.169959521225
ACH-001500,0.0536603743829
ACH-001521,-0.19021637731199997
ACH-001523,-0.153575493019
ACH-001532,-0.0974398671185
ACH-001536,-0.017495522627
ACH-001550,-0.294883415444
ACH-001552,-0.210860116169
ACH-001554,-0.0691923244626
ACH-001645,-0.12685919220699998
ACH-001654,-0.196962893424
ACH-001715,-0.126982519538
ACH-001735,-0.132148197734
ACH-001736,-0.25461101024099997
ACH-001737,-0.0905504500579
ACH-001740,-0.0908741292722
ACH-001745,-0.18131838576900003
ACH-001750,-0.214899699846
ACH-001765,-0.046839320384
ACH-001956,-0.0814843433889
ACH-001957,-0.23149097413800002
