,PKD1 (5310)
ACH-000004,-0.519607588127
ACH-000007,-0.409555782168
ACH-000009,-0.07462355170610001
ACH-000011,-0.009469314527489999
ACH-000012,-0.0917047694637
ACH-000013,-0.315841326207
ACH-000014,-0.278423205662
ACH-000015,-0.44098227194600004
ACH-000017,-0.0979360700092
ACH-000018,-0.528165924435
ACH-000019,-0.07167143064939999
ACH-000021,-0.28647552609099997
ACH-000022,0.0212200529213
ACH-000025,-0.32515694032
ACH-000028,-0.33596054937
ACH-000030,-0.172084186456
ACH-000035,-0.166763360044
ACH-000036,-0.06812899575209999
ACH-000037,-0.655902042728
ACH-000039,0.415599404341
ACH-000040,-0.212479848632
ACH-000041,0.019424682343299998
ACH-000042,-0.253205396988
ACH-000045,-0.289818293579
ACH-000047,-0.0567759410428
ACH-000052,-0.0956236562146
ACH-000053,-0.245650979001
ACH-000054,-0.37269164266800003
ACH-000055,-0.327541632102
ACH-000060,0.140125937921
ACH-000067,-0.43681832900600004
ACH-000070,-0.216234477353
ACH-000075,-0.39456557785199997
ACH-000078,-0.14831423928200002
ACH-000082,-0.198799305545
ACH-000085,-0.014235275455200001
ACH-000086,-0.35240807269900004
ACH-000087,-0.391513521971
ACH-000092,-0.438274808432
ACH-000095,-0.292410111338
ACH-000097,-0.405899695574
ACH-000098,-0.517942851258
ACH-000099,-0.0509557638235
ACH-000108,-0.282752104159
ACH-000113,-0.16974926151099998
ACH-000115,-0.368630132487
ACH-000116,-0.240721559277
ACH-000118,-0.220047911063
ACH-000120,-0.320501575981
ACH-000123,-0.0771673665145
ACH-000127,-0.5264879003490001
ACH-000128,-0.38849686664399996
ACH-000132,-0.367553150831
ACH-000133,-0.27033627002
ACH-000137,-0.034166393626099995
ACH-000138,-0.253689581622
ACH-000142,-0.7940715030679999
ACH-000143,-0.20584820044100002
ACH-000146,-0.399720466178
ACH-000148,-0.46105072483900006
ACH-000150,-0.057567467225599994
ACH-000152,-0.104244778997
ACH-000153,-0.511531847685
ACH-000159,0.0448804954648
ACH-000160,-0.007043235095300001
ACH-000163,-0.331588950138
ACH-000167,-0.5147063432419999
ACH-000168,-0.40518013680299997
ACH-000169,-0.219891573992
ACH-000178,-0.0987355081479
ACH-000182,-0.0633604288101
ACH-000183,-0.311704349501
ACH-000188,-0.159831018095
ACH-000189,-0.053644082535499994
ACH-000190,-0.557263332943
ACH-000198,-0.142367622481
ACH-000204,-0.560580532384
ACH-000206,0.0278799932125
ACH-000207,-0.0176111360263
ACH-000211,-0.0988694975577
ACH-000215,-0.325235812175
ACH-000221,-0.186834271793
ACH-000222,-0.18700959276
ACH-000223,-0.225417600454
ACH-000226,-0.115845729243
ACH-000227,-0.0201484389006
ACH-000228,-0.21134287571600002
ACH-000231,-0.355078063089
ACH-000232,-0.324126806128
ACH-000233,-0.246530295506
ACH-000234,-0.38364687924199997
ACH-000235,-0.17377745372499998
ACH-000237,-0.546004841209
ACH-000238,0.0836040889333
ACH-000243,-0.35245094069
ACH-000244,-0.21914352076699997
ACH-000246,-0.19895146168900002
ACH-000248,0.161111040607
ACH-000250,-0.31006400019
ACH-000251,0.0360855134137
ACH-000253,-0.172946826022
ACH-000255,-0.177382914951
ACH-000256,-0.575786475133
ACH-000257,-0.0490895024675
ACH-000258,0.377724756092
ACH-000259,-0.108810459801
ACH-000260,-0.160836186769
ACH-000261,-0.424343158121
ACH-000262,-0.5156038849819999
ACH-000263,-0.40791142745
ACH-000264,0.0605614223405
ACH-000265,-0.140281595371
ACH-000266,-0.30049789728799997
ACH-000272,-0.512522070179
ACH-000273,-0.35335175380500006
ACH-000274,-0.39810615073
ACH-000277,0.107354887378
ACH-000278,-0.320608271143
ACH-000279,-0.259590749441
ACH-000280,-0.545889871244
ACH-000281,-0.041137056983099995
ACH-000288,-0.395455819059
ACH-000291,-0.204237906245
ACH-000293,0.037112597139999995
ACH-000294,-0.240932872883
ACH-000295,-0.395277573854
ACH-000296,-0.318163389129
ACH-000302,-0.247664016919
ACH-000304,-0.331635606763
ACH-000307,-0.144567273814
ACH-000308,-0.028241284523700002
ACH-000310,-0.145310531475
ACH-000311,-0.328881888173
ACH-000312,-0.18167857363200002
ACH-000315,-0.11557969790799999
ACH-000316,-0.639034843737
ACH-000317,-0.16416796028
ACH-000318,-0.40945591545000004
ACH-000319,-0.513958102282
ACH-000320,-0.360480809223
ACH-000322,-0.41274072054399996
ACH-000323,-0.368880539924
ACH-000324,-0.2296215532
ACH-000329,-0.43168271776699996
ACH-000330,-0.20008025119800002
ACH-000331,-0.227418004186
ACH-000332,-0.24737482311200001
ACH-000334,-0.465627620668
ACH-000335,-0.326090969123
ACH-000336,-0.591826955792
ACH-000337,-0.1442503616
ACH-000339,-0.179523199155
ACH-000341,-0.358221553926
ACH-000348,-0.410174697996
ACH-000350,-0.18041236881900002
ACH-000352,0.00361456935835
ACH-000356,-0.284242261804
ACH-000361,-0.12936575302699999
ACH-000362,-0.137108660389
ACH-000363,-0.107271221454
ACH-000364,-0.44838206373499995
ACH-000365,-0.338845936686
ACH-000366,-0.162575612753
ACH-000368,-0.5827258968110001
ACH-000374,-0.32126083618900003
ACH-000375,-0.105367231071
ACH-000376,-0.187375927139
ACH-000381,0.0658881966219
ACH-000383,0.0947769688845
ACH-000387,-0.255288800497
ACH-000389,-0.336074171825
ACH-000390,-0.535879307888
ACH-000393,0.013426360368899999
ACH-000395,-0.282162486306
ACH-000397,-0.201377572601
ACH-000401,-0.37204617458000006
ACH-000402,-0.14717144916799998
ACH-000403,-0.012558932829499998
ACH-000404,-0.763598106339
ACH-000406,-0.475197758161
ACH-000407,-0.408254787864
ACH-000408,-0.272884294473
ACH-000410,-0.377849280771
ACH-000411,-0.253754036515
ACH-000414,-0.400007274102
ACH-000415,-0.244954598534
ACH-000416,-0.183458729679
ACH-000420,-0.09432296305889999
ACH-000421,-0.208978176001
ACH-000424,-0.09651595042130001
ACH-000425,-0.25670687081300003
ACH-000426,-0.113965067606
ACH-000427,0.00209597176032
ACH-000433,-0.504525627506
ACH-000436,-0.370545814806
ACH-000444,-0.19396630911200002
ACH-000445,-0.21838907688099998
ACH-000448,-0.153974866756
ACH-000450,-0.20013564466400002
ACH-000452,-0.412610951979
ACH-000454,-0.467767855941
ACH-000458,-0.250773221145
ACH-000459,-0.445319412984
ACH-000460,-0.232069135007
ACH-000461,-0.194832318683
ACH-000463,-0.488027005655
ACH-000464,-0.164297252443
ACH-000466,-0.359958408199
ACH-000467,-0.0334688036575
ACH-000468,-0.14520404417899999
ACH-000469,-0.20064334976300002
ACH-000470,0.0231398973912
ACH-000471,-0.438012638913
ACH-000472,-0.376918980151
ACH-000473,-0.360279449956
ACH-000475,-0.261465072245
ACH-000476,-0.163559971214
ACH-000477,-0.0838728053072
ACH-000480,-0.060004047302299995
ACH-000481,-0.23478467391
ACH-000483,-0.05521972748290001
ACH-000484,0.296885470681
ACH-000485,-0.23839632883099998
ACH-000486,-0.044873403879000004
ACH-000487,-0.132267323454
ACH-000488,-0.139297811377
ACH-000490,-0.40055859209100003
ACH-000491,-0.286535754132
ACH-000495,-0.5007585176389999
ACH-000496,-0.652856779228
ACH-000499,-0.400403645476
ACH-000500,-0.10625712919500001
ACH-000502,-0.243805872016
ACH-000503,-0.488228229357
ACH-000505,-0.306382603977
ACH-000507,-0.35081790821500003
ACH-000510,-0.382772242723
ACH-000511,-0.158067042015
ACH-000512,-0.613761734222
ACH-000516,-0.402540811584
ACH-000517,-0.263660360446
ACH-000518,-0.18977254533399998
ACH-000520,-0.234842013267
ACH-000521,-0.363425317761
ACH-000522,-0.150311779639
ACH-000524,0.0438381074765
ACH-000527,-0.152471108077
ACH-000528,-0.105559738003
ACH-000537,-0.194757175579
ACH-000541,-0.214947931237
ACH-000542,-0.364140072579
ACH-000544,-0.12723978979800002
ACH-000545,-0.22312867386500002
ACH-000547,-0.5017945532670001
ACH-000548,-0.41568058558
ACH-000549,-0.527884089098
ACH-000550,-0.421640630769
ACH-000552,-0.223560609312
ACH-000556,-0.261844153054
ACH-000557,-0.051645123210000005
ACH-000570,-0.188162897365
ACH-000571,0.044135107059000006
ACH-000573,-0.032335926631999995
ACH-000576,0.141356282917
ACH-000580,-0.43893533449100003
ACH-000584,-0.40535035196099994
ACH-000585,-0.384627945063
ACH-000588,-0.283015409559
ACH-000589,-0.240070898822
ACH-000591,-0.471504298887
ACH-000593,-0.18550072694000003
ACH-000600,-0.40899580333
ACH-000601,-0.312881381646
ACH-000604,-0.548295279573
ACH-000605,-0.0422768493083
ACH-000606,-0.385175915644
ACH-000608,-0.044574539320900004
ACH-000614,-0.139772915922
ACH-000616,-0.261461109927
ACH-000618,-0.156053684311
ACH-000619,-0.15564737762800002
ACH-000620,-0.389066226787
ACH-000621,-0.0122522224157
ACH-000622,-0.136427381902
ACH-000623,-0.16081655007999998
ACH-000624,-0.218764621681
ACH-000627,-0.148694622341
ACH-000630,-0.24984055283599998
ACH-000632,-0.378677625657
ACH-000633,0.18739629048099998
ACH-000637,-0.260313739778
ACH-000638,-0.22428127484299998
ACH-000646,-0.17510151795099999
ACH-000647,-0.136771348404
ACH-000648,-0.369324270383
ACH-000649,-0.330301655322
ACH-000651,-0.278627707777
ACH-000652,-0.0809290250341
ACH-000653,0.0634795509569
ACH-000657,-0.183145247984
ACH-000658,-0.323773703817
ACH-000661,-0.501254261596
ACH-000662,-0.372484692087
ACH-000663,-0.017560736025200002
ACH-000665,0.0215356108621
ACH-000671,-0.322313053864
ACH-000673,-0.20431600558200003
ACH-000676,-0.166340860448
ACH-000677,-0.061107200562300006
ACH-000681,-0.239448292883
ACH-000682,-0.178667024103
ACH-000683,-0.180383209711
ACH-000684,-0.635931475539
ACH-000688,-0.39492509980400003
ACH-000693,-0.013306396419899998
ACH-000694,-0.22269455840900002
ACH-000695,-0.0205123603799
ACH-000696,-0.328509856277
ACH-000697,-0.230009230841
ACH-000699,-0.395431786888
ACH-000701,-0.220211454829
ACH-000706,-0.244261931165
ACH-000711,-0.22293267211399997
ACH-000713,-0.223055626438
ACH-000714,-0.434931691923
ACH-000718,-0.296258939676
ACH-000720,-0.036403453216
ACH-000721,-0.480282252325
ACH-000724,-0.112994565563
ACH-000725,-0.521299323053
ACH-000732,-0.45338111507600004
ACH-000734,-0.061795216035199996
ACH-000735,-0.146222476912
ACH-000736,-0.20974849956
ACH-000738,-0.130830687713
ACH-000746,-0.21302010287599998
ACH-000747,-0.38260114557499997
ACH-000748,-0.339696931626
ACH-000753,-0.558916530285
ACH-000756,-0.162210738671
ACH-000757,-0.277049815035
ACH-000758,-0.41384233556199995
ACH-000760,-0.152007433031
ACH-000763,-0.112028820091
