,TPD52 (7163)
ACH-000004,0.20835959305799998
ACH-000007,0.051515102208
ACH-000009,0.331355870752
ACH-000011,0.0525773304192
ACH-000012,-0.0992559991242
ACH-000013,0.197485997614
ACH-000014,0.0440674713997
ACH-000015,0.180949739172
ACH-000017,-0.00638528909464
ACH-000018,-0.126561119626
ACH-000019,0.336254193456
ACH-000021,0.296753338295
ACH-000022,0.248756677727
ACH-000025,0.031850277552799997
ACH-000028,0.240659937841
ACH-000030,0.152212742479
ACH-000035,0.0460293789891
ACH-000036,0.16364108874299998
ACH-000037,0.161213372433
ACH-000039,0.152395941611
ACH-000040,0.23036603932100003
ACH-000041,0.005995115292560001
ACH-000042,0.175703280929
ACH-000045,0.0858618614233
ACH-000047,0.0618761318686
ACH-000052,0.133669759814
ACH-000053,0.0575933937648
ACH-000054,0.05917735037280001
ACH-000055,-0.101366463522
ACH-000060,0.12867314843900002
ACH-000067,-0.0787279056304
ACH-000070,0.182676462061
ACH-000075,0.323748955447
ACH-000078,0.365341854776
ACH-000082,0.09111649273089999
ACH-000085,0.235350581501
ACH-000086,0.242078049916
ACH-000087,0.314279195289
ACH-000092,-0.0164755480033
ACH-000095,0.14573449923
ACH-000097,0.006439335658689999
ACH-000098,0.228360537645
ACH-000099,0.175458648517
ACH-000108,0.000772188870858
ACH-000113,0.353733572928
ACH-000115,0.127410056872
ACH-000116,-0.0017117735697699998
ACH-000118,0.0295539034689
ACH-000120,0.040800758894000005
ACH-000123,0.135865227126
ACH-000127,0.079942527582
ACH-000128,0.191019363039
ACH-000132,0.12449173160700001
ACH-000133,0.125619763536
ACH-000137,0.26402056362799997
ACH-000138,0.179782464873
ACH-000142,0.236100626918
ACH-000143,0.146709077662
ACH-000146,0.029144884438299996
ACH-000148,0.18396692808600001
ACH-000150,0.12784063043299998
ACH-000152,0.0655551441065
ACH-000153,0.0026734565838500003
ACH-000159,0.0509714364561
ACH-000160,0.120074994963
ACH-000163,0.0541871274517
ACH-000167,-0.122152572555
ACH-000168,0.297424011863
ACH-000169,0.11387109304500001
ACH-000178,0.0775357197328
ACH-000182,0.113415781242
ACH-000183,-0.045828374458
ACH-000188,0.206099689433
ACH-000189,-0.0499011050371
ACH-000190,0.38633982033299996
ACH-000198,0.156230869239
ACH-000204,0.13683867922700002
ACH-000206,-0.24204240780000003
ACH-000207,-0.0705199197531
ACH-000211,0.207829872548
ACH-000215,0.0758645040973
ACH-000221,0.14436280263
ACH-000222,0.133373668388
ACH-000223,0.106202695116
ACH-000226,0.231558607681
ACH-000227,0.120660169627
ACH-000228,0.149213132998
ACH-000231,0.13041611993
ACH-000232,2.83738705824e-05
ACH-000233,0.18253123714299999
ACH-000234,0.135924421712
ACH-000235,0.174056167427
ACH-000237,0.0310858476487
ACH-000238,0.133126081595
ACH-000243,0.0684329143663
ACH-000244,-0.1718323619
ACH-000246,0.199164049991
ACH-000248,0.06692025865569999
ACH-000250,0.0742530417228
ACH-000251,0.300406983542
ACH-000253,0.11295260524800001
ACH-000255,0.218033403554
ACH-000256,0.11047787365299999
ACH-000257,0.238653323543
ACH-000258,0.010079185959
ACH-000259,0.286283959096
ACH-000260,0.101064177829
ACH-000261,0.017255402995
ACH-000262,0.507373403046
ACH-000263,0.561248973266
ACH-000264,-0.0178377369153
ACH-000265,-0.00788610791739
ACH-000266,0.06951866321910001
ACH-000272,-0.010496162729499998
ACH-000273,0.07119530377160001
ACH-000274,0.165399492475
ACH-000277,0.23069327199499998
ACH-000278,0.22428441316599998
ACH-000279,0.046893050851
ACH-000280,0.023503024894500003
ACH-000281,0.12037921871
ACH-000288,0.356584613978
ACH-000291,0.036118805564900006
ACH-000293,0.310150796112
ACH-000294,0.0183614313832
ACH-000295,0.411180571672
ACH-000296,0.09845246417189998
ACH-000302,0.164004512391
ACH-000304,-0.116540807187
ACH-000307,0.12181946960300001
ACH-000308,0.128560743452
ACH-000310,0.152372007308
ACH-000311,0.117234689861
ACH-000312,0.145667655974
ACH-000315,0.314072867604
ACH-000316,-0.167493298771
ACH-000317,0.284335342368
ACH-000318,0.11912096840099999
ACH-000319,0.007683369409159999
ACH-000320,0.20762580615600001
ACH-000322,-0.0419659184315
ACH-000323,0.20296496865699998
ACH-000324,0.166418636564
ACH-000329,0.125967104758
ACH-000330,0.09498706266930002
ACH-000331,0.0286360715622
ACH-000332,0.141016180617
ACH-000334,0.15897256021700001
ACH-000335,0.291115742084
ACH-000336,0.391342342788
ACH-000337,0.378531566065
ACH-000339,0.163228466579
ACH-000341,0.134019395321
ACH-000348,0.108210959935
ACH-000350,0.211144214876
ACH-000352,-0.00815534675294
ACH-000356,0.185911078713
ACH-000361,0.0168623601738
ACH-000362,0.0690615716982
ACH-000363,0.13446128642799998
ACH-000364,-0.055395992026699994
ACH-000365,0.0833167563309
ACH-000366,0.12269220689000002
ACH-000368,0.16937883289
ACH-000374,0.185574331804
ACH-000375,0.051671341993000004
ACH-000376,0.127903231821
ACH-000381,0.09042089252869999
ACH-000383,0.20200473257100002
ACH-000387,0.0659020085191
ACH-000389,0.166292411502
ACH-000390,0.07446644201010001
ACH-000393,-0.0051447914503000005
ACH-000395,0.022505636529799998
ACH-000397,0.13838082874000002
ACH-000401,0.0975330979159
ACH-000402,-0.38973045162500003
ACH-000403,0.05263294104780001
ACH-000404,-0.0759608168629
ACH-000406,0.18620142010000001
ACH-000407,0.275762730088
ACH-000408,0.24505597005399998
ACH-000410,0.158516134555
ACH-000411,0.176352370706
ACH-000414,0.0184619435583
ACH-000415,0.198242026892
ACH-000416,-0.00117977354172
ACH-000420,0.261092961172
ACH-000421,0.114385818194
ACH-000424,0.11481106122700001
ACH-000425,0.0236134917202
ACH-000426,0.0116940540568
ACH-000427,0.0637854268564
ACH-000433,0.0335791631196
ACH-000436,0.09598592689200001
ACH-000444,0.222262172411
ACH-000445,0.23871720708299998
ACH-000448,-0.0165391978459
ACH-000450,-0.0801619965712
ACH-000452,0.214774175607
ACH-000454,0.116009141655
ACH-000458,-0.0328218731988
ACH-000459,-0.054473286288599994
ACH-000460,0.0700736196891
ACH-000461,0.30437696412500004
ACH-000463,0.06331983406240001
ACH-000464,0.162227876667
ACH-000466,0.110845595951
ACH-000467,0.09695887635560001
ACH-000468,0.339099983685
ACH-000469,-0.033666876006
ACH-000470,0.257337283024
ACH-000471,0.0903609163201
ACH-000472,0.0352051130983
ACH-000473,0.005509756611359999
ACH-000475,0.120254879033
ACH-000476,0.053125383564400004
ACH-000477,0.0929791724208
ACH-000480,0.16818426897799998
ACH-000481,0.0317423471849
ACH-000483,0.20107645789999998
ACH-000484,0.0692622706321
ACH-000485,0.0714735094246
ACH-000486,0.150634887213
ACH-000487,0.0147551169314
ACH-000488,0.178528253074
ACH-000490,0.121997259828
ACH-000491,0.10364730535700001
ACH-000495,0.36907502854199997
ACH-000496,0.331014514227
ACH-000499,0.0118612154755
ACH-000500,0.429246669803
ACH-000502,0.12113258022600001
ACH-000503,0.26951528378899997
ACH-000505,0.07043288188569999
ACH-000507,0.153277571607
ACH-000510,0.133754764714
ACH-000511,-0.0511103977925
ACH-000512,0.120225057066
ACH-000516,0.059845196674600004
ACH-000517,0.0893633986767
ACH-000518,0.0629083463865
ACH-000520,0.0822043624442
ACH-000521,0.0302640075096
ACH-000522,-0.0317523263044
ACH-000524,0.0891890295197
ACH-000527,0.18440791290800002
ACH-000528,0.16240341966900002
ACH-000537,0.178749700027
ACH-000541,0.327549892661
ACH-000542,0.0299198496572
ACH-000544,0.022324160879099997
ACH-000545,0.0417550172254
ACH-000547,0.0841586773115
ACH-000548,-0.008444776169740001
ACH-000549,0.08695060195830001
ACH-000550,0.188968665513
ACH-000552,0.0130802709456
ACH-000556,0.0770803030831
ACH-000557,0.187570453537
ACH-000570,0.0905772625732
ACH-000571,-0.00932163753309
ACH-000573,0.122882343103
ACH-000576,0.168437587386
ACH-000580,0.162838177241
ACH-000584,0.041348266186300005
ACH-000585,0.312022961832
ACH-000588,-0.0107833069685
ACH-000589,0.042123673657999995
ACH-000591,-0.107365665746
ACH-000593,0.219064839633
ACH-000600,0.149883627005
ACH-000601,0.116127601718
ACH-000604,0.134595323726
ACH-000605,0.16107343573400001
ACH-000606,0.21358331082600002
ACH-000608,0.166998172665
ACH-000614,0.0018345715952300002
ACH-000616,-0.182751687032
ACH-000618,0.0406419275914
ACH-000619,-0.0398552806685
ACH-000620,0.162200738758
ACH-000621,0.11749640443
ACH-000622,-0.0623659207459
ACH-000623,0.203468667456
ACH-000624,0.12692734836300001
ACH-000627,0.16180151902599998
ACH-000630,0.200639115384
ACH-000632,0.134790597269
ACH-000633,0.352455866209
ACH-000637,-0.0075364976089499994
ACH-000638,-0.19862716840999997
ACH-000646,0.32788081108399997
ACH-000647,0.0968409771838
ACH-000648,0.0453767436472
ACH-000649,0.160484433298
ACH-000651,0.08259486473410001
ACH-000652,0.15511771352499998
ACH-000653,0.0387869885959
ACH-000657,0.222710785917
ACH-000658,0.0168491283677
ACH-000661,-0.117622224898
ACH-000662,0.202628928497
ACH-000663,-0.022067691790700002
ACH-000665,0.15580450075
ACH-000671,0.020905492984099997
ACH-000673,0.052437503262300005
ACH-000676,0.103988424857
ACH-000677,0.0611495378984
ACH-000681,0.115506139466
ACH-000682,0.124073050969
ACH-000683,0.039418999418800005
ACH-000684,0.22163362409200002
ACH-000688,0.214062014482
ACH-000693,0.0947264052539
ACH-000694,0.165018166459
ACH-000695,0.350684634603
ACH-000696,0.194743257526
ACH-000697,0.164358548558
ACH-000699,0.10717927882000002
ACH-000701,0.13210378189400002
ACH-000706,0.141717131954
ACH-000711,0.10905230399299999
ACH-000713,0.136390626524
ACH-000714,0.10535366927300001
ACH-000718,0.127116081947
ACH-000720,0.184117555143
ACH-000721,-0.0357333610252
ACH-000724,0.162557438034
ACH-000725,0.262512934974
ACH-000732,0.257688267046
ACH-000734,0.10665447519200001
ACH-000735,0.21263699123100002
ACH-000736,0.110601491413
ACH-000738,0.100607857696
ACH-000746,0.329454525727
ACH-000747,0.124029582032
ACH-000748,0.152951062186
ACH-000753,0.09272349289719999
ACH-000756,0.156882521003
ACH-000757,-0.114852635025
ACH-000758,0.266009252324
ACH-000760,0.259859602753
ACH-000763,-0.0082773030426
ACH-000764,0.409086236844
ACH-000765,0.061618038907399995
ACH-000766,0.09256917273810002
ACH-000767,0.0517898484941
ACH-000768,0.227128553873
ACH-000769,-0.214060358645
ACH-000770,0.191783325785
ACH-000771,0.055645386955300004
ACH-000773,0.10045827015599999
ACH-000776,-0.169476852533
ACH-000777,0.217813899051
ACH-000778,0.159993521764
ACH-000781,0.0690439688663
ACH-000782,-0.183574707022
ACH-000783,0.0345137333352
ACH-000784,0.224658497258
ACH-000785,0.152442609896
ACH-000787,0.259062477656
ACH-000788,0.235324139765
ACH-000791,0.0296444947568
ACH-000792,0.10534849828199999
ACH-000794,0.0815848495708
ACH-000796,0.181456534434
ACH-000799,0.126912930959
ACH-000800,0.311743510949
ACH-000802,0.159599905164
ACH-000804,0.200633352828
ACH-000805,0.163639585147
ACH-000809,0.223662459111
ACH-000810,-0.36850158522
ACH-000811,0.09578926150070001
ACH-000817,0.295188451237
ACH-000819,0.158916080136
ACH-000820,0.0403529535415
ACH-000821,0.134795659383
ACH-000822,0.123230946871
ACH-000823,0.119325184346
ACH-000824,0.160877221899
ACH-000827,0.0312395057932
ACH-000829,0.0457553642337
ACH-000831,0.009681484472290001
ACH-000832,-0.00419076574752
ACH-000833,0.08020753366069999
ACH-000834,0.0278339280198
ACH-000835,0.07977226312510001
ACH-000836,0.171317819742
ACH-000837,0.19174416625100002
ACH-000838,-0.126767114977
ACH-000839,0.12762388571699998
ACH-000840,0.129553699857
ACH-000841,0.0391790377514
ACH-000843,0.34309518042900006
ACH-000846,-0.0973845597504
ACH-000847,0.0107756502783
ACH-000848,-0.0934975856912
ACH-000849,0.33998964361
ACH-000851,0.309758127641
ACH-000855,0.18310473430100002
ACH-000856,0.119375360334
ACH-000858,0.155088125094
ACH-000859,-0.0660208798482
ACH-000861,-0.0193276335261
ACH-000862,0.183966627229
ACH-000865,0.09706196612849999
ACH-000866,0.141165265815
ACH-000867,0.14940501688
ACH-000869,0.354868167835
ACH-000872,0.14709864073599999
ACH-000873,0.196871738396
ACH-000876,0.151940388141
ACH-000878,0.0909229003122
ACH-000880,0.232043186501
ACH-000881,0.160994729524
ACH-000882,0.11179441102
ACH-000884,0.019598030511099998
ACH-000885,-0.0012842250208499998
ACH-000887,0.141287845123
ACH-000888,0.22707936977200002
ACH-000889,0.13252461837500001
ACH-000890,0.137206906742
ACH-000896,0.0763063928944
ACH-000898,0.242841346329
ACH-000900,0.19336733196699998
ACH-000901,0.0447743468039
ACH-000905,0.0811115498623
ACH-000906,0.0337553916573
ACH-000907,0.086254947696
ACH-000910,0.36164489344899997
ACH-000911,0.11163089172900001
ACH-000912,0.156624829035
ACH-000913,0.0491514701839
ACH-000915,0.141751904442
ACH-000916,0.354933640004
ACH-000917,0.27966124508900003
ACH-000921,0.0733980195404
ACH-000924,0.17436095840399998
ACH-000926,-0.05950162509319999
ACH-000928,0.0316186775624
ACH-000929,0.286372740501
ACH-000932,0.291547625262
ACH-000935,0.125684060846
ACH-000936,0.19563306131299998
ACH-000937,0.157805135706
ACH-000938,0.250369930326
ACH-000939,0.308609830253
ACH-000941,0.0481122763087
ACH-000943,0.0472024923161
ACH-000946,0.0897813520029
ACH-000947,0.23443784503600001
ACH-000948,0.30089948753
ACH-000950,0.140196161352
ACH-000953,0.248422526627
ACH-000957,0.119396701541
ACH-000958,0.147265953591
ACH-000960,0.140089464808
ACH-000963,-0.09757907781320001
ACH-000968,0.044883626960000006
ACH-000969,0.270291880057
ACH-000973,0.0034395755458600003
ACH-000974,0.112958273401
ACH-000975,0.155929142508
ACH-000976,0.41004419198200004
ACH-000978,-0.0511377509038
ACH-000980,0.09856872294710001
ACH-000984,0.17521010469300002
ACH-000986,0.183102023717
ACH-000988,0.175712694694
ACH-000993,0.08054272493839999
ACH-000994,0.04579338788930001
ACH-000996,0.0744080352238
ACH-001001,0.247904887496
ACH-001020,-0.09998852267660001
ACH-001028,0.10904217142200001
ACH-001031,0.14660127751399998
ACH-001038,0.213440843132
ACH-001048,0.0156582188354
ACH-001050,0.120555229527
ACH-001053,-0.052704970198
ACH-001054,0.09297390170299999
ACH-001061,0.19786641177499997
ACH-001067,0.066937325382
ACH-001075,0.143597875471
ACH-001096,0.0949002218066
ACH-001128,0.092325739336
ACH-001134,0.0711858991067
ACH-001151,0.122141920713
ACH-001163,0.0296674789091
ACH-001164,-0.0251873614665
ACH-001173,0.149479010297
ACH-001183,0.129745442094
ACH-001184,-0.101107827816
ACH-001190,0.15330081216299998
ACH-001192,0.0924566134932
ACH-001193,0.035264675544699996
ACH-001196,0.00958505516995
ACH-001197,0.1803963216
ACH-001205,-0.163494653368
ACH-001211,0.283384403974
ACH-001212,0.653224205051
ACH-001228,-0.103111969142
ACH-001232,0.136803284261
ACH-001239,0.133969813825
ACH-001274,0.126928611117
ACH-001275,0.216183152788
ACH-001277,0.126305941382
ACH-001278,0.10628655266699999
ACH-001280,0.0578052673591
ACH-001283,0.161921304779
ACH-001289,0.172162555592
ACH-001295,0.0915126486094
ACH-001300,0.0985407262455
ACH-001301,0.199708604863
ACH-001302,0.0891411371438
ACH-001303,-0.0841140253253
ACH-001306,0.104450989806
ACH-001318,0.066412237116
ACH-001322,0.0434135862875
ACH-001328,0.23274006331500002
ACH-001332,0.161989610631
ACH-001333,0.14968250009
ACH-001336,-0.0157668171545
ACH-001340,0.0988656485925
ACH-001346,0.04729684959699999
ACH-001353,0.167206241161
ACH-001354,0.0362208247509
ACH-001367,-0.266160007551
ACH-001368,0.0821945732381
ACH-001374,0.2026624045
ACH-001375,0.341974910497
ACH-001377,0.12366647357300001
ACH-001380,0.155519247242
ACH-001391,0.0219917795764
ACH-001407,0.058848192867
ACH-001408,-0.0173666043934
ACH-001413,0.124470825902
ACH-001430,-0.0280980683566
ACH-001431,0.156824957855
ACH-001450,0.19432034961199998
ACH-001496,0.0482551877097
ACH-001500,0.10893327771900001
ACH-001521,0.293132495779
ACH-001523,0.0857008036383
ACH-001532,0.12377100407500001
ACH-001536,-0.00423680429221
ACH-001550,0.133562661345
ACH-001552,0.268450204871
ACH-001554,0.194083503404
ACH-001645,0.138630377723
ACH-001654,0.120142514603
ACH-001715,0.119717835045
ACH-001735,0.185927116301
ACH-001736,0.285112768477
ACH-001737,0.184264097548
ACH-001740,0.046640453350800005
ACH-001745,0.218697957712
ACH-001750,-0.025953143776
ACH-001765,0.0728948440326
ACH-001956,0.191253012315
ACH-001957,0.022593859659199998
