,SCAPER (49855)
ACH-000004,-0.33338450624899996
ACH-000007,0.300048980614
ACH-000009,-0.176341730411
ACH-000011,0.215177207132
ACH-000012,0.138181786872
ACH-000013,0.028390475223699998
ACH-000014,-0.07379978708700001
ACH-000015,0.151505060976
ACH-000017,-0.006641225143060001
ACH-000018,0.32095835008699997
ACH-000019,0.130187119774
ACH-000021,0.034805954857099995
ACH-000022,-0.20769208659699998
ACH-000025,0.0634742799417
ACH-000028,-0.0397071006668
ACH-000030,0.12264260157700001
ACH-000035,0.0826446399433
ACH-000036,0.0149183488307
ACH-000037,0.11981969192700001
ACH-000039,-0.191918514338
ACH-000040,0.0912377474302
ACH-000041,-0.11176800714000001
ACH-000042,0.0762892227202
ACH-000045,0.042893360219099994
ACH-000047,0.048955032072800005
ACH-000052,0.0284332015538
ACH-000053,0.114341959377
ACH-000054,0.188471020612
ACH-000055,0.0752045944967
ACH-000060,-0.052302113113900005
ACH-000067,0.0216933448292
ACH-000070,0.030513247626200002
ACH-000075,0.31018006637
ACH-000078,-0.338064646994
ACH-000082,0.0467267100485
ACH-000085,0.18721678184300003
ACH-000086,-0.052793016305
ACH-000087,-0.0808815696604
ACH-000092,-0.09230740668479999
ACH-000095,0.0118242898548
ACH-000097,-0.038345336192699996
ACH-000098,0.11975225647
ACH-000099,-0.23709970738000002
ACH-000108,0.0580547130277
ACH-000113,-0.0856833602551
ACH-000115,-0.176312697695
ACH-000116,0.131296670807
ACH-000118,0.14879352492
ACH-000120,-0.0962579083797
ACH-000123,-0.112020595101
ACH-000127,0.056368031184700004
ACH-000128,0.0966624114748
ACH-000132,0.0278396103548
ACH-000133,-0.0951085861511
ACH-000137,-0.030170706639
ACH-000138,-0.209434017996
ACH-000142,0.0450298823876
ACH-000143,0.0286273222211
ACH-000146,-0.297943292355
ACH-000148,0.14107259261299998
ACH-000150,0.23699389102600002
ACH-000152,0.176732727016
ACH-000153,0.5054628176470001
ACH-000159,0.0268473884577
ACH-000160,-0.100802101078
ACH-000163,0.0604710075055
ACH-000167,0.0152325302386
ACH-000168,0.102129262625
ACH-000169,0.0418990171795
ACH-000178,0.20301405714
ACH-000182,-0.0590947227287
ACH-000183,-0.254927935893
ACH-000188,0.182581666437
ACH-000189,0.23313992657699997
ACH-000190,-0.0400065985636
ACH-000198,0.033303936932000004
ACH-000204,0.197998047343
ACH-000206,-0.157531769371
ACH-000207,0.36424978866400004
ACH-000211,0.0525486036274
ACH-000215,-0.23502076262200003
ACH-000221,0.153220793542
ACH-000222,-0.0877320194857
ACH-000223,0.019341822025099997
ACH-000226,0.168217133592
ACH-000227,-0.290805209327
ACH-000228,-0.074896079496
ACH-000231,0.045162101960699995
ACH-000232,0.12398183938799999
ACH-000233,-0.134889245827
ACH-000234,-0.20023936258799999
ACH-000235,0.0319962949671
ACH-000237,-0.0806276233373
