,GZF1 (64412)
ACH-000004,0.059165218828499996
ACH-000007,0.0270034763662
ACH-000009,0.144415720328
ACH-000011,-0.101498529258
ACH-000012,0.185896575307
ACH-000013,0.163888185076
ACH-000014,-0.00663556677193
ACH-000015,-0.00678665804371
ACH-000017,-0.0474595426573
ACH-000018,-0.0724988029993
ACH-000019,-0.0811539737845
ACH-000021,0.021245224282
ACH-000022,0.20919582709399998
ACH-000025,0.09516632658780001
ACH-000028,-0.0318905188475
ACH-000030,0.163394815536
ACH-000035,-0.193153875654
ACH-000036,-0.315774390083
ACH-000037,-0.0649233276403
ACH-000039,0.0771017614556
ACH-000040,0.0534862590305
ACH-000041,0.297936832952
ACH-000042,-0.0177887155751
ACH-000045,0.251889673975
ACH-000047,0.04973510839919999
ACH-000052,0.053995099457800004
ACH-000053,0.134027611028
ACH-000054,0.0690372971928
ACH-000055,0.011516805926700001
ACH-000060,0.0127937869438
ACH-000067,-0.14034708765
ACH-000070,-0.309123578256
ACH-000075,-0.051075394868199994
ACH-000078,0.143820255985
ACH-000082,0.256735790762
ACH-000085,0.173394327499
ACH-000086,-0.0154810617743
ACH-000087,0.203992029441
ACH-000092,0.0156145619048
ACH-000095,0.0534758305851
ACH-000097,-0.06335709404749999
ACH-000098,-0.25110987280999997
ACH-000099,0.0593593316539
ACH-000108,0.005500383150799999
ACH-000113,0.0354395225908
ACH-000115,0.11351078418600001
ACH-000116,0.00717365110167
ACH-000118,-0.00891925150026
ACH-000120,0.131994796472
ACH-000123,0.046401967864800005
ACH-000127,0.023130814500799998
ACH-000128,0.12119991966299999
ACH-000132,0.106635098595
ACH-000133,0.0644671970947
ACH-000137,-0.15599450827
ACH-000138,0.025312914193099997
ACH-000142,0.08515393791089998
ACH-000143,-0.0320543576762
ACH-000146,0.0595451946605
ACH-000148,-0.0442990577245
ACH-000150,0.15384190244999998
ACH-000152,0.144268141572
ACH-000153,-0.141576926835
ACH-000159,0.17337007953699998
ACH-000160,-0.10032756462000002
ACH-000163,-0.0407903264454
ACH-000167,0.376458732971
ACH-000168,0.0626913908071
ACH-000169,-0.06314712046559999
ACH-000178,0.087300659618
ACH-000182,0.0914322761182
ACH-000183,0.0489784506735
ACH-000188,0.0834127116298
ACH-000189,-0.12296198751800001
ACH-000190,0.117918197327
ACH-000198,0.104159035298
ACH-000204,-0.0134390991624
ACH-000206,0.0017718939252600002
ACH-000207,0.14233413148399998
ACH-000211,0.0995760161557
ACH-000215,-0.0630083321043
ACH-000221,0.25131668871999996
ACH-000222,-0.246696529133
ACH-000223,0.108093362223
ACH-000226,0.324377875168
ACH-000227,0.268230134897
ACH-000228,-0.12462819595699999
ACH-000231,0.129984856583
ACH-000232,0.00528835206279
ACH-000233,0.140338229032
ACH-000234,0.120780441535
ACH-000235,0.045887407409699994
ACH-000237,-0.112959242742
ACH-000238,0.00373476993425
ACH-000243,0.021373050137999998
ACH-000244,-0.101545031286
ACH-000246,0.0651539379431
ACH-000248,0.103265513743
ACH-000250,0.0609115371103
ACH-000251,0.114724995879
ACH-000253,-0.109818080151
ACH-000255,0.069697652241
ACH-000256,0.16918708857099998
ACH-000257,-0.164981688424
ACH-000258,0.065367196447
ACH-000259,0.0576735089161
ACH-000260,-0.009759121695549999
ACH-000261,0.0367238736508
ACH-000262,-0.360218230998
ACH-000263,0.240762826275
ACH-000264,0.0747997181778
ACH-000265,-0.0793810599603
ACH-000266,0.0599352827317
ACH-000272,-0.272751900067
ACH-000273,0.0632106376234
ACH-000274,0.21609547636100002
ACH-000277,-0.072743853688
ACH-000278,-0.19387212202
ACH-000279,0.30285758704
ACH-000280,0.030646651691299997
ACH-000281,-0.155579023707
ACH-000288,0.131278135727
ACH-000291,0.00370107714876
ACH-000293,0.0023159406043
ACH-000294,0.0137135549295
ACH-000295,0.164278625275
ACH-000296,-0.16541333020500001
ACH-000302,-0.0854153697162
ACH-000304,0.326123923805
ACH-000307,0.129021475836
ACH-000308,0.0987829827548
ACH-000310,0.0486514419805
ACH-000311,0.06917776946660001
ACH-000312,0.173811818919
ACH-000315,-0.0479797369104
ACH-000316,0.157009145791
ACH-000317,0.211625072836
ACH-000318,0.164530776101
ACH-000319,0.136175823646
ACH-000320,-0.0709057261108
ACH-000322,0.113280295009
ACH-000323,0.504465784561
ACH-000324,0.0326021057656
ACH-000329,0.207293235619
ACH-000330,-0.217720196915
ACH-000331,-0.185912966072
ACH-000332,-0.102036817045
ACH-000334,0.115647543652
ACH-000335,0.138135215186
ACH-000336,0.220160291832
ACH-000337,0.057619708631100004
ACH-000339,-0.11442897968900001
ACH-000341,0.10132558055
ACH-000348,0.0905540543804
ACH-000350,0.0174211597843
ACH-000352,-0.0732164372076
ACH-000356,0.144915499558
ACH-000361,-0.022347698406000004
ACH-000362,0.0407043862902
ACH-000363,0.11575683296499999
ACH-000364,-0.054922481994900005
ACH-000365,0.09400544305299999
ACH-000366,0.115725396292
ACH-000368,-0.305422160618
ACH-000374,-0.106241576797
ACH-000375,-0.0230303032829
ACH-000376,-0.10531241728900001
ACH-000381,-0.05988505436390001
ACH-000383,0.13138744644300002
ACH-000387,-0.00645620236907
ACH-000389,-0.0980200388662
ACH-000390,0.12562776598300002
ACH-000393,0.207267095201
ACH-000395,-0.33552614856199997
ACH-000397,0.0813172970228
ACH-000401,0.18089878527199998
ACH-000402,-0.239502847313
ACH-000403,-0.100760396824
ACH-000404,-0.25745467086
ACH-000406,0.19488156388300001
ACH-000407,0.117538523903
ACH-000408,-0.18583007667399998
ACH-000410,-0.000280926400273
ACH-000411,-0.0473716864015
ACH-000414,-0.07759189702330001
ACH-000415,-0.0284592527849
ACH-000416,0.065205257391
ACH-000420,-0.108762347925
ACH-000421,-0.00677849871083
ACH-000424,-0.17576968019
ACH-000425,0.0808596483081
ACH-000426,0.016376446301799998
ACH-000427,0.138696485987
ACH-000433,0.041969500511
ACH-000436,0.0780443392808
ACH-000444,0.0727887337891
ACH-000445,0.08747909960580001
ACH-000448,0.00329395267022
ACH-000450,0.186230685947
ACH-000452,-0.0589351230265
ACH-000454,0.041830855789600004
ACH-000458,-0.0305910110792
ACH-000459,0.219540549623
ACH-000460,0.011872129639900001
ACH-000461,-0.00519287375066
ACH-000463,0.038371802409900006
ACH-000464,-0.09221850718869999
ACH-000466,-0.10544619054
ACH-000467,-0.053935414638199994
ACH-000468,0.0696220041478
ACH-000469,0.0757662127577
ACH-000470,-0.143865244168
ACH-000471,-0.21929513008
ACH-000472,0.0891271547656
ACH-000473,0.10808703513699999
ACH-000475,0.021140241489400004
ACH-000476,0.12348799375999998
ACH-000477,-0.0026308746726999995
ACH-000480,-0.0133165754739
ACH-000481,0.09926570608020001
ACH-000483,-0.00216929780644
ACH-000484,-0.0730618796232
ACH-000485,0.06987138401760001
ACH-000486,-0.044419470260399996
ACH-000487,0.151254855718
ACH-000488,-0.0124936855162
ACH-000490,-0.09360661443870001
ACH-000491,-0.269163138461
ACH-000495,0.035246305560599996
ACH-000496,-0.0761421009926
ACH-000499,-0.0355219768566
ACH-000500,0.21598952107900002
ACH-000502,-0.020143588859900002
ACH-000503,0.176731157751
ACH-000505,0.0510822358655
ACH-000507,0.12357970565500001
ACH-000510,0.152623085774
ACH-000511,0.0857222486104
ACH-000512,0.22341250270500002
ACH-000516,0.152039217873
ACH-000517,0.0288185421251
ACH-000518,0.10526765498
ACH-000520,-0.157847684359
ACH-000521,-0.34601542864100004
ACH-000522,0.0531028949983
ACH-000524,0.0054370527671
ACH-000527,-0.0336713273231
ACH-000528,-0.061675971119
ACH-000537,0.0688323885883
ACH-000541,-0.022938604904
ACH-000542,0.0335079589382
ACH-000544,0.137706903465
ACH-000545,0.0227080437074
ACH-000547,0.128723095906
ACH-000548,-0.04802523385980001
ACH-000549,0.024023839707599998
ACH-000550,0.182002225517
ACH-000552,-0.0323975469336
ACH-000556,0.302339077331
ACH-000557,-0.0394037222265
ACH-000570,-0.0989431655215
ACH-000571,-0.0407248300625
ACH-000573,0.06445470603209999
ACH-000576,0.14964546021400002
ACH-000580,0.074402017682
ACH-000584,0.16946344794799997
ACH-000585,0.0798724885675
ACH-000588,0.103681758749
ACH-000589,0.101725647822
ACH-000591,0.29514453834800003
ACH-000593,0.177119747276
ACH-000600,-0.047493163429100003
ACH-000601,0.166641227812
ACH-000604,0.220660641112
ACH-000605,0.0681500289325
ACH-000606,0.028642068528900003
ACH-000608,0.192426171131
ACH-000614,-0.13585800229699999
ACH-000616,-0.107150612599
ACH-000618,-0.0104668349595
ACH-000619,0.150914101677
ACH-000620,0.023744770748799996
ACH-000621,0.0723342854945
ACH-000622,0.041571677884699995
ACH-000623,0.369915511351
ACH-000624,0.0433945174328
ACH-000627,-0.0786493546602
ACH-000630,0.028498790554499998
ACH-000632,-0.189767804426
ACH-000633,-0.0711381657806
ACH-000637,0.230525976422
ACH-000638,-0.0634250853709
ACH-000646,-0.282968823201
ACH-000647,0.063458848323
ACH-000648,0.0434026509787
ACH-000649,-0.143949723686
ACH-000651,-0.026778349515299997
ACH-000652,0.0306491953479
ACH-000653,0.11429002887
ACH-000657,0.10045530019400001
ACH-000658,-0.0591809175471
ACH-000661,0.13643074071900002
ACH-000662,0.211100619212
ACH-000663,-0.107939732367
ACH-000665,-0.00506898433576
ACH-000671,-0.47882807919200004
ACH-000673,0.22982675803000002
ACH-000676,0.05649122179549999
ACH-000677,0.124769684349
ACH-000681,-0.107483537258
ACH-000682,0.263379215821
ACH-000683,0.155125777196
ACH-000684,-0.222182861631
ACH-000688,0.0258300282425
ACH-000693,0.035853531557300006
ACH-000694,0.0180358917082
ACH-000695,-0.114934271695
ACH-000696,0.0169069075553
ACH-000697,0.0819112185524
ACH-000699,-0.030142108061099997
ACH-000701,0.130475834521
ACH-000706,0.08223252951160001
ACH-000711,0.0884267391746
ACH-000713,-0.0487980224448
ACH-000714,0.213174053922
ACH-000718,-0.17839334639600002
ACH-000720,0.132513814053
ACH-000721,0.033705738018999995
ACH-000724,0.18149651535100003
ACH-000725,0.011808529443000001
ACH-000732,-0.0171005309535
ACH-000734,0.0313133407302
ACH-000735,0.13966208653200002
ACH-000736,0.09449760796579999
ACH-000738,0.17358210841699998
ACH-000746,0.238263564979
ACH-000747,0.106362447094
ACH-000748,0.10768553898399999
ACH-000753,0.04721125760869999
ACH-000756,0.234457685867
