,SMC3 (9126)
ACH-000004,-1.3478694708599999
ACH-000007,-1.03719658292
ACH-000009,-1.22793600037
ACH-000011,-1.2930327961599999
ACH-000012,-1.38312307318
ACH-000013,-1.46670583349
ACH-000014,-1.27196762418
ACH-000015,-1.03082696599
ACH-000017,-1.3755490809399997
ACH-000018,-1.22836125936
ACH-000019,-0.6867027994
ACH-000021,-0.9783415785959999
ACH-000022,-1.19318444519
ACH-000025,-0.890581890556
ACH-000028,-1.00487113396
ACH-000030,-1.27598197825
ACH-000035,-1.05097575392
ACH-000036,-1.19083758141
ACH-000037,-1.34113128034
ACH-000039,-1.56153915782
ACH-000040,-1.1628041706299999
ACH-000041,-1.3729220221399998
ACH-000042,-1.25928286539
ACH-000045,-1.44437088514
ACH-000047,-1.18626429729
ACH-000052,-1.10550979846
ACH-000053,-1.3647256638999998
ACH-000054,-1.2172607309899999
ACH-000055,-0.9684751263070001
ACH-000060,-1.25354553632
ACH-000067,-1.52249427712
ACH-000070,-1.26541019968
ACH-000075,-1.08345952453
ACH-000078,-1.36208804368
ACH-000082,-1.2014053076
ACH-000085,-1.11441871177
ACH-000086,-1.16366643646
ACH-000087,-1.2515821687200002
ACH-000092,-1.18010014596
ACH-000095,-1.56919479838
ACH-000097,-1.08453962948
ACH-000098,-1.5332533444299998
ACH-000099,-1.32145208434
ACH-000108,-0.990245143342
ACH-000113,-1.3682243023299998
ACH-000115,-1.6561862100600002
ACH-000116,-1.12895050612
ACH-000118,-1.25928448782
ACH-000120,-1.38483652471
ACH-000123,-1.48223960282
ACH-000127,-1.3200441210299998
ACH-000128,-1.54192170746
ACH-000132,-1.18725319188
ACH-000133,-1.07976368642
ACH-000137,-1.09422799248
ACH-000138,-1.1302398838299998
ACH-000142,-1.4565592903600002
ACH-000143,-1.1474892878299998
ACH-000146,-1.51548818259
ACH-000148,-1.15556668916
ACH-000150,-1.3673849989700002
ACH-000152,-1.2177858203299998
ACH-000153,-0.9337675428569999
ACH-000159,-1.2475619302
ACH-000160,-0.619334286576
ACH-000163,-0.9665584358820001
ACH-000167,-0.759978095826
ACH-000168,-1.20964977622
ACH-000169,-1.19563313754
ACH-000178,-1.2032659673700001
ACH-000182,-1.28242221521
ACH-000183,-1.01625671627
ACH-000188,-1.42790968213
ACH-000189,-0.7374497814740001
ACH-000190,-0.743444672017
ACH-000198,-1.31447111485
ACH-000204,-0.98613296684
ACH-000206,-1.3227691323200002
ACH-000207,-1.3683081292500001
ACH-000211,-1.11784164503
ACH-000215,-1.22520715528
ACH-000221,-1.09966101875
ACH-000222,-1.4341696206999999
ACH-000223,-1.46731009389
ACH-000226,-1.34535255619
ACH-000227,-1.6020255603799998
ACH-000228,-1.13840069939
ACH-000231,-1.40679499855
ACH-000232,-1.52715283054
ACH-000233,-1.3912170396799999
ACH-000234,-1.1258969327600001
ACH-000235,-1.0580775235100002
ACH-000237,-0.951871506846
ACH-000238,-1.13552065107
ACH-000243,-1.31451112187
ACH-000244,-1.02070158247
ACH-000246,-0.9621360862530001
ACH-000248,-1.3370853010100001
ACH-000250,-0.992238148
ACH-000251,-0.996910021226
ACH-000253,-1.37123075337
ACH-000255,-1.09658667846
ACH-000256,-1.4133330327899998
ACH-000257,-1.3487179552700002
ACH-000258,-1.5091487645299997
ACH-000259,-1.27289125707
ACH-000260,-1.1325390883700002
ACH-000261,-1.45564444657
ACH-000262,-0.7493375763779999
ACH-000263,-1.18914644412
ACH-000264,-1.23260609292
ACH-000265,-1.18731657582
ACH-000266,-1.30158679832
ACH-000272,-1.15935508687
ACH-000273,-1.31720652093
ACH-000274,-1.37721623676
ACH-000277,-1.21295082317
ACH-000278,-1.12545671426
ACH-000279,-1.58431623631
ACH-000280,-1.28906423804
ACH-000281,-1.13234560733
ACH-000288,-1.4620028123
ACH-000291,-1.2857793865
ACH-000293,-1.3616113534999998
ACH-000294,-1.10094109205
ACH-000295,-1.39882580197
ACH-000296,-1.52510522205
ACH-000302,-1.4374558967200002
ACH-000304,-1.52443150896
ACH-000307,-0.952471510062
ACH-000308,-1.1512061923999999
ACH-000310,-1.4370729644100002
ACH-000311,-1.28637450681
ACH-000312,-1.4638415534
ACH-000315,-1.44650530706
ACH-000316,-1.1158449588400001
ACH-000317,-1.18012703063
ACH-000318,-1.1010029327600002
ACH-000319,-1.1651094074700001
ACH-000320,-1.48103002403
ACH-000322,-1.3381514677200002
ACH-000323,-1.25651559214
ACH-000324,-1.4036397538499998
ACH-000329,-1.31153038028
ACH-000330,-1.38317574244
ACH-000331,-1.2136958812799998
ACH-000332,-0.975502102764
ACH-000334,-1.45398991436
ACH-000335,-1.5227375855200003
ACH-000336,-0.801834650334
ACH-000337,-1.16223893838
ACH-000339,-1.18384490121
ACH-000341,-1.3208687959999998
ACH-000348,-1.14430479143
ACH-000350,-0.9219684760469999
ACH-000352,-1.1860082994
ACH-000356,-1.15968798932
ACH-000361,-1.4887045174899998
ACH-000362,-1.5119185200100003
ACH-000363,-1.16609129829
ACH-000364,-1.00279106218
ACH-000365,-1.1861853042000001
ACH-000366,-1.07076473913
ACH-000368,-0.840860197438
ACH-000374,-1.31476933317
ACH-000375,-1.28428368407
ACH-000376,-1.11929657519
ACH-000381,-1.15213295745
ACH-000383,-1.24406748953
ACH-000387,-1.2930590927399999
ACH-000389,-1.38648493341
ACH-000390,-1.2829255178499999
ACH-000393,-1.0868961935700001
ACH-000395,-1.27740283062
ACH-000397,-1.1813442237799998
ACH-000401,-0.955661251884
ACH-000402,-1.2214901446600002
ACH-000403,-0.8878732826610001
ACH-000404,-1.07813019357
ACH-000406,-1.1511689784299999
ACH-000407,-1.12027500137
ACH-000408,-1.13439381907
ACH-000410,-1.01539125108
ACH-000411,-1.04972291192
ACH-000414,-1.4443880707899999
ACH-000415,-1.2547696391
ACH-000416,-1.1418338547700002
ACH-000420,-1.4419888025100003
ACH-000421,-1.1154917978399999
ACH-000424,-1.1267279745899998
ACH-000425,-1.47433038447
ACH-000426,-1.58061334803
ACH-000427,-0.963064147298
ACH-000433,-0.984456657219
ACH-000436,-1.32721772721
ACH-000444,-1.23047418791
ACH-000445,-1.23634824766
ACH-000448,-1.11888963244
ACH-000450,-1.08031681664
ACH-000452,-1.26266251123
ACH-000454,-1.01218826472
ACH-000458,-1.18362706249
ACH-000459,-1.01808662358
ACH-000460,-1.1548854283399999
ACH-000461,-1.23862991729
ACH-000463,-1.17560983252
ACH-000464,-1.47004048163
ACH-000466,-1.2684553155299998
ACH-000467,-1.10224429551
ACH-000468,-1.57477686498
ACH-000469,-1.1206905708200001
ACH-000470,-1.1902036534
ACH-000471,-1.22121469949
ACH-000472,-1.4912381449599998
ACH-000473,-1.27484515475
ACH-000475,-1.23200172825
ACH-000476,-0.9457127312479999
ACH-000477,-1.3828031910499998
ACH-000480,-1.22709306054
ACH-000481,-1.42540421926
ACH-000483,-1.21107037234
ACH-000484,-1.77761995055
ACH-000485,-1.2048600763700001
ACH-000486,-1.25765310723
ACH-000487,-1.1546467041700001
ACH-000488,-1.10056744628
ACH-000490,-1.0649178313
ACH-000491,-1.53842950844
ACH-000495,-1.4663069817399998
ACH-000496,-1.35809212211
ACH-000499,-1.1039966451999998
ACH-000500,-1.85957842004
ACH-000502,-1.20606716357
ACH-000503,-1.0749689420200002
ACH-000505,-1.2909009777299998
ACH-000507,-1.27864951339
ACH-000510,-1.25855897515
ACH-000511,-1.26556207875
ACH-000512,-1.49438755977
ACH-000516,-1.21138247973
ACH-000517,-1.3171486213899999
ACH-000518,-1.21340139737
ACH-000520,-1.32518684122
ACH-000521,-1.2981946275299998
ACH-000522,-1.14631211092
ACH-000524,-1.16535518372
ACH-000527,-1.11213003049
ACH-000528,-1.06293100381
ACH-000537,-1.02248185232
ACH-000541,-1.49357971035
ACH-000542,-1.21482030104
ACH-000544,-1.12024909328
ACH-000545,-1.2223429779700001
ACH-000547,-1.27040792995
ACH-000548,-1.303825822
ACH-000549,-1.35037097856
ACH-000550,-1.1666501062999999
ACH-000552,-1.26829688302
ACH-000556,-1.26310364245
ACH-000557,-1.0691346592
ACH-000570,-1.26069426827
ACH-000571,-1.36979710655
ACH-000573,-0.938062263942
ACH-000576,-1.22827489075
ACH-000580,-1.5383662533200002
ACH-000584,-0.993349275743
ACH-000585,-0.947915978599
ACH-000588,-1.42028216757
ACH-000589,-0.988107587261
ACH-000591,-1.0225836070899998
ACH-000593,-0.97235365543
ACH-000600,-1.4488360426299998
ACH-000601,-1.25514616573
ACH-000604,-1.21661434177
ACH-000605,-1.56410190248
ACH-000606,-1.09571810214
ACH-000608,-1.02089999788
ACH-000614,-1.60703893167
ACH-000616,-0.745693928687
ACH-000618,-0.8993000187010001
ACH-000619,-1.46825645253
ACH-000620,-1.24190441707
ACH-000621,-1.49653583069
ACH-000622,-1.7779022004700002
ACH-000623,-1.26350473044
ACH-000624,-1.21560328769
ACH-000627,-1.09268055259
ACH-000630,-1.0346076849899999
ACH-000632,-0.9975555674950001
ACH-000633,-1.01447340691
ACH-000637,-1.1059354776299999
ACH-000638,-1.32035116199
ACH-000646,-0.920953800785
ACH-000647,-1.2996472614399999
ACH-000648,-1.13444414837
ACH-000649,-1.20633879221
ACH-000651,-1.07508112715
ACH-000652,-0.996906619331
ACH-000653,-1.3589102988100001
ACH-000657,-1.1916263492299999
