,AGRP (181)
ACH-000004,0.112512842009
ACH-000007,0.0697672660078
ACH-000009,0.129978828173
ACH-000011,-0.017208177629700002
ACH-000012,-0.0198310747422
ACH-000013,-0.16514310877399999
ACH-000014,0.186943693066
ACH-000015,0.212922068436
ACH-000017,0.131570585025
ACH-000018,-0.0307821808634
ACH-000019,-0.133495109497
ACH-000021,0.0511831475205
ACH-000022,-0.0220145805113
ACH-000025,-0.0926263496809
ACH-000028,0.10822886159600001
ACH-000030,0.028238323664700003
ACH-000035,0.181430894712
ACH-000036,-0.0488928269534
ACH-000037,-0.353788050613
ACH-000039,0.207341241927
ACH-000040,0.129084635342
ACH-000041,0.17130325445
ACH-000042,0.0349017999928
ACH-000045,0.189275752564
ACH-000047,-0.0214757079024
ACH-000052,-0.0766916491701
ACH-000053,0.0101649266746
ACH-000054,0.10837537420299999
ACH-000055,-0.014559855108000001
ACH-000060,-0.116475628577
ACH-000067,0.173451594863
ACH-000070,0.17731368583
ACH-000075,-0.020141139849
ACH-000078,0.165087227777
ACH-000082,0.0392839732047
ACH-000085,-0.21630752258699998
ACH-000086,-0.0142981214176
ACH-000087,-0.12178919115999999
ACH-000092,-0.109273591258
ACH-000095,0.194857096692
ACH-000097,0.054305014909499995
ACH-000098,-0.025264536104900003
ACH-000099,0.146860623231
ACH-000108,0.214984808788
ACH-000113,0.135171418514
ACH-000115,0.161308708177
ACH-000116,0.0674866029608
ACH-000118,-0.0774083432361
ACH-000120,0.0403554630226
ACH-000123,0.08708339103019999
ACH-000127,0.0122630937475
ACH-000128,0.0379459902553
ACH-000132,-0.264958302409
ACH-000133,-0.12229145606899999
ACH-000137,0.08845845233249999
ACH-000138,0.0555851547389
ACH-000142,-0.141929837094
ACH-000143,0.08788578409719999
ACH-000146,-0.0692353639194
ACH-000148,-0.0647684513558
ACH-000150,-0.12215145913599999
ACH-000152,-0.013054094238
ACH-000153,0.13078779602499999
ACH-000159,0.122010025594
ACH-000160,0.10926356741399999
ACH-000163,0.034579203438699996
ACH-000167,-0.0242866627467
ACH-000168,0.256856364306
ACH-000169,7.73906099825e-05
ACH-000178,0.05315081862340001
ACH-000182,0.0369005971759
ACH-000183,0.0276346949884
ACH-000188,-0.157348922668
ACH-000189,0.058108578267800005
ACH-000190,-0.000272558657573
ACH-000198,0.109037400778
ACH-000204,-0.185656888987
ACH-000206,-0.158596584501
ACH-000207,-0.0750837199838
ACH-000211,-0.121635126422
ACH-000215,-0.024654395660099998
ACH-000221,0.054591267217100004
ACH-000222,0.0347828269484
ACH-000223,0.171093267465
ACH-000226,-0.113771910476
ACH-000227,-0.0108052921364
ACH-000228,0.10296930957999999
ACH-000231,-0.032584584724400005
ACH-000232,-0.0209961617649
ACH-000233,-0.111979844999
ACH-000234,-0.00287875090156
ACH-000235,0.0663969066803
ACH-000237,-0.06521676097830001
ACH-000238,-0.00594960903946
ACH-000243,0.135980940364
ACH-000244,-0.0763627929703
ACH-000246,0.0835515050703
ACH-000248,-0.0521150690156
ACH-000250,-0.033120455579
ACH-000251,0.0570467157636
ACH-000253,-0.076502033983
ACH-000255,-0.006846575610550001
ACH-000256,0.025106166424599997
ACH-000257,0.127895870416
ACH-000258,0.130889013764
ACH-000259,0.0740713244202
ACH-000260,-0.0355464056029
