,GABRG1 (2565)
ACH-000004,0.0905162606883
ACH-000007,0.0392646622106
ACH-000009,0.198585058566
ACH-000011,0.166531510325
ACH-000012,0.14745657501700002
ACH-000013,0.255279108722
ACH-000014,-0.057939478383
ACH-000015,0.10640013708999999
ACH-000017,0.298797295828
ACH-000018,0.245455608904
ACH-000019,-0.075312730599
ACH-000021,0.157487327446
ACH-000022,0.00549728591381
ACH-000025,0.13632505697300001
ACH-000028,0.170968282912
ACH-000030,0.110207375146
ACH-000035,0.22620118353
ACH-000036,0.145775482851
ACH-000037,0.030798108749799998
ACH-000039,0.042509184843300005
ACH-000040,0.022826550127
ACH-000041,0.027341021189900002
ACH-000042,0.128973394341
ACH-000045,0.274777075954
ACH-000047,0.170244741341
ACH-000052,0.132098841587
ACH-000053,0.125469463506
ACH-000054,0.173477371913
ACH-000055,-0.0398135447112
ACH-000060,0.122895545107
ACH-000067,0.21747183871300002
ACH-000070,0.18837806291700002
ACH-000075,0.29035437296300004
ACH-000078,0.261495009851
ACH-000082,0.172776627806
ACH-000085,0.280957456114
ACH-000086,0.107991047777
ACH-000087,0.36373708882600003
ACH-000092,0.0740880359197
ACH-000095,0.0973110577984
ACH-000097,0.09045525463099999
ACH-000098,0.29476379006
ACH-000099,0.216547807361
ACH-000108,0.323994979828
ACH-000113,0.0956903472192
ACH-000115,0.35333991918799995
ACH-000116,0.149510653706
ACH-000118,0.12117909997199999
ACH-000120,0.20493308168299998
ACH-000123,0.11443145258300001
ACH-000127,0.233703327382
ACH-000128,0.195026911076
ACH-000132,0.09352876372639998
ACH-000133,0.19616000714899998
ACH-000137,0.155691321022
ACH-000138,0.22309512393800002
ACH-000142,0.190167895891
ACH-000143,0.07321671551410001
ACH-000146,0.173907033623
ACH-000148,0.12518183775900002
ACH-000150,0.29256803267299997
ACH-000152,0.0843031045961
ACH-000153,0.317978640581
ACH-000159,0.028504289758900004
ACH-000160,0.18920489940699997
ACH-000163,0.00658668187803
ACH-000167,0.298714184287
ACH-000168,0.07435819686869999
ACH-000169,0.165910452162
ACH-000178,0.167452057693
