,RAPGEFL1 (51195)
ACH-000473,-0.20264843622200002
ACH-000475,-0.17508347453499998
ACH-000476,-0.0767313126418
ACH-000477,-0.246000332815
ACH-000480,-0.0032819998446399997
ACH-000481,-0.11176770978499999
ACH-000483,-0.0254565195839
ACH-000484,-0.202380729019
ACH-000485,-0.155499047679
ACH-000486,-0.228721678593
ACH-000487,-0.285767744529
ACH-000488,-0.10056623212400001
ACH-000490,-0.311208432008
ACH-000491,-0.306166426619
ACH-000495,-0.12169755633300001
ACH-000496,-0.0876003200098
ACH-000499,-0.18669198267099998
ACH-000500,0.486196075967
ACH-000502,-0.326481439245
ACH-000503,-0.240811595253
ACH-000505,-0.07634427079419999
ACH-000507,-0.31197674969
ACH-000510,-0.125212881132
ACH-000511,-0.100257799065
ACH-000512,0.09844023946689999
ACH-000516,0.008924005870000001
ACH-000517,-0.228118236611
ACH-000518,-0.34363221048
ACH-000520,-0.114573421546
ACH-000521,-0.155550935792
ACH-000522,-0.10298917450799999
ACH-000524,-0.137075688221
ACH-000527,-0.275940156576
ACH-000528,0.0187864917917
ACH-000537,-0.200982735191
ACH-000541,0.264352967128
ACH-000542,-0.140101695826
ACH-000544,-0.6211101004540001
ACH-000545,-0.200753377714
ACH-000547,-0.29670176939599996
ACH-000548,-0.152307967899
ACH-000549,-0.312377788506
ACH-000550,-0.19109925759100002
ACH-000552,-0.0911485583578
ACH-000556,-0.159739551766
ACH-000557,0.00970401643517
ACH-000570,-0.276638598664
ACH-000571,-0.11103142489399999
ACH-000573,-0.207285960097
ACH-000576,-0.178062658649
ACH-000580,-0.286800678922
ACH-000584,-0.0994580751557
ACH-000585,-0.171693652745
ACH-000588,-0.162390783354
ACH-000589,-0.0729917838726
ACH-000591,-0.442712212017
ACH-000593,-0.255200392465
ACH-000600,-0.35915984217200003
ACH-000601,-0.160530414232
ACH-000604,-0.15925177665100002
ACH-000605,-0.242306957589
ACH-000606,-0.08003691022710001
ACH-000608,-0.40551425069799996
ACH-000614,-0.020380529968299997
ACH-000616,-0.017191091788
ACH-000618,-0.19338065282900002
ACH-000619,-0.203342152341
ACH-000620,-0.0056785083926199995
ACH-000621,-0.201977775294
ACH-000622,-0.0222262857735
ACH-000623,-0.187420313778
ACH-000624,-0.09818815004720001
ACH-000627,-0.24986184489100002
ACH-000630,-0.0454714586087
ACH-000632,-0.24741633179900002
ACH-000633,-0.07979185213210001
ACH-000637,-0.303140969198
ACH-000638,-0.11891470556
ACH-000646,-0.09990008530689999
ACH-000647,-0.276611541624
ACH-000648,0.139526227059
ACH-000649,-0.20065679508499998
ACH-000651,-0.176655249538
ACH-000652,-0.143959206402
ACH-000653,0.0189530539165
ACH-000657,-0.144099489243
ACH-000658,-0.372541129405
ACH-000661,-0.18101105775499998
ACH-000662,-0.107910677193
ACH-000663,-0.37239615096199996
ACH-000665,-0.11070083611300001
ACH-000671,-0.00898841148444
ACH-000673,-0.17666543805999999
ACH-000676,-0.279241540683
ACH-000677,-0.115807683695
ACH-000681,-0.164692193329
ACH-000682,-0.236824224287
ACH-000683,-0.120221452757
ACH-000684,-0.021633372933400005
ACH-000688,-0.253221401925
ACH-000693,-0.276553164706
ACH-000694,-0.483050480985
ACH-000695,-0.301612475697
ACH-000696,-0.175809195988
ACH-000697,0.040565503867300005
ACH-000699,-0.18365841827999999
ACH-000701,-0.194872508111
ACH-000706,-0.21158157775400002
ACH-000711,-0.167497989149
ACH-000713,-0.0794480456783
ACH-000714,-0.293505118217
ACH-000718,-0.19582192015099997
ACH-000720,-0.15543799717700002
ACH-000721,-0.112334755934
ACH-000724,-0.12007924075200001
ACH-000725,0.0376791010975
ACH-000732,-0.47175559473800005
ACH-000734,-0.0411800929762
ACH-000735,-0.402363421851
ACH-000736,-0.22059864295499998
ACH-000738,-0.16209069719799998
ACH-000746,-0.22027555813799998
ACH-000747,-0.151111219043
ACH-000748,-0.13379975002
ACH-000753,-0.181888049465
ACH-000756,-0.13620797848
ACH-000757,-0.0157433318099
ACH-000758,-0.122097404698
ACH-000760,-0.132651626301
ACH-000763,-0.007258755072670001
ACH-000764,-0.260077440401
ACH-000765,0.0046200630224700005
ACH-000766,-0.061507443618800006
ACH-000767,-0.167079030025
ACH-000768,-0.161052703404
ACH-000769,-0.221157555359
ACH-000770,-0.0668771556922
ACH-000771,-0.7374694824690001
ACH-000773,-0.387680688398
ACH-000776,-0.298804892449
ACH-000777,-0.0828467216179
ACH-000778,-0.37494983459700004
ACH-000781,-0.0151333469435
ACH-000782,-0.22019554061000002
ACH-000783,-0.117603018998
ACH-000784,-0.145312362054
ACH-000785,-0.126442969624
ACH-000787,-0.017883932769999996
ACH-000788,-0.199657292362
ACH-000791,-0.138767858432
ACH-000792,-0.0860532909471
ACH-000794,-0.243335618279
ACH-000796,-0.105392388706
ACH-000799,-0.10915766695000001
ACH-000800,-0.25731749336
ACH-000802,-0.36403791193999996
ACH-000804,0.08827631354630001
ACH-000805,-0.182990248321
ACH-000809,-0.217478065135
ACH-000810,-0.0289647173076
ACH-000811,-0.37866948363799996
ACH-000817,-0.310099184022
ACH-000819,-0.0536998014117
ACH-000820,-0.00666007878414
ACH-000821,-0.390993113595
ACH-000822,-0.42501875551
ACH-000823,-0.2267797269
ACH-000824,-0.393647859797
ACH-000827,-0.08870290928039999
ACH-000829,-0.166722719066
ACH-000831,-0.039288521619599996
ACH-000832,-0.419363004711
ACH-000833,-0.245664167858
ACH-000834,-0.19624304304499998
ACH-000835,-0.19654963710700002
ACH-000836,-0.198662344481
ACH-000837,-0.130389309087
ACH-000838,-0.108150335964
ACH-000839,-0.23116884082699998
ACH-000840,-0.227860552981
ACH-000841,-0.0759106892297
ACH-000843,-0.271525295006
ACH-000846,-0.00185458977125
ACH-000847,-0.286859037829
ACH-000848,0.026771302127299997
ACH-000849,-0.08004000887339999
ACH-000851,-0.551824568026
ACH-000855,0.23648798134500001
ACH-000856,-0.144706095574
ACH-000858,-0.0941864025241
ACH-000859,0.0326053503302
ACH-000861,-0.0719869392976
ACH-000862,-0.350727134908
ACH-000865,-0.27408240448000004
ACH-000866,-0.16142065999500002
ACH-000867,0.0251768861483
ACH-000869,0.04282813142440001
ACH-000872,-0.102275106144
ACH-000873,-0.45899295764200004
ACH-000876,-0.126810615287
ACH-000878,-0.302106430521
ACH-000880,-0.219718603322
ACH-000881,0.047608116671400004
ACH-000882,-0.10541079651799999
ACH-000884,-0.213116960911
ACH-000885,-0.190007603338
ACH-000887,-0.0860773771659
ACH-000888,-0.06907759408360001
ACH-000889,-0.194960302762
ACH-000890,-0.0943593423188
ACH-000896,-0.0802393302453
ACH-000898,-0.0627141239259
ACH-000900,-0.19284120324
ACH-000901,-0.111997613554
ACH-000905,-0.17249707691799998
ACH-000906,-0.08024781357189999
ACH-000907,-0.0191624169492
ACH-000910,0.0267379324718
ACH-000911,-0.115349400352
ACH-000912,-0.0866644418848
ACH-000913,-0.287297940561
ACH-000915,-0.0865727161761
ACH-000916,0.30486150357700004
ACH-000917,-0.308708937128
ACH-000921,-0.095930420383
ACH-000924,-0.041054411756000005
ACH-000926,-0.11217643299499999
ACH-000928,-0.106071010724
ACH-000929,-0.363975564569
ACH-000932,-0.133277867339
ACH-000935,0.10701896802899999
ACH-000936,-0.08845598047160001
ACH-000937,-0.16570792145500002
ACH-000938,-0.223304809071
ACH-000939,-0.061069189944099996
ACH-000941,0.0596983545534
ACH-000943,-0.27783819696199996
ACH-000946,-0.014386775661799998
ACH-000947,-0.030563817056400003
ACH-000948,-0.00792767723414
ACH-000950,-0.0323907371294
ACH-000953,-0.226499150323
ACH-000957,0.0858889329955
ACH-000958,-0.044372946225500004
ACH-000960,-0.164106557997
ACH-000963,-0.183106466902
ACH-000968,0.0893017541547
ACH-000969,-0.27372975235999997
ACH-000973,-0.28397972047200004
ACH-000974,-0.301486582178
ACH-000975,-0.195366207907
ACH-000976,-0.0576148233476
ACH-000978,-0.133743524102
ACH-000980,-0.142158215053
ACH-000984,-0.191205560897
ACH-000986,-0.292357656129
ACH-000988,-0.165344662901
ACH-000993,-0.0601391966273
ACH-000994,-0.160406184175
ACH-000996,-0.234085567219
ACH-001001,-0.20768284090999997
ACH-001020,-0.31887042601300003
ACH-001028,-0.0531094547905
ACH-001031,-0.08534068166969999
ACH-001038,-0.179588888818
ACH-001048,-0.0923410899144
ACH-001050,-0.299893015796
ACH-001053,-0.515270227991
ACH-001054,-0.321324210174
ACH-001061,0.0181675442952
ACH-001067,-0.47487071464100006
ACH-001075,-0.11943789720999999
ACH-001096,-0.222354407161
ACH-001128,-0.398614786391
ACH-001134,-0.0759146333603
ACH-001151,-0.0857431237478
ACH-001163,-0.13669427337200002
ACH-001164,0.180588333264
ACH-001173,-0.14546353566700002
ACH-001183,-0.586985170565
ACH-001184,-0.0558422706671
ACH-001190,-0.0557102485001
ACH-001192,-0.14806006838
ACH-001193,-0.352130387589
ACH-001196,-0.255025167098
ACH-001197,-0.49483953131499997
ACH-001205,0.010293300373399998
ACH-001211,-0.350835414605
ACH-001212,0.182269257766
ACH-001228,-0.25798406963799997
ACH-001232,-0.19510321274700002
ACH-001239,-0.18882211823399997
ACH-001274,-0.125047932435
ACH-001275,-0.129041427343
ACH-001277,-0.167510076061
ACH-001278,-0.153113989884
ACH-001280,-0.151330195201
ACH-001283,-0.145427714478
ACH-001289,0.0380499601326
ACH-001295,-0.21609104578699997
ACH-001300,-0.34359846264300004
ACH-001301,-0.109191847649
ACH-001302,-0.143177621647
ACH-001303,-0.238591222879
ACH-001306,-0.0936852151293
ACH-001318,-0.0862403389835
ACH-001322,-0.166800436489
ACH-001328,-0.62468602325
ACH-001332,-0.49547721306500003
ACH-001333,-0.09045845434159999
ACH-001336,-0.0121532200416
ACH-001340,-0.143380871812
ACH-001346,-0.295313523835
ACH-001353,-0.335468057735
ACH-001354,-0.276049915734
ACH-001367,-0.172567188284
ACH-001368,-0.298496351258
ACH-001374,-0.122985244832
ACH-001375,-0.524604113325
ACH-001377,-0.208220741323
ACH-001380,-0.024036307145700004
ACH-001391,0.0865991066835
ACH-001407,-0.0951688708496
ACH-001408,-0.284658040946
ACH-001413,-0.0712160591042
ACH-001430,-0.137707632586
ACH-001431,-0.259474102246
ACH-001450,-0.0972940450751
ACH-001496,-0.08591736262210001
ACH-001500,-0.163498870005
ACH-001521,-0.563861206395
ACH-001523,-0.339930631613
ACH-001532,-0.09607689241879999
ACH-001536,-0.0830285239125
ACH-001550,-0.378199581048
ACH-001552,0.125564279526
ACH-001554,0.0357453378549
ACH-001645,-0.219364499463
ACH-001654,-0.139758075941
ACH-001715,-0.011908836742200002
ACH-001735,-0.120262582155
ACH-001736,-0.138132352495
ACH-001737,-0.7358761914190001
ACH-001740,-0.09068658048429999
ACH-001745,-0.017205531242400002
ACH-001750,-0.19388652995
ACH-001765,-0.149736359829
ACH-001956,-0.193440876907
ACH-001957,-0.153160582513
